
Spine Center Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.95078,,Spine,1,0,Image 1,1,1,100000002,610000001972,
3.03315,,Spine,1,4,Image 1,3,1,100000000,610000001976,
0.816497,,Spine,1,5,Image 1,6,1,100000000,610000001978,
1.92029,,Spine,1,0,Image 1,1,1,100000002,610000001982,
1.41421,,Spine,1,0,Image 1,1,1,100000002,610000001987,
1.24722,,Spine,1,1,Image 1,1,1,100000000,610000001989,
1.08972,,Spine,1,3,Image 1,3,1,100000000,610000001994,
0.816497,,Spine,1,0,Image 1,1,1,100000003,610000001996,
0.989743,,Spine,1,4,Image 1,3,1,100000000,610000002004,
1.29904,,Spine,1,3,Image 1,3,1,100000000,610000002007,
7.87401,,Spine,1,1,Image 1,1,1,100000006,610000002009,
1.77281,,Spine,1,4,Image 1,3,1,100000000,610000002016,
0.489898,,Spine,1,4,Image 1,3,1,100000000,610000002023,
1.5,,Spine,1,1,Image 1,2,1,100000004,610000002025,
2.03443,,Spine,1,4,Image 1,3,1,100000000,610000002031,
1.5,,Spine,1,4,Image 1,3,1,100000000,610000002037,
2.26691,,Spine,1,4,Image 1,3,1,100000000,610000002043,
1.11102,,Spine,1,0,Image 1,1,1,100000007,610000002050,
1.46249,,Spine,1,4,Image 1,3,1,100000000,610000002056,
0.816497,,Spine,1,2,Image 1,2,1,100000000,610000002058,
0.816497,,Spine,1,4,Image 1,5,1,100000000,610000002060,
1.63299,,Spine,1,4,Image 1,3,1,100000000,610000002063,
2.71293,,Spine,1,4,Image 1,3,1,100000000,610000002068,
0.632456,,Spine,1,4,Image 1,3,1,100000000,610000002075,
0.829156,,Spine,1,0,Image 1,1,1,100000006,610000002078,
10.9848,,Spine,1,2,Image 1,1,1,100000004,610000002080,
0.748331,,Spine,1,4,Image 1,3,1,100000000,610000002086,
0.433013,,Spine,1,4,Image 1,3,1,100000000,610000002090,
1.24722,,Spine,1,4,Image 1,3,1,100000000,610000002092,
0.471405,,Spine,1,1,Image 1,2,1,100000007,610000002097,
0.816497,,Spine,1,4,Image 1,3,1,100000000,610000002101,
1.41421,,Spine,1,4,Image 1,3,1,100000000,610000002104,
1,,Spine,1,1,Image 1,2,1,100000007,610000002106,
1.08972,,Spine,1,4,Image 1,3,1,100000000,610000002110,
1.08972,,Spine,1,5,Image 1,4,1,100000000,610000002113,
0,,Spine,1,4,Image 1,3,1,100000000,610000002118,
1.5,,Spine,1,4,Image 1,3,1,100000000,610000002123,
1.24722,,Spine,1,4,Image 1,3,1,100000000,610000002126,
0,,Spine,1,1,Image 1,1,1,100000006,610000002130,
2.44949,,Spine,1,4,Image 1,3,1,100000000,610000002133,
0.471405,,Spine,1,2,Image 1,2,1,100000004,610000002139,
1,,Spine,1,4,Image 1,3,1,100000000,610000002141,
3.39935,,Spine,1,4,Image 1,3,1,100000000,610000002144,
0.5,,Spine,1,4,Image 1,3,1,100000000,610000002147,
0,,Spine,1,4,Image 1,3,1,100000000,610000002149,
0.5,,Spine,1,4,Image 1,3,1,100000000,610000002151,
0.471405,,Spine,1,0,Image 1,1,1,100000000,610000002154,
0.5,,Spine,1,4,Image 1,3,1,100000000,610000002156,
1.41421,,Spine,1,4,Image 1,3,1,100000000,610000002159,
0.5,,Spine,1,4,Image 1,3,1,100000000,610000002161,
0.5,,Spine,1,1,Image 1,2,1,100000007,610000002163,
0,,Spine,1,4,Image 1,3,1,100000000,610000002167,
27.5,,Spine,1,0,Image 1,1,1,100000003,610000002177,
1.5,,Spine,1,1,Image 1,2,1,100000007,610000002192,
0,,Spine,1,1,Image 1,1,1,100000000,610000002199,
0.5,,Spine,1,1,Image 1,1,1,100000000,610000002200,
0.5,,Spine,1,5,Image 1,6,1,100000000,610000002201,
1,,Spine,1,5,Image 1,5,1,100000000,610000002202,
1,,Spine,1,4,Image 1,5,1,100000000,610000002203,
1,,Spine,1,4,Image 1,5,1,100000000,610000002204,
2.5,,Spine,1,1,Image 1,2,1,100000000,610000002205,
1,,Spine,1,5,Image 1,3,1,100000000,610000002213,
0.5,,Spine,1,4,Image 1,3,1,100000000,610000002214,
32.5,,Spine,1,4,Image 1,3,1,100000000,610000002215,
0,,Spine,1,0,Image 1,1,1,100000000,610000002216,
1,,Spine,1,0,Image 1,1,1,100000000,610000002217,
1,,Spine,1,2,Image 1,2,1,100000003,610000002230,
0.5,,Spine,1,2,Image 1,2,1,100000004,610000002235,
0,,Spine,1,2,Image 1,2,1,100000004,610000002236,
2,,Spine,1,2,Image 1,2,1,100000004,610000002237,
0.5,,Spine,1,2,Image 1,2,1,100000004,610000002238,
1,,Spine,1,1,Image 1,1,1,100000004,610000002239,
2.5,,Spine,1,1,Image 1,2,1,100000004,610000002240,
1.5,,Spine,1,3,Image 1,2,1,100000005,610000002241,
0,,Spine,1,2,Image 1,2,1,100000005,610000002242,
16.5,,Spine,1,2,Image 1,3,1,100000005,610000002243,
1.5,,Spine,1,0,Image 1,1,1,100000006,610000002244,
2,,Spine,1,0,Image 1,1,1,100000006,610000002245,
0.5,,Spine,1,1,Image 1,2,1,100000007,610000002246,
1,,Spine,1,0,Image 1,1,1,100000007,610000002247,
