
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,1,0,Image 1,1,1,100000004,510000000029,
20,,Segment,1,3,Image 1,3,1,100000000,510000000048,
7,,Segment,1,2,Image 1,2,1,100000000,510000000053,
11,,Segment,1,1,Image 1,1,1,100000000,510000000090,
5,,Segment,1,0,Image 1,1,1,100000000,510000000168,
5,,Segment,1,3,Image 1,2,1,100000000,510000000199,
58,,Segment,1,2,Image 1,1,1,100000000,510000000202,
86,,Segment,1,6,Image 1,6,1,100000000,510000000218,
7,,Segment,1,5,Image 1,6,1,100000000,510000000227,
10,,Segment,1,4,Image 1,5,1,100000000,510000000240,
51,,Segment,1,3,Image 1,4,1,100000000,510000000265,
5,,Segment,1,2,Image 1,3,1,100000000,510000000285,
6,,Segment,1,1,Image 1,2,1,100000000,510000000321,
4,,Segment,1,6,Image 1,7,1,100000000,510000000323,
12,,Segment,1,5,Image 1,5,1,100000000,510000000328,
4,,Segment,1,5,Image 1,6,1,100000000,510000000331,
60,,Segment,1,4,Image 1,4,1,100000000,510000000336,
4,,Segment,1,3,Image 1,3,1,100000000,510000000340,
8,,Segment,1,2,Image 1,2,1,100000000,510000000350,
2,,Segment,1,5,Image 1,3,1,100000000,510000000358,
37,,Segment,1,4,Image 1,3,1,100000000,510000000408,
3,,Segment,1,3,Image 1,2,1,100000000,510000000430,
3,,Segment,1,2,Image 1,2,1,100000000,510000000443,
4,,Segment,1,1,Image 1,2,1,100000000,510000000446,
2,,Segment,1,0,Image 1,1,1,100000000,510000000464,
3,,Segment,1,5,Image 1,4,1,100000000,510000000491,
59,,Segment,1,5,Image 1,2,1,100000000,510000000498,
4,,Segment,1,4,Image 1,2,1,100000000,510000000515,
8,,Segment,1,5,Image 1,3,1,100000000,510000000527,
4,,Segment,1,3,Image 1,3,1,100000000,510000000538,
2,,Segment,1,2,Image 1,3,1,100000000,510000000542,
5,,Segment,1,1,Image 1,1,1,100000000,510000000546,
37,,Segment,1,1,Image 1,2,1,100000000,510000000552,
11,,Segment,1,2,Image 1,2,1,100000004,510000000590,
9,,Segment,1,1,Image 1,1,1,100000004,510000000600,
6,,Segment,1,0,Image 1,1,1,100000004,510000000606,
64,,Segment,1,2,Image 1,1,1,100000004,510000000638,
3,,Segment,1,1,Image 1,2,1,100000004,510000000640,
4,,Segment,1,4,Image 1,3,1,100000003,510000000642,
10,,Segment,1,3,Image 1,3,1,100000003,510000000663,
8,,Segment,1,2,Image 1,2,1,100000003,510000000684,
8,,Segment,1,1,Image 1,2,1,100000003,510000000710,
6,,Segment,1,0,Image 1,1,1,100000003,510000000741,
4,,Segment,1,4,Image 1,4,1,100000003,510000000754,
7,,Segment,1,3,Image 1,2,1,100000003,510000000772,
4,,Segment,1,3,Image 1,3,1,100000003,510000000777,
2,,Segment,1,2,Image 1,3,1,100000003,510000000785,
15,,Segment,1,1,Image 1,1,1,100000006,510000000835,
4,,Segment,1,0,Image 1,1,1,100000006,510000000884,
67,,Segment,1,3,Image 1,2,1,100000005,510000000916,
8,,Segment,1,2,Image 1,2,1,100000005,510000000928,
3,,Segment,1,1,Image 1,2,1,100000005,510000000933,
4,,Segment,1,0,Image 1,1,1,100000005,510000000981,
9,,Segment,1,2,Image 1,2,1,100000003,510000000986,
9,,Segment,1,1,Image 1,1,1,100000003,510000001000,
8,,Segment,1,0,Image 1,1,1,100000003,510000001034,
4,,Segment,1,2,Image 1,3,1,100000005,510000001069,
4,,Segment,1,1,Image 1,1,1,100000003,510000001074,
5,,Segment,1,1,Image 1,1,1,100000005,510000001101,
15,,Segment,1,1,Image 1,2,1,100000003,510000001115,
7,,Segment,1,1,Image 1,2,1,100000006,510000001131,
7,,Segment,1,3,Image 1,3,1,100000005,510000001134,
10,,Segment,1,1,Image 1,2,1,100000001,510000001176,
6,,Segment,1,0,Image 1,1,1,100000001,510000001214,
5,,Segment,1,2,Image 1,2,1,100000004,510000001218,
6,,Segment,1,1,Image 1,1,1,100000004,510000001226,
6,,Segment,1,0,Image 1,1,1,100000004,510000001252,
26,,Segment,1,0,Image 1,1,1,100000002,510000001280,
1,,Segment,1,0,Image 1,1,1,100000002,510000001323,
92,,Segment,1,2,Image 1,3,1,100000005,510000001349,
7,,Segment,1,1,Image 1,2,1,100000005,510000001361,
4,,Segment,1,0,Image 1,1,1,100000005,510000001382,
3,,Segment,1,1,Image 1,2,1,100000004,510000001403,
5,,Segment,1,2,Image 1,2,1,100000005,510000001415,
9,,Segment,1,0,Image 1,1,1,100000001,510000001431,
12,,Segment,1,1,Image 1,1,1,100000001,510000001462,
33,,Segment,1,0,Image 1,1,1,100000001,510000001488,
28,,Segment,1,0,Image 1,1,1,100000002,510000001523,
6,,Segment,1,1,Image 1,1,1,100000005,510000001533,
8,,Segment,1,0,Image 1,1,1,100000005,510000001559,
2,,Segment,1,0,Image 1,1,1,100000003,510000001563,
8,,Segment,1,1,Image 1,2,1,100000007,510000001583,
13,,Segment,1,0,Image 1,1,1,100000007,510000001623,
1,,Segment,1,0,Image 1,1,1,100000003,510000001642,
8,,Segment,1,1,Image 1,1,1,100000007,510000001671,
15,,Segment,1,0,Image 1,1,1,100000002,510000001696,
80,,Segment,1,0,Image 1,1,1,100000002,510000001704,
4,,Segment,1,0,Image 1,1,1,100000007,510000001733,
8,,Segment,1,2,Image 1,1,1,100000003,510000001817,
7,,Segment,1,2,Image 1,1,1,100000004,510000001818,
