
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13.4855,,Segment,2,0,Image 1,1,1,100000004,510000000029,
28.8844,,Segment,2,3,Image 1,3,1,100000000,510000000048,
19.5026,,Segment,2,2,Image 1,2,1,100000000,510000000053,
23.6529,,Segment,2,1,Image 1,1,1,100000000,510000000090,
26.1679,,Segment,2,0,Image 1,1,1,100000000,510000000168,
26.1058,,Segment,2,3,Image 1,2,1,100000000,510000000199,
19.6749,,Segment,2,2,Image 1,1,1,100000000,510000000202,
25.3838,,Segment,2,6,Image 1,6,1,100000000,510000000218,
26.0862,,Segment,2,5,Image 1,6,1,100000000,510000000227,
27.568,,Segment,2,4,Image 1,5,1,100000000,510000000240,
31.9331,,Segment,2,3,Image 1,4,1,100000000,510000000265,
32.0072,,Segment,2,2,Image 1,3,1,100000000,510000000285,
21.1047,,Segment,2,1,Image 1,2,1,100000000,510000000321,
35.377,,Segment,2,6,Image 1,7,1,100000000,510000000323,
21.6924,,Segment,2,5,Image 1,5,1,100000000,510000000328,
19.9801,,Segment,2,5,Image 1,6,1,100000000,510000000331,
34.1111,,Segment,2,4,Image 1,4,1,100000000,510000000336,
35.5927,,Segment,2,3,Image 1,3,1,100000000,510000000340,
14.5589,,Segment,2,2,Image 1,2,1,100000000,510000000350,
38.7301,,Segment,2,5,Image 1,3,1,100000000,510000000358,
28.9357,,Segment,2,4,Image 1,3,1,100000000,510000000408,
46.6262,,Segment,2,3,Image 1,2,1,100000000,510000000430,
46.4051,,Segment,2,2,Image 1,2,1,100000000,510000000443,
29.6709,,Segment,2,1,Image 1,2,1,100000000,510000000446,
38.3258,,Segment,2,0,Image 1,1,1,100000000,510000000464,
32.1924,,Segment,2,5,Image 1,4,1,100000000,510000000491,
48.828,,Segment,2,5,Image 1,2,1,100000000,510000000498,
43.5346,,Segment,2,4,Image 1,2,1,100000000,510000000515,
28.9586,,Segment,2,5,Image 1,3,1,100000000,510000000527,
47.2589,,Segment,2,3,Image 1,3,1,100000000,510000000538,
22.5511,,Segment,2,2,Image 1,3,1,100000000,510000000542,
33.254,,Segment,2,1,Image 1,1,1,100000000,510000000546,
27.83,,Segment,2,1,Image 1,2,1,100000000,510000000552,
29.2975,,Segment,2,2,Image 1,2,1,100000004,510000000590,
19.318,,Segment,2,1,Image 1,1,1,100000004,510000000600,
15.1903,,Segment,2,0,Image 1,1,1,100000004,510000000606,
31.716,,Segment,2,2,Image 1,1,1,100000004,510000000638,
19.3669,,Segment,2,1,Image 1,2,1,100000004,510000000640,
11.8768,,Segment,2,4,Image 1,3,1,100000003,510000000642,
14.5726,,Segment,2,3,Image 1,3,1,100000003,510000000663,
15.1688,,Segment,2,2,Image 1,2,1,100000003,510000000684,
24.0131,,Segment,2,1,Image 1,2,1,100000003,510000000710,
23.6919,,Segment,2,0,Image 1,1,1,100000003,510000000741,
18.3521,,Segment,2,4,Image 1,4,1,100000003,510000000754,
17.7516,,Segment,2,3,Image 1,2,1,100000003,510000000772,
12.594,,Segment,2,3,Image 1,3,1,100000003,510000000777,
15.6766,,Segment,2,2,Image 1,3,1,100000003,510000000785,
32.0628,,Segment,2,1,Image 1,1,1,100000006,510000000835,
29.8305,,Segment,2,0,Image 1,1,1,100000006,510000000884,
