
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,2,0,Image 1,1,1,100000002,610000001972,
5,,Spine,2,4,Image 1,3,1,100000000,610000001976,
3,,Spine,2,5,Image 1,6,1,100000000,610000001978,
4,,Spine,2,0,Image 1,1,1,100000002,610000001982,
5,,Spine,2,0,Image 1,1,1,100000002,610000001987,
3,,Spine,2,1,Image 1,1,1,100000000,610000001989,
4,,Spine,2,3,Image 1,3,1,100000000,610000001994,
3,,Spine,2,0,Image 1,1,1,100000003,610000001996,
7,,Spine,2,4,Image 1,3,1,100000000,610000002004,
4,,Spine,2,3,Image 1,3,1,100000000,610000002007,
3,,Spine,2,1,Image 1,1,1,100000006,610000002009,
7,,Spine,2,4,Image 1,3,1,100000000,610000002016,
5,,Spine,2,4,Image 1,3,1,100000000,610000002023,
2,,Spine,2,1,Image 1,2,1,100000004,610000002025,
6,,Spine,2,4,Image 1,3,1,100000000,610000002031,
4,,Spine,2,4,Image 1,3,1,100000000,610000002037,
6,,Spine,2,4,Image 1,3,1,100000000,610000002043,
8,,Spine,2,0,Image 1,1,1,100000007,610000002050,
6,,Spine,2,4,Image 1,3,1,100000000,610000002056,
3,,Spine,2,2,Image 1,2,1,100000000,610000002058,
3,,Spine,2,4,Image 1,5,1,100000000,610000002060,
3,,Spine,2,4,Image 1,3,1,100000000,610000002063,
5,,Spine,2,4,Image 1,3,1,100000000,610000002068,
5,,Spine,2,4,Image 1,3,1,100000000,610000002075,
4,,Spine,2,0,Image 1,1,1,100000006,610000002078,
3,,Spine,2,2,Image 1,1,1,100000004,610000002080,
5,,Spine,2,4,Image 1,3,1,100000000,610000002086,
4,,Spine,2,4,Image 1,3,1,100000000,610000002090,
3,,Spine,2,4,Image 1,3,1,100000000,610000002092,
3,,Spine,2,1,Image 1,2,1,100000007,610000002097,
3,,Spine,2,4,Image 1,3,1,100000000,610000002101,
3,,Spine,2,4,Image 1,3,1,100000000,610000002104,
2,,Spine,2,1,Image 1,2,1,100000007,610000002106,
4,,Spine,2,4,Image 1,3,1,100000000,610000002110,
4,,Spine,2,5,Image 1,4,1,100000000,610000002113,
3,,Spine,2,4,Image 1,3,1,100000000,610000002118,
2,,Spine,2,4,Image 1,3,1,100000000,610000002123,
3,,Spine,2,4,Image 1,3,1,100000000,610000002126,
2,,Spine,2,1,Image 1,1,1,100000006,610000002130,
3,,Spine,2,4,Image 1,3,1,100000000,610000002133,
3,,Spine,2,2,Image 1,2,1,100000004,610000002139,
2,,Spine,2,4,Image 1,3,1,100000000,610000002141,
3,,Spine,2,4,Image 1,3,1,100000000,610000002144,
2,,Spine,2,4,Image 1,3,1,100000000,610000002147,
2,,Spine,2,4,Image 1,3,1,100000000,610000002149,
2,,Spine,2,4,Image 1,3,1,100000000,610000002151,
3,,Spine,2,0,Image 1,1,1,100000000,610000002154,
2,,Spine,2,4,Image 1,3,1,100000000,610000002156,
3,,Spine,2,4,Image 1,3,1,100000000,610000002159,
2,,Spine,2,4,Image 1,3,1,100000000,610000002161,
2,,Spine,2,1,Image 1,2,1,100000007,610000002163,
2,,Spine,2,4,Image 1,3,1,100000000,610000002167,
2,,Spine,2,0,Image 1,1,1,100000003,610000002177,
2,,Spine,2,1,Image 1,2,1,100000007,610000002192,
2,,Spine,2,1,Image 1,1,1,100000000,610000002199,
2,,Spine,2,1,Image 1,1,1,100000000,610000002200,
2,,Spine,2,5,Image 1,6,1,100000000,610000002201,
2,,Spine,2,5,Image 1,5,1,100000000,610000002202,
2,,Spine,2,4,Image 1,5,1,100000000,610000002203,
2,,Spine,2,4,Image 1,5,1,100000000,610000002204,
2,,Spine,2,1,Image 1,2,1,100000000,610000002205,
2,,Spine,2,5,Image 1,3,1,100000000,610000002213,
2,,Spine,2,4,Image 1,3,1,100000000,610000002214,
2,,Spine,2,4,Image 1,3,1,100000000,610000002215,
2,,Spine,2,0,Image 1,1,1,100000000,610000002216,
2,,Spine,2,0,Image 1,1,1,100000000,610000002217,
2,,Spine,2,2,Image 1,2,1,100000003,610000002230,
2,,Spine,2,2,Image 1,2,1,100000004,610000002235,
2,,Spine,2,2,Image 1,2,1,100000004,610000002236,
2,,Spine,2,2,Image 1,2,1,100000004,610000002237,
2,,Spine,2,2,Image 1,2,1,100000004,610000002238,
2,,Spine,2,1,Image 1,1,1,100000004,610000002239,
2,,Spine,2,1,Image 1,2,1,100000004,610000002240,
2,,Spine,2,3,Image 1,2,1,100000005,610000002241,
2,,Spine,2,2,Image 1,2,1,100000005,610000002242,
2,,Spine,2,2,Image 1,3,1,100000005,610000002243,
2,,Spine,2,0,Image 1,1,1,100000006,610000002244,
2,,Spine,2,0,Image 1,1,1,100000006,610000002245,
2,,Spine,2,1,Image 1,2,1,100000007,610000002246,
2,,Spine,2,0,Image 1,1,1,100000007,610000002247,
