
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1368.73,µm,Segment,Segment Position,0,1,1,100000005,510000000981,
1368.06,µm,Segment,Segment Position,2,2,1,100000003,510000000986,
1368.23,µm,Segment,Segment Position,1,1,1,100000003,510000001000,
1368.52,µm,Segment,Segment Position,0,1,1,100000003,510000001034,
1368.76,µm,Segment,Segment Position,2,3,1,100000005,510000001069,
1369.09,µm,Segment,Segment Position,1,1,1,100000003,510000001074,
1368.8,µm,Segment,Segment Position,1,1,1,100000005,510000001101,
1368.5,µm,Segment,Segment Position,1,2,1,100000003,510000001115,
1368.5,µm,Segment,Segment Position,1,2,1,100000006,510000001131,
1369.03,µm,Segment,Segment Position,3,3,1,100000005,510000001134,
1370.31,µm,Segment,Segment Position,1,2,1,100000001,510000001176,
1369.9,µm,Segment,Segment Position,0,1,1,100000001,510000001214,
1366.97,µm,Segment,Segment Position,2,2,1,100000004,510000001218,
1367.45,µm,Segment,Segment Position,1,1,1,100000004,510000001226,
1368.17,µm,Segment,Segment Position,0,1,1,100000004,510000001252,
1370.05,µm,Segment,Segment Position,0,1,1,100000002,510000001280,
1371.17,µm,Segment,Segment Position,0,1,1,100000002,510000001323,
1370.23,µm,Segment,Segment Position,2,3,1,100000005,510000001349,
1370.41,µm,Segment,Segment Position,1,2,1,100000005,510000001361,
1370.29,µm,Segment,Segment Position,0,1,1,100000005,510000001382,
1367.96,µm,Segment,Segment Position,1,2,1,100000004,510000001403,
1370.69,µm,Segment,Segment Position,2,2,1,100000005,510000001415,
1369.74,µm,Segment,Segment Position,0,1,1,100000001,510000001431,
1370.08,µm,Segment,Segment Position,1,1,1,100000001,510000001462,
1370.18,µm,Segment,Segment Position,0,1,1,100000001,510000001488,
1369.5,µm,Segment,Segment Position,0,1,1,100000002,510000001523,
1370.63,µm,Segment,Segment Position,1,1,1,100000005,510000001533,
1370.03,µm,Segment,Segment Position,0,1,1,100000005,510000001559,
1369.5,µm,Segment,Segment Position,0,1,1,100000003,510000001563,
1366.96,µm,Segment,Segment Position,1,2,1,100000007,510000001583,
1366.8,µm,Segment,Segment Position,0,1,1,100000007,510000001623,
1367.8,µm,Segment,Segment Position,0,1,1,100000003,510000001642,
1367.08,µm,Segment,Segment Position,1,1,1,100000007,510000001671,
1369.15,µm,Segment,Segment Position,0,1,1,100000002,510000001696,
1369.03,µm,Segment,Segment Position,0,1,1,100000002,510000001704,
1367.84,µm,Segment,Segment Position,0,1,1,100000007,510000001733,
1368.04,µm,Segment,Segment Position,2,1,1,100000003,510000001817,
1367.05,µm,Segment,Segment Position,2,1,1,100000004,510000001818,
