
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4.03125,,Segment,2,0,Image 1,1,1,100000004,510000000029,
48.125,,Segment,2,3,Image 1,3,1,100000000,510000000048,
59.5156,,Segment,2,2,Image 1,2,1,100000000,510000000053,
35.5625,,Segment,2,1,Image 1,1,1,100000000,510000000090,
80.125,,Segment,2,0,Image 1,1,1,100000000,510000000168,
57.0625,,Segment,2,3,Image 1,2,1,100000000,510000000199,
62.5312,,Segment,2,2,Image 1,1,1,100000000,510000000202,
30.0625,,Segment,2,6,Image 1,6,1,100000000,510000000218,
51.5312,,Segment,2,5,Image 1,6,1,100000000,510000000227,
24.125,,Segment,2,4,Image 1,5,1,100000000,510000000240,
55.0625,,Segment,2,3,Image 1,4,1,100000000,510000000265,
38.125,,Segment,2,2,Image 1,3,1,100000000,510000000285,
23.0625,,Segment,2,1,Image 1,2,1,100000000,510000000321,
45.0312,,Segment,2,6,Image 1,7,1,100000000,510000000323,
35.5156,,Segment,2,5,Image 1,5,1,100000000,510000000328,
26.5156,,Segment,2,5,Image 1,6,1,100000000,510000000331,
32.5625,,Segment,2,4,Image 1,4,1,100000000,510000000336,
45.0625,,Segment,2,3,Image 1,3,1,100000000,510000000340,
36.0312,,Segment,2,2,Image 1,2,1,100000000,510000000350,
92.0625,,Segment,2,5,Image 1,3,1,100000000,510000000358,
43.9375,,Segment,2,4,Image 1,3,1,100000000,510000000408,
130.125,,Segment,2,3,Image 1,2,1,100000000,510000000430,
113.625,,Segment,2,2,Image 1,2,1,100000000,510000000443,
82.5312,,Segment,2,1,Image 1,2,1,100000000,510000000446,
16.125,,Segment,2,0,Image 1,1,1,100000000,510000000464,
92.0312,,Segment,2,5,Image 1,4,1,100000000,510000000491,
48.625,,Segment,2,5,Image 1,2,1,100000000,510000000498,
103.125,,Segment,2,4,Image 1,2,1,100000000,510000000515,
106.031,,Segment,2,5,Image 1,3,1,100000000,510000000527,
32.125,,Segment,2,3,Image 1,3,1,100000000,510000000538,
59.0625,,Segment,2,2,Image 1,3,1,100000000,510000000542,
111.062,,Segment,2,1,Image 1,1,1,100000000,510000000546,
25.0312,,Segment,2,1,Image 1,2,1,100000000,510000000552,
63.125,,Segment,2,2,Image 1,2,1,100000004,510000000590,
38.0312,,Segment,2,1,Image 1,1,1,100000004,510000000600,
8.53125,,Segment,2,0,Image 1,1,1,100000004,510000000606,
67.0625,,Segment,2,2,Image 1,1,1,100000004,510000000638,
49.0312,,Segment,2,1,Image 1,2,1,100000004,510000000640,
16.0078,,Segment,2,4,Image 1,3,1,100000003,510000000642,
39.5312,,Segment,2,3,Image 1,3,1,100000003,510000000663,
44.0625,,Segment,2,2,Image 1,2,1,100000003,510000000684,
52.0625,,Segment,2,1,Image 1,2,1,100000003,510000000710,
57.5625,,Segment,2,0,Image 1,1,1,100000003,510000000741,
21.002,,Segment,2,4,Image 1,4,1,100000003,510000000754,
33.0312,,Segment,2,3,Image 1,2,1,100000003,510000000772,
11.5312,,Segment,2,3,Image 1,3,1,100000003,510000000777,
28.0156,,Segment,2,2,Image 1,3,1,100000003,510000000785,
49.125,,Segment,2,1,Image 1,1,1,100000006,510000000835,
80.0625,,Segment,2,0,Image 1,1,1,100000006,510000000884,
44.5625,,Segment,2,3,Image 1,2,1,100000005,510000000916,
46.0312,,Segment,2,2,Image 1,2,1,100000005,510000000928,
54.0312,,Segment,2,1,Image 1,2,1,100000005,510000000933,
35.5625,,Segment,2,0,Image 1,1,1,100000005,510000000981,
33.5312,,Segment,2,2,Image 1,2,1,100000003,510000000986,
33.0312,,Segment,2,1,Image 1,1,1,100000003,510000001000,
56.0625,,Segment,2,0,Image 1,1,1,100000003,510000001034,
24.0625,,Segment,2,2,Image 1,3,1,100000005,510000001069,
65.0312,,Segment,2,1,Image 1,1,1,100000003,510000001074,
51.5625,,Segment,2,1,Image 1,1,1,100000005,510000001101,
32.0312,,Segment,2,1,Image 1,2,1,100000003,510000001115,
28.125,,Segment,2,1,Image 1,2,1,100000006,510000001131,
17.0156,,Segment,2,3,Image 1,3,1,100000005,510000001134,
74.0625,,Segment,2,1,Image 1,2,1,100000001,510000001176,
53.0312,,Segment,2,0,Image 1,1,1,100000001,510000001214,
12.0312,,Segment,2,2,Image 1,2,1,100000004,510000001218,
120.062,,Segment,2,1,Image 1,1,1,100000004,510000001226,
52.125,,Segment,2,0,Image 1,1,1,100000004,510000001252,
16.5156,,Segment,2,0,Image 1,1,1,100000002,510000001280,
35,,Segment,2,0,Image 1,1,1,100000002,510000001323,
51.0625,,Segment,2,2,Image 1,3,1,100000005,510000001349,
76.0312,,Segment,2,1,Image 1,2,1,100000005,510000001361,
65.5156,,Segment,2,0,Image 1,1,1,100000005,510000001382,
58.0625,,Segment,2,1,Image 1,2,1,100000004,510000001403,
32.5625,,Segment,2,2,Image 1,2,1,100000005,510000001415,
50.0625,,Segment,2,0,Image 1,1,1,100000001,510000001431,
7.5625,,Segment,2,1,Image 1,1,1,100000001,510000001462,
47.5625,,Segment,2,0,Image 1,1,1,100000001,510000001488,
58.0625,,Segment,2,0,Image 1,1,1,100000002,510000001523,
76.0625,,Segment,2,1,Image 1,1,1,100000005,510000001533,
41.5312,,Segment,2,0,Image 1,1,1,100000005,510000001559,
10.002,,Segment,2,0,Image 1,1,1,100000003,510000001563,
99.0625,,Segment,2,1,Image 1,2,1,100000007,510000001583,
117.062,,Segment,2,0,Image 1,1,1,100000007,510000001623,
89.501,,Segment,2,0,Image 1,1,1,100000003,510000001642,
46.0625,,Segment,2,1,Image 1,1,1,100000007,510000001671,
32.0078,,Segment,2,0,Image 1,1,1,100000002,510000001696,
16.0156,,Segment,2,0,Image 1,1,1,100000002,510000001704,
42.0625,,Segment,2,0,Image 1,1,1,100000007,510000001733,
19.5039,,Segment,2,2,Image 1,1,1,100000003,510000001817,
60.0312,,Segment,2,2,Image 1,1,1,100000004,510000001818,
