
Spine Center Intensity Min Ch=1 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,2,Image 1,3,1,100000001,610000002265,
1,,Spine,1,5,Image 1,2,1,100000000,610000002269,
3,,Spine,1,2,Image 1,2,1,100000001,610000002272,
2,,Spine,1,1,Image 1,2,1,100000002,610000002276,
5,,Spine,1,3,Image 1,2,1,100000002,610000002279,
0,,Spine,1,2,Image 1,1,1,100000000,610000002282,
0,,Spine,1,6,Image 1,4,1,100000002,610000002285,
1,,Spine,1,3,Image 1,3,1,100000001,610000002287,
1,,Spine,1,0,Image 1,1,1,100000002,610000002293,
1,,Spine,1,0,Image 1,1,1,100000001,610000002296,
0,,Spine,1,5,Image 1,2,1,100000000,610000002299,
0,,Spine,1,1,Image 1,2,1,100000002,610000002302,
1,,Spine,1,5,Image 1,2,1,100000000,610000002306,
1,,Spine,1,0,Image 1,1,1,100000001,610000002308,
2,,Spine,1,1,Image 1,2,1,100000002,610000002313,
1,,Spine,1,0,Image 1,1,1,100000002,610000002316,
0,,Spine,1,2,Image 1,3,1,100000000,610000002319,
7,,Spine,1,3,Image 1,3,1,100000001,610000002321,
2,,Spine,1,0,Image 1,1,1,100000001,610000002326,
1,,Spine,1,4,Image 1,1,1,100000000,610000002329,
0,,Spine,1,0,Image 1,1,1,100000001,610000002331,
3,,Spine,1,5,Image 1,3,1,100000002,610000002333,
0,,Spine,1,4,Image 1,1,1,100000000,610000002335,
0,,Spine,1,6,Image 1,4,1,100000002,610000002340,
0,,Spine,1,2,Image 1,3,1,100000000,610000002344,
40,,Spine,1,5,Image 1,4,1,100000002,610000002346,
0,,Spine,1,0,Image 1,1,1,100000002,610000002350,
0,,Spine,1,2,Image 1,3,1,100000000,610000002356,
4,,Spine,1,0,Image 1,1,1,100000002,610000002360,
0,,Spine,1,0,Image 1,1,1,100000000,610000002362,
0,,Spine,1,0,Image 1,1,1,100000001,610000002365,
6,,Spine,1,1,Image 1,2,1,100000002,610000002367,
0,,Spine,1,0,Image 1,1,1,100000000,610000002370,
0,,Spine,1,2,Image 1,3,1,100000000,610000002373,
0,,Spine,1,0,Image 1,1,1,100000001,610000002377,
0,,Spine,1,2,Image 1,3,1,100000000,610000002381,
0,,Spine,1,2,Image 1,3,1,100000000,610000002384,
0,,Spine,1,2,Image 1,3,1,100000000,610000002387,
3,,Spine,1,0,Image 1,1,1,100000002,610000002392,
0,,Spine,1,0,Image 1,1,1,100000001,610000002394,
0,,Spine,1,2,Image 1,3,1,100000000,610000002397,
0,,Spine,1,2,Image 1,3,1,100000000,610000002403,
4,,Spine,1,1,Image 1,1,1,100000002,610000002407,
3,,Spine,1,0,Image 1,1,1,100000001,610000002409,
0,,Spine,1,0,Image 1,1,1,100000001,610000002411,
1,,Spine,1,0,Image 1,1,1,100000001,610000002413,
0,,Spine,1,2,Image 1,3,1,100000000,610000002416,
0,,Spine,1,0,Image 1,1,1,100000001,610000002419,
1,,Spine,1,0,Image 1,1,1,100000001,610000002422,
0,,Spine,1,0,Image 1,1,1,100000001,610000002424,
0,,Spine,1,2,Image 1,3,1,100000000,610000002428,
1,,Spine,1,5,Image 1,2,1,100000000,610000002430,
0,,Spine,1,0,Image 1,1,1,100000002,610000002432,
0,,Spine,1,2,Image 1,3,1,100000000,610000002436,
0,,Spine,1,0,Image 1,1,1,100000001,610000002438,
3,,Spine,1,0,Image 1,1,1,100000001,610000002441,
1,,Spine,1,2,Image 1,3,1,100000000,610000002443,
1,,Spine,1,0,Image 1,1,1,100000001,610000002447,
0,,Spine,1,2,Image 1,3,1,100000000,610000002450,
0,,Spine,1,2,Image 1,3,1,100000000,610000002452,
0,,Spine,1,2,Image 1,3,1,100000000,610000002454,
3,,Spine,1,0,Image 1,1,1,100000002,610000002458,
0,,Spine,1,0,Image 1,1,1,100000001,610000002460,
5,,Spine,1,0,Image 1,1,1,100000001,610000002465,
1,,Spine,1,0,Image 1,1,1,100000001,610000002473,
0,,Spine,1,2,Image 1,3,1,100000000,610000002477,
0,,Spine,1,2,Image 1,3,1,100000000,610000002479,
0,,Spine,1,2,Image 1,3,1,100000000,610000002484,
0,,Spine,1,2,Image 1,3,1,100000000,610000002490,
0,,Spine,1,2,Image 1,2,1,100000001,610000002496,
2,,Spine,1,5,Image 1,2,1,100000000,610000002505,
2,,Spine,1,5,Image 1,2,1,100000000,610000002506,
1,,Spine,1,5,Image 1,2,1,100000000,610000002507,
1,,Spine,1,2,Image 1,1,1,100000000,610000002508,
1,,Spine,1,1,Image 1,2,1,100000000,610000002509,
