
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.672574,0.734259,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002436,
0.8426,0.862099,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002443,
0.384313,0.507146,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002450,
0.309931,0.215604,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002452,
0.476786,0.509048,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002454,
0.350845,0.411298,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002477,
0.516212,0.615483,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002479,
0.678609,0.755631,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002484,
0.307499,0.325856,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002490,
0.194241,0.162337,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002515,
0.216721,0.208007,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000002527,
0.257932,0.526492,0.495003,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002293,
0.258111,0.421332,0.290687,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002350,
0.372663,0.852095,0.489913,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002360,
0.274583,0.421332,0,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002392,
0.604563,0.783387,0,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002432,
0.230976,0.26843,0,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002458,
0.325993,0.268871,0,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002544,
0.30569,0.211037,0.221984,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002279,
0.282631,0.272378,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000002513,
0.222594,0.192551,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002545,
0.291002,0.300293,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002546,
0.338957,0.2361,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000002287,
0.276103,0.241702,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000002321,
0.383819,0.171824,0.277852,µm,Spine,Spine Part Mean Diameter,4,1,1,100000000,610000002329,
0.289569,0.172483,0,µm,Spine,Spine Part Mean Diameter,4,1,1,100000000,610000002335,
0.233376,0.172483,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000002512,
0.34819,0.218141,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002269,
0.217767,0.162337,0.162337,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002299,
0.309512,0.170106,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002306,
0.309338,0.274984,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002430,
0.37278,0.405843,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002505,
0.346564,0.353411,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002506,
0.309338,0.263948,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000002507,
0.301948,0.162337,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000002333,
0.244699,0.277626,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000002523,
0.232522,0.162337,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000002551,
0.366541,0.282623,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000002,610000002346,
0.409762,0.204746,0.225774,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000002285,
0.352239,0.243506,0,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000002340,
0.321922,0.278763,0,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000002541,
0.318012,0.270449,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000002540,
