
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
297,,Spine,3,2,Image 1,3,1,100000000,610000002479,
556,,Spine,3,2,Image 1,3,1,100000000,610000002484,
61,,Spine,3,2,Image 1,3,1,100000000,610000002490,
487,,Spine,3,2,Image 1,2,1,100000001,610000002496,
120,,Spine,3,5,Image 1,2,1,100000000,610000002505,
133,,Spine,3,5,Image 1,2,1,100000000,610000002506,
66,,Spine,3,5,Image 1,2,1,100000000,610000002507,
130,,Spine,3,2,Image 1,1,1,100000000,610000002508,
48,,Spine,3,1,Image 1,2,1,100000000,610000002509,
57,,Spine,3,4,Image 1,2,1,100000000,610000002512,
75,,Spine,3,3,Image 1,2,1,100000000,610000002513,
236,,Spine,3,0,Image 1,1,1,100000000,610000002514,
23,,Spine,3,2,Image 1,3,1,100000000,610000002515,
46,,Spine,3,5,Image 1,3,1,100000001,610000002523,
154,,Spine,3,2,Image 1,2,1,100000001,610000002524,
145,,Spine,3,2,Image 1,2,1,100000001,610000002525,
260,,Spine,3,2,Image 1,1,1,100000001,610000002526,
45,,Spine,3,2,Image 1,3,1,100000001,610000002527,
81,,Spine,3,2,Image 1,2,1,100000001,610000002528,
143,,Spine,3,1,Image 1,1,1,100000001,610000002529,
175,,Spine,3,0,Image 1,1,1,100000001,610000002531,
91,,Spine,3,7,Image 1,3,1,100000002,610000002540,
98,,Spine,3,6,Image 1,4,1,100000002,610000002541,
84,,Spine,3,2,Image 1,2,1,100000002,610000002542,
120,,Spine,3,2,Image 1,1,1,100000002,610000002543,
101,,Spine,3,3,Image 1,1,1,100000002,610000002544,
36,,Spine,3,3,Image 1,2,1,100000002,610000002545,
88,,Spine,3,3,Image 1,2,1,100000002,610000002546,
76,,Spine,3,1,Image 1,2,1,100000002,610000002547,
99,,Spine,3,1,Image 1,2,1,100000002,610000002548,
115,,Spine,3,1,Image 1,2,1,100000002,610000002549,
261,,Spine,3,0,Image 1,1,1,100000002,610000002550,
61,,Spine,3,5,Image 1,3,1,100000002,610000002551,
67,,Spine,3,0,Image 1,1,1,100000002,610000002552,
