
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
124,,Spine,2,2,Image 1,3,1,100000001,610000002265,
262,,Spine,2,5,Image 1,2,1,100000000,610000002269,
43,,Spine,2,2,Image 1,2,1,100000001,610000002272,
274,,Spine,2,1,Image 1,2,1,100000002,610000002276,
129,,Spine,2,3,Image 1,2,1,100000002,610000002279,
189,,Spine,2,2,Image 1,1,1,100000000,610000002282,
175,,Spine,2,6,Image 1,4,1,100000002,610000002285,
141,,Spine,2,3,Image 1,3,1,100000001,610000002287,
457,,Spine,2,0,Image 1,1,1,100000002,610000002293,
174,,Spine,2,0,Image 1,1,1,100000001,610000002296,
203,,Spine,2,5,Image 1,2,1,100000000,610000002299,
185,,Spine,2,1,Image 1,2,1,100000002,610000002302,
217,,Spine,2,5,Image 1,2,1,100000000,610000002306,
201,,Spine,2,0,Image 1,1,1,100000001,610000002308,
407,,Spine,2,1,Image 1,2,1,100000002,610000002313,
134,,Spine,2,0,Image 1,1,1,100000002,610000002316,
143,,Spine,2,2,Image 1,3,1,100000000,610000002319,
59,,Spine,2,3,Image 1,3,1,100000001,610000002321,
488,,Spine,2,0,Image 1,1,1,100000001,610000002326,
219,,Spine,2,4,Image 1,1,1,100000000,610000002329,
199,,Spine,2,0,Image 1,1,1,100000001,610000002331,
142,,Spine,2,5,Image 1,3,1,100000002,610000002333,
195,,Spine,2,4,Image 1,1,1,100000000,610000002335,
186,,Spine,2,6,Image 1,4,1,100000002,610000002340,
465,,Spine,2,2,Image 1,3,1,100000000,610000002344,
157,,Spine,2,5,Image 1,4,1,100000002,610000002346,
404,,Spine,2,0,Image 1,1,1,100000002,610000002350,
481,,Spine,2,2,Image 1,3,1,100000000,610000002356,
318,,Spine,2,0,Image 1,1,1,100000002,610000002360,
159,,Spine,2,0,Image 1,1,1,100000000,610000002362,
207,,Spine,2,0,Image 1,1,1,100000001,610000002365,
344,,Spine,2,1,Image 1,2,1,100000002,610000002367,
192,,Spine,2,0,Image 1,1,1,100000000,610000002370,
163,,Spine,2,2,Image 1,3,1,100000000,610000002373,
300,,Spine,2,0,Image 1,1,1,100000001,610000002377,
444,,Spine,2,2,Image 1,3,1,100000000,610000002381,
363,,Spine,2,2,Image 1,3,1,100000000,610000002384,
280,,Spine,2,2,Image 1,3,1,100000000,610000002387,
337,,Spine,2,0,Image 1,1,1,100000002,610000002392,
245,,Spine,2,0,Image 1,1,1,100000001,610000002394,
152,,Spine,2,2,Image 1,3,1,100000000,610000002397,
436,,Spine,2,2,Image 1,3,1,100000000,610000002403,
262,,Spine,2,1,Image 1,1,1,100000002,610000002407,
180,,Spine,2,0,Image 1,1,1,100000001,610000002409,
157,,Spine,2,0,Image 1,1,1,100000001,610000002411,
138,,Spine,2,0,Image 1,1,1,100000001,610000002413,
320,,Spine,2,2,Image 1,3,1,100000000,610000002416,
50,,Spine,2,0,Image 1,1,1,100000001,610000002419,
394,,Spine,2,0,Image 1,1,1,100000001,610000002422,
227,,Spine,2,0,Image 1,1,1,100000001,610000002424,
384,,Spine,2,2,Image 1,3,1,100000000,610000002428,
239,,Spine,2,5,Image 1,2,1,100000000,610000002430,
104,,Spine,2,0,Image 1,1,1,100000002,610000002432,
432,,Spine,2,2,Image 1,3,1,100000000,610000002436,
198,,Spine,2,0,Image 1,1,1,100000001,610000002438,
120,,Spine,2,0,Image 1,1,1,100000001,610000002441,
262,,Spine,2,2,Image 1,3,1,100000000,610000002443,
217,,Spine,2,0,Image 1,1,1,100000001,610000002447,
388,,Spine,2,2,Image 1,3,1,100000000,610000002450,
169,,Spine,2,2,Image 1,3,1,100000000,610000002452,
211,,Spine,2,2,Image 1,3,1,100000000,610000002454,
145,,Spine,2,0,Image 1,1,1,100000002,610000002458,
183,,Spine,2,0,Image 1,1,1,100000001,610000002460,
280,,Spine,2,0,Image 1,1,1,100000001,610000002465,
260,,Spine,2,0,Image 1,1,1,100000001,610000002473,
241,,Spine,2,2,Image 1,3,1,100000000,610000002477,
196,,Spine,2,2,Image 1,3,1,100000000,610000002479,
158,,Spine,2,2,Image 1,3,1,100000000,610000002484,
259,,Spine,2,2,Image 1,3,1,100000000,610000002490,
277,,Spine,2,2,Image 1,2,1,100000001,610000002496,
161,,Spine,2,5,Image 1,2,1,100000000,610000002505,
119,,Spine,2,5,Image 1,2,1,100000000,610000002506,
189,,Spine,2,5,Image 1,2,1,100000000,610000002507,
134,,Spine,2,2,Image 1,1,1,100000000,610000002508,
62,,Spine,2,1,Image 1,2,1,100000000,610000002509,
65,,Spine,2,4,Image 1,2,1,100000000,610000002512,
47,,Spine,2,3,Image 1,2,1,100000000,610000002513,
106,,Spine,2,0,Image 1,1,1,100000000,610000002514,
12,,Spine,2,2,Image 1,3,1,100000000,610000002515,
67,,Spine,2,5,Image 1,3,1,100000001,610000002523,
111,,Spine,2,2,Image 1,2,1,100000001,610000002524,
139,,Spine,2,2,Image 1,2,1,100000001,610000002525,
189,,Spine,2,2,Image 1,1,1,100000001,610000002526,
71,,Spine,2,2,Image 1,3,1,100000001,610000002527,
107,,Spine,2,2,Image 1,2,1,100000001,610000002528,
166,,Spine,2,1,Image 1,1,1,100000001,610000002529,
197,,Spine,2,0,Image 1,1,1,100000001,610000002531,
88,,Spine,2,7,Image 1,3,1,100000002,610000002540,
202,,Spine,2,6,Image 1,4,1,100000002,610000002541,
86,,Spine,2,2,Image 1,2,1,100000002,610000002542,
61,,Spine,2,2,Image 1,1,1,100000002,610000002543,
55,,Spine,2,3,Image 1,1,1,100000002,610000002544,
63,,Spine,2,3,Image 1,2,1,100000002,610000002545,
138,,Spine,2,3,Image 1,2,1,100000002,610000002546,
165,,Spine,2,1,Image 1,2,1,100000002,610000002547,
173,,Spine,2,1,Image 1,2,1,100000002,610000002548,
244,,Spine,2,1,Image 1,2,1,100000002,610000002549,
259,,Spine,2,0,Image 1,1,1,100000002,610000002550,
131,,Spine,2,5,Image 1,3,1,100000002,610000002551,
52,,Spine,2,0,Image 1,1,1,100000002,610000002552,
