
Segment Number of Voxel Ch=4 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
152,,Segment,4,5,Image 1,2,1,100000001,510000000007,
321,,Segment,4,4,Image 1,2,1,100000001,510000000022,
275,,Segment,4,3,Image 1,2,1,100000001,510000000031,
1442,,Segment,4,2,Image 1,2,1,100000001,510000000103,
543,,Segment,4,1,Image 1,1,1,100000001,510000000111,
1459,,Segment,4,0,Image 1,1,1,100000001,510000000142,
694,,Segment,4,3,Image 1,3,1,100000001,510000000193,
174,,Segment,4,5,Image 1,3,1,100000001,510000000199,
144,,Segment,4,4,Image 1,3,1,100000001,510000000203,
776,,Segment,4,7,Image 1,3,1,100000002,510000000268,
141,,Segment,4,6,Image 1,3,1,100000002,510000000275,
460,,Segment,4,5,Image 1,3,1,100000002,510000000305,
480,,Segment,4,3,Image 1,2,1,100000002,510000000324,
127,,Segment,4,2,Image 1,2,1,100000002,510000000326,
350,,Segment,4,1,Image 1,2,1,100000002,510000000332,
621,,Segment,4,0,Image 1,1,1,100000002,510000000352,
70,,Segment,4,7,Image 1,5,1,100000002,510000000384,
253,,Segment,4,6,Image 1,4,1,100000002,510000000400,
80,,Segment,4,7,Image 1,4,1,100000002,510000000403,
122,,Segment,4,7,Image 1,4,1,100000002,510000000408,
188,,Segment,4,5,Image 1,2,1,100000000,510000000425,
365,,Segment,4,4,Image 1,1,1,100000000,510000000445,
132,,Segment,4,3,Image 1,1,1,100000000,510000000451,
662,,Segment,4,2,Image 1,1,1,100000000,510000000480,
950,,Segment,4,1,Image 1,1,1,100000000,510000000500,
240,,Segment,4,0,Image 1,1,1,100000000,510000000537,
141,,Segment,4,5,Image 1,1,1,100000000,510000000540,
123,,Segment,4,4,Image 1,2,1,100000000,510000000547,
110,,Segment,4,3,Image 1,2,1,100000000,510000000553,
226,,Segment,4,2,Image 1,2,1,100000000,510000000563,
144,,Segment,4,1,Image 1,2,1,100000000,510000000568,
280,,Segment,4,5,Image 1,3,1,100000000,510000000583,
241,,Segment,4,4,Image 1,2,1,100000000,510000000598,
608,,Segment,4,3,Image 1,2,1,100000000,510000000641,
1501,,Segment,4,2,Image 1,2,1,100000000,510000000715,
642,,Segment,4,1,Image 1,1,1,100000000,510000000723,
1084,,Segment,4,0,Image 1,1,1,100000000,510000000759,
1030,,Segment,4,5,Image 1,2,1,100000000,510000000833,
176,,Segment,4,4,Image 1,3,1,100000000,510000000847,
