
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.25,,Spine,3,2,Image 1,3,1,100000001,610000002265,
52.4,,Spine,3,5,Image 1,2,1,100000000,610000002269,
9.66667,,Spine,3,2,Image 1,2,1,100000001,610000002272,
48.2,,Spine,3,1,Image 1,2,1,100000002,610000002276,
32.25,,Spine,3,3,Image 1,2,1,100000002,610000002279,
44,,Spine,3,2,Image 1,1,1,100000000,610000002282,
37.5,,Spine,3,6,Image 1,4,1,100000002,610000002285,
47,,Spine,3,3,Image 1,3,1,100000001,610000002287,
68.1667,,Spine,3,0,Image 1,1,1,100000002,610000002293,
43.5,,Spine,3,0,Image 1,1,1,100000001,610000002296,
43.25,,Spine,3,5,Image 1,2,1,100000000,610000002299,
46.25,,Spine,3,1,Image 1,2,1,100000002,610000002302,
32.2,,Spine,3,5,Image 1,2,1,100000000,610000002306,
67,,Spine,3,0,Image 1,1,1,100000001,610000002308,
81.4,,Spine,3,1,Image 1,2,1,100000002,610000002313,
35.6667,,Spine,3,0,Image 1,1,1,100000002,610000002316,
47.6667,,Spine,3,2,Image 1,3,1,100000000,610000002319,
19.6667,,Spine,3,3,Image 1,3,1,100000001,610000002321,
81.3333,,Spine,3,0,Image 1,1,1,100000001,610000002326,
54.75,,Spine,3,4,Image 1,1,1,100000000,610000002329,
66.3333,,Spine,3,0,Image 1,1,1,100000001,610000002331,
47.3333,,Spine,3,5,Image 1,3,1,100000002,610000002333,
45.6667,,Spine,3,4,Image 1,1,1,100000000,610000002335,
62,,Spine,3,6,Image 1,4,1,100000002,610000002340,
116.25,,Spine,3,2,Image 1,3,1,100000000,610000002344,
52.3333,,Spine,3,5,Image 1,4,1,100000002,610000002346,
101,,Spine,3,0,Image 1,1,1,100000002,610000002350,
96.2,,Spine,3,2,Image 1,3,1,100000000,610000002356,
79.5,,Spine,3,0,Image 1,1,1,100000002,610000002360,
53,,Spine,3,0,Image 1,1,1,100000000,610000002362,
69,,Spine,3,0,Image 1,1,1,100000001,610000002365,
114.667,,Spine,3,1,Image 1,2,1,100000002,610000002367,
64,,Spine,3,0,Image 1,1,1,100000000,610000002370,
23.6667,,Spine,3,2,Image 1,3,1,100000000,610000002373,
100,,Spine,3,0,Image 1,1,1,100000001,610000002377,
111,,Spine,3,2,Image 1,3,1,100000000,610000002381,
121,,Spine,3,2,Image 1,3,1,100000000,610000002384,
93.3333,,Spine,3,2,Image 1,3,1,100000000,610000002387,
112.333,,Spine,3,0,Image 1,1,1,100000002,610000002392,
81.6667,,Spine,3,0,Image 1,1,1,100000001,610000002394,
50.6667,,Spine,3,2,Image 1,3,1,100000000,610000002397,
109,,Spine,3,2,Image 1,3,1,100000000,610000002403,
87.3333,,Spine,3,1,Image 1,1,1,100000002,610000002407,
90,,Spine,3,0,Image 1,1,1,100000001,610000002409,
78.5,,Spine,3,0,Image 1,1,1,100000001,610000002411,
69,,Spine,3,0,Image 1,1,1,100000001,610000002413,
106.667,,Spine,3,2,Image 1,3,1,100000000,610000002416,
21,,Spine,3,0,Image 1,1,1,100000001,610000002419,
98.5,,Spine,3,0,Image 1,1,1,100000001,610000002422,
113.5,,Spine,3,0,Image 1,1,1,100000001,610000002424,
128,,Spine,3,2,Image 1,3,1,100000000,610000002428,
79.6667,,Spine,3,5,Image 1,2,1,100000000,610000002430,
26.5,,Spine,3,0,Image 1,1,1,100000002,610000002432,
144,,Spine,3,2,Image 1,3,1,100000000,610000002436,
99,,Spine,3,0,Image 1,1,1,100000001,610000002438,
60,,Spine,3,0,Image 1,1,1,100000001,610000002441,
131,,Spine,3,2,Image 1,3,1,100000000,610000002443,
108.5,,Spine,3,0,Image 1,1,1,100000001,610000002447,
129.333,,Spine,3,2,Image 1,3,1,100000000,610000002450,
84.5,,Spine,3,2,Image 1,3,1,100000000,610000002452,
105.5,,Spine,3,2,Image 1,3,1,100000000,610000002454,
72.5,,Spine,3,0,Image 1,1,1,100000002,610000002458,
91.5,,Spine,3,0,Image 1,1,1,100000001,610000002460,
93.3333,,Spine,3,0,Image 1,1,1,100000001,610000002465,
130,,Spine,3,0,Image 1,1,1,100000001,610000002473,
120.5,,Spine,3,2,Image 1,3,1,100000000,610000002477,
