
Soma Intensity StdDev Ch=3 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
32.3871,,Soma,3,Image 1,1,100000000,800000000,
28.7976,,Soma,3,Image 1,1,100000001,800000001,
39.994,,Soma,3,Image 1,1,100000002,800000002,
