
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,1,5,Image 1,2,1,100000001,510000000007,
9,,Segment,1,4,Image 1,2,1,100000001,510000000022,
12,,Segment,1,3,Image 1,2,1,100000001,510000000031,
99,,Segment,1,2,Image 1,2,1,100000001,510000000103,
77,,Segment,1,1,Image 1,1,1,100000001,510000000111,
46,,Segment,1,0,Image 1,1,1,100000001,510000000142,
22,,Segment,1,3,Image 1,3,1,100000001,510000000193,
8,,Segment,1,5,Image 1,3,1,100000001,510000000199,
63,,Segment,1,4,Image 1,3,1,100000001,510000000203,
89,,Segment,1,7,Image 1,3,1,100000002,510000000268,
6,,Segment,1,6,Image 1,3,1,100000002,510000000275,
41,,Segment,1,5,Image 1,3,1,100000002,510000000305,
5,,Segment,1,3,Image 1,2,1,100000002,510000000324,
6,,Segment,1,2,Image 1,2,1,100000002,510000000326,
5,,Segment,1,1,Image 1,2,1,100000002,510000000332,
11,,Segment,1,0,Image 1,1,1,100000002,510000000352,
50,,Segment,1,7,Image 1,5,1,100000002,510000000384,
11,,Segment,1,6,Image 1,4,1,100000002,510000000400,
4,,Segment,1,7,Image 1,4,1,100000002,510000000403,
51,,Segment,1,7,Image 1,4,1,100000002,510000000408,
9,,Segment,1,5,Image 1,2,1,100000000,510000000425,
7,,Segment,1,4,Image 1,1,1,100000000,510000000445,
4,,Segment,1,3,Image 1,1,1,100000000,510000000451,
11,,Segment,1,2,Image 1,1,1,100000000,510000000480,
6,,Segment,1,1,Image 1,1,1,100000000,510000000500,
4,,Segment,1,0,Image 1,1,1,100000000,510000000537,
2,,Segment,1,5,Image 1,1,1,100000000,510000000540,
4,,Segment,1,4,Image 1,2,1,100000000,510000000547,
96,,Segment,1,3,Image 1,2,1,100000000,510000000553,
13,,Segment,1,2,Image 1,2,1,100000000,510000000563,
8,,Segment,1,1,Image 1,2,1,100000000,510000000568,
4,,Segment,1,5,Image 1,3,1,100000000,510000000583,
7,,Segment,1,4,Image 1,2,1,100000000,510000000598,
8,,Segment,1,3,Image 1,2,1,100000000,510000000641,
6,,Segment,1,2,Image 1,2,1,100000000,510000000715,
1,,Segment,1,1,Image 1,1,1,100000000,510000000723,
7,,Segment,1,0,Image 1,1,1,100000000,510000000759,
76,,Segment,1,5,Image 1,2,1,100000000,510000000833,
7,,Segment,1,4,Image 1,3,1,100000000,510000000847,
2,,Segment,1,3,Image 1,3,1,100000000,510000000849,
3,,Segment,1,1,Image 1,2,1,100000000,510000000873,
2,,Segment,1,2,Image 1,1,1,100000000,510000000876,
3,,Segment,1,2,Image 1,3,1,100000001,510000000893,
13,,Segment,1,1,Image 1,2,1,100000001,510000000925,
8,,Segment,1,0,Image 1,1,1,100000001,510000000941,
43,,Segment,1,2,Image 1,2,1,100000001,510000000981,
17,,Segment,1,1,Image 1,1,1,100000001,510000000986,
8,,Segment,1,3,Image 1,3,1,100000001,510000001006,
7,,Segment,1,3,Image 1,2,1,100000001,510000001015,
41,,Segment,1,2,Image 1,1,1,100000001,510000001017,
89,,Segment,1,3,Image 1,4,1,100000001,510000001073,
16,,Segment,1,2,Image 1,3,1,100000001,510000001086,
37,,Segment,1,1,Image 1,2,1,100000001,510000001091,
