
Segment Center Intensity Sum Ch=3 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
94,,Segment,3,5,Image 1,2,1,100000001,510000000007,
601,,Segment,3,4,Image 1,2,1,100000001,510000000022,
477,,Segment,3,3,Image 1,2,1,100000001,510000000031,
2141,,Segment,3,2,Image 1,2,1,100000001,510000000103,
845,,Segment,3,1,Image 1,1,1,100000001,510000000111,
1816,,Segment,3,0,Image 1,1,1,100000001,510000000142,
1736,,Segment,3,3,Image 1,3,1,100000001,510000000193,
199,,Segment,3,5,Image 1,3,1,100000001,510000000199,
97,,Segment,3,4,Image 1,3,1,100000001,510000000203,
3346,,Segment,3,7,Image 1,3,1,100000002,510000000268,
337,,Segment,3,6,Image 1,3,1,100000002,510000000275,
972,,Segment,3,5,Image 1,3,1,100000002,510000000305,
850,,Segment,3,3,Image 1,2,1,100000002,510000000324,
242,,Segment,3,2,Image 1,2,1,100000002,510000000326,
616,,Segment,3,1,Image 1,2,1,100000002,510000000332,
1316,,Segment,3,0,Image 1,1,1,100000002,510000000352,
176,,Segment,3,7,Image 1,5,1,100000002,510000000384,
711,,Segment,3,6,Image 1,4,1,100000002,510000000400,
124,,Segment,3,7,Image 1,4,1,100000002,510000000403,
219,,Segment,3,7,Image 1,4,1,100000002,510000000408,
1287,,Segment,3,5,Image 1,2,1,100000000,510000000425,
2221,,Segment,3,4,Image 1,1,1,100000000,510000000445,
270,,Segment,3,3,Image 1,1,1,100000000,510000000451,
3031,,Segment,3,2,Image 1,1,1,100000000,510000000480,
1934,,Segment,3,1,Image 1,1,1,100000000,510000000500,
335,,Segment,3,0,Image 1,1,1,100000000,510000000537,
286,,Segment,3,5,Image 1,1,1,100000000,510000000540,
328,,Segment,3,4,Image 1,2,1,100000000,510000000547,
207,,Segment,3,3,Image 1,2,1,100000000,510000000553,
672,,Segment,3,2,Image 1,2,1,100000000,510000000563,
250,,Segment,3,1,Image 1,2,1,100000000,510000000568,
429,,Segment,3,5,Image 1,3,1,100000000,510000000583,
520,,Segment,3,4,Image 1,2,1,100000000,510000000598,
1594,,Segment,3,3,Image 1,2,1,100000000,510000000641,
4408,,Segment,3,2,Image 1,2,1,100000000,510000000715,
770,,Segment,3,1,Image 1,1,1,100000000,510000000723,
2024,,Segment,3,0,Image 1,1,1,100000000,510000000759,
3995,,Segment,3,5,Image 1,2,1,100000000,510000000833,
427,,Segment,3,4,Image 1,3,1,100000000,510000000847,
154,,Segment,3,3,Image 1,3,1,100000000,510000000849,
1864,,Segment,3,1,Image 1,2,1,100000000,510000000873,
153,,Segment,3,2,Image 1,1,1,100000000,510000000876,
645,,Segment,3,2,Image 1,3,1,100000001,510000000893,
2158,,Segment,3,1,Image 1,2,1,100000001,510000000925,
614,,Segment,3,0,Image 1,1,1,100000001,510000000941,
1934,,Segment,3,2,Image 1,2,1,100000001,510000000981,
404,,Segment,3,1,Image 1,1,1,100000001,510000000986,
1442,,Segment,3,3,Image 1,3,1,100000001,510000001006,
555,,Segment,3,3,Image 1,2,1,100000001,510000001015,
108,,Segment,3,2,Image 1,1,1,100000001,510000001017,
3352,,Segment,3,3,Image 1,4,1,100000001,510000001073,
704,,Segment,3,2,Image 1,3,1,100000001,510000001086,
470,,Segment,3,1,Image 1,2,1,100000001,510000001091,
1418,,Segment,3,0,Image 1,1,1,100000001,510000001144,
439,,Segment,3,5,Image 1,4,1,100000002,510000001160,
96,,Segment,3,4,Image 1,3,1,100000002,510000001162,
203,,Segment,3,3,Image 1,3,1,100000002,510000001164,
1608,,Segment,3,2,Image 1,3,1,100000002,510000001207,
841,,Segment,3,1,Image 1,2,1,100000002,510000001229,
2575,,Segment,3,0,Image 1,1,1,100000002,510000001284,
92,,Segment,3,3,Image 1,3,1,100000001,510000001290,
244,,Segment,3,5,Image 1,3,1,100000002,510000001294,
80,,Segment,3,4,Image 1,4,1,100000002,510000001296,
161,,Segment,3,3,Image 1,4,1,100000002,510000001299,
178,,Segment,3,4,Image 1,4,1,100000001,510000001303,
400,,Segment,3,3,Image 1,3,1,100000001,510000001308,
181,,Segment,3,2,Image 1,2,1,100000001,510000001310,
218,,Segment,3,4,Image 1,3,1,100000001,510000001314,
96,,Segment,3,3,Image 1,2,1,100000001,510000001317,
1517,,Segment,3,3,Image 1,2,1,100000001,510000001351,
2043,,Segment,3,2,Image 1,1,1,100000001,510000001374,
848,,Segment,3,1,Image 1,1,1,100000001,510000001385,
3361,,Segment,3,0,Image 1,1,1,100000001,510000001442,
149,,Segment,3,1,Image 1,1,1,100000001,510000001458,
654,,Segment,3,2,Image 1,2,1,100000001,510000001479,
48,,Segment,3,2,Image 1,2,1,100000002,510000001485,
254,,Segment,3,3,Image 1,1,1,100000001,510000001488,
151,,Segment,3,1,Image 1,2,1,100000001,510000001495,
1015,,Segment,3,6,Image 1,4,1,100000002,510000001508,
578,,Segment,3,5,Image 1,3,1,100000002,510000001512,
1281,,Segment,3,4,Image 1,3,1,100000002,510000001525,
627,,Segment,3,2,Image 1,2,1,100000000,510000001541,
508,,Segment,3,1,Image 1,2,1,100000000,510000001549,
2164,,Segment,3,0,Image 1,1,1,100000000,510000001593,
188,,Segment,3,4,Image 1,2,1,100000002,510000001596,
221,,Segment,3,3,Image 1,1,1,100000002,510000001603,
223,,Segment,3,2,Image 1,1,1,100000002,510000001607,
2776,,Segment,3,1,Image 1,1,1,100000002,510000001633,
1228,,Segment,3,0,Image 1,1,1,100000002,510000001650,
681,,Segment,3,5,Image 1,4,1,100000002,510000001658,
163,,Segment,3,4,Image 1,1,1,100000002,510000001661,
345,,Segment,3,6,Image 1,3,1,100000002,510000001664,
241,,Segment,3,5,Image 1,2,1,100000002,510000001669,
997,,Segment,3,1,Image 1,1,1,100000000,510000001689,
1568,,Segment,3,3,Image 1,2,1,100000002,510000001708,
320,,Segment,3,1,Image 1,1,1,100000002,510000001714,
101,,Segment,3,2,Image 1,3,1,100000000,510000001717,
43,,Segment,3,3,Image 1,3,1,100000002,510000001720,
459,,Segment,3,2,Image 1,2,1,100000002,510000001729,
234,,Segment,3,0,Image 1,1,1,100000001,510000001757,
456,,Segment,3,4,Image 1,2,1,100000002,510000001800,
402,,Segment,3,3,Image 1,2,1,100000002,510000001805,
155,,Segment,3,4,Image 1,3,1,100000002,510000001808,
1205,,Segment,3,2,Image 1,3,1,100000002,510000001828,
978,,Segment,3,3,Image 1,2,1,100000001,510000001839,
804,,Segment,3,2,Image 1,1,1,100000001,510000001847,
1170,,Segment,3,3,Image 1,1,1,100000001,510000001857,
170,,Segment,3,1,Image 1,2,1,100000001,510000001861,
592,,Segment,3,2,Image 1,2,1,100000002,510000001867,
2101,,Segment,3,1,Image 1,2,1,100000002,510000001892,
117,,Segment,3,3,Image 1,3,1,100000002,510000001895,
292,,Segment,3,2,Image 1,1,1,100000002,510000001900,
460,,Segment,3,1,Image 1,2,1,100000002,510000001910,
591,,Segment,3,0,Image 1,1,1,100000002,510000001924,
1605,,Segment,3,2,Image 1,1,1,100000002,510000001940,
2529,,Segment,3,1,Image 1,1,1,100000002,510000001960,
363,,Segment,3,0,Image 1,1,1,100000000,510000001970,
210,,Segment,3,2,Image 1,2,1,100000002,510000001991,
277,,Segment,3,0,Image 1,1,1,100000001,510000002006,
241,,Segment,3,2,Image 1,2,1,100000001,510000002081,
87,,Segment,3,4,Image 1,2,1,100000002,510000002085,
123,,Segment,3,1,Image 1,1,1,100000002,510000002086,
