
Spine Center Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
28.9946,,Spine,3,2,Image 1,3,1,100000001,610000002265,
30.4539,,Spine,3,5,Image 1,2,1,100000000,610000002269,
8.65384,,Spine,3,2,Image 1,2,1,100000001,610000002272,
39.6706,,Spine,3,1,Image 1,2,1,100000002,610000002276,
13.0264,,Spine,3,3,Image 1,2,1,100000002,610000002279,
37.4099,,Spine,3,2,Image 1,1,1,100000000,610000002282,
28.1824,,Spine,3,6,Image 1,4,1,100000002,610000002285,
25.4689,,Spine,3,3,Image 1,3,1,100000001,610000002287,
36.5304,,Spine,3,0,Image 1,1,1,100000002,610000002293,
22.5444,,Spine,3,0,Image 1,1,1,100000001,610000002296,
33.9807,,Spine,3,5,Image 1,2,1,100000000,610000002299,
29.9531,,Spine,3,1,Image 1,2,1,100000002,610000002302,
30.2813,,Spine,3,5,Image 1,2,1,100000000,610000002306,
24.0416,,Spine,3,0,Image 1,1,1,100000001,610000002308,
5.23832,,Spine,3,1,Image 1,2,1,100000002,610000002313,
46.9491,,Spine,3,0,Image 1,1,1,100000002,610000002316,
25.85,,Spine,3,2,Image 1,3,1,100000000,610000002319,
11.0252,,Spine,3,3,Image 1,3,1,100000001,610000002321,
28.9348,,Spine,3,0,Image 1,1,1,100000001,610000002326,
36.7449,,Spine,3,4,Image 1,1,1,100000000,610000002329,
25.3026,,Spine,3,0,Image 1,1,1,100000001,610000002331,
3.39935,,Spine,3,5,Image 1,3,1,100000002,610000002333,
64.5824,,Spine,3,4,Image 1,1,1,100000000,610000002335,
12.1929,,Spine,3,6,Image 1,4,1,100000002,610000002340,
4.81534,,Spine,3,2,Image 1,3,1,100000000,610000002344,
24.797,,Spine,3,5,Image 1,4,1,100000002,610000002346,
21.6679,,Spine,3,0,Image 1,1,1,100000002,610000002350,
37.7486,,Spine,3,2,Image 1,3,1,100000000,610000002356,
3.57071,,Spine,3,0,Image 1,1,1,100000002,610000002360,
19.5107,,Spine,3,0,Image 1,1,1,100000000,610000002362,
6.68331,,Spine,3,0,Image 1,1,1,100000001,610000002365,
10.4987,,Spine,3,1,Image 1,2,1,100000002,610000002367,
14.1657,,Spine,3,0,Image 1,1,1,100000000,610000002370,
33.4697,,Spine,3,2,Image 1,3,1,100000000,610000002373,
22.6863,,Spine,3,0,Image 1,1,1,100000001,610000002377,
14.8829,,Spine,3,2,Image 1,3,1,100000000,610000002381,
15.2971,,Spine,3,2,Image 1,3,1,100000000,610000002384,
20.4179,,Spine,3,2,Image 1,3,1,100000000,610000002387,
15.1511,,Spine,3,0,Image 1,1,1,100000002,610000002392,
16.1107,,Spine,3,0,Image 1,1,1,100000001,610000002394,
33.4896,,Spine,3,2,Image 1,3,1,100000000,610000002397,
12.7867,,Spine,3,2,Image 1,3,1,100000000,610000002403,
37.7477,,Spine,3,1,Image 1,1,1,100000002,610000002407,
3,,Spine,3,0,Image 1,1,1,100000001,610000002409,
21.5,,Spine,3,0,Image 1,1,1,100000001,610000002411,
0,,Spine,3,0,Image 1,1,1,100000001,610000002413,
21.5149,,Spine,3,2,Image 1,3,1,100000000,610000002416,
21,,Spine,3,0,Image 1,1,1,100000001,610000002419,
26.8561,,Spine,3,0,Image 1,1,1,100000001,610000002422,
1.5,,Spine,3,0,Image 1,1,1,100000001,610000002424,
30.3425,,Spine,3,2,Image 1,3,1,100000000,610000002428,
22.0656,,Spine,3,5,Image 1,2,1,100000000,610000002430,
26.5,,Spine,3,0,Image 1,1,1,100000002,610000002432,
15.6418,,Spine,3,2,Image 1,3,1,100000000,610000002436,
24,,Spine,3,0,Image 1,1,1,100000001,610000002438,
8,,Spine,3,0,Image 1,1,1,100000001,610000002441,
8,,Spine,3,2,Image 1,3,1,100000000,610000002443,
8.5,,Spine,3,0,Image 1,1,1,100000001,610000002447,
15.8605,,Spine,3,2,Image 1,3,1,100000000,610000002450,
37.5,,Spine,3,2,Image 1,3,1,100000000,610000002452,
36.5,,Spine,3,2,Image 1,3,1,100000000,610000002454,
12.5,,Spine,3,0,Image 1,1,1,100000002,610000002458,
3.5,,Spine,3,0,Image 1,1,1,100000001,610000002460,
21.5613,,Spine,3,0,Image 1,1,1,100000001,610000002465,
23,,Spine,3,0,Image 1,1,1,100000001,610000002473,
26.5,,Spine,3,2,Image 1,3,1,100000000,610000002477,
25,,Spine,3,2,Image 1,3,1,100000000,610000002479,
30,,Spine,3,2,Image 1,3,1,100000000,610000002484,
5.5,,Spine,3,2,Image 1,3,1,100000000,610000002490,
6.2361,,Spine,3,2,Image 1,2,1,100000001,610000002496,
3.5,,Spine,3,5,Image 1,2,1,100000000,610000002505,
42,,Spine,3,5,Image 1,2,1,100000000,610000002506,
13.5,,Spine,3,5,Image 1,2,1,100000000,610000002507,
36,,Spine,3,2,Image 1,1,1,100000000,610000002508,
9,,Spine,3,1,Image 1,2,1,100000000,610000002509,
3.5,,Spine,3,4,Image 1,2,1,100000000,610000002512,
8.5,,Spine,3,3,Image 1,2,1,100000000,610000002513,
21,,Spine,3,0,Image 1,1,1,100000000,610000002514,
6,,Spine,3,2,Image 1,3,1,100000000,610000002515,
8.5,,Spine,3,5,Image 1,3,1,100000001,610000002523,
30.5,,Spine,3,2,Image 1,2,1,100000001,610000002524,
19.5,,Spine,3,2,Image 1,2,1,100000001,610000002525,
22.5,,Spine,3,2,Image 1,1,1,100000001,610000002526,
0,,Spine,3,2,Image 1,3,1,100000001,610000002527,
12.5,,Spine,3,2,Image 1,2,1,100000001,610000002528,
9,,Spine,3,1,Image 1,1,1,100000001,610000002529,
1.5,,Spine,3,0,Image 1,1,1,100000001,610000002531,
16,,Spine,3,7,Image 1,3,1,100000002,610000002540,
11,,Spine,3,6,Image 1,4,1,100000002,610000002541,
18,,Spine,3,2,Image 1,2,1,100000002,610000002542,
0.5,,Spine,3,2,Image 1,1,1,100000002,610000002543,
19.5,,Spine,3,3,Image 1,1,1,100000002,610000002544,
23.5,,Spine,3,3,Image 1,2,1,100000002,610000002545,
35,,Spine,3,3,Image 1,2,1,100000002,610000002546,
6.5,,Spine,3,1,Image 1,2,1,100000002,610000002547,
2.5,,Spine,3,1,Image 1,2,1,100000002,610000002548,
23,,Spine,3,1,Image 1,2,1,100000002,610000002549,
24.5,,Spine,3,0,Image 1,1,1,100000002,610000002550,
10.5,,Spine,3,5,Image 1,3,1,100000002,610000002551,
13,,Spine,3,0,Image 1,1,1,100000002,610000002552,
