
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,11,7,1,100000001,510000000009,
0,s,Segment,10,6,1,100000001,510000000076,
0,s,Segment,9,5,1,100000001,510000000088,
0,s,Segment,8,4,1,100000001,510000000095,
0,s,Segment,7,4,1,100000001,510000000116,
0,s,Segment,6,3,1,100000001,510000000119,
0,s,Segment,5,3,1,100000001,510000000138,
0,s,Segment,4,3,1,100000001,510000000148,
0,s,Segment,3,3,1,100000001,510000000152,
0,s,Segment,2,2,1,100000001,510000000192,
0,s,Segment,1,1,1,100000001,510000000208,
0,s,Segment,0,1,1,100000001,510000000215,
0,s,Segment,11,6,1,100000001,510000000243,
0,s,Segment,1,2,1,100000000,510000000258,
0,s,Segment,0,1,1,100000000,510000000293,
0,s,Segment,11,7,1,100000001,510000000312,
0,s,Segment,10,7,1,100000001,510000000347,
0,s,Segment,9,6,1,100000001,510000000354,
0,s,Segment,8,5,1,100000001,510000000364,
0,s,Segment,7,5,1,100000001,510000000375,
0,s,Segment,6,4,1,100000001,510000000380,
0,s,Segment,4,3,1,100000001,510000000386,
0,s,Segment,3,2,1,100000001,510000000389,
0,s,Segment,8,4,1,100000001,510000000465,
0,s,Segment,7,4,1,100000001,510000000542,
0,s,Segment,13,8,1,100000001,510000000553,
0,s,Segment,12,7,1,100000001,510000000588,
0,s,Segment,11,7,1,100000001,510000000598,
0,s,Segment,10,6,1,100000001,510000000624,
0,s,Segment,13,7,1,100000001,510000000628,
0,s,Segment,4,4,1,100000000,510000000632,
0,s,Segment,3,3,1,100000000,510000000657,
0,s,Segment,2,2,1,100000000,510000000661,
0,s,Segment,1,2,1,100000000,510000000666,
0,s,Segment,0,1,1,100000000,510000000684,
0,s,Segment,4,3,1,100000000,510000000687,
0,s,Segment,12,8,1,100000001,510000000706,
0,s,Segment,1,2,1,100000002,510000000773,
0,s,Segment,0,1,1,100000002,510000000814,
0,s,Segment,3,2,1,100000001,510000000831,
0,s,Segment,2,2,1,100000001,510000000843,
0,s,Segment,1,1,1,100000001,510000000889,
0,s,Segment,0,1,1,100000001,510000000919,
0,s,Segment,3,3,1,100000001,510000000926,
0,s,Segment,2,1,1,100000001,510000000931,
0,s,Segment,1,2,1,100000001,510000000950,
0,s,Segment,12,9,1,100000001,510000000952,
0,s,Segment,11,8,1,100000001,510000000960,
0,s,Segment,4,4,1,100000002,510000000974,
0,s,Segment,3,4,1,100000002,510000000995,
0,s,Segment,2,3,1,100000002,510000001037,
0,s,Segment,1,2,1,100000002,510000001042,
0,s,Segment,0,1,1,100000002,510000001063,
0,s,Segment,4,5,1,100000002,510000001068,
0,s,Segment,3,3,1,100000002,510000001075,
0,s,Segment,4,4,1,100000002,510000001119,
0,s,Segment,3,3,1,100000002,510000001121,
0,s,Segment,2,3,1,100000002,510000001145,
0,s,Segment,1,2,1,100000002,510000001169,
0,s,Segment,0,1,1,100000002,510000001197,
0,s,Segment,4,3,1,100000002,510000001211,
0,s,Segment,3,4,1,100000002,510000001214,
0,s,Segment,10,5,1,100000001,510000001245,
0,s,Segment,15,7,1,100000001,510000001256,
0,s,Segment,13,6,1,100000001,510000001288,
0,s,Segment,12,6,1,100000001,510000001298,
0,s,Segment,11,6,1,100000001,510000001316,
0,s,Segment,10,5,1,100000001,510000001321,
0,s,Segment,9,5,1,100000001,510000001340,
0,s,Segment,3,2,1,100000002,510000001351,
0,s,Segment,2,2,1,100000002,510000001361,
0,s,Segment,3,3,1,100000002,510000001364,
0,s,Segment,4,2,1,100000002,510000001369,
0,s,Segment,3,2,1,100000002,510000001386,
0,s,Segment,2,1,1,100000002,510000001396,
0,s,Segment,1,1,1,100000002,510000001444,
0,s,Segment,4,3,1,100000002,510000001446,
0,s,Segment,7,5,1,100000000,510000001452,
0,s,Segment,6,4,1,100000000,510000001478,
0,s,Segment,5,4,1,100000000,510000001481,
0,s,Segment,4,4,1,100000000,510000001500,
0,s,Segment,3,4,1,100000000,510000001511,
0,s,Segment,2,3,1,100000000,510000001531,
0,s,Segment,7,4,1,100000000,510000001534,
0,s,Segment,4,3,1,100000002,510000001555,
0,s,Segment,3,3,1,100000002,510000001563,
0,s,Segment,2,2,1,100000002,510000001578,
0,s,Segment,1,1,1,100000002,510000001588,
0,s,Segment,4,4,1,100000002,510000001592,
0,s,Segment,18,10,1,100000001,510000001618,
0,s,Segment,17,9,1,100000001,510000001620,
0,s,Segment,16,8,1,100000001,510000001622,
0,s,Segment,15,8,1,100000001,510000001627,
0,s,Segment,14,8,1,100000001,510000001666,
0,s,Segment,13,7,1,100000001,510000001707,
0,s,Segment,12,6,1,100000001,510000001719,
0,s,Segment,16,9,1,100000001,510000001733,
0,s,Segment,18,9,1,100000001,510000001736,
0,s,Segment,17,8,1,100000001,510000001738,
0,s,Segment,16,10,1,100000001,510000001747,
0,s,Segment,15,9,1,100000001,510000001750,
0,s,Segment,16,9,1,100000001,510000001756,
0,s,Segment,11,6,1,100000001,510000001766,
0,s,Segment,3,2,1,100000002,510000001768,
