
Segment Center Intensity Min Ch=5 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,5,Image 1,3,1,100000002,510000002383,
0,,Segment,5,4,Image 1,2,1,100000002,510000002397,
0,,Segment,5,3,Image 1,2,1,100000002,510000002421,
1,,Segment,5,9,Image 1,4,1,100000002,510000002424,
0,,Segment,5,8,Image 1,4,1,100000002,510000002428,
0,,Segment,5,7,Image 1,4,1,100000002,510000002432,
0,,Segment,5,5,Image 1,3,1,100000000,510000002468,
0,,Segment,5,4,Image 1,2,1,100000000,510000002482,
0,,Segment,5,7,Image 1,4,1,100000002,510000002487,
0,,Segment,5,6,Image 1,4,1,100000002,510000002495,
1,,Segment,5,10,Image 1,5,1,100000000,510000002503,
0,,Segment,5,8,Image 1,5,1,100000000,510000002505,
0,,Segment,5,9,Image 1,4,1,100000000,510000002508,
0,,Segment,5,7,Image 1,3,1,100000000,510000002512,
0,,Segment,5,6,Image 1,2,1,100000000,510000002520,
0,,Segment,5,8,Image 1,3,1,100000000,510000002522,
2,,Segment,5,5,Image 1,2,1,100000000,510000002529,
0,,Segment,5,7,Image 1,3,1,100000000,510000002531,
0,,Segment,5,7,Image 1,4,1,100000000,510000002533,
0,,Segment,5,8,Image 1,3,1,100000002,510000002542,
0,,Segment,5,7,Image 1,2,1,100000002,510000002545,
0,,Segment,5,6,Image 1,2,1,100000002,510000002557,
0,,Segment,5,8,Image 1,2,1,100000002,510000002560,
0,,Segment,5,7,Image 1,3,1,100000002,510000002563,
0,,Segment,5,5,Image 1,1,1,100000000,510000002585,
0,,Segment,5,4,Image 1,4,1,100000000,510000002601,
1,,Segment,5,3,Image 1,3,1,100000000,510000002603,
3,,Segment,5,4,Image 1,5,1,100000000,510000002605,
0,,Segment,5,4,Image 1,3,1,100000000,510000002612,
4,,Segment,5,8,Image 1,5,1,100000001,510000002618,
0,,Segment,5,6,Image 1,4,1,100000001,510000002637,
0,,Segment,5,9,Image 1,4,1,100000001,510000002673,
0,,Segment,5,8,Image 1,4,1,100000001,510000002681,
0,,Segment,5,7,Image 1,4,1,100000001,510000002685,
0,,Segment,5,6,Image 1,3,1,100000001,510000002714,
0,,Segment,5,5,Image 1,3,1,100000001,510000002732,
0,,Segment,5,9,Image 1,5,1,100000001,510000002735,
0,,Segment,5,9,Image 1,6,1,100000001,510000002741,
0,,Segment,5,8,Image 1,5,1,100000001,510000002745,
1,,Segment,5,9,Image 1,5,1,100000001,510000002749,
0,,Segment,5,8,Image 1,5,1,100000001,510000002762,
0,,Segment,5,9,Image 1,4,1,100000001,510000002772,
2,,Segment,5,8,Image 1,3,1,100000001,510000002774,
0,,Segment,5,7,Image 1,3,1,100000001,510000002781,
0,,Segment,5,8,Image 1,4,1,100000001,510000002792,
0,,Segment,5,6,Image 1,4,1,100000001,510000002812,
0,,Segment,5,5,Image 1,4,1,100000001,510000002815,
3,,Segment,5,9,Image 1,3,1,100000001,510000002824,
0,,Segment,5,7,Image 1,3,1,100000001,510000002826,
0,,Segment,5,7,Image 1,2,1,100000002,510000002862,
0,,Segment,5,8,Image 1,6,1,100000001,510000002871,
0,,Segment,5,6,Image 1,4,1,100000001,510000002887,
0,,Segment,5,6,Image 1,3,1,100000002,510000002897,
1,,Segment,5,6,Image 1,5,1,100000001,510000002899,
0,,Segment,5,4,Image 1,3,1,100000000,510000002910,
0,,Segment,5,3,Image 1,2,1,100000000,510000002942,
0,,Segment,5,4,Image 1,2,1,100000000,510000002953,
0,,Segment,5,4,Image 1,4,1,100000001,510000002958,
0,,Segment,5,4,Image 1,3,1,100000002,510000002968,
1,,Segment,5,4,Image 1,2,1,100000000,510000002973,
0,,Segment,5,4,Image 1,2,1,100000002,510000002979,
2,,Segment,5,3,Image 1,1,1,100000002,510000002984,
0,,Segment,5,4,Image 1,1,1,100000002,510000002992,
0,,Segment,5,6,Image 1,3,1,100000002,510000002995,
0,,Segment,5,2,Image 1,2,1,100000002,510000003016,
4,,Segment,5,5,Image 1,3,1,100000002,510000003018,
0,,Segment,5,4,Image 1,1,1,100000002,510000003022,
0,,Segment,5,3,Image 1,2,1,100000002,510000003024,
3,,Segment,5,2,Image 1,1,1,100000001,510000003026,
0,,Segment,5,1,Image 1,2,1,100000002,510000003036,
0,,Segment,5,1,Image 1,2,1,100000000,510000003042,
0,,Segment,5,0,Image 1,1,1,100000000,510000003062,
0,,Segment,5,1,Image 1,2,1,100000001,510000003064,
0,,Segment,5,2,Image 1,2,1,100000000,510000003066,
1,,Segment,5,0,Image 1,1,1,100000001,510000003087,
4,,Segment,5,0,Image 1,1,1,100000001,510000003094,
0,,Segment,5,1,Image 1,1,1,100000000,510000003096,
0,,Segment,5,0,Image 1,1,1,100000002,510000003104,
0,,Segment,5,6,Image 1,5,1,100000000,510000003139,
1,,Segment,5,5,Image 1,3,1,100000000,510000003140,
2,,Segment,5,1,Image 1,1,1,100000000,510000003141,
0,,Segment,5,8,Image 1,4,1,100000000,510000003142,
0,,Segment,5,9,Image 1,5,1,100000000,510000003143,
2,,Segment,5,13,Image 1,6,1,100000000,510000003144,
0,,Segment,5,12,Image 1,8,1,100000000,510000003145,
0,,Segment,5,8,Image 1,4,1,100000000,510000003146,
0,,Segment,5,7,Image 1,2,1,100000000,510000003147,
1,,Segment,5,9,Image 1,4,1,100000001,510000003149,
3,,Segment,5,5,Image 1,4,1,100000001,510000003150,
0,,Segment,5,12,Image 1,8,1,100000001,510000003151,
0,,Segment,5,14,Image 1,6,1,100000001,510000003152,
0,,Segment,5,11,Image 1,5,1,100000001,510000003153,
1,,Segment,5,6,Image 1,5,1,100000001,510000003154,
2,,Segment,5,4,Image 1,2,1,100000001,510000003155,
4,,Segment,5,0,Image 1,1,1,100000001,510000003156,
4,,Segment,5,2,Image 1,2,1,100000002,510000003159,
0,,Segment,5,2,Image 1,2,1,100000002,510000003162,
0,,Segment,5,3,Image 1,3,1,100000002,510000003163,
1,,Segment,5,7,Image 1,5,1,100000002,510000003164,
1,,Segment,5,5,Image 1,2,1,100000002,510000003165,
