
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
44,,Spine,2,3,Image 1,1,1,100000000,610000003483,
18,,Spine,2,7,Image 1,3,1,100000000,610000003490,
5,,Spine,2,7,Image 1,3,1,100000002,610000003495,
4,,Spine,2,7,Image 1,3,1,100000002,610000003499,
2,,Spine,2,4,Image 1,3,1,100000002,610000003504,
15,,Spine,2,3,Image 1,2,1,100000000,610000003516,
8,,Spine,2,6,Image 1,2,1,100000002,610000003519,
41,,Spine,2,5,Image 1,3,1,100000001,610000003522,
1,,Spine,2,0,Image 1,1,1,100000000,610000003526,
5,,Spine,2,0,Image 1,1,1,100000000,610000003530,
7,,Spine,2,0,Image 1,1,1,100000002,610000003535,
3,,Spine,2,7,Image 1,3,1,100000002,610000003539,
1,,Spine,2,2,Image 1,2,1,100000001,610000003541,
7,,Spine,2,6,Image 1,2,1,100000002,610000003548,
3,,Spine,2,1,Image 1,1,1,100000001,610000003553,
2,,Spine,2,14,Image 1,8,1,100000001,610000003556,
4,,Spine,2,10,Image 1,5,1,100000001,610000003559,
2,,Spine,2,7,Image 1,3,1,100000002,610000003565,
1,,Spine,2,7,Image 1,3,1,100000002,610000003569,
5,,Spine,2,4,Image 1,3,1,100000001,610000003571,
1,,Spine,2,7,Image 1,3,1,100000002,610000003576,
1,,Spine,2,7,Image 1,3,1,100000002,610000003585,
4,,Spine,2,4,Image 1,3,1,100000000,610000003608,
8,,Spine,2,3,Image 1,3,1,100000000,610000003609,
2,,Spine,2,12,Image 1,7,1,100000000,610000003610,
7,,Spine,2,10,Image 1,6,1,100000000,610000003611,
5,,Spine,2,9,Image 1,5,1,100000000,610000003612,
5,,Spine,2,9,Image 1,5,1,100000000,610000003613,
5,,Spine,2,9,Image 1,5,1,100000000,610000003614,
1,,Spine,2,8,Image 1,4,1,100000000,610000003615,
4,,Spine,2,7,Image 1,4,1,100000000,610000003616,
2,,Spine,2,6,Image 1,2,1,100000000,610000003617,
3,,Spine,2,10,Image 1,5,1,100000001,610000003618,
2,,Spine,2,10,Image 1,5,1,100000001,610000003619,
4,,Spine,2,7,Image 1,4,1,100000001,610000003620,
5,,Spine,2,11,Image 1,7,1,100000001,610000003621,
7,,Spine,2,12,Image 1,7,1,100000001,610000003622,
2,,Spine,2,18,Image 1,10,1,100000001,610000003623,
5,,Spine,2,18,Image 1,9,1,100000001,610000003624,
7,,Spine,2,13,Image 1,7,1,100000001,610000003625,
3,,Spine,2,14,Image 1,6,1,100000001,610000003626,
3,,Spine,2,13,Image 1,6,1,100000001,610000003627,
4,,Spine,2,13,Image 1,6,1,100000001,610000003628,
0,,Spine,2,12,Image 1,5,1,100000001,610000003629,
4,,Spine,2,9,Image 1,5,1,100000001,610000003630,
251,,Spine,2,8,Image 1,4,1,100000001,610000003631,
0,,Spine,2,7,Image 1,4,1,100000001,610000003632,
3,,Spine,2,6,Image 1,4,1,100000001,610000003633,
11,,Spine,2,2,Image 1,2,1,100000001,610000003634,
30,,Spine,2,0,Image 1,1,1,100000001,610000003635,
3,,Spine,2,2,Image 1,2,1,100000001,610000003639,
10,,Spine,2,1,Image 1,2,1,100000002,610000003643,
2,,Spine,2,0,Image 1,1,1,100000002,610000003644,
0,,Spine,2,4,Image 1,3,1,100000002,610000003645,
0,,Spine,2,4,Image 1,3,1,100000002,610000003646,
6,,Spine,2,4,Image 1,2,1,100000002,610000003647,
3,,Spine,2,0,Image 1,1,1,100000002,610000003648,
1,,Spine,2,0,Image 1,1,1,100000002,610000003649,
1,,Spine,2,0,Image 1,1,1,100000002,610000003650,
5,,Spine,2,0,Image 1,1,1,100000002,610000003651,
9,,Spine,2,4,Image 1,3,1,100000002,610000003653,
7,,Spine,2,0,Image 1,1,1,100000002,610000003654,
0,,Spine,2,6,Image 1,2,1,100000002,610000003658,
17,,Spine,2,6,Image 1,2,1,100000002,610000003659,
16,,Spine,2,6,Image 1,2,1,100000002,610000003660,
6,,Spine,2,4,Image 1,2,1,100000002,610000003661,
9,,Spine,2,4,Image 1,2,1,100000002,610000003662,
6,,Spine,2,8,Image 1,3,1,100000002,610000003663,
9,,Spine,2,8,Image 1,4,1,100000002,610000003664,
2,,Spine,2,7,Image 1,4,1,100000002,610000003665,
0,,Spine,2,8,Image 1,2,1,100000002,610000003666,
2,,Spine,2,0,Image 1,1,1,100000002,610000003667,
