
Spine Neck Max Diameter
 ==================== 
Spine Neck Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.42993,µm,Spine,3,1,1,100000000,610000003483,
0.49691,µm,Spine,7,3,1,100000000,610000003490,
0.677184,µm,Spine,7,3,1,100000002,610000003495,
0.669493,µm,Spine,7,3,1,100000002,610000003499,
0.756864,µm,Spine,4,3,1,100000002,610000003504,
1.22249,µm,Spine,3,2,1,100000000,610000003516,
1.04167,µm,Spine,6,2,1,100000002,610000003519,
1.5842,µm,Spine,5,3,1,100000001,610000003522,
0,µm,Spine,0,1,1,100000000,610000003526,
1.74391,µm,Spine,0,1,1,100000000,610000003530,
0.94401,µm,Spine,0,1,1,100000002,610000003535,
0,µm,Spine,6,2,1,100000002,610000003539,
0,µm,Spine,2,2,1,100000001,610000003541,
0,µm,Spine,6,2,1,100000002,610000003548,
0,µm,Spine,1,1,1,100000001,610000003553,
1.02983,µm,Spine,14,8,1,100000001,610000003556,
0,µm,Spine,10,5,1,100000001,610000003559,
1.10343,µm,Spine,7,3,1,100000002,610000003565,
0,µm,Spine,6,2,1,100000002,610000003569,
0,µm,Spine,4,3,1,100000001,610000003571,
0,µm,Spine,6,2,1,100000002,610000003576,
0,µm,Spine,6,2,1,100000002,610000003585,
0,µm,Spine,4,3,1,100000000,610000003608,
0,µm,Spine,3,3,1,100000000,610000003609,
0,µm,Spine,12,7,1,100000000,610000003610,
0,µm,Spine,10,6,1,100000000,610000003611,
0,µm,Spine,9,5,1,100000000,610000003612,
0,µm,Spine,9,5,1,100000000,610000003613,
0,µm,Spine,9,5,1,100000000,610000003614,
0,µm,Spine,8,4,1,100000000,610000003615,
0,µm,Spine,7,4,1,100000000,610000003616,
0,µm,Spine,6,2,1,100000000,610000003617,
0,µm,Spine,10,5,1,100000001,610000003618,
0,µm,Spine,10,5,1,100000001,610000003619,
0,µm,Spine,7,4,1,100000001,610000003620,
0,µm,Spine,11,7,1,100000001,610000003621,
0,µm,Spine,12,7,1,100000001,610000003622,
0,µm,Spine,18,10,1,100000001,610000003623,
0,µm,Spine,18,9,1,100000001,610000003624,
0,µm,Spine,13,7,1,100000001,610000003625,
0,µm,Spine,14,6,1,100000001,610000003626,
0,µm,Spine,13,6,1,100000001,610000003627,
0,µm,Spine,13,6,1,100000001,610000003628,
0,µm,Spine,12,5,1,100000001,610000003629,
0,µm,Spine,9,5,1,100000001,610000003630,
0,µm,Spine,8,4,1,100000001,610000003631,
0,µm,Spine,7,4,1,100000001,610000003632,
0,µm,Spine,6,4,1,100000001,610000003633,
0,µm,Spine,2,2,1,100000001,610000003634,
0,µm,Spine,0,1,1,100000001,610000003635,
0,µm,Spine,2,2,1,100000001,610000003639,
0,µm,Spine,1,2,1,100000002,610000003643,
0,µm,Spine,0,1,1,100000002,610000003644,
0,µm,Spine,4,3,1,100000002,610000003645,
0,µm,Spine,4,3,1,100000002,610000003646,
0,µm,Spine,4,2,1,100000002,610000003647,
0,µm,Spine,0,1,1,100000002,610000003648,
0,µm,Spine,0,1,1,100000002,610000003649,
0,µm,Spine,0,1,1,100000002,610000003650,
0,µm,Spine,0,1,1,100000002,610000003651,
0,µm,Spine,4,3,1,100000002,610000003653,
0,µm,Spine,0,1,1,100000002,610000003654,
0,µm,Spine,6,2,1,100000002,610000003658,
0,µm,Spine,6,2,1,100000002,610000003659,
0,µm,Spine,6,2,1,100000002,610000003660,
0,µm,Spine,4,2,1,100000002,610000003661,
0,µm,Spine,4,2,1,100000002,610000003662,
0,µm,Spine,8,3,1,100000002,610000003663,
0,µm,Spine,8,4,1,100000002,610000003664,
0,µm,Spine,7,4,1,100000002,610000003665,
0,µm,Spine,8,2,1,100000002,610000003666,
0,µm,Spine,0,1,1,100000002,610000003667,
