
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43,,Segment,2,2,Image 1,3,1,100000002,510000001037,
6,,Segment,2,1,Image 1,2,1,100000002,510000001042,
14,,Segment,2,0,Image 1,1,1,100000002,510000001063,
6,,Segment,2,4,Image 1,5,1,100000002,510000001068,
8,,Segment,2,3,Image 1,3,1,100000002,510000001075,
45,,Segment,2,4,Image 1,4,1,100000002,510000001119,
3,,Segment,2,3,Image 1,3,1,100000002,510000001121,
25,,Segment,2,2,Image 1,3,1,100000002,510000001145,
25,,Segment,2,1,Image 1,2,1,100000002,510000001169,
24,,Segment,2,0,Image 1,1,1,100000002,510000001197,
9,,Segment,2,4,Image 1,3,1,100000002,510000001211,
4,,Segment,2,3,Image 1,4,1,100000002,510000001214,
32,,Segment,2,10,Image 1,5,1,100000001,510000001245,
12,,Segment,2,15,Image 1,7,1,100000001,510000001256,
32,,Segment,2,13,Image 1,6,1,100000001,510000001288,
11,,Segment,2,12,Image 1,6,1,100000001,510000001298,
19,,Segment,2,11,Image 1,6,1,100000001,510000001316,
6,,Segment,2,10,Image 1,5,1,100000001,510000001321,
20,,Segment,2,9,Image 1,5,1,100000001,510000001340,
11,,Segment,2,3,Image 1,2,1,100000002,510000001351,
11,,Segment,2,2,Image 1,2,1,100000002,510000001361,
4,,Segment,2,3,Image 1,3,1,100000002,510000001364,
6,,Segment,2,4,Image 1,2,1,100000002,510000001369,
18,,Segment,2,3,Image 1,2,1,100000002,510000001386,
11,,Segment,2,2,Image 1,1,1,100000002,510000001396,
49,,Segment,2,1,Image 1,1,1,100000002,510000001444,
3,,Segment,2,4,Image 1,3,1,100000002,510000001446,
7,,Segment,2,7,Image 1,5,1,100000000,510000001452,
27,,Segment,2,6,Image 1,4,1,100000000,510000001478,
4,,Segment,2,5,Image 1,4,1,100000000,510000001481,
20,,Segment,2,4,Image 1,4,1,100000000,510000001500,
12,,Segment,2,3,Image 1,4,1,100000000,510000001511,
21,,Segment,2,2,Image 1,3,1,100000000,510000001531,
4,,Segment,2,7,Image 1,4,1,100000000,510000001534,
22,,Segment,2,4,Image 1,3,1,100000002,510000001555,
9,,Segment,2,3,Image 1,3,1,100000002,510000001563,
16,,Segment,2,2,Image 1,2,1,100000002,510000001578,
11,,Segment,2,1,Image 1,1,1,100000002,510000001588,
5,,Segment,2,4,Image 1,4,1,100000002,510000001592,
27,,Segment,2,18,Image 1,10,1,100000001,510000001618,
3,,Segment,2,17,Image 1,9,1,100000001,510000001620,
3,,Segment,2,16,Image 1,8,1,100000001,510000001622,
6,,Segment,2,15,Image 1,8,1,100000001,510000001627,
40,,Segment,2,14,Image 1,8,1,100000001,510000001666,
42,,Segment,2,13,Image 1,7,1,100000001,510000001707,
13,,Segment,2,12,Image 1,6,1,100000001,510000001719,
14,,Segment,2,16,Image 1,9,1,100000001,510000001733,
4,,Segment,2,18,Image 1,9,1,100000001,510000001736,
3,,Segment,2,17,Image 1,8,1,100000001,510000001738,
10,,Segment,2,16,Image 1,10,1,100000001,510000001747,
4,,Segment,2,15,Image 1,9,1,100000001,510000001750,
7,,Segment,2,16,Image 1,9,1,100000001,510000001756,
11,,Segment,2,11,Image 1,6,1,100000001,510000001766,
3,,Segment,2,3,Image 1,2,1,100000002,510000001768,
13,,Segment,2,3,Image 1,1,1,100000002,510000001780,
20,,Segment,2,4,Image 1,3,1,100000002,510000001800,
11,,Segment,2,3,Image 1,2,1,100000002,510000001810,
5,,Segment,2,2,Image 1,1,1,100000002,510000001814,
15,,Segment,2,14,Image 1,7,1,100000001,510000001828,
8,,Segment,2,13,Image 1,6,1,100000001,510000001835,
4,,Segment,2,6,Image 1,5,1,100000000,510000001838,
6,,Segment,2,5,Image 1,5,1,100000000,510000001843,
8,,Segment,2,14,Image 1,7,1,100000001,510000001850,
53,,Segment,2,4,Image 1,2,1,100000002,510000001902,
3,,Segment,2,1,Image 1,1,1,100000000,510000001904,
8,,Segment,2,1,Image 1,1,1,100000002,510000001911,
5,,Segment,2,15,Image 1,6,1,100000001,510000001915,
3,,Segment,2,14,Image 1,7,1,100000001,510000001917,
52,,Segment,2,13,Image 1,7,1,100000001,510000001968,
4,,Segment,2,14,Image 1,6,1,100000001,510000001971,
3,,Segment,2,12,Image 1,7,1,100000001,510000001973,
8,,Segment,2,10,Image 1,6,1,100000001,510000001980,
3,,Segment,2,12,Image 1,5,1,100000001,510000001982,
6,,Segment,2,6,Image 1,4,1,100000000,510000001987,
18,,Segment,2,5,Image 1,4,1,100000000,510000002004,
6,,Segment,2,4,Image 1,3,1,100000000,510000002009,
33,,Segment,2,3,Image 1,2,1,100000000,510000002041,
28,,Segment,2,7,Image 1,3,1,100000002,510000002081,
14,,Segment,2,6,Image 1,2,1,100000002,510000002098,
4,,Segment,2,5,Image 1,2,1,100000002,510000002101,
7,,Segment,2,4,Image 1,2,1,100000002,510000002107,
6,,Segment,2,3,Image 1,1,1,100000002,510000002112,
5,,Segment,2,2,Image 1,1,1,100000002,510000002116,
5,,Segment,2,1,Image 1,1,1,100000002,510000002120,
5,,Segment,2,0,Image 1,1,1,100000002,510000002136,
12,,Segment,2,12,Image 1,7,1,100000000,510000002147,
5,,Segment,2,11,Image 1,6,1,100000000,510000002151,
6,,Segment,2,10,Image 1,6,1,100000000,510000002156,
18,,Segment,2,7,Image 1,4,1,100000000,510000002175,
5,,Segment,2,6,Image 1,3,1,100000000,510000002179,
13,,Segment,2,5,Image 1,2,1,100000000,510000002191,
12,,Segment,2,4,Image 1,1,1,100000000,510000002202,
18,,Segment,2,3,Image 1,1,1,100000000,510000002219,
7,,Segment,2,2,Image 1,1,1,100000000,510000002225,
4,,Segment,2,13,Image 1,7,1,100000000,510000002229,
3,,Segment,2,12,Image 1,6,1,100000000,510000002231,
3,,Segment,2,12,Image 1,7,1,100000000,510000002234,
5,,Segment,2,12,Image 1,7,1,100000000,510000002238,
4,,Segment,2,11,Image 1,7,1,100000000,510000002241,
15,,Segment,2,9,Image 1,5,1,100000000,510000002256,
10,,Segment,2,8,Image 1,5,1,100000000,510000002265,
4,,Segment,2,9,Image 1,6,1,100000000,510000002268,
16,,Segment,2,9,Image 1,3,1,100000002,510000002283,
6,,Segment,2,8,Image 1,3,1,100000002,510000002288,
17,,Segment,2,7,Image 1,3,1,100000002,510000002304,
47,,Segment,2,6,Image 1,3,1,100000002,510000002350,
34,,Segment,2,5,Image 1,3,1,100000002,510000002383,
15,,Segment,2,4,Image 1,2,1,100000002,510000002397,
25,,Segment,2,3,Image 1,2,1,100000002,510000002421,
4,,Segment,2,9,Image 1,4,1,100000002,510000002424,
5,,Segment,2,8,Image 1,4,1,100000002,510000002428,
5,,Segment,2,7,Image 1,4,1,100000002,510000002432,
36,,Segment,2,5,Image 1,3,1,100000000,510000002468,
15,,Segment,2,4,Image 1,2,1,100000000,510000002482,
6,,Segment,2,7,Image 1,4,1,100000002,510000002487,
9,,Segment,2,6,Image 1,4,1,100000002,510000002495,
8,,Segment,2,10,Image 1,5,1,100000000,510000002503,
3,,Segment,2,8,Image 1,5,1,100000000,510000002505,
4,,Segment,2,9,Image 1,4,1,100000000,510000002508,
4,,Segment,2,7,Image 1,3,1,100000000,510000002512,
9,,Segment,2,6,Image 1,2,1,100000000,510000002520,
3,,Segment,2,8,Image 1,3,1,100000000,510000002522,
7,,Segment,2,5,Image 1,2,1,100000000,510000002529,
3,,Segment,2,7,Image 1,3,1,100000000,510000002531,
3,,Segment,2,7,Image 1,4,1,100000000,510000002533,
10,,Segment,2,8,Image 1,3,1,100000002,510000002542,
4,,Segment,2,7,Image 1,2,1,100000002,510000002545,
13,,Segment,2,6,Image 1,2,1,100000002,510000002557,
3,,Segment,2,8,Image 1,2,1,100000002,510000002560,
4,,Segment,2,7,Image 1,3,1,100000002,510000002563,
23,,Segment,2,5,Image 1,1,1,100000000,510000002585,
17,,Segment,2,4,Image 1,4,1,100000000,510000002601,
3,,Segment,2,3,Image 1,3,1,100000000,510000002603,
3,,Segment,2,4,Image 1,5,1,100000000,510000002605,
8,,Segment,2,4,Image 1,3,1,100000000,510000002612,
2,,Segment,2,8,Image 1,5,1,100000001,510000002618,
20,,Segment,2,6,Image 1,4,1,100000001,510000002637,
37,,Segment,2,9,Image 1,4,1,100000001,510000002673,
9,,Segment,2,8,Image 1,4,1,100000001,510000002681,
5,,Segment,2,7,Image 1,4,1,100000001,510000002685,
30,,Segment,2,6,Image 1,3,1,100000001,510000002714,
19,,Segment,2,5,Image 1,3,1,100000001,510000002732,
4,,Segment,2,9,Image 1,5,1,100000001,510000002735,
7,,Segment,2,9,Image 1,6,1,100000001,510000002741,
5,,Segment,2,8,Image 1,5,1,100000001,510000002745,
5,,Segment,2,9,Image 1,5,1,100000001,510000002749,
13,,Segment,2,8,Image 1,5,1,100000001,510000002762,
11,,Segment,2,9,Image 1,4,1,100000001,510000002772,
3,,Segment,2,8,Image 1,3,1,100000001,510000002774,
8,,Segment,2,7,Image 1,3,1,100000001,510000002781,
12,,Segment,2,8,Image 1,4,1,100000001,510000002792,
21,,Segment,2,6,Image 1,4,1,100000001,510000002812,
4,,Segment,2,5,Image 1,4,1,100000001,510000002815,
10,,Segment,2,9,Image 1,3,1,100000001,510000002824,
3,,Segment,2,7,Image 1,3,1,100000001,510000002826,
0,,Segment,2,7,Image 1,2,1,100000002,510000002862,
10,,Segment,2,8,Image 1,6,1,100000001,510000002871,
17,,Segment,2,6,Image 1,4,1,100000001,510000002887,
11,,Segment,2,6,Image 1,3,1,100000002,510000002897,
3,,Segment,2,6,Image 1,5,1,100000001,510000002899,
12,,Segment,2,4,Image 1,3,1,100000000,510000002910,
33,,Segment,2,3,Image 1,2,1,100000000,510000002942,
12,,Segment,2,4,Image 1,2,1,100000000,510000002953,
6,,Segment,2,4,Image 1,4,1,100000001,510000002958,
8,,Segment,2,4,Image 1,3,1,100000002,510000002968,
6,,Segment,2,4,Image 1,2,1,100000000,510000002973,
7,,Segment,2,4,Image 1,2,1,100000002,510000002979,
6,,Segment,2,3,Image 1,1,1,100000002,510000002984,
9,,Segment,2,4,Image 1,1,1,100000002,510000002992,
4,,Segment,2,6,Image 1,3,1,100000002,510000002995,
21,,Segment,2,2,Image 1,2,1,100000002,510000003016,
3,,Segment,2,5,Image 1,3,1,100000002,510000003018,
3,,Segment,2,4,Image 1,1,1,100000002,510000003022,
3,,Segment,2,3,Image 1,2,1,100000002,510000003024,
3,,Segment,2,2,Image 1,1,1,100000001,510000003026,
11,,Segment,2,1,Image 1,2,1,100000002,510000003036,
7,,Segment,2,1,Image 1,2,1,100000000,510000003042,
17,,Segment,2,0,Image 1,1,1,100000000,510000003062,
3,,Segment,2,1,Image 1,2,1,100000001,510000003064,
3,,Segment,2,2,Image 1,2,1,100000000,510000003066,
16,,Segment,2,0,Image 1,1,1,100000001,510000003087,
4,,Segment,2,0,Image 1,1,1,100000001,510000003094,
3,,Segment,2,1,Image 1,1,1,100000000,510000003096,
6,,Segment,2,0,Image 1,1,1,100000002,510000003104,
2,,Segment,2,6,Image 1,5,1,100000000,510000003139,
2,,Segment,2,5,Image 1,3,1,100000000,510000003140,
2,,Segment,2,1,Image 1,1,1,100000000,510000003141,
2,,Segment,2,8,Image 1,4,1,100000000,510000003142,
2,,Segment,2,9,Image 1,5,1,100000000,510000003143,
2,,Segment,2,13,Image 1,6,1,100000000,510000003144,
2,,Segment,2,12,Image 1,8,1,100000000,510000003145,
2,,Segment,2,8,Image 1,4,1,100000000,510000003146,
2,,Segment,2,7,Image 1,2,1,100000000,510000003147,
2,,Segment,2,9,Image 1,4,1,100000001,510000003149,
2,,Segment,2,5,Image 1,4,1,100000001,510000003150,
2,,Segment,2,12,Image 1,8,1,100000001,510000003151,
2,,Segment,2,14,Image 1,6,1,100000001,510000003152,
2,,Segment,2,11,Image 1,5,1,100000001,510000003153,
2,,Segment,2,6,Image 1,5,1,100000001,510000003154,
2,,Segment,2,4,Image 1,2,1,100000001,510000003155,
2,,Segment,2,0,Image 1,1,1,100000001,510000003156,
2,,Segment,2,2,Image 1,2,1,100000002,510000003159,
2,,Segment,2,2,Image 1,2,1,100000002,510000003162,
2,,Segment,2,3,Image 1,3,1,100000002,510000003163,
2,,Segment,2,7,Image 1,5,1,100000002,510000003164,
2,,Segment,2,5,Image 1,2,1,100000002,510000003165,
