
Segment Number of Voxel Ch=4 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
290,,Segment,4,19,Image 1,8,1,100000001,510000000023,
127,,Segment,4,18,Image 1,8,1,100000001,510000000030,
83,,Segment,4,17,Image 1,7,1,100000001,510000000033,
165,,Segment,4,16,Image 1,7,1,100000001,510000000045,
685,,Segment,4,14,Image 1,7,1,100000001,510000000088,
326,,Segment,4,13,Image 1,7,1,100000001,510000000102,
197,,Segment,4,12,Image 1,7,1,100000001,510000000111,
128,,Segment,4,11,Image 1,7,1,100000001,510000000120,
348,,Segment,4,10,Image 1,6,1,100000001,510000000146,
212,,Segment,4,9,Image 1,5,1,100000001,510000000154,
65,,Segment,4,8,Image 1,5,1,100000001,510000000156,
514,,Segment,4,7,Image 1,4,1,100000001,510000000183,
96,,Segment,4,6,Image 1,3,1,100000001,510000000185,
212,,Segment,4,5,Image 1,3,1,100000001,510000000193,
144,,Segment,4,4,Image 1,3,1,100000001,510000000198,
190,,Segment,4,3,Image 1,3,1,100000001,510000000205,
347,,Segment,4,2,Image 1,2,1,100000001,510000000214,
196,,Segment,4,1,Image 1,2,1,100000001,510000000216,
781,,Segment,4,0,Image 1,1,1,100000001,510000000237,
214,,Segment,4,19,Image 1,9,1,100000001,510000000287,
191,,Segment,4,18,Image 1,7,1,100000001,510000000295,
76,,Segment,4,17,Image 1,8,1,100000001,510000000298,
81,,Segment,4,16,Image 1,8,1,100000001,510000000301,
93,,Segment,4,15,Image 1,8,1,100000001,510000000304,
35,,Segment,4,14,Image 1,9,1,100000001,510000000308,
72,,Segment,4,13,Image 1,8,1,100000001,510000000311,
265,,Segment,4,12,Image 1,8,1,100000001,510000000327,
124,,Segment,4,14,Image 1,8,1,100000001,510000000334,
55,,Segment,4,14,Image 1,10,1,100000001,510000000339,
158,,Segment,4,13,Image 1,9,1,100000001,510000000347,
102,,Segment,4,14,Image 1,8,1,100000001,510000000351,
192,,Segment,4,13,Image 1,8,1,100000001,510000000360,
66,,Segment,4,14,Image 1,9,1,100000001,510000000364,
50,,Segment,4,14,Image 1,9,1,100000001,510000000366,
91,,Segment,4,11,Image 1,6,1,100000001,510000000368,
706,,Segment,4,16,Image 1,5,1,100000002,510000000428,
204,,Segment,4,15,Image 1,5,1,100000002,510000000445,
458,,Segment,4,14,Image 1,5,1,100000002,510000000472,
85,,Segment,4,13,Image 1,4,1,100000002,510000000474,
1030,,Segment,4,11,Image 1,3,1,100000002,510000000488,
892,,Segment,4,10,Image 1,2,1,100000002,510000000491,
318,,Segment,4,8,Image 1,1,1,100000002,510000000494,
738,,Segment,4,7,Image 1,1,1,100000002,510000000502,
550,,Segment,4,6,Image 1,1,1,100000002,510000000513,
173,,Segment,4,5,Image 1,1,1,100000002,510000000515,
294,,Segment,4,4,Image 1,1,1,100000002,510000000522,
713,,Segment,4,3,Image 1,1,1,100000002,510000000532,
798,,Segment,4,2,Image 1,1,1,100000002,510000000535,
170,,Segment,4,0,Image 1,1,1,100000002,510000000552,
227,,Segment,4,16,Image 1,6,1,100000002,510000000586,
59,,Segment,4,15,Image 1,6,1,100000002,510000000588,
692,,Segment,4,20,Image 1,7,1,100000001,510000000634,
198,,Segment,4,19,Image 1,7,1,100000001,510000000641,
337,,Segment,4,17,Image 1,6,1,100000001,510000000656,
485,,Segment,4,15,Image 1,6,1,100000001,510000000672,
574,,Segment,4,14,Image 1,6,1,100000001,510000000701,
444,,Segment,4,13,Image 1,5,1,100000001,510000000718,
187,,Segment,4,12,Image 1,5,1,100000001,510000000721,
540,,Segment,4,11,Image 1,4,1,100000001,510000000750,
169,,Segment,4,9,Image 1,3,1,100000001,510000000753,
819,,Segment,4,8,Image 1,3,1,100000001,510000000778,
214,,Segment,4,7,Image 1,3,1,100000001,510000000782,
159,,Segment,4,6,Image 1,3,1,100000001,510000000784,
175,,Segment,4,5,Image 1,3,1,100000001,510000000787,
523,,Segment,4,4,Image 1,2,1,100000001,510000000799,
656,,Segment,4,3,Image 1,1,1,100000001,510000000818,
734,,Segment,4,2,Image 1,1,1,100000001,510000000835,
182,,Segment,4,1,Image 1,1,1,100000001,510000000837,
783,,Segment,4,0,Image 1,1,1,100000001,510000000873,
574,,Segment,4,23,Image 1,8,1,100000001,510000000913,
434,,Segment,4,22,Image 1,7,1,100000001,510000000922,
191,,Segment,4,21,Image 1,7,1,100000001,510000000929,
155,,Segment,4,20,Image 1,6,1,100000001,510000000933,
207,,Segment,4,19,Image 1,6,1,100000001,510000000936,
211,,Segment,4,22,Image 1,8,1,100000001,510000000949,
139,,Segment,4,24,Image 1,8,1,100000001,510000000952,
281,,Segment,4,23,Image 1,7,1,100000001,510000000960,
89,,Segment,4,20,Image 1,8,1,100000001,510000000964,
65,,Segment,4,18,Image 1,9,1,100000001,510000000968,
78,,Segment,4,17,Image 1,8,1,100000001,510000000970,
370,,Segment,4,16,Image 1,7,1,100000001,510000000987,
268,,Segment,4,18,Image 1,7,1,100000001,510000001000,
290,,Segment,4,20,Image 1,7,1,100000001,510000001009,
132,,Segment,4,18,Image 1,8,1,100000001,510000001013,
91,,Segment,4,18,Image 1,7,1,100000001,510000001016,
111,,Segment,4,18,Image 1,8,1,100000001,510000001020,
234,,Segment,4,21,Image 1,6,1,100000001,510000001023,
199,,Segment,4,18,Image 1,7,1,100000001,510000001034,
338,,Segment,4,17,Image 1,7,1,100000001,510000001051,
78,,Segment,4,18,Image 1,8,1,100000001,510000001054,
260,,Segment,4,16,Image 1,7,1,100000001,510000001066,
219,,Segment,4,15,Image 1,7,1,100000001,510000001081,
530,,Segment,4,14,Image 1,7,1,100000001,510000001120,
111,,Segment,4,13,Image 1,6,1,100000001,510000001122,
67,,Segment,4,16,Image 1,8,1,100000001,510000001126,
294,,Segment,4,15,Image 1,7,1,100000001,510000001146,
53,,Segment,4,15,Image 1,8,1,100000001,510000001150,
388,,Segment,4,15,Image 1,5,1,100000001,510000001161,
244,,Segment,4,14,Image 1,5,1,100000001,510000001164,
241,,Segment,4,15,Image 1,6,1,100000001,510000001168,
320,,Segment,4,15,Image 1,4,1,100000001,510000001180,
252,,Segment,4,14,Image 1,4,1,100000001,510000001186,
527,,Segment,4,13,Image 1,4,1,100000001,510000001196,
724,,Segment,4,12,Image 1,4,1,100000001,510000001207,
173,,Segment,4,15,Image 1,5,1,100000001,510000001212,
173,,Segment,4,15,Image 1,5,1,100000001,510000001215,
317,,Segment,4,14,Image 1,5,1,100000001,510000001220,
317,,Segment,4,13,Image 1,5,1,100000001,510000001224,
132,,Segment,4,14,Image 1,6,1,100000001,510000001226,
541,,Segment,4,8,Image 1,3,1,100000000,510000001248,
542,,Segment,4,7,Image 1,3,1,100000000,510000001269,
196,,Segment,4,6,Image 1,3,1,100000000,510000001272,
