
Spine Min Diameter
 ==================== 
Spine Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.24375,µm,Spine,8,2,1,100000001,610000006416,
0.195122,µm,Spine,6,1,1,100000001,610000006419,
0.321088,µm,Spine,3,2,1,100000000,610000006421,
0.167045,µm,Spine,0,1,1,100000002,610000006423,
0.326917,µm,Spine,3,1,1,100000001,610000006425,
0.224873,µm,Spine,0,1,1,100000002,610000006428,
0.1625,µm,Spine,0,1,1,100000000,610000006431,
0.236507,µm,Spine,0,1,1,100000000,610000006434,
0.167628,µm,Spine,4,2,1,100000000,610000006436,
0.246289,µm,Spine,0,1,1,100000000,610000006439,
0.261297,µm,Spine,0,1,1,100000000,610000006442,
0.191699,µm,Spine,17,8,1,100000002,610000006445,
0.21657,µm,Spine,12,3,1,100000001,610000006448,
0.329718,µm,Spine,0,1,1,100000002,610000006450,
0.1625,µm,Spine,0,1,1,100000002,610000006452,
0.24375,µm,Spine,10,3,1,100000002,610000006456,
0.336002,µm,Spine,9,1,1,100000002,610000006459,
0.197415,µm,Spine,0,1,1,100000001,610000006461,
0.288632,µm,Spine,3,1,1,100000000,610000006463,
0.187013,µm,Spine,15,2,1,100000001,610000006465,
0.231025,µm,Spine,4,4,1,100000001,610000006467,
0.231671,µm,Spine,0,1,1,100000002,610000006471,
0.1625,µm,Spine,20,6,1,100000001,610000006474,
0.185759,µm,Spine,2,2,1,100000000,610000006476,
0.269839,µm,Spine,6,2,1,100000002,610000006478,
0.240306,µm,Spine,0,1,1,100000001,610000006484,
0.257981,µm,Spine,18,7,1,100000001,610000006486,
0.197415,µm,Spine,0,1,1,100000001,610000006488,
0.1625,µm,Spine,2,1,1,100000001,610000006495,
0.1625,µm,Spine,8,3,1,100000001,610000006498,
0.183765,µm,Spine,12,4,1,100000001,610000006501,
0.201396,µm,Spine,15,7,1,100000001,610000006503,
0.208203,µm,Spine,0,1,1,100000001,610000006505,
0.246927,µm,Spine,0,1,1,100000000,610000006507,
0.322757,µm,Spine,3,2,1,100000001,610000006509,
0.213727,µm,Spine,3,1,1,100000000,610000006515,
0.32097,µm,Spine,2,1,1,100000000,610000006517,
0.221141,µm,Spine,0,1,1,100000002,610000006520,
0.190788,µm,Spine,9,4,1,100000002,610000006523,
0.217337,µm,Spine,1,1,1,100000000,610000006525,
0.1625,µm,Spine,0,1,1,100000000,610000006528,
0.227246,µm,Spine,0,1,1,100000002,610000006531,
0.218786,µm,Spine,7,1,1,100000001,610000006533,
0.348055,µm,Spine,0,1,1,100000000,610000006535,
0.173247,µm,Spine,6,4,1,100000000,610000006537,
0.203125,µm,Spine,23,8,1,100000001,610000006540,
0.26437,µm,Spine,1,1,1,100000000,610000006542,
0.190131,µm,Spine,15,2,1,100000001,610000006544,
0.294531,µm,Spine,0,1,1,100000000,610000006547,
0.328809,µm,Spine,7,4,1,100000001,610000006551,
0.200942,µm,Spine,2,1,1,100000001,610000006553,
0.276643,µm,Spine,0,1,1,100000001,610000006555,
0.193453,µm,Spine,6,2,1,100000002,610000006557,
0.263928,µm,Spine,7,4,1,100000001,610000006562,
0.211275,µm,Spine,12,4,1,100000001,610000006564,
0.237468,µm,Spine,20,7,1,100000001,610000006566,
0.19042,µm,Spine,18,7,1,100000001,610000006568,
0.170281,µm,Spine,1,1,1,100000000,610000006570,
0.325,µm,Spine,10,3,1,100000002,610000006572,
0.464147,µm,Spine,9,1,1,100000002,610000006575,
0.28859,µm,Spine,0,1,1,100000001,610000006577,
0.363432,µm,Spine,3,1,1,100000002,610000006579,
0.1625,µm,Spine,2,2,1,100000001,610000006584,
0.236507,µm,Spine,0,1,1,100000000,610000006586,
0.201006,µm,Spine,11,5,1,100000001,610000006588,
0.281317,µm,Spine,0,1,1,100000000,610000006592,
0.192309,µm,Spine,12,4,1,100000001,610000006598,
0.1625,µm,Spine,0,1,1,100000001,610000006600,
0.1625,µm,Spine,6,1,1,100000000,610000006603,
0.557324,µm,Spine,0,1,1,100000001,610000006608,
0.380956,µm,Spine,0,1,1,100000001,610000006612,
0.370295,µm,Spine,2,1,1,100000001,610000006614,
0.237745,µm,Spine,2,1,1,100000001,610000006619,
0.454844,µm,Spine,7,1,1,100000002,610000006623,
0.315191,µm,Spine,8,2,1,100000001,610000006628,
0.297584,µm,Spine,5,2,1,100000001,610000006630,
0.24375,µm,Spine,20,7,1,100000001,610000006633,
0.272767,µm,Spine,11,3,1,100000001,610000006637,
0.229163,µm,Spine,11,3,1,100000002,610000006640,
0.311504,µm,Spine,3,1,1,100000001,610000006642,
0.218359,µm,Spine,4,3,1,100000001,610000006645,
0.194004,µm,Spine,1,1,1,100000001,610000006649,
0.291125,µm,Spine,1,1,1,100000001,610000006652,
0.40851,µm,Spine,10,3,1,100000002,610000006655,
0.319605,µm,Spine,0,1,1,100000001,610000006660,
0.3232,µm,Spine,0,1,1,100000001,610000006662,
0.21709,µm,Spine,12,4,1,100000001,610000006666,
0.290883,µm,Spine,20,7,1,100000001,610000006676,
0.390698,µm,Spine,0,1,1,100000001,610000006681,
0.200306,µm,Spine,1,1,1,100000000,610000006684,
0.291357,µm,Spine,0,1,1,100000002,610000006691,
0.18655,µm,Spine,0,1,1,100000000,610000006694,
0.328809,µm,Spine,7,4,1,100000001,610000006697,
0.195081,µm,Spine,0,1,1,100000001,610000006701,
0.320036,µm,Spine,2,1,1,100000001,610000006703,
0.325,µm,Spine,1,1,1,100000001,610000006708,
0.325,µm,Spine,2,1,1,100000001,610000006714,
0.221917,µm,Spine,5,3,1,100000001,610000006719,
0.25499,µm,Spine,7,2,1,100000000,610000006722,
0.320036,µm,Spine,2,1,1,100000001,610000006725,
0.339015,µm,Spine,0,1,1,100000001,610000006730,
0.21709,µm,Spine,10,5,1,100000001,610000006744,
0.355238,µm,Spine,0,1,1,100000001,610000006750,
0.390698,µm,Spine,0,1,1,100000001,610000006765,
0.172502,µm,Spine,5,2,1,100000001,610000006774,
0.34584,µm,Spine,3,1,1,100000000,610000006782,
0.294875,µm,Spine,8,4,1,100000000,610000006819,
0.303014,µm,Spine,7,3,1,100000000,610000006820,
0.182812,µm,Spine,7,4,1,100000000,610000006821,
0.210235,µm,Spine,4,2,1,100000000,610000006822,
0.276244,µm,Spine,0,1,1,100000000,610000006823,
0.270741,µm,Spine,0,1,1,100000000,610000006824,
0.191223,µm,Spine,4,2,1,100000000,610000006825,
0.181323,µm,Spine,4,1,1,100000000,610000006826,
0.25017,µm,Spine,2,1,1,100000000,610000006827,
0.274198,µm,Spine,2,1,1,100000000,610000006828,
0.281836,µm,Spine,2,1,1,100000000,610000006829,
0.267079,µm,Spine,1,2,1,100000000,610000006830,
0.358481,µm,Spine,1,1,1,100000000,610000006831,
0.238684,µm,Spine,7,2,1,100000000,610000006832,
0.349579,µm,Spine,7,2,1,100000000,610000006833,
0.250529,µm,Spine,5,2,1,100000000,610000006834,
0.202816,µm,Spine,2,2,1,100000000,610000006835,
0.285143,µm,Spine,1,1,1,100000000,610000006836,
0.299949,µm,Spine,4,3,1,100000000,610000006837,
0.258246,µm,Spine,4,3,1,100000000,610000006838,
0.259729,µm,Spine,3,3,1,100000000,610000006839,
0.318652,µm,Spine,3,3,1,100000000,610000006840,
0.265704,µm,Spine,2,2,1,100000000,610000006841,
0.1625,µm,Spine,2,3,1,100000000,610000006842,
0.24375,µm,Spine,0,1,1,100000000,610000006843,
0.379292,µm,Spine,0,1,1,100000000,610000006844,
0.223437,µm,Spine,10,1,1,100000000,610000006846,
0.325,µm,Spine,10,1,1,100000000,610000006847,
0.24375,µm,Spine,6,1,1,100000000,610000006848,
0.184881,µm,Spine,5,2,1,100000000,610000006849,
0.213281,µm,Spine,4,2,1,100000000,610000006850,
0.1625,µm,Spine,3,3,1,100000000,610000006851,
0.234711,µm,Spine,2,2,1,100000000,610000006852,
0.31913,µm,Spine,2,1,1,100000000,610000006853,
0.182513,µm,Spine,2,1,1,100000000,610000006854,
0.334772,µm,Spine,2,1,1,100000000,610000006855,
0.288164,µm,Spine,1,2,1,100000000,610000006856,
0.316113,µm,Spine,0,1,1,100000000,610000006857,
0.284631,µm,Spine,19,8,1,100000001,610000006858,
0.185352,µm,Spine,13,8,1,100000001,610000006859,
0.284299,µm,Spine,12,8,1,100000001,610000006860,
0.1625,µm,Spine,10,5,1,100000001,610000006861,
0.209449,µm,Spine,9,5,1,100000001,610000006862,
0.252125,µm,Spine,9,6,1,100000001,610000006863,
0.203125,µm,Spine,9,3,1,100000001,610000006864,
0.228586,µm,Spine,8,3,1,100000001,610000006865,
0.202407,µm,Spine,2,2,1,100000001,610000006866,
0.368109,µm,Spine,0,1,1,100000001,610000006867,
0.219629,µm,Spine,0,1,1,100000001,610000006868,
0.307862,µm,Spine,1,1,1,100000001,610000006869,
0.240959,µm,Spine,12,3,1,100000001,610000006870,
0.209949,µm,Spine,12,3,1,100000001,610000006871,
0.215891,µm,Spine,12,3,1,100000001,610000006872,
0.1625,µm,Spine,15,2,1,100000001,610000006873,
0.287112,µm,Spine,13,2,1,100000001,610000006874,
0.398368,µm,Spine,13,2,1,100000001,610000006875,
0.365625,µm,Spine,12,1,1,100000001,610000006876,
0.315979,µm,Spine,10,1,1,100000001,610000006877,
0.288291,µm,Spine,6,1,1,100000001,610000006878,
0.225867,µm,Spine,6,2,1,100000001,610000006879,
0.1625,µm,Spine,5,2,1,100000001,610000006880,
0.290448,µm,Spine,5,1,1,100000001,610000006881,
0.243198,µm,Spine,4,2,1,100000001,610000006882,
0.264658,µm,Spine,4,2,1,100000001,610000006883,
0.336327,µm,Spine,2,1,1,100000001,610000006884,
0.24375,µm,Spine,2,1,1,100000001,610000006885,
0.299066,µm,Spine,20,7,1,100000001,610000006886,
0.211991,µm,Spine,20,7,1,100000001,610000006887,
0.276785,µm,Spine,23,8,1,100000001,610000006888,
0.226694,µm,Spine,23,8,1,100000001,610000006889,
0.257715,µm,Spine,23,7,1,100000001,610000006890,
0.22413,µm,Spine,23,7,1,100000001,610000006891,
0.24911,µm,Spine,22,7,1,100000001,610000006892,
0.1625,µm,Spine,20,7,1,100000001,610000006893,
0.318056,µm,Spine,20,7,1,100000001,610000006894,
0.268095,µm,Spine,17,6,1,100000001,610000006895,
0.284375,µm,Spine,18,7,1,100000001,610000006896,
0.237769,µm,Spine,15,6,1,100000001,610000006897,
0.205664,µm,Spine,14,6,1,100000001,610000006898,
0.289908,µm,Spine,14,7,1,100000001,610000006899,
0.227264,µm,Spine,14,7,1,100000001,610000006900,
0.209473,µm,Spine,14,7,1,100000001,610000006901,
0.34276,µm,Spine,13,5,1,100000001,610000006902,
0.279517,µm,Spine,15,5,1,100000001,610000006903,
0.177734,µm,Spine,13,5,1,100000001,610000006904,
0.422899,µm,Spine,12,4,1,100000001,610000006905,
0.182812,µm,Spine,12,4,1,100000001,610000006906,
0.1625,µm,Spine,11,3,1,100000001,610000006907,
0.172746,µm,Spine,9,4,1,100000001,610000006908,
0.237807,µm,Spine,10,4,1,100000001,610000006909,
0.242713,µm,Spine,6,4,1,100000001,610000006910,
0.342514,µm,Spine,5,2,1,100000001,610000006911,
0.199341,µm,Spine,5,2,1,100000001,610000006912,
0.287235,µm,Spine,3,1,1,100000001,610000006913,
0.217225,µm,Spine,6,2,1,100000001,610000006914,
0.228516,µm,Spine,4,2,1,100000001,610000006915,
0.323679,µm,Spine,3,2,1,100000001,610000006916,
0.265986,µm,Spine,2,1,1,100000001,610000006917,
0.204297,µm,Spine,2,2,1,100000001,610000006918,
0.209794,µm,Spine,2,2,1,100000001,610000006919,
0.27256,µm,Spine,2,2,1,100000001,610000006920,
0.182702,µm,Spine,0,1,1,100000001,610000006921,
0.1625,µm,Spine,0,1,1,100000001,610000006922,
0.233381,µm,Spine,11,5,1,100000001,610000006923,
0.304688,µm,Spine,11,5,1,100000001,610000006924,
0.276669,µm,Spine,8,3,1,100000001,610000006925,
0.276755,µm,Spine,8,3,1,100000001,610000006926,
0.201479,µm,Spine,8,2,1,100000001,610000006927,
0.196934,µm,Spine,8,2,1,100000001,610000006928,
0.310718,µm,Spine,11,3,1,100000001,610000006929,
0.225735,µm,Spine,8,2,1,100000001,610000006930,
0.420818,µm,Spine,6,1,1,100000001,610000006931,
0.34484,µm,Spine,1,1,1,100000001,610000006932,
0.428807,µm,Spine,1,1,1,100000001,610000006933,
0.416406,µm,Spine,1,1,1,100000001,610000006934,
0.397186,µm,Spine,2,2,1,100000001,610000006935,
0.218886,µm,Spine,6,4,1,100000001,610000006936,
0.2682,µm,Spine,5,4,1,100000001,610000006937,
0.306545,µm,Spine,4,3,1,100000001,610000006938,
0.313782,µm,Spine,2,1,1,100000001,610000006939,
0.284099,µm,Spine,2,1,1,100000001,610000006940,
0.274219,µm,Spine,1,1,1,100000001,610000006941,
0.323767,µm,Spine,0,1,1,100000001,610000006943,
0.288673,µm,Spine,0,1,1,100000001,610000006944,
0.252319,µm,Spine,4,3,1,100000001,610000006947,
0.260339,µm,Spine,2,1,1,100000001,610000006948,
0.365537,µm,Spine,2,1,1,100000001,610000006949,
0.47771,µm,Spine,2,1,1,100000001,610000006950,
0.206955,µm,Spine,0,1,1,100000001,610000006951,
0.348037,µm,Spine,1,2,1,100000001,610000006955,
0.280557,µm,Spine,0,1,1,100000001,610000006956,
0.280557,µm,Spine,0,1,1,100000001,610000006957,
0.255176,µm,Spine,16,5,1,100000002,610000006958,
0.215789,µm,Spine,16,5,1,100000002,610000006959,
0.316049,µm,Spine,14,5,1,100000002,610000006960,
0.26368,µm,Spine,14,5,1,100000002,610000006961,
0.212012,µm,Spine,18,4,1,100000002,610000006962,
0.284375,µm,Spine,17,5,1,100000002,610000006963,
0.297364,µm,Spine,17,7,1,100000002,610000006964,
0.223884,µm,Spine,17,6,1,100000002,610000006965,
0.1625,µm,Spine,18,9,1,100000002,610000006966,
0.371654,µm,Spine,18,9,1,100000002,610000006967,
0.220744,µm,Spine,15,7,1,100000002,610000006968,
0.209112,µm,Spine,15,7,1,100000002,610000006969,
0.217246,µm,Spine,12,3,1,100000002,610000006970,
0.286284,µm,Spine,11,3,1,100000002,610000006971,
0.243929,µm,Spine,11,2,1,100000002,610000006972,
0.365788,µm,Spine,10,3,1,100000002,610000006973,
0.396907,µm,Spine,10,3,1,100000002,610000006974,
0.4143,µm,Spine,9,1,1,100000002,610000006975,
0.187656,µm,Spine,9,2,1,100000002,610000006976,
0.269459,µm,Spine,8,2,1,100000002,610000006977,
0.573638,µm,Spine,8,1,1,100000002,610000006978,
0.503227,µm,Spine,7,1,1,100000002,610000006979,
0.246571,µm,Spine,8,3,1,100000002,610000006980,
0.1625,µm,Spine,8,3,1,100000002,610000006981,
0.1625,µm,Spine,9,4,1,100000002,610000006982,
0.327539,µm,Spine,3,1,1,100000002,610000006983,
0.238308,µm,Spine,2,3,1,100000002,610000006984,
0.328809,µm,Spine,0,1,1,100000002,610000006985,
0.188298,µm,Spine,3,1,1,100000002,610000006987,
0.202452,µm,Spine,2,2,1,100000002,610000006988,
0.277714,µm,Spine,0,1,1,100000002,610000006989,
0.375698,µm,Spine,0,1,1,100000002,610000006990,
