
Segment Intensity Mean Ch=5 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.55862,,Segment,5,19,Image 1,8,1,100000001,510000000023,
0,,Segment,5,18,Image 1,8,1,100000001,510000000030,
0,,Segment,5,17,Image 1,7,1,100000001,510000000033,
0,,Segment,5,16,Image 1,7,1,100000001,510000000045,
0.0890511,,Segment,5,14,Image 1,7,1,100000001,510000000088,
0,,Segment,5,13,Image 1,7,1,100000001,510000000102,
0,,Segment,5,12,Image 1,7,1,100000001,510000000111,
0.15625,,Segment,5,11,Image 1,7,1,100000001,510000000120,
0.735632,,Segment,5,10,Image 1,6,1,100000001,510000000146,
0,,Segment,5,9,Image 1,5,1,100000001,510000000154,
0,,Segment,5,8,Image 1,5,1,100000001,510000000156,
1.68093,,Segment,5,7,Image 1,4,1,100000001,510000000183,
0,,Segment,5,6,Image 1,3,1,100000001,510000000185,
0,,Segment,5,5,Image 1,3,1,100000001,510000000193,
0,,Segment,5,4,Image 1,3,1,100000001,510000000198,
0,,Segment,5,3,Image 1,3,1,100000001,510000000205,
0,,Segment,5,2,Image 1,2,1,100000001,510000000214,
0,,Segment,5,1,Image 1,2,1,100000001,510000000216,
0.160051,,Segment,5,0,Image 1,1,1,100000001,510000000237,
0,,Segment,5,19,Image 1,9,1,100000001,510000000287,
0,,Segment,5,18,Image 1,7,1,100000001,510000000295,
0,,Segment,5,17,Image 1,8,1,100000001,510000000298,
0,,Segment,5,16,Image 1,8,1,100000001,510000000301,
0,,Segment,5,15,Image 1,8,1,100000001,510000000304,
0,,Segment,5,14,Image 1,9,1,100000001,510000000308,
0,,Segment,5,13,Image 1,8,1,100000001,510000000311,
0,,Segment,5,12,Image 1,8,1,100000001,510000000327,
0,,Segment,5,14,Image 1,8,1,100000001,510000000334,
0,,Segment,5,14,Image 1,10,1,100000001,510000000339,
0,,Segment,5,13,Image 1,9,1,100000001,510000000347,
0,,Segment,5,14,Image 1,8,1,100000001,510000000351,
0,,Segment,5,13,Image 1,8,1,100000001,510000000360,
0,,Segment,5,14,Image 1,9,1,100000001,510000000364,
0,,Segment,5,14,Image 1,9,1,100000001,510000000366,
0,,Segment,5,11,Image 1,6,1,100000001,510000000368,
0,,Segment,5,16,Image 1,5,1,100000002,510000000428,
0,,Segment,5,15,Image 1,5,1,100000002,510000000445,
0,,Segment,5,14,Image 1,5,1,100000002,510000000472,
0,,Segment,5,13,Image 1,4,1,100000002,510000000474,
0.239806,,Segment,5,11,Image 1,3,1,100000002,510000000488,
0,,Segment,5,10,Image 1,2,1,100000002,510000000491,
0.0377358,,Segment,5,8,Image 1,1,1,100000002,510000000494,
1.04336,,Segment,5,7,Image 1,1,1,100000002,510000000502,
1.98182,,Segment,5,6,Image 1,1,1,100000002,510000000513,
0,,Segment,5,5,Image 1,1,1,100000002,510000000515,
0.037415,,Segment,5,4,Image 1,1,1,100000002,510000000522,
0,,Segment,5,3,Image 1,1,1,100000002,510000000532,
0,,Segment,5,2,Image 1,1,1,100000002,510000000535,
0,,Segment,5,0,Image 1,1,1,100000002,510000000552,
0,,Segment,5,16,Image 1,6,1,100000002,510000000586,
0,,Segment,5,15,Image 1,6,1,100000002,510000000588,
4.21821,,Segment,5,20,Image 1,7,1,100000001,510000000634,
1.87879,,Segment,5,19,Image 1,7,1,100000001,510000000641,
2.67953,,Segment,5,17,Image 1,6,1,100000001,510000000656,
0,,Segment,5,15,Image 1,6,1,100000001,510000000672,
0,,Segment,5,14,Image 1,6,1,100000001,510000000701,
0,,Segment,5,13,Image 1,5,1,100000001,510000000718,
0,,Segment,5,12,Image 1,5,1,100000001,510000000721,
0,,Segment,5,11,Image 1,4,1,100000001,510000000750,
0,,Segment,5,9,Image 1,3,1,100000001,510000000753,
0,,Segment,5,8,Image 1,3,1,100000001,510000000778,
0.528037,,Segment,5,7,Image 1,3,1,100000001,510000000782,
0.779874,,Segment,5,6,Image 1,3,1,100000001,510000000784,
0,,Segment,5,5,Image 1,3,1,100000001,510000000787,
0,,Segment,5,4,Image 1,2,1,100000001,510000000799,
1.96189,,Segment,5,3,Image 1,1,1,100000001,510000000818,
17.7984,,Segment,5,2,Image 1,1,1,100000001,510000000835,
1.75824,,Segment,5,1,Image 1,1,1,100000001,510000000837,
12.9974,,Segment,5,0,Image 1,1,1,100000001,510000000873,
0,,Segment,5,23,Image 1,8,1,100000001,510000000913,
0,,Segment,5,22,Image 1,7,1,100000001,510000000922,
0,,Segment,5,21,Image 1,7,1,100000001,510000000929,
0.535484,,Segment,5,20,Image 1,6,1,100000001,510000000933,
0.826087,,Segment,5,19,Image 1,6,1,100000001,510000000936,
0,,Segment,5,22,Image 1,8,1,100000001,510000000949,
0,,Segment,5,24,Image 1,8,1,100000001,510000000952,
0,,Segment,5,23,Image 1,7,1,100000001,510000000960,
21.5393,,Segment,5,20,Image 1,8,1,100000001,510000000964,
0,,Segment,5,18,Image 1,9,1,100000001,510000000968,
0,,Segment,5,17,Image 1,8,1,100000001,510000000970,
10.2486,,Segment,5,16,Image 1,7,1,100000001,510000000987,
0,,Segment,5,18,Image 1,7,1,100000001,510000001000,
7.21379,,Segment,5,20,Image 1,7,1,100000001,510000001009,
0,,Segment,5,18,Image 1,8,1,100000001,510000001013,
0,,Segment,5,18,Image 1,7,1,100000001,510000001016,
0,,Segment,5,18,Image 1,8,1,100000001,510000001020,
