
Pt Time Type=Segment Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,8,1,Segment Terminal,100000000,800000003,
0,s,Point,7,1,Segment Terminal,100000000,800000012,
0,s,Point,8,1,Segment Terminal,100000000,800000013,
0,s,Point,5,1,Segment Terminal,100000000,800000014,
0,s,Point,6,1,Segment Terminal,100000000,800000015,
0,s,Point,4,1,Segment Terminal,100000000,800000016,
0,s,Point,3,1,Segment Terminal,100000000,800000017,
0,s,Point,3,1,Segment Terminal,100000000,800000019,
0,s,Point,3,1,Segment Terminal,100000000,800000020,
0,s,Point,1,1,Segment Terminal,100000000,800000021,
0,s,Point,9,1,Segment Terminal,100000000,800000022,
0,s,Point,11,1,Segment Terminal,100000000,800000032,
0,s,Point,11,1,Segment Terminal,100000000,800000035,
0,s,Point,10,1,Segment Terminal,100000000,800000036,
0,s,Point,8,1,Segment Terminal,100000000,800000037,
0,s,Point,7,1,Segment Terminal,100000000,800000038,
0,s,Point,8,1,Segment Terminal,100000000,800000039,
0,s,Point,7,1,Segment Terminal,100000000,800000042,
0,s,Point,6,1,Segment Terminal,100000000,800000043,
0,s,Point,8,1,Segment Terminal,100000000,800000045,
0,s,Point,6,1,Segment Terminal,100000000,800000046,
0,s,Point,4,1,Segment Terminal,100000000,800000047,
0,s,Point,10,1,Segment Terminal,100000000,800000048,
0,s,Point,7,1,Segment Terminal,100000000,800000059,
0,s,Point,10,1,Segment Terminal,100000000,800000067,
0,s,Point,6,1,Segment Terminal,100000000,800000068,
0,s,Point,7,1,Segment Terminal,100000000,800000069,
0,s,Point,9,1,Segment Terminal,100000000,800000070,
0,s,Point,7,1,Segment Terminal,100000000,800000071,
0,s,Point,8,1,Segment Terminal,100000000,800000072,
0,s,Point,6,1,Segment Terminal,100000000,800000073,
0,s,Point,3,1,Segment Terminal,100000000,800000074,
0,s,Point,5,1,Segment Terminal,100000000,800000075,
0,s,Point,8,1,Segment Terminal,100000000,800000076,
0,s,Point,3,1,Segment Terminal,100000000,800000082,
0,s,Point,8,1,Segment Terminal,100000000,800000083,
0,s,Point,4,1,Segment Terminal,100000000,800000084,
0,s,Point,7,1,Segment Terminal,100000000,800000085,
0,s,Point,6,1,Segment Terminal,100000000,800000086,
0,s,Point,5,1,Segment Terminal,100000000,800000088,
0,s,Point,6,1,Segment Terminal,100000000,800000093,
0,s,Point,6,1,Segment Terminal,100000000,800000094,
0,s,Point,5,1,Segment Terminal,100000000,800000095,
0,s,Point,4,1,Segment Terminal,100000000,800000096,
0,s,Point,5,1,Segment Terminal,100000000,800000097,
0,s,Point,4,1,Segment Terminal,100000000,800000098,
0,s,Point,4,1,Segment Terminal,100000000,800000103,
0,s,Point,4,1,Segment Terminal,100000000,800000104,
0,s,Point,3,1,Segment Terminal,100000000,800000105,
0,s,Point,2,1,Segment Terminal,100000000,800000106,
0,s,Point,2,1,Segment Terminal,100000000,800000107,
0,s,Point,3,1,Segment Terminal,100000000,800000108,
0,s,Point,2,1,Segment Terminal,100000000,800000110,
0,s,Point,4,1,Segment Terminal,100000000,800000111,
0,s,Point,3,1,Segment Terminal,100000000,800000112,
0,s,Point,1,1,Segment Terminal,100000000,800000113,
0,s,Point,3,1,Segment Terminal,100000000,800000114,
0,s,Point,1,1,Segment Terminal,100000000,800000115,
0,s,Point,3,1,Segment Terminal,100000000,800000116,
0,s,Point,1,1,Segment Terminal,100000000,800000117,
0,s,Point,2,1,Segment Terminal,100000000,800000118,
0,s,Point,1,1,Segment Terminal,100000000,800000119,
0,s,Point,0,1,Segment Terminal,100000000,800000120,
0,s,Point,19,1,Segment Terminal,100000001,800000121,
0,s,Point,19,1,Segment Terminal,100000001,800000141,
0,s,Point,18,1,Segment Terminal,100000001,800000142,
0,s,Point,17,1,Segment Terminal,100000001,800000143,
0,s,Point,16,1,Segment Terminal,100000001,800000144,
0,s,Point,15,1,Segment Terminal,100000001,800000145,
0,s,Point,14,1,Segment Terminal,100000001,800000146,
0,s,Point,14,1,Segment Terminal,100000001,800000149,
0,s,Point,14,1,Segment Terminal,100000001,800000150,
0,s,Point,14,1,Segment Terminal,100000001,800000152,
0,s,Point,13,1,Segment Terminal,100000001,800000153,
0,s,Point,14,1,Segment Terminal,100000001,800000154,
0,s,Point,14,1,Segment Terminal,100000001,800000155,
0,s,Point,11,1,Segment Terminal,100000001,800000156,
0,s,Point,20,1,Segment Terminal,100000001,800000157,
0,s,Point,23,1,Segment Terminal,100000001,800000178,
