
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.260738,0.156959,0,µm,Spine,Spine Part Length,14,7,1,100000001,610000006899,
0.376473,0.113632,0,µm,Spine,Spine Part Length,14,7,1,100000001,610000006900,
0.159303,0.104736,0,µm,Spine,Spine Part Length,14,7,1,100000001,610000006901,
0.299908,0.0935063,0,µm,Spine,Spine Part Length,15,2,1,100000001,610000006465,
0.179312,0.0950655,0,µm,Spine,Spine Part Length,15,2,1,100000001,610000006544,
0.288968,0.08125,0,µm,Spine,Spine Part Length,15,2,1,100000001,610000006873,
0.288974,0.139759,0,µm,Spine,Spine Part Length,15,5,1,100000001,610000006903,
0.184523,0.118885,0,µm,Spine,Spine Part Length,15,6,1,100000001,610000006897,
0.317305,0.100698,0,µm,Spine,Spine Part Length,15,7,1,100000001,610000006503,
0.250729,0.115553,0,µm,Spine,Spine Part Length,15,7,1,100000002,610000006968,
0.339113,0.104556,0,µm,Spine,Spine Part Length,15,7,1,100000002,610000006969,
0.251227,0.127588,0,µm,Spine,Spine Part Length,16,5,1,100000002,610000006958,
0.243,0.107894,0,µm,Spine,Spine Part Length,16,5,1,100000002,610000006959,
0.263013,0.102945,0,µm,Spine,Spine Part Length,17,5,1,100000002,610000006303,
0.198979,0.142187,0,µm,Spine,Spine Part Length,17,5,1,100000002,610000006963,
0.229205,0.134047,0,µm,Spine,Spine Part Length,17,6,1,100000001,610000006895,
0.265259,0.111942,0,µm,Spine,Spine Part Length,17,6,1,100000002,610000006965,
0.274155,0.159001,0,µm,Spine,Spine Part Length,17,7,1,100000002,610000006964,
0.30908,0.0958496,0,µm,Spine,Spine Part Length,17,8,1,100000002,610000006445,
0.219741,0.106006,0,µm,Spine,Spine Part Length,18,4,1,100000002,610000006962,
0.263275,0.128991,0,µm,Spine,Spine Part Length,18,7,1,100000001,610000006486,
0.243074,0.09521,0,µm,Spine,Spine Part Length,18,7,1,100000001,610000006568,
0.218372,0.142187,0,µm,Spine,Spine Part Length,18,7,1,100000001,610000006896,
0.294194,0.08125,0,µm,Spine,Spine Part Length,18,9,1,100000002,610000006202,
0.260086,0.08125,0,µm,Spine,Spine Part Length,18,9,1,100000002,610000006966,
0.287548,0.216991,0,µm,Spine,Spine Part Length,18,9,1,100000002,610000006967,
0.210459,0.142315,0,µm,Spine,Spine Part Length,19,8,1,100000001,610000006858,
0.624783,0.45166,0.581938,µm,Spine,Spine Part Length,2,1,1,100000001,610000006161,
0.240019,0.233493,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006374,
0.264461,0.126267,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006386,
0.297455,0.08125,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006495,
0.201992,0.186816,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006517,
0.195824,0.100471,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006553,
0.20624,0.185148,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006614,
0.339307,0.255378,0.128746,µm,Spine,Spine Part Length,2,1,1,100000001,610000006619,
0.199665,0.171743,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006703,
0.322181,0.280497,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006714,
0.27361,0.18916,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006725,
0.191421,0.125085,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006827,
0.406297,0.137099,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006828,
0.207378,0.140918,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006829,
0.344586,0.226611,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006853,
0.359136,0.0912566,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006854,
0.39363,0.204598,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000006855,
0.256975,0.168163,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006884,
0.152789,0.121875,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006885,
0.18702,0.132993,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006917,
0.274332,0.178391,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006939,
0.211808,0.142049,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006940,
0.319984,0.130169,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006948,
0.292634,0.241211,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006949,
0.273347,0.238855,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000006950,
0.336741,0.086698,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006309,
0.337811,0.08125,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000006311,
0.255771,0.137509,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006370,
0.218568,0.0928793,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000006476,
0.415324,0.08125,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006584,
0.315116,0.101408,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000006835,
0.228769,0.132852,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000006841,
0.197004,0.117355,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000006852,
0.171451,0.101204,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006866,
0.242409,0.102149,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006918,
0.283866,0.104897,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006919,
0.244819,0.13628,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006920,
0.270982,0.198593,0,µm,Spine,Spine Part Length,2,2,1,100000001,610000006935,
0.225297,0.101226,0,µm,Spine,Spine Part Length,2,2,1,100000002,610000006988,
0.277514,0.08125,0,µm,Spine,Spine Part Length,2,3,1,100000000,610000006842,
0.263996,0.134068,0,µm,Spine,Spine Part Length,2,3,1,100000002,610000006984,
0.191551,0.08125,0.116961,µm,Spine,Spine Part Length,20,6,1,100000001,610000006474,
0.370729,0.202711,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006406,
0.188791,0.121875,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006566,
0.170582,0.121875,0.111207,µm,Spine,Spine Part Length,20,7,1,100000001,610000006633,
0.210857,0.145441,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006676,
0.268135,0.1625,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006886,
0.210257,0.105995,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006887,
0.243509,0.08125,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006893,
0.328094,0.236121,0,µm,Spine,Spine Part Length,20,7,1,100000001,610000006894,
0.142711,0.124555,0,µm,Spine,Spine Part Length,22,7,1,100000001,610000006892,
0.220879,0.128857,0,µm,Spine,Spine Part Length,23,7,1,100000001,610000006890,
0.250731,0.112065,0,µm,Spine,Spine Part Length,23,7,1,100000001,610000006891,
0.239994,0.101562,0.163682,µm,Spine,Spine Part Length,23,8,1,100000001,610000006540,
0.185118,0.138393,0,µm,Spine,Spine Part Length,23,8,1,100000001,610000006888,
0.207686,0.113347,0,µm,Spine,Spine Part Length,23,8,1,100000001,610000006889,
0.276255,0.08125,0.115849,µm,Spine,Spine Part Length,3,1,1,100000001,610000006366,
0.273861,0.0964844,0.168618,µm,Spine,Spine Part Length,3,1,1,100000001,610000006402,
0.202546,0.163458,0,µm,Spine,Spine Part Length,3,1,1,100000001,610000006425,
0.120525,0.144316,0,µm,Spine,Spine Part Length,3,1,1,100000000,610000006463,
0.233863,0.106864,0.180206,µm,Spine,Spine Part Length,3,1,1,100000000,610000006515,
0.182578,0.240287,0,µm,Spine,Spine Part Length,3,1,1,100000002,610000006579,
0.18648,0.155752,0,µm,Spine,Spine Part Length,3,1,1,100000001,610000006642,
0.144731,0.179538,0,µm,Spine,Spine Part Length,3,1,1,100000000,610000006782,
0.214583,0.143618,0,µm,Spine,Spine Part Length,3,1,1,100000001,610000006913,
0.223205,0.16377,0,µm,Spine,Spine Part Length,3,1,1,100000002,610000006983,
0.279715,0.0941491,0,µm,Spine,Spine Part Length,3,1,1,100000002,610000006987,
0.285836,0.100293,0,µm,Spine,Spine Part Length,3,2,1,100000001,610000006267,
0.402598,0.0990053,0,µm,Spine,Spine Part Length,3,2,1,100000002,610000006269,
0.186115,0.08125,0.132497,µm,Spine,Spine Part Length,3,2,1,100000000,610000006320,
0.233339,0.0930911,0,µm,Spine,Spine Part Length,3,2,1,100000001,610000006358,
0.308725,0.084667,0,µm,Spine,Spine Part Length,3,2,1,100000001,610000006408,
0.248921,0.160544,0,µm,Spine,Spine Part Length,3,2,1,100000000,610000006421,
0.240272,0.161378,0,µm,Spine,Spine Part Length,3,2,1,100000001,610000006509,
0.343876,0.178706,0,µm,Spine,Spine Part Length,3,2,1,100000001,610000006916,
0.236312,0.129864,0,µm,Spine,Spine Part Length,3,3,1,100000000,610000006839,
0.218885,0.159326,0,µm,Spine,Spine Part Length,3,3,1,100000000,610000006840,
0.182401,0.08125,0,µm,Spine,Spine Part Length,3,3,1,100000000,610000006851,
0.2702,0.11478,0,µm,Spine,Spine Part Length,4,1,1,100000000,610000006326,
0.274286,0.109972,0,µm,Spine,Spine Part Length,4,1,1,100000001,610000006378,
0.20953,0.0906616,0,µm,Spine,Spine Part Length,4,1,1,100000000,610000006826,
0.335359,0.0837891,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000006225,
0.504821,0.294055,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000006397,
0.195849,0.083814,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000006436,
0.217375,0.105118,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000006822,
0.226122,0.0956116,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000006825,
0.279938,0.106641,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000006850,
0.220476,0.121599,0,µm,Spine,Spine Part Length,4,2,1,100000001,610000006882,
0.24872,0.132329,0,µm,Spine,Spine Part Length,4,2,1,100000001,610000006883,
0.223546,0.114258,0,µm,Spine,Spine Part Length,4,2,1,100000001,610000006915,
0.261445,0.10918,0,µm,Spine,Spine Part Length,4,3,1,100000001,610000006645,
0.223244,0.149975,0,µm,Spine,Spine Part Length,4,3,1,100000000,610000006837,
0.211829,0.129123,0,µm,Spine,Spine Part Length,4,3,1,100000000,610000006838,
0.299908,0.153273,0,µm,Spine,Spine Part Length,4,3,1,100000001,610000006938,
0.244568,0.12616,0,µm,Spine,Spine Part Length,4,3,1,100000001,610000006947,
0.24513,0.115512,0,µm,Spine,Spine Part Length,4,4,1,100000001,610000006467,
0.302921,0.145224,0,µm,Spine,Spine Part Length,5,1,1,100000001,610000006881,
0.619118,0.870129,0.872919,µm,Spine,Spine Part Length,5,2,1,100000001,610000006196,
0.619118,0.730208,0.708522,µm,Spine,Spine Part Length,5,2,1,100000001,610000006223,
0.533544,0.752128,0.692046,µm,Spine,Spine Part Length,5,2,1,100000001,610000006256,
0.533544,0.499519,0.504987,µm,Spine,Spine Part Length,5,2,1,100000001,610000006286,
0.442536,0.326665,0.403844,µm,Spine,Spine Part Length,5,2,1,100000001,610000006351,
0.311087,0.0842771,0,µm,Spine,Spine Part Length,5,2,1,100000000,610000006399,
0.340155,0.156722,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000006630,
0.169072,0.0862508,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000006774,
0.360938,0.158958,0,µm,Spine,Spine Part Length,5,2,1,100000000,610000006834,
0.163345,0.0924407,0,µm,Spine,Spine Part Length,5,2,1,100000000,610000006849,
0.194444,0.08125,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000006880,
0.167088,0.171257,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000006911,
0.248164,0.11394,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000006912,
0.215296,0.110959,0,µm,Spine,Spine Part Length,5,3,1,100000001,610000006719,
0.268115,0.104102,0,µm,Spine,Spine Part Length,5,4,1,100000001,610000006299,
0.233427,0.1341,0,µm,Spine,Spine Part Length,5,4,1,100000001,610000006937,
0.444339,0.242242,0.152223,µm,Spine,Spine Part Length,6,1,1,100000001,610000006232,
0.321376,0.0855571,0.185331,µm,Spine,Spine Part Length,6,1,1,100000001,610000006337,
0.349143,0.0975611,0,µm,Spine,Spine Part Length,6,1,1,100000001,610000006419,
0.23147,0.08125,0,µm,Spine,Spine Part Length,6,1,1,100000000,610000006603,
0.333636,0.121875,0,µm,Spine,Spine Part Length,6,1,1,100000000,610000006848,
0.231664,0.144145,0,µm,Spine,Spine Part Length,6,1,1,100000001,610000006878,
0.325639,0.210409,0,µm,Spine,Spine Part Length,6,1,1,100000001,610000006931,
0.411429,0.240616,0,µm,Spine,Spine Part Length,6,2,1,100000002,610000006293,
0.318182,0.08125,0.211996,µm,Spine,Spine Part Length,6,2,1,100000001,610000006392,
0.248948,0.134919,0,µm,Spine,Spine Part Length,6,2,1,100000002,610000006478,
0.189667,0.0967267,0,µm,Spine,Spine Part Length,6,2,1,100000002,610000006557,
0.227543,0.112933,0,µm,Spine,Spine Part Length,6,2,1,100000001,610000006879,
0.171524,0.108613,0,µm,Spine,Spine Part Length,6,2,1,100000001,610000006914,
0.284563,0.108376,0,µm,Spine,Spine Part Length,6,3,1,100000000,610000006227,
0.247892,0.0866233,0,µm,Spine,Spine Part Length,6,4,1,100000000,610000006537,
0.3245,0.121357,0,µm,Spine,Spine Part Length,6,4,1,100000001,610000006910,
0.16204,0.109443,0,µm,Spine,Spine Part Length,6,4,1,100000001,610000006936,
0.257801,0.123259,0,µm,Spine,Spine Part Length,7,1,1,100000001,610000006533,
0.148399,0.24375,0,µm,Spine,Spine Part Length,7,1,1,100000002,610000006623,
0.308469,0.254436,0,µm,Spine,Spine Part Length,7,1,1,100000002,610000006979,
0.347224,0.235487,0,µm,Spine,Spine Part Length,7,2,1,100000000,610000006236,
0.200702,0.0908969,0.102379,µm,Spine,Spine Part Length,7,2,1,100000000,610000006289,
0.519195,0.302142,0,µm,Spine,Spine Part Length,7,2,1,100000000,610000006307,
0.250781,0.130699,0,µm,Spine,Spine Part Length,7,2,1,100000000,610000006722,
0.412937,0.119342,0,µm,Spine,Spine Part Length,7,2,1,100000000,610000006832,
0.331771,0.178291,0,µm,Spine,Spine Part Length,7,2,1,100000000,610000006833,
0.297987,0.239628,0,µm,Spine,Spine Part Length,7,3,1,100000000,610000006820,
0.130846,0.173522,0.143275,µm,Spine,Spine Part Length,7,4,1,100000001,610000006551,
0.263163,0.131964,0.163262,µm,Spine,Spine Part Length,7,4,1,100000001,610000006562,
0.131003,0.164404,0,µm,Spine,Spine Part Length,7,4,1,100000001,610000006697,
0.274633,0.0914062,0,µm,Spine,Spine Part Length,7,4,1,100000000,610000006821,
0.193711,0.175343,0,µm,Spine,Spine Part Length,8,1,1,100000002,610000006260,
0.364074,0.321884,0,µm,Spine,Spine Part Length,8,1,1,100000002,610000006978,
0.266424,0.0863281,0,µm,Spine,Spine Part Length,8,2,1,100000002,610000006368,
0.328434,0.276638,0,µm,Spine,Spine Part Length,8,2,1,100000001,610000006416,
0.201895,0.157596,0,µm,Spine,Spine Part Length,8,2,1,100000001,610000006628,
0.195263,0.10074,0,µm,Spine,Spine Part Length,8,2,1,100000001,610000006927,
0.308667,0.098467,0,µm,Spine,Spine Part Length,8,2,1,100000001,610000006928,
0.256625,0.141388,0,µm,Spine,Spine Part Length,8,2,1,100000001,610000006930,
0.28619,0.171402,0,µm,Spine,Spine Part Length,8,2,1,100000002,610000006977,
0.288605,0.08125,0,µm,Spine,Spine Part Length,8,3,1,100000001,610000006498,
0.21026,0.114293,0,µm,Spine,Spine Part Length,8,3,1,100000001,610000006865,
0.140809,0.138334,0,µm,Spine,Spine Part Length,8,3,1,100000001,610000006925,
0.20095,0.138377,0,µm,Spine,Spine Part Length,8,3,1,100000001,610000006926,
0.198787,0.123286,0,µm,Spine,Spine Part Length,8,3,1,100000002,610000006980,
0.166639,0.08125,0,µm,Spine,Spine Part Length,8,3,1,100000002,610000006981,
0.268176,0.198074,0,µm,Spine,Spine Part Length,8,4,1,100000000,610000006819,
0.0972026,0.221405,0.0866112,µm,Spine,Spine Part Length,9,1,1,100000002,610000006363,
0.154015,0.12895,0,µm,Spine,Spine Part Length,9,1,1,100000002,610000006380,
0.0419852,0.168001,0.130497,µm,Spine,Spine Part Length,9,1,1,100000002,610000006459,
