
Spine Terminal Pt Intensity Center Ch=5 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,5,0,Image 1,1,,610000006133,
0,,Spine,5,10,Image 1,1,100000001,610000006144,
0,,Spine,5,2,Image 1,1,100000001,610000006161,
63,,Spine,5,10,Image 1,1,100000001,610000006164,
0,,Spine,5,0,Image 1,1,,610000006166,
0,,Spine,5,5,Image 1,1,100000001,610000006196,
0,,Spine,5,1,Image 1,1,100000001,610000006200,
0,,Spine,5,18,Image 1,1,100000002,610000006202,
0,,Spine,5,5,Image 1,1,100000001,610000006223,
0,,Spine,5,4,Image 1,1,100000000,610000006225,
0,,Spine,5,6,Image 1,1,100000000,610000006227,
0,,Spine,5,6,Image 1,1,100000001,610000006232,
0,,Spine,5,7,Image 1,1,100000000,610000006236,
0,,Spine,5,5,Image 1,1,100000001,610000006256,
0,,Spine,5,8,Image 1,1,100000002,610000006260,
0,,Spine,5,0,Image 1,1,100000002,610000006264,
0,,Spine,5,3,Image 1,1,100000001,610000006267,
0,,Spine,5,3,Image 1,1,100000002,610000006269,
0,,Spine,5,5,Image 1,1,100000001,610000006286,
0,,Spine,5,7,Image 1,1,100000000,610000006289,
0,,Spine,5,6,Image 1,1,100000002,610000006293,
86,,Spine,5,12,Image 1,1,100000001,610000006297,
0,,Spine,5,5,Image 1,1,100000001,610000006299,
0,,Spine,5,0,Image 1,1,100000002,610000006301,
0,,Spine,5,17,Image 1,1,100000002,610000006303,
0,,Spine,5,7,Image 1,1,100000000,610000006307,
0,,Spine,5,2,Image 1,1,100000001,610000006309,
0,,Spine,5,2,Image 1,1,100000000,610000006311,
0,,Spine,5,0,Image 1,1,100000002,610000006314,
31,,Spine,5,1,Image 1,1,100000001,610000006316,
0,,Spine,5,3,Image 1,1,100000000,610000006320,
0,,Spine,5,1,Image 1,1,100000002,610000006322,
92,,Spine,5,9,Image 1,1,100000000,610000006324,
0,,Spine,5,4,Image 1,1,100000000,610000006326,
0,,Spine,5,0,Image 1,1,100000002,610000006330,
0,,Spine,5,0,Image 1,1,,610000006332,
19,,Spine,5,6,Image 1,1,100000001,610000006337,
0,,Spine,5,5,Image 1,1,100000001,610000006351,
0,,Spine,5,9,Image 1,1,100000002,610000006356,
0,,Spine,5,3,Image 1,1,100000001,610000006358,
0,,Spine,5,9,Image 1,1,100000002,610000006363,
0,,Spine,5,3,Image 1,1,100000001,610000006366,
0,,Spine,5,8,Image 1,1,100000002,610000006368,
90,,Spine,5,2,Image 1,1,100000001,610000006370,
0,,Spine,5,2,Image 1,1,100000000,610000006374,
0,,Spine,5,10,Image 1,1,100000001,610000006376,
0,,Spine,5,4,Image 1,1,100000001,610000006378,
0,,Spine,5,9,Image 1,1,100000002,610000006380,
0,,Spine,5,10,Image 1,1,100000002,610000006384,
0,,Spine,5,2,Image 1,1,100000000,610000006386,
0,,Spine,5,0,Image 1,1,,610000006388,
0,,Spine,5,6,Image 1,1,100000001,610000006392,
0,,Spine,5,0,Image 1,1,100000000,610000006394,
0,,Spine,5,5,Image 1,1,100000000,610000006399,
0,,Spine,5,3,Image 1,1,100000001,610000006402,
0,,Spine,5,20,Image 1,1,100000001,610000006406,
0,,Spine,5,3,Image 1,1,100000001,610000006408,
0,,Spine,5,8,Image 1,1,100000001,610000006416,
12,,Spine,5,6,Image 1,1,100000001,610000006419,
0,,Spine,5,3,Image 1,1,100000000,610000006421,
0,,Spine,5,3,Image 1,1,100000001,610000006425,
0,,Spine,5,0,Image 1,1,100000000,610000006431,
0,,Spine,5,0,Image 1,1,100000000,610000006434,
6,,Spine,5,4,Image 1,1,100000000,610000006436,
0,,Spine,5,0,Image 1,1,100000000,610000006439,
0,,Spine,5,0,Image 1,1,100000000,610000006442,
0,,Spine,5,17,Image 1,1,100000002,610000006445,
0,,Spine,5,12,Image 1,1,100000001,610000006448,
0,,Spine,5,0,Image 1,1,100000002,610000006452,
0,,Spine,5,10,Image 1,1,100000002,610000006456,
0,,Spine,5,9,Image 1,1,100000002,610000006459,
0,,Spine,5,3,Image 1,1,100000000,610000006463,
55,,Spine,5,15,Image 1,1,100000001,610000006465,
0,,Spine,5,4,Image 1,1,100000001,610000006467,
0,,Spine,5,0,Image 1,1,100000002,610000006471,
0,,Spine,5,20,Image 1,1,100000001,610000006474,
0,,Spine,5,2,Image 1,1,100000000,610000006476,
0,,Spine,5,6,Image 1,1,100000002,610000006478,
0,,Spine,5,0,Image 1,1,,610000006480,
0,,Spine,5,18,Image 1,1,100000001,610000006486,
0,,Spine,5,2,Image 1,1,100000001,610000006495,
0,,Spine,5,8,Image 1,1,100000001,610000006498,
0,,Spine,5,12,Image 1,1,100000001,610000006501,
0,,Spine,5,15,Image 1,1,100000001,610000006503,
0,,Spine,5,0,Image 1,1,100000000,610000006507,
0,,Spine,5,3,Image 1,1,100000001,610000006509,
0,,Spine,5,3,Image 1,1,100000000,610000006515,
0,,Spine,5,2,Image 1,1,100000000,610000006517,
0,,Spine,5,9,Image 1,1,100000002,610000006523,
0,,Spine,5,1,Image 1,1,100000000,610000006525,
0,,Spine,5,0,Image 1,1,100000000,610000006528,
0,,Spine,5,0,Image 1,1,100000002,610000006531,
0,,Spine,5,7,Image 1,1,100000001,610000006533,
0,,Spine,5,0,Image 1,1,100000000,610000006535,
16,,Spine,5,6,Image 1,1,100000000,610000006537,
0,,Spine,5,23,Image 1,1,100000001,610000006540,
0,,Spine,5,1,Image 1,1,100000000,610000006542,
0,,Spine,5,15,Image 1,1,100000001,610000006544,
0,,Spine,5,0,Image 1,1,100000000,610000006547,
0,,Spine,5,7,Image 1,1,100000001,610000006551,
0,,Spine,5,2,Image 1,1,100000001,610000006553,
0,,Spine,5,6,Image 1,1,100000002,610000006557,
0,,Spine,5,7,Image 1,1,100000001,610000006562,
23,,Spine,5,12,Image 1,1,100000001,610000006564,
36,,Spine,5,20,Image 1,1,100000001,610000006566,
0,,Spine,5,18,Image 1,1,100000001,610000006568,
11,,Spine,5,1,Image 1,1,100000000,610000006570,
0,,Spine,5,10,Image 1,1,100000002,610000006572,
0,,Spine,5,9,Image 1,1,100000002,610000006575,
0,,Spine,5,0,Image 1,1,100000001,610000006577,
0,,Spine,5,3,Image 1,1,100000002,610000006579,
0,,Spine,5,2,Image 1,1,100000001,610000006584,
0,,Spine,5,0,Image 1,1,100000000,610000006586,
0,,Spine,5,11,Image 1,1,100000001,610000006588,
0,,Spine,5,0,Image 1,1,100000000,610000006592,
0,,Spine,5,12,Image 1,1,100000001,610000006598,
0,,Spine,5,6,Image 1,1,100000000,610000006603,
0,,Spine,5,2,Image 1,1,100000001,610000006614,
0,,Spine,5,2,Image 1,1,100000001,610000006619,
0,,Spine,5,7,Image 1,1,100000002,610000006623,
