
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
6,,Segment,16,6,1,100000002,510000000586,
6,,Segment,15,6,1,100000002,510000000588,
7,,Segment,20,7,1,100000001,510000000634,
7,,Segment,19,7,1,100000001,510000000641,
6,,Segment,17,6,1,100000001,510000000656,
6,,Segment,15,6,1,100000001,510000000672,
6,,Segment,14,6,1,100000001,510000000701,
5,,Segment,13,5,1,100000001,510000000718,
5,,Segment,12,5,1,100000001,510000000721,
4,,Segment,11,4,1,100000001,510000000750,
3,,Segment,9,3,1,100000001,510000000753,
3,,Segment,8,3,1,100000001,510000000778,
3,,Segment,7,3,1,100000001,510000000782,
3,,Segment,6,3,1,100000001,510000000784,
3,,Segment,5,3,1,100000001,510000000787,
2,,Segment,4,2,1,100000001,510000000799,
1,,Segment,3,1,1,100000001,510000000818,
1,,Segment,2,1,1,100000001,510000000835,
1,,Segment,1,1,1,100000001,510000000837,
1,,Segment,0,1,1,100000001,510000000873,
8,,Segment,23,8,1,100000001,510000000913,
7,,Segment,22,7,1,100000001,510000000922,
7,,Segment,21,7,1,100000001,510000000929,
6,,Segment,20,6,1,100000001,510000000933,
6,,Segment,19,6,1,100000001,510000000936,
8,,Segment,22,8,1,100000001,510000000949,
8,,Segment,24,8,1,100000001,510000000952,
7,,Segment,23,7,1,100000001,510000000960,
8,,Segment,20,8,1,100000001,510000000964,
9,,Segment,18,9,1,100000001,510000000968,
8,,Segment,17,8,1,100000001,510000000970,
7,,Segment,16,7,1,100000001,510000000987,
7,,Segment,18,7,1,100000001,510000001000,
7,,Segment,20,7,1,100000001,510000001009,
8,,Segment,18,8,1,100000001,510000001013,
7,,Segment,18,7,1,100000001,510000001016,
8,,Segment,18,8,1,100000001,510000001020,
6,,Segment,21,6,1,100000001,510000001023,
7,,Segment,18,7,1,100000001,510000001034,
7,,Segment,17,7,1,100000001,510000001051,
8,,Segment,18,8,1,100000001,510000001054,
7,,Segment,16,7,1,100000001,510000001066,
7,,Segment,15,7,1,100000001,510000001081,
7,,Segment,14,7,1,100000001,510000001120,
6,,Segment,13,6,1,100000001,510000001122,
8,,Segment,16,8,1,100000001,510000001126,
7,,Segment,15,7,1,100000001,510000001146,
8,,Segment,15,8,1,100000001,510000001150,
5,,Segment,15,5,1,100000001,510000001161,
5,,Segment,14,5,1,100000001,510000001164,
6,,Segment,15,6,1,100000001,510000001168,
4,,Segment,15,4,1,100000001,510000001180,
4,,Segment,14,4,1,100000001,510000001186,
4,,Segment,13,4,1,100000001,510000001196,
4,,Segment,12,4,1,100000001,510000001207,
5,,Segment,15,5,1,100000001,510000001212,
5,,Segment,15,5,1,100000001,510000001215,
5,,Segment,14,5,1,100000001,510000001220,
5,,Segment,13,5,1,100000001,510000001224,
6,,Segment,14,6,1,100000001,510000001226,
3,,Segment,8,3,1,100000000,510000001248,
3,,Segment,7,3,1,100000000,510000001269,
3,,Segment,6,3,1,100000000,510000001272,
2,,Segment,5,2,1,100000000,510000001274,
2,,Segment,4,2,1,100000000,510000001288,
2,,Segment,3,2,1,100000000,510000001299,
1,,Segment,2,1,1,100000000,510000001309,
1,,Segment,1,1,1,100000000,510000001322,
1,,Segment,0,1,1,100000000,510000001367,
4,,Segment,7,4,1,100000000,510000001395,
4,,Segment,8,4,1,100000000,510000001401,
3,,Segment,5,3,1,100000000,510000001414,
2,,Segment,6,2,1,100000000,510000001418,
3,,Segment,4,3,1,100000000,510000001429,
2,,Segment,3,2,1,100000000,510000001439,
2,,Segment,2,2,1,100000000,510000001449,
1,,Segment,3,1,1,100000000,510000001454,
3,,Segment,3,3,1,100000000,510000001457,
2,,Segment,1,2,1,100000000,510000001462,
1,,Segment,1,1,1,100000002,510000001481,
1,,Segment,0,1,1,100000002,510000001499,
3,,Segment,9,3,1,100000000,510000001525,
2,,Segment,8,2,1,100000000,510000001538,
2,,Segment,7,2,1,100000000,510000001601,
2,,Segment,6,2,1,100000000,510000001630,
1,,Segment,5,1,1,100000000,510000001658,
1,,Segment,4,1,1,100000000,510000001672,
1,,Segment,3,1,1,100000000,510000001688,
1,,Segment,2,1,1,100000000,510000001703,
1,,Segment,1,1,1,100000000,510000001721,
1,,Segment,0,1,1,100000000,510000001745,
2,,Segment,11,2,1,100000000,510000001756,
2,,Segment,10,2,1,100000000,510000001759,
3,,Segment,11,3,1,100000000,510000001764,
3,,Segment,10,3,1,100000000,510000001768,
3,,Segment,8,3,1,100000000,510000001770,
3,,Segment,7,3,1,100000000,510000001773,
2,,Segment,8,2,1,100000000,510000001783,
2,,Segment,7,2,1,100000000,510000001789,
1,,Segment,6,1,1,100000000,510000001803,
1,,Segment,7,1,1,100000000,510000001805,
2,,Segment,6,2,1,100000000,510000001812,
2,,Segment,5,2,1,100000000,510000001846,
3,,Segment,8,3,1,100000000,510000001850,
3,,Segment,6,3,1,100000000,510000001853,
2,,Segment,4,2,1,100000000,510000001856,
5,,Segment,11,5,1,100000001,510000001890,
4,,Segment,10,4,1,100000001,510000001898,
3,,Segment,9,3,1,100000001,510000001903,
3,,Segment,8,3,1,100000001,510000001921,
2,,Segment,7,2,1,100000001,510000001952,
1,,Segment,6,1,1,100000001,510000001983,
1,,Segment,5,1,1,100000001,510000001995,
1,,Segment,4,1,1,100000001,510000002000,
1,,Segment,3,1,1,100000001,510000002047,
1,,Segment,2,1,1,100000001,510000002055,
1,,Segment,1,1,1,100000001,510000002065,
1,,Segment,0,1,1,100000001,510000002069,
4,,Segment,11,4,1,100000001,510000002104,
2,,Segment,8,2,1,100000001,510000002176,
4,,Segment,13,4,1,100000001,510000002188,
3,,Segment,12,3,1,100000001,510000002235,
2,,Segment,11,2,1,100000001,510000002239,
1,,Segment,10,1,1,100000001,510000002249,
1,,Segment,9,1,1,100000001,510000002253,
1,,Segment,8,1,1,100000001,510000002255,
1,,Segment,7,1,1,100000001,510000002258,
1,,Segment,6,1,1,100000001,510000002273,
1,,Segment,5,1,1,100000001,510000002281,
1,,Segment,4,1,1,100000001,510000002296,
1,,Segment,3,1,1,100000001,510000002306,
1,,Segment,2,1,1,100000001,510000002322,
1,,Segment,1,1,1,100000001,510000002325,
1,,Segment,0,1,1,100000001,510000002336,
7,,Segment,18,7,1,100000002,510000002343,
7,,Segment,17,7,1,100000002,510000002362,
6,,Segment,14,6,1,100000002,510000002376,
5,,Segment,13,5,1,100000002,510000002378,
3,,Segment,13,3,1,100000001,510000002380,
5,,Segment,16,5,1,100000002,510000002436,
4,,Segment,15,4,1,100000002,510000002439,
3,,Segment,6,3,1,100000002,510000002469,
3,,Segment,5,3,1,100000002,510000002473,
3,,Segment,4,3,1,100000002,510000002498,
2,,Segment,3,2,1,100000002,510000002505,
1,,Segment,2,1,1,100000002,510000002508,
1,,Segment,0,1,1,100000002,510000002525,
3,,Segment,10,3,1,100000001,510000002543,
6,,Segment,9,6,1,100000001,510000002565,
2,,Segment,10,2,1,100000000,510000002577,
1,,Segment,9,1,1,100000000,510000002583,
1,,Segment,8,1,1,100000000,510000002594,
1,,Segment,6,1,1,100000000,510000002627,
1,,Segment,5,1,1,100000000,510000002643,
1,,Segment,4,1,1,100000000,510000002648,
1,,Segment,3,1,1,100000000,510000002650,
1,,Segment,2,1,1,100000000,510000002661,
1,,Segment,1,1,1,100000000,510000002672,
1,,Segment,0,1,1,100000000,510000002714,
5,,Segment,10,5,1,100000001,510000002751,
3,,Segment,8,3,1,100000002,510000002781,
3,,Segment,7,3,1,100000002,510000002802,
2,,Segment,6,2,1,100000002,510000002823,
4,,Segment,6,4,1,100000001,510000002844,
4,,Segment,5,4,1,100000001,510000002878,
3,,Segment,4,3,1,100000001,510000002884,
2,,Segment,3,2,1,100000001,510000002901,
1,,Segment,2,1,1,100000001,510000002941,
1,,Segment,1,1,1,100000001,510000002954,
1,,Segment,0,1,1,100000001,510000002964,
2,,Segment,15,2,1,100000001,510000003016,
2,,Segment,14,2,1,100000001,510000003020,
2,,Segment,13,2,1,100000001,510000003028,
2,,Segment,12,2,1,100000001,510000003037,
1,,Segment,11,1,1,100000001,510000003043,
8,,Segment,18,8,1,100000002,510000003045,
4,,Segment,7,4,1,100000000,510000003062,
4,,Segment,6,4,1,100000000,510000003091,
3,,Segment,5,3,1,100000000,510000003097,
3,,Segment,4,3,1,100000000,510000003101,
2,,Segment,2,2,1,100000000,510000003124,
1,,Segment,1,1,1,100000000,510000003129,
1,,Segment,0,1,1,100000000,510000003154,
6,,Segment,17,6,1,100000002,510000003179,
9,,Segment,18,9,1,100000002,510000003197,
8,,Segment,17,8,1,100000002,510000003202,
2,,Segment,12,2,1,100000002,510000003215,
1,,Segment,11,1,1,100000002,510000003234,
1,,Segment,10,1,1,100000002,510000003240,
1,,Segment,9,1,1,100000002,510000003271,
4,,Segment,9,4,1,100000001,510000003273,
4,,Segment,18,4,1,100000002,510000003289,
4,,Segment,17,4,1,100000002,510000003300,
4,,Segment,16,4,1,100000002,510000003308,
1,,Segment,12,1,1,100000002,510000003310,
4,,Segment,6,4,1,100000002,510000003317,
2,,Segment,6,2,1,100000002,510000003332,
1,,Segment,5,1,1,100000002,510000003334,
1,,Segment,4,1,1,100000002,510000003368,
1,,Segment,3,1,1,100000002,510000003376,
1,,Segment,10,1,1,100000000,510000003380,
3,,Segment,6,3,1,100000000,510000003430,
5,,Segment,17,5,1,100000002,510000003448,
8,,Segment,18,8,1,100000002,510000003451,
2,,Segment,9,2,1,100000000,510000003453,
7,,Segment,15,7,1,100000002,510000003464,
3,,Segment,15,3,1,100000001,510000003466,
5,,Segment,18,5,1,100000002,510000003470,
3,,Segment,12,3,1,100000002,510000003489,
2,,Segment,11,2,1,100000002,510000003499,
5,,Segment,6,5,1,100000001,510000003503,
3,,Segment,11,3,1,100000001,510000003519,
3,,Segment,10,3,1,100000001,510000003522,
2,,Segment,9,2,1,100000001,510000003544,
1,,Segment,8,1,1,100000001,510000003550,
1,,Segment,7,1,1,100000001,510000003565,
2,,Segment,7,2,1,100000000,510000003570,
4,,Segment,11,4,1,100000001,510000003575,
7,,Segment,17,7,1,100000002,510000003582,
2,,Segment,10,2,1,100000002,510000003595,
2,,Segment,10,2,1,100000001,510000003597,
3,,Segment,14,3,1,100000001,510000003599,
4,,Segment,5,4,1,100000002,510000003605,
2,,Segment,8,2,1,100000000,510000003608,
3,,Segment,13,3,1,100000001,510000003610,
2,,Segment,6,2,1,100000000,510000003637,
2,,Segment,12,2,1,100000002,510000003651,
4,,Segment,8,4,1,100000002,510000003658,
3,,Segment,12,3,1,100000002,510000003666,
2,,Segment,12,2,1,100000001,510000003672,
5,,Segment,15,5,1,100000002,510000003675,
1,,Segment,12,1,1,100000001,510000003677,
2,,Segment,9,2,1,100000001,510000003690,
5,,Segment,14,5,1,100000002,510000003692,
2,,Segment,8,2,1,100000002,510000003729,
4,,Segment,9,4,1,100000001,510000003748,
1,,Segment,6,1,1,100000002,510000003751,
2,,Segment,1,2,1,100000002,510000003781,
1,,Segment,0,1,1,100000002,510000003832,
3,,Segment,3,3,1,100000000,510000003851,
2,,Segment,10,2,1,100000001,510000003857,
2,,Segment,7,2,1,100000002,510000003887,
4,,Segment,9,4,1,100000002,510000003901,
3,,Segment,8,3,1,100000002,510000003905,
2,,Segment,7,2,1,100000002,510000003908,
4,,Segment,5,4,1,100000000,510000003919,
1,,Segment,9,1,1,100000001,510000003921,
2,,Segment,8,2,1,100000001,510000003924,
2,,Segment,9,2,1,100000002,510000003931,
4,,Segment,8,4,1,100000000,510000003938,
4,,Segment,7,4,1,100000000,510000003942,
4,,Segment,6,4,1,100000000,510000003962,
3,,Segment,5,3,1,100000000,510000003966,
2,,Segment,4,2,1,100000000,510000003982,
2,,Segment,3,2,1,100000000,510000003984,
3,,Segment,3,3,1,100000000,510000003999,
3,,Segment,5,3,1,100000001,510000004011,
2,,Segment,1,2,1,100000002,510000004042,
3,,Segment,11,3,1,100000001,510000004053,
5,,Segment,8,5,1,100000000,510000004057,
2,,Segment,8,2,1,100000001,510000004062,
3,,Segment,10,3,1,100000002,510000004070,
1,,Segment,1,1,1,100000002,510000004082,
2,,Segment,4,2,1,100000002,510000004091,
2,,Segment,4,2,1,100000000,510000004096,
5,,Segment,7,5,1,100000000,510000004098,
3,,Segment,9,3,1,100000001,510000004103,
3,,Segment,8,3,1,100000001,510000004107,
3,,Segment,9,3,1,100000002,510000004115,
4,,Segment,9,4,1,100000001,510000004118,
2,,Segment,7,2,1,100000001,510000004123,
3,,Segment,6,3,1,100000000,510000004127,
2,,Segment,5,2,1,100000000,510000004147,
2,,Segment,4,2,1,100000001,510000004153,
2,,Segment,6,2,1,100000001,510000004163,
4,,Segment,5,4,1,100000000,510000004181,
3,,Segment,4,3,1,100000000,510000004210,
3,,Segment,3,3,1,100000000,510000004221,
2,,Segment,2,2,1,100000000,510000004227,
2,,Segment,1,2,1,100000000,510000004246,
4,,Segment,10,4,1,100000001,510000004250,
2,,Segment,6,2,1,100000000,510000004252,
4,,Segment,8,4,1,100000001,510000004256,
3,,Segment,6,3,1,100000000,510000004261,
2,,Segment,5,2,1,100000002,510000004276,
4,,Segment,7,4,1,100000001,510000004302,
3,,Segment,6,3,1,100000001,510000004305,
2,,Segment,4,2,1,100000001,510000004315,
2,,Segment,3,2,1,100000001,510000004322,
2,,Segment,5,2,1,100000000,510000004329,
5,,Segment,9,5,1,100000001,510000004335,
4,,Segment,8,4,1,100000001,510000004337,
2,,Segment,5,2,1,100000001,510000004347,
2,,Segment,4,2,1,100000002,510000004355,
2,,Segment,3,2,1,100000002,510000004357,
2,,Segment,2,2,1,100000002,510000004359,
2,,Segment,1,2,1,100000002,510000004374,
2,,Segment,4,2,1,100000000,510000004378,
2,,Segment,2,2,1,100000002,510000004397,
3,,Segment,5,3,1,100000000,510000004403,
5,,Segment,10,5,1,100000001,510000004406,
4,,Segment,9,4,1,100000001,510000004410,
3,,Segment,5,3,1,100000001,510000004426,
3,,Segment,4,3,1,100000001,510000004446,
2,,Segment,3,2,1,100000001,510000004463,
2,,Segment,2,2,1,100000001,510000004466,
2,,Segment,1,2,1,100000001,510000004471,
1,,Segment,0,1,1,100000001,510000004485,
4,,Segment,10,4,1,100000001,510000004502,
2,,Segment,5,2,1,100000001,510000004512,
2,,Segment,5,2,1,100000001,510000004553,
1,,Segment,4,1,1,100000001,510000004555,
4,,Segment,7,4,1,100000001,510000004560,
2,,Segment,4,2,1,100000000,510000004570,
1,,Segment,3,1,1,100000000,510000004582,
1,,Segment,2,1,1,100000000,510000004607,
1,,Segment,1,1,1,100000000,510000004611,
1,,Segment,0,1,1,100000000,510000004624,
3,,Segment,6,3,1,100000001,510000004633,
2,,Segment,5,2,1,100000001,510000004639,
3,,Segment,3,3,1,100000002,510000004644,
3,,Segment,2,3,1,100000002,510000004647,
4,,Segment,6,4,1,100000001,510000004651,
2,,Segment,6,2,1,100000001,510000004653,
3,,Segment,4,3,1,100000002,510000004655,
4,,Segment,6,4,1,100000001,510000004664,
4,,Segment,4,4,1,100000000,510000004702,
1,,Segment,3,1,1,100000001,510000004713,
2,,Segment,4,2,1,100000002,510000004717,
2,,Segment,5,2,1,100000001,510000004720,
4,,Segment,4,4,1,100000001,510000004732,
1,,Segment,4,1,1,100000000,510000004751,
4,,Segment,6,4,1,100000001,510000004757,
3,,Segment,7,3,1,100000001,510000004762,
2,,Segment,3,2,1,100000000,510000004764,
2,,Segment,4,2,1,100000001,510000004792,
4,,Segment,5,4,1,100000001,510000004796,
2,,Segment,2,2,1,100000002,510000004807,
2,,Segment,4,2,1,100000001,510000004818,
2,,Segment,6,2,1,100000001,510000004822,
2,,Segment,3,2,1,100000002,510000004832,
1,,Segment,5,1,1,100000001,510000004836,
3,,Segment,4,3,1,100000001,510000004846,
2,,Segment,3,2,1,100000001,510000004857,
1,,Segment,2,1,1,100000000,510000004906,
1,,Segment,0,1,1,100000002,510000004924,
2,,Segment,1,2,1,100000001,510000004930,
3,,Segment,2,3,1,100000000,510000004941,
3,,Segment,3,3,1,100000001,510000004950,
2,,Segment,2,2,1,100000001,510000004970,
2,,Segment,1,2,1,100000001,510000004980,
2,,Segment,3,2,1,100000001,510000005002,
3,,Segment,2,3,1,100000001,510000005010,
2,,Segment,3,2,1,100000001,510000005012,
3,,Segment,3,3,1,100000000,510000005020,
2,,Segment,2,2,1,100000000,510000005034,
2,,Segment,1,2,1,100000002,510000005038,
2,,Segment,2,2,1,100000000,510000005047,
2,,Segment,3,2,1,100000001,510000005073,
3,,Segment,4,3,1,100000000,510000005086,
2,,Segment,1,2,1,100000001,510000005102,
1,,Segment,1,1,1,100000001,510000005119,
2,,Segment,4,2,1,100000001,510000005121,
2,,Segment,3,2,1,100000000,510000005130,
1,,Segment,1,1,1,100000001,510000005145,
1,,Segment,0,1,1,100000001,510000005173,
1,,Segment,2,1,1,100000001,510000005246,
1,,Segment,0,1,1,100000001,510000005254,
2,,Segment,1,2,1,100000000,510000005273,
3,,Segment,2,3,1,100000001,510000005281,
2,,Segment,3,2,1,100000000,510000005291,
1,,Segment,1,1,1,100000001,510000005293,
2,,Segment,1,2,1,100000001,510000005300,
2,,Segment,1,2,1,100000000,510000005306,
2,,Segment,3,2,1,100000000,510000005309,
2,,Segment,1,2,1,100000000,510000005311,
2,,Segment,1,2,1,100000001,510000005315,
2,,Segment,2,2,1,100000001,510000005321,
3,,Segment,3,3,1,100000001,510000005326,
2,,Segment,2,2,1,100000001,510000005328,
2,,Segment,2,2,1,100000001,510000005339,
3,,Segment,2,3,1,100000001,510000005342,
2,,Segment,1,2,1,100000001,510000005348,
2,,Segment,1,2,1,100000001,510000005358,
1,,Segment,0,1,1,100000001,510000005378,
2,,Segment,2,2,1,100000001,510000005381,
2,,Segment,2,2,1,100000000,510000005398,
2,,Segment,1,2,1,100000001,510000005406,
1,,Segment,1,1,1,100000001,510000005413,
1,,Segment,0,1,1,100000001,510000005422,
1,,Segment,0,1,1,100000002,510000005437,
1,,Segment,0,1,1,100000001,510000005447,
1,,Segment,0,1,1,100000001,510000005467,
2,,Segment,2,2,1,100000001,510000005469,
2,,Segment,1,2,1,100000001,510000005471,
2,,Segment,1,2,1,100000001,510000005474,
1,,Segment,0,1,1,100000001,510000005480,
1,,Segment,0,1,1,100000001,510000005498,
2,,Segment,1,2,1,100000000,510000005505,
1,,Segment,0,1,1,100000001,510000005509,
1,,Segment,0,1,1,100000000,510000005545,
2,,Segment,9,2,1,100000000,510000005548,
1,,Segment,7,1,1,100000000,510000005549,
2,,Segment,3,2,1,100000000,510000005550,
5,,Segment,7,5,1,100000000,510000005551,
7,,Segment,15,7,1,100000001,510000005552,
4,,Segment,8,4,1,100000001,510000005553,
3,,Segment,7,3,1,100000001,510000005554,
3,,Segment,10,3,1,100000001,510000005558,
6,,Segment,16,6,1,100000001,510000005559,
6,,Segment,18,6,1,100000001,510000005560,
7,,Segment,24,7,1,100000001,510000005561,
7,,Segment,17,7,1,100000001,510000005562,
3,,Segment,5,3,1,100000001,510000005563,
4,,Segment,5,4,1,100000001,510000005565,
1,,Segment,1,1,1,100000001,510000005566,
1,,Segment,1,1,1,100000001,510000005567,
1,,Segment,1,1,1,100000002,510000005569,
2,,Segment,9,2,1,100000002,510000005570,
4,,Segment,12,4,1,100000002,510000005571,
4,,Segment,14,4,1,100000002,510000005572,
6,,Segment,15,6,1,100000002,510000005573,
6,,Segment,16,6,1,100000002,510000005574,
7,,Segment,16,7,1,100000002,510000005575,
2,,Segment,11,2,1,100000002,510000005576,
2,,Segment,8,2,1,100000002,510000005578,
1,,Segment,1,1,1,100000002,510000005579,
2,,Segment,4,2,1,100000002,510000005580,
2,,Segment,5,2,1,100000002,510000005581,
