
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
51.5653,°,Segment,2,1,1,100000000,510000002661,
106.405,°,Segment,1,1,1,100000000,510000002672,
92.7144,°,Segment,0,1,1,100000000,510000002714,
-15.7261,°,Segment,10,5,1,100000001,510000002751,
25.7538,°,Segment,8,3,1,100000002,510000002781,
21.8302,°,Segment,7,3,1,100000002,510000002802,
22.6015,°,Segment,6,2,1,100000002,510000002823,
123.541,°,Segment,6,4,1,100000001,510000002844,
147.735,°,Segment,5,4,1,100000001,510000002878,
117.438,°,Segment,4,3,1,100000001,510000002884,
115.472,°,Segment,3,2,1,100000001,510000002901,
124.779,°,Segment,2,1,1,100000001,510000002941,
125.092,°,Segment,1,1,1,100000001,510000002954,
102.693,°,Segment,0,1,1,100000001,510000002964,
172.734,°,Segment,15,2,1,100000001,510000003016,
157.892,°,Segment,14,2,1,100000001,510000003020,
-113.959,°,Segment,13,2,1,100000001,510000003028,
160.087,°,Segment,12,2,1,100000001,510000003037,
152.179,°,Segment,11,1,1,100000001,510000003043,
-4.36803,°,Segment,18,8,1,100000002,510000003045,
43.5455,°,Segment,7,4,1,100000000,510000003062,
75.9814,°,Segment,6,4,1,100000000,510000003091,
68.7733,°,Segment,5,3,1,100000000,510000003097,
115.101,°,Segment,4,3,1,100000000,510000003101,
147.093,°,Segment,2,2,1,100000000,510000003124,
-171.941,°,Segment,1,1,1,100000000,510000003129,
164.499,°,Segment,0,1,1,100000000,510000003154,
-169.499,°,Segment,17,6,1,100000002,510000003179,
2.39707,°,Segment,18,9,1,100000002,510000003197,
34.3494,°,Segment,17,8,1,100000002,510000003202,
25.4083,°,Segment,12,2,1,100000002,510000003215,
37.8561,°,Segment,11,1,1,100000002,510000003234,
7.32777,°,Segment,10,1,1,100000002,510000003240,
42.7895,°,Segment,9,1,1,100000002,510000003271,
-130.591,°,Segment,9,4,1,100000001,510000003273,
178.942,°,Segment,18,4,1,100000002,510000003289,
163.834,°,Segment,17,4,1,100000002,510000003300,
119.103,°,Segment,16,4,1,100000002,510000003308,
89.8649,°,Segment,12,1,1,100000002,510000003310,
-58.8892,°,Segment,6,4,1,100000002,510000003317,
-123.239,°,Segment,6,2,1,100000002,510000003332,
-15.7358,°,Segment,5,1,1,100000002,510000003334,
-18.4827,°,Segment,4,1,1,100000002,510000003368,
-28.303,°,Segment,3,1,1,100000002,510000003376,
-55.3181,°,Segment,10,1,1,100000000,510000003380,
100.116,°,Segment,6,3,1,100000000,510000003430,
-87.0009,°,Segment,17,5,1,100000002,510000003448,
-62.6399,°,Segment,18,8,1,100000002,510000003451,
-100.324,°,Segment,9,2,1,100000000,510000003453,
-175.794,°,Segment,15,7,1,100000002,510000003464,
-77.7843,°,Segment,15,3,1,100000001,510000003466,
128.971,°,Segment,18,5,1,100000002,510000003470,
169.719,°,Segment,12,3,1,100000002,510000003489,
149.979,°,Segment,11,2,1,100000002,510000003499,
-133.568,°,Segment,6,5,1,100000001,510000003503,
-14.8542,°,Segment,11,3,1,100000001,510000003519,
35.0774,°,Segment,10,3,1,100000001,510000003522,
103.74,°,Segment,9,2,1,100000001,510000003544,
-157.498,°,Segment,8,1,1,100000001,510000003550,
-45.8201,°,Segment,7,1,1,100000001,510000003565,
153.401,°,Segment,7,2,1,100000000,510000003570,
90.1943,°,Segment,11,4,1,100000001,510000003575,
159.728,°,Segment,17,7,1,100000002,510000003582,
59.1075,°,Segment,10,2,1,100000002,510000003595,
132.121,°,Segment,10,2,1,100000001,510000003597,
-151.489,°,Segment,14,3,1,100000001,510000003599,
-32.6192,°,Segment,5,4,1,100000002,510000003605,
-146.431,°,Segment,8,2,1,100000000,510000003608,
103.498,°,Segment,13,3,1,100000001,510000003610,
59.4617,°,Segment,6,2,1,100000000,510000003637,
-123.803,°,Segment,12,2,1,100000002,510000003651,
66.1284,°,Segment,8,4,1,100000002,510000003658,
-178.842,°,Segment,12,3,1,100000002,510000003666,
-60.6642,°,Segment,12,2,1,100000001,510000003672,
-155.945,°,Segment,15,5,1,100000002,510000003675,
-116.411,°,Segment,12,1,1,100000001,510000003677,
-42.5695,°,Segment,9,2,1,100000001,510000003690,
166.759,°,Segment,14,5,1,100000002,510000003692,
23.5085,°,Segment,8,2,1,100000002,510000003729,
121.592,°,Segment,9,4,1,100000001,510000003748,
4.36133,°,Segment,6,1,1,100000002,510000003751,
-63.558,°,Segment,1,2,1,100000002,510000003781,
-108.464,°,Segment,0,1,1,100000002,510000003832,
-155.938,°,Segment,3,3,1,100000000,510000003851,
168.686,°,Segment,10,2,1,100000001,510000003857,
-158.828,°,Segment,7,2,1,100000002,510000003887,
-54.3349,°,Segment,9,4,1,100000002,510000003901,
28.4052,°,Segment,8,3,1,100000002,510000003905,
69.1176,°,Segment,7,2,1,100000002,510000003908,
177.325,°,Segment,5,4,1,100000000,510000003919,
-156.233,°,Segment,9,1,1,100000001,510000003921,
179.161,°,Segment,8,2,1,100000001,510000003924,
104.888,°,Segment,9,2,1,100000002,510000003931,
-136.864,°,Segment,8,4,1,100000000,510000003938,
139.774,°,Segment,7,4,1,100000000,510000003942,
61.7389,°,Segment,6,4,1,100000000,510000003962,
23.1535,°,Segment,5,3,1,100000000,510000003966,
46.9763,°,Segment,4,2,1,100000000,510000003982,
85.5014,°,Segment,3,2,1,100000000,510000003984,
15.0077,°,Segment,3,3,1,100000000,510000003999,
68.9119,°,Segment,5,3,1,100000001,510000004011,
50.3838,°,Segment,1,2,1,100000002,510000004042,
-29.6326,°,Segment,11,3,1,100000001,510000004053,
38.3131,°,Segment,8,5,1,100000000,510000004057,
37.6025,°,Segment,8,2,1,100000001,510000004062,
-120.179,°,Segment,10,3,1,100000002,510000004070,
-174.308,°,Segment,1,1,1,100000002,510000004082,
-70.1111,°,Segment,4,2,1,100000002,510000004091,
39.9561,°,Segment,4,2,1,100000000,510000004096,
-130.997,°,Segment,7,5,1,100000000,510000004098,
-161.745,°,Segment,9,3,1,100000001,510000004103,
-123.72,°,Segment,8,3,1,100000001,510000004107,
41.6335,°,Segment,9,3,1,100000002,510000004115,
-24.9623,°,Segment,9,4,1,100000001,510000004118,
20.9175,°,Segment,7,2,1,100000001,510000004123,
45.9217,°,Segment,6,3,1,100000000,510000004127,
148.03,°,Segment,5,2,1,100000000,510000004147,
24.3575,°,Segment,4,2,1,100000001,510000004153,
-116.335,°,Segment,6,2,1,100000001,510000004163,
-22.6391,°,Segment,5,4,1,100000000,510000004181,
165.371,°,Segment,4,3,1,100000000,510000004210,
23.0981,°,Segment,3,3,1,100000000,510000004221,
60.8501,°,Segment,2,2,1,100000000,510000004227,
83.1493,°,Segment,1,2,1,100000000,510000004246,
115.598,°,Segment,10,4,1,100000001,510000004250,
176.788,°,Segment,6,2,1,100000000,510000004252,
133.688,°,Segment,8,4,1,100000001,510000004256,
121.704,°,Segment,6,3,1,100000000,510000004261,
-178.919,°,Segment,5,2,1,100000002,510000004276,
22.1454,°,Segment,7,4,1,100000001,510000004302,
100.118,°,Segment,6,3,1,100000001,510000004305,
56.3226,°,Segment,4,2,1,100000001,510000004315,
24.4718,°,Segment,3,2,1,100000001,510000004322,
-157.716,°,Segment,5,2,1,100000000,510000004329,
174.175,°,Segment,9,5,1,100000001,510000004335,
-170.412,°,Segment,8,4,1,100000001,510000004337,
-56.2455,°,Segment,5,2,1,100000001,510000004347,
68.0588,°,Segment,4,2,1,100000002,510000004355,
-1.7357,°,Segment,3,2,1,100000002,510000004357,
-22.2445,°,Segment,2,2,1,100000002,510000004359,
-54.3617,°,Segment,1,2,1,100000002,510000004374,
-44.4063,°,Segment,4,2,1,100000000,510000004378,
-149.553,°,Segment,2,2,1,100000002,510000004397,
152.82,°,Segment,5,3,1,100000000,510000004403,
154.158,°,Segment,10,5,1,100000001,510000004406,
-141.459,°,Segment,9,4,1,100000001,510000004410,
127.24,°,Segment,5,3,1,100000001,510000004426,
95.4093,°,Segment,4,3,1,100000001,510000004446,
134.659,°,Segment,3,2,1,100000001,510000004463,
113.097,°,Segment,2,2,1,100000001,510000004466,
117.59,°,Segment,1,2,1,100000001,510000004471,
80.2162,°,Segment,0,1,1,100000001,510000004485,
-87.448,°,Segment,10,4,1,100000001,510000004502,
-39.6456,°,Segment,5,2,1,100000001,510000004512,
40.1953,°,Segment,5,2,1,100000001,510000004553,
43.6216,°,Segment,4,1,1,100000001,510000004555,
-143.488,°,Segment,7,4,1,100000001,510000004560,
18.3069,°,Segment,4,2,1,100000000,510000004570,
-128.518,°,Segment,3,1,1,100000000,510000004582,
-110.01,°,Segment,2,1,1,100000000,510000004607,
-95.1521,°,Segment,1,1,1,100000000,510000004611,
-90.129,°,Segment,0,1,1,100000000,510000004624,
10.3779,°,Segment,6,3,1,100000001,510000004633,
-31.8749,°,Segment,5,2,1,100000001,510000004639,
-61.1535,°,Segment,3,3,1,100000002,510000004644,
83.0487,°,Segment,2,3,1,100000002,510000004647,
-102.31,°,Segment,6,4,1,100000001,510000004651,
-97.4864,°,Segment,6,2,1,100000001,510000004653,
-2.82191,°,Segment,4,3,1,100000002,510000004655,
74.5608,°,Segment,6,4,1,100000001,510000004664,
51.7796,°,Segment,4,4,1,100000000,510000004702,
-93.5457,°,Segment,3,1,1,100000001,510000004713,
49.2892,°,Segment,4,2,1,100000002,510000004717,
69.1306,°,Segment,5,2,1,100000001,510000004720,
150.543,°,Segment,4,4,1,100000001,510000004732,
-130.003,°,Segment,4,1,1,100000000,510000004751,
14.833,°,Segment,6,4,1,100000001,510000004757,
-167.01,°,Segment,7,3,1,100000001,510000004762,
56.4241,°,Segment,3,2,1,100000000,510000004764,
-140.436,°,Segment,4,2,1,100000001,510000004792,
-0.204993,°,Segment,5,4,1,100000001,510000004796,
-96.9874,°,Segment,2,2,1,100000002,510000004807,
-61.7135,°,Segment,4,2,1,100000001,510000004818,
142.275,°,Segment,6,2,1,100000001,510000004822,
134.433,°,Segment,3,2,1,100000002,510000004832,
-40.0479,°,Segment,5,1,1,100000001,510000004836,
5.13319,°,Segment,4,3,1,100000001,510000004846,
-34.4529,°,Segment,3,2,1,100000001,510000004857,
-151.05,°,Segment,2,1,1,100000000,510000004906,
-111.63,°,Segment,0,1,1,100000002,510000004924,
-10.5392,°,Segment,1,2,1,100000001,510000004930,
-172.119,°,Segment,2,3,1,100000000,510000004941,
61.6589,°,Segment,3,3,1,100000001,510000004950,
-38.376,°,Segment,2,2,1,100000001,510000004970,
-35.8868,°,Segment,1,2,1,100000001,510000004980,
146.42,°,Segment,3,2,1,100000001,510000005002,
-136.81,°,Segment,2,3,1,100000001,510000005010,
-30.2872,°,Segment,3,2,1,100000001,510000005012,
-147.011,°,Segment,3,3,1,100000000,510000005020,
-112.152,°,Segment,2,2,1,100000000,510000005034,
-127.155,°,Segment,1,2,1,100000002,510000005038,
155.364,°,Segment,2,2,1,100000000,510000005047,
140.052,°,Segment,3,2,1,100000001,510000005073,
-132.167,°,Segment,4,3,1,100000000,510000005086,
45.9221,°,Segment,1,2,1,100000001,510000005102,
32.5345,°,Segment,1,1,1,100000001,510000005119,
15.2276,°,Segment,4,2,1,100000001,510000005121,
152.565,°,Segment,3,2,1,100000000,510000005130,
125.595,°,Segment,1,1,1,100000001,510000005145,
-159.961,°,Segment,0,1,1,100000001,510000005173,
-21.0437,°,Segment,2,1,1,100000001,510000005246,
12.703,°,Segment,0,1,1,100000001,510000005254,
-168.616,°,Segment,1,2,1,100000000,510000005273,
43.4881,°,Segment,2,3,1,100000001,510000005281,
131.464,°,Segment,3,2,1,100000000,510000005291,
171.973,°,Segment,1,1,1,100000001,510000005293,
-31.5377,°,Segment,1,2,1,100000001,510000005300,
128.939,°,Segment,1,2,1,100000000,510000005306,
127.357,°,Segment,3,2,1,100000000,510000005309,
64.4613,°,Segment,1,2,1,100000000,510000005311,
-158.39,°,Segment,1,2,1,100000001,510000005315,
-112.109,°,Segment,2,2,1,100000001,510000005321,
4.47836,°,Segment,3,3,1,100000001,510000005326,
67.3428,°,Segment,2,2,1,100000001,510000005328,
172.121,°,Segment,2,2,1,100000001,510000005339,
-155.069,°,Segment,2,3,1,100000001,510000005342,
-29.4399,°,Segment,1,2,1,100000001,510000005348,
161.385,°,Segment,1,2,1,100000001,510000005358,
159.59,°,Segment,0,1,1,100000001,510000005378,
-64.7681,°,Segment,2,2,1,100000001,510000005381,
-125.25,°,Segment,2,2,1,100000000,510000005398,
-39.3507,°,Segment,1,2,1,100000001,510000005406,
-177.373,°,Segment,1,1,1,100000001,510000005413,
-136.149,°,Segment,0,1,1,100000001,510000005422,
-147.904,°,Segment,0,1,1,100000002,510000005437,
-91.5835,°,Segment,0,1,1,100000001,510000005447,
-108.876,°,Segment,0,1,1,100000001,510000005467,
-2.39341,°,Segment,2,2,1,100000001,510000005469,
37.3288,°,Segment,1,2,1,100000001,510000005471,
141.502,°,Segment,1,2,1,100000001,510000005474,
-44.3288,°,Segment,0,1,1,100000001,510000005480,
-83.8544,°,Segment,0,1,1,100000001,510000005498,
-65.2892,°,Segment,1,2,1,100000000,510000005505,
19.1439,°,Segment,0,1,1,100000001,510000005509,
120.404,°,Segment,0,1,1,100000000,510000005545,
5.5948,°,Segment,9,2,1,100000000,510000005548,
-69.1881,°,Segment,7,1,1,100000000,510000005549,
135.771,°,Segment,3,2,1,100000000,510000005550,
175.088,°,Segment,7,5,1,100000000,510000005551,
-97.6165,°,Segment,15,7,1,100000001,510000005552,
174.413,°,Segment,8,4,1,100000001,510000005553,
-160.392,°,Segment,7,3,1,100000001,510000005554,
43.3054,°,Segment,10,3,1,100000001,510000005558,
-168.512,°,Segment,16,6,1,100000001,510000005559,
145.259,°,Segment,18,6,1,100000001,510000005560,
-167.74,°,Segment,24,7,1,100000001,510000005561,
126.52,°,Segment,17,7,1,100000001,510000005562,
77.1833,°,Segment,5,3,1,100000001,510000005563,
63.0456,°,Segment,5,4,1,100000001,510000005565,
36.9953,°,Segment,1,1,1,100000001,510000005566,
-147.272,°,Segment,1,1,1,100000001,510000005567,
91.2308,°,Segment,1,1,1,100000002,510000005569,
147.985,°,Segment,9,2,1,100000002,510000005570,
142.986,°,Segment,12,4,1,100000002,510000005571,
116.645,°,Segment,14,4,1,100000002,510000005572,
-137.862,°,Segment,15,6,1,100000002,510000005573,
-126.776,°,Segment,16,6,1,100000002,510000005574,
111.917,°,Segment,16,7,1,100000002,510000005575,
-152.85,°,Segment,11,2,1,100000002,510000005576,
155.917,°,Segment,8,2,1,100000002,510000005578,
-37.1467,°,Segment,1,1,1,100000002,510000005579,
-61.4002,°,Segment,4,2,1,100000002,510000005580,
-84.8572,°,Segment,5,2,1,100000002,510000005581,
