
Spine Intensity Min Ch=3 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,1,Image 1,2,1,100000002,610000006141,
0,,Spine,3,10,Image 1,1,1,100000001,610000006144,
0,,Spine,3,2,Image 1,1,1,100000001,610000006161,
0,,Spine,3,10,Image 1,1,1,100000001,610000006164,
0,,Spine,3,1,Image 1,2,1,100000002,610000006174,
0,,Spine,3,5,Image 1,2,1,100000001,610000006196,
0,,Spine,3,1,Image 1,2,1,100000001,610000006200,
0,,Spine,3,18,Image 1,9,1,100000002,610000006202,
0,,Spine,3,5,Image 1,2,1,100000001,610000006223,
0,,Spine,3,4,Image 1,2,1,100000000,610000006225,
0,,Spine,3,6,Image 1,3,1,100000000,610000006227,
0,,Spine,3,6,Image 1,1,1,100000001,610000006232,
0,,Spine,3,7,Image 1,2,1,100000000,610000006236,
0,,Spine,3,5,Image 1,2,1,100000001,610000006256,
0,,Spine,3,8,Image 1,1,1,100000002,610000006260,
0,,Spine,3,0,Image 1,1,1,100000002,610000006264,
0,,Spine,3,3,Image 1,2,1,100000001,610000006267,
0,,Spine,3,3,Image 1,2,1,100000002,610000006269,
0,,Spine,3,5,Image 1,2,1,100000001,610000006286,
0,,Spine,3,7,Image 1,2,1,100000000,610000006289,
0,,Spine,3,6,Image 1,2,1,100000002,610000006293,
0,,Spine,3,12,Image 1,4,1,100000001,610000006297,
0,,Spine,3,5,Image 1,4,1,100000001,610000006299,
0,,Spine,3,0,Image 1,1,1,100000002,610000006301,
0,,Spine,3,17,Image 1,5,1,100000002,610000006303,
0,,Spine,3,7,Image 1,2,1,100000000,610000006307,
0,,Spine,3,2,Image 1,2,1,100000001,610000006309,
0,,Spine,3,2,Image 1,2,1,100000000,610000006311,
0,,Spine,3,0,Image 1,1,1,100000002,610000006314,
0,,Spine,3,1,Image 1,2,1,100000001,610000006316,
0,,Spine,3,3,Image 1,2,1,100000000,610000006320,
0,,Spine,3,1,Image 1,2,1,100000002,610000006322,
0,,Spine,3,9,Image 1,3,1,100000000,610000006324,
0,,Spine,3,4,Image 1,1,1,100000000,610000006326,
0,,Spine,3,0,Image 1,1,1,100000002,610000006330,
0,,Spine,3,1,Image 1,2,1,100000002,610000006333,
0,,Spine,3,6,Image 1,1,1,100000001,610000006337,
0,,Spine,3,5,Image 1,2,1,100000001,610000006351,
0,,Spine,3,9,Image 1,4,1,100000002,610000006356,
0,,Spine,3,3,Image 1,2,1,100000001,610000006358,
0,,Spine,3,9,Image 1,1,1,100000002,610000006363,
0,,Spine,3,3,Image 1,1,1,100000001,610000006366,
0,,Spine,3,8,Image 1,2,1,100000002,610000006368,
0,,Spine,3,2,Image 1,2,1,100000001,610000006370,
0,,Spine,3,2,Image 1,1,1,100000000,610000006374,
0,,Spine,3,10,Image 1,6,1,100000001,610000006376,
0,,Spine,3,4,Image 1,1,1,100000001,610000006378,
0,,Spine,3,9,Image 1,1,1,100000002,610000006380,
0,,Spine,3,10,Image 1,3,1,100000002,610000006384,
0,,Spine,3,2,Image 1,1,1,100000000,610000006386,
0,,Spine,3,1,Image 1,2,1,100000002,610000006389,
0,,Spine,3,6,Image 1,2,1,100000001,610000006392,
0,,Spine,3,0,Image 1,1,1,100000000,610000006394,
0,,Spine,3,1,Image 1,2,1,100000000,610000006397,
0,,Spine,3,5,Image 1,2,1,100000000,610000006399,
0,,Spine,3,3,Image 1,1,1,100000001,610000006402,
0,,Spine,3,20,Image 1,7,1,100000001,610000006406,
0,,Spine,3,3,Image 1,2,1,100000001,610000006408,
0,,Spine,3,1,Image 1,2,1,100000002,610000006412,
0,,Spine,3,8,Image 1,2,1,100000001,610000006416,
0,,Spine,3,6,Image 1,1,1,100000001,610000006419,
0,,Spine,3,3,Image 1,2,1,100000000,610000006421,
0,,Spine,3,1,Image 1,2,1,100000002,610000006423,
0,,Spine,3,3,Image 1,1,1,100000001,610000006425,
0,,Spine,3,1,Image 1,2,1,100000002,610000006428,
0,,Spine,3,0,Image 1,1,1,100000000,610000006431,
0,,Spine,3,0,Image 1,1,1,100000000,610000006434,
0,,Spine,3,4,Image 1,2,1,100000000,610000006436,
0,,Spine,3,0,Image 1,1,1,100000000,610000006439,
0,,Spine,3,0,Image 1,1,1,100000000,610000006442,
0,,Spine,3,17,Image 1,8,1,100000002,610000006445,
0,,Spine,3,12,Image 1,3,1,100000001,610000006448,
0,,Spine,3,1,Image 1,2,1,100000002,610000006450,
0,,Spine,3,0,Image 1,1,1,100000002,610000006452,
0,,Spine,3,10,Image 1,3,1,100000002,610000006456,
0,,Spine,3,9,Image 1,1,1,100000002,610000006459,
0,,Spine,3,0,Image 1,1,1,100000001,610000006461,
0,,Spine,3,3,Image 1,1,1,100000000,610000006463,
0,,Spine,3,15,Image 1,2,1,100000001,610000006465,
0,,Spine,3,4,Image 1,4,1,100000001,610000006467,
0,,Spine,3,0,Image 1,1,1,100000002,610000006471,
0,,Spine,3,20,Image 1,6,1,100000001,610000006474,
0,,Spine,3,2,Image 1,2,1,100000000,610000006476,
0,,Spine,3,6,Image 1,2,1,100000002,610000006478,
0,,Spine,3,0,Image 1,1,1,100000001,610000006484,
0,,Spine,3,18,Image 1,7,1,100000001,610000006486,
0,,Spine,3,0,Image 1,1,1,100000001,610000006488,
0,,Spine,3,2,Image 1,1,1,100000001,610000006495,
0,,Spine,3,8,Image 1,3,1,100000001,610000006498,
0,,Spine,3,12,Image 1,4,1,100000001,610000006501,
0,,Spine,3,15,Image 1,7,1,100000001,610000006503,
0,,Spine,3,0,Image 1,1,1,100000001,610000006505,
0,,Spine,3,0,Image 1,1,1,100000000,610000006507,
0,,Spine,3,3,Image 1,2,1,100000001,610000006509,
0,,Spine,3,3,Image 1,1,1,100000000,610000006515,
0,,Spine,3,2,Image 1,1,1,100000000,610000006517,
0,,Spine,3,1,Image 1,2,1,100000002,610000006520,
0,,Spine,3,9,Image 1,4,1,100000002,610000006523,
0,,Spine,3,1,Image 1,1,1,100000000,610000006525,
0,,Spine,3,0,Image 1,1,1,100000000,610000006528,
0,,Spine,3,0,Image 1,1,1,100000002,610000006531,
0,,Spine,3,7,Image 1,1,1,100000001,610000006533,
0,,Spine,3,0,Image 1,1,1,100000000,610000006535,
0,,Spine,3,6,Image 1,4,1,100000000,610000006537,
0,,Spine,3,23,Image 1,8,1,100000001,610000006540,
0,,Spine,3,1,Image 1,1,1,100000000,610000006542,
0,,Spine,3,15,Image 1,2,1,100000001,610000006544,
0,,Spine,3,0,Image 1,1,1,100000000,610000006547,
0,,Spine,3,7,Image 1,4,1,100000001,610000006551,
0,,Spine,3,2,Image 1,1,1,100000001,610000006553,
0,,Spine,3,0,Image 1,1,1,100000001,610000006555,
0,,Spine,3,6,Image 1,2,1,100000002,610000006557,
0,,Spine,3,7,Image 1,4,1,100000001,610000006562,
0,,Spine,3,12,Image 1,4,1,100000001,610000006564,
0,,Spine,3,20,Image 1,7,1,100000001,610000006566,
0,,Spine,3,18,Image 1,7,1,100000001,610000006568,
0,,Spine,3,1,Image 1,1,1,100000000,610000006570,
0,,Spine,3,10,Image 1,3,1,100000002,610000006572,
0,,Spine,3,9,Image 1,1,1,100000002,610000006575,
0,,Spine,3,0,Image 1,1,1,100000001,610000006577,
0,,Spine,3,3,Image 1,1,1,100000002,610000006579,
0,,Spine,3,2,Image 1,2,1,100000001,610000006584,
0,,Spine,3,0,Image 1,1,1,100000000,610000006586,
0,,Spine,3,11,Image 1,5,1,100000001,610000006588,
0,,Spine,3,0,Image 1,1,1,100000000,610000006592,
0,,Spine,3,12,Image 1,4,1,100000001,610000006598,
0,,Spine,3,0,Image 1,1,1,100000001,610000006600,
0,,Spine,3,6,Image 1,1,1,100000000,610000006603,
0,,Spine,3,0,Image 1,1,1,100000001,610000006608,
0,,Spine,3,0,Image 1,1,1,100000001,610000006612,
