
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.298346,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002020,
0.330381,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002022,
0.265044,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002024,
0.226439,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000002028,
0.248531,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002031,
0.303323,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002035,
0.344573,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002040,
0.403382,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002043,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002052,
0.176902,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002060,
0.224514,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002063,
0.162331,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002071,
0.296571,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002073,
0.308725,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002075,
0.351528,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002086,
0.288044,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002088,
0.196047,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002094,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000002097,
0.18795,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002106,
0.223859,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002115,
0.256563,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002124,
0.322955,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002126,
0.36373,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002129,
0.280783,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002133,
0.17767,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002140,
0.344573,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002145,
0.544446,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000002149,
0.271104,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002159,
0.243496,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002167,
0.169324,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002170,
0.289377,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002173,
0.206718,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002176,
0.230111,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002179,
0.289152,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002184,
0.344573,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002187,
0.257022,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000002192,
0.491116,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002195,
0.548386,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002198,
0.540954,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002201,
0.194925,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002203,
0.338809,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002206,
0.332066,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002208,
0.437676,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002212,
0.324661,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002218,
0.306478,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002221,
0.250904,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000002225,
0.342085,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002228,
0.283395,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002238,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002243,
0.181037,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002250,
0.259675,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000002252,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002258,
0.451003,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002269,
0.211763,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000002271,
0.344895,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000002276,
0.377172,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002279,
0.431075,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002283,
0.337119,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000002286,
0.36916,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002292,
0.381427,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002295,
0.273636,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002303,
0.332137,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002306,
0.281649,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002308,
0.332183,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000002310,
0.292947,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000002313,
0.284845,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002316,
0.355392,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002319,
0.423739,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002323,
0.598891,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000002325,
0.28886,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002329,
0.271104,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002338,
0.422731,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002341,
0.352044,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002343,
0.431667,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000002347,
0.452743,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000002350,
0.304027,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002352,
0.162331,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000002356,
0.281216,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002359,
0.185158,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002365,
0.255318,µm,Spine,Spine Part Min Diameter,7,5,1,100000001,610000002368,
0.379704,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002371,
0.162331,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002379,
0.332969,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002382,
0.264078,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000002385,
0.351528,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002394,
0.447272,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002400,
0.263059,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002406,
0.247007,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002415,
0.334645,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002418,
0.260335,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000002420,
0.306245,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002424,
0.304385,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002427,
0.257206,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002430,
0.263787,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002432,
0.302942,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002435,
0.399443,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002437,
0.377172,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002441,
0.248296,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002445,
0.246336,µm,Spine,Spine Part Min Diameter,4,4,1,100000001,610000002448,
0.213283,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002450,
0.387214,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002453,
0.265153,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002457,
0.256567,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002460,
0.414925,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002463,
0.533525,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002467,
0.36578,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002470,
0.261563,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000002472,
0.295084,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000002474,
0.429283,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002477,
0.356308,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002480,
0.338504,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000002484,
0.162331,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002489,
0.28969,µm,Spine,Spine Part Min Diameter,7,6,1,100000001,610000002492,
0.403439,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002495,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000002497,
0.335834,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002499,
0.348217,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000002501,
0.324661,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002507,
0.384741,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002509,
0.598891,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000002511,
0.653503,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002515,
0.271104,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002523,
0.228048,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000002526,
0.248275,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002533,
0.328901,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002536,
0.422499,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002538,
0.550203,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000002541,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002544,
0.379392,µm,Spine,Spine Part Min Diameter,3,2,1,100000003,610000002547,
0.190477,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002550,
0.29197,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002552,
0.256563,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002559,
0.486992,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000002561,
0.37539,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002563,
1.0469,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002567,
0.283445,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000002569,
0.413186,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002571,
0.442316,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002574,
0.284079,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002576,
0.187882,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002579,
0.377656,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000002582,
0.20478,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002585,
0.344573,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002589,
0.361698,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002591,
0.324661,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002596,
0.275835,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000002598,
0.209404,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002603,
0.206718,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002605,
0.429465,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002608,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002612,
0.297661,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002615,
0.345266,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002617,
0.311636,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002620,
0.389326,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002623,
0.447389,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000002626,
0.446102,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000002629,
0.391842,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002633,
0.485453,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002638,
0.273373,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002640,
0.299805,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002646,
0.431781,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002652,
0.403214,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002655,
0.372443,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002659,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002662,
0.589053,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002665,
0.568158,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002667,
0.286281,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002670,
0.431075,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002672,
0.350573,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002679,
0.357762,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002685,
0.568158,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002689,
0.215911,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002693,
0.598891,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000002695,
0.538708,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000002698,
0.465858,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002705,
0.164169,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002707,
0.429283,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002710,
0.491116,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002712,
0.331791,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002715,
0.430172,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002722,
0.278778,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002724,
0.423001,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002730,
0.338229,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002733,
0.562391,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002736,
0.423279,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002741,
0.291281,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002744,
0.285914,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000002747,
0.242779,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002749,
0.429283,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002752,
0.270508,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002754,
0.351378,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002757,
0.190428,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002760,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002763,
0.316213,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002765,
0.280435,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002767,
0.410908,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002769,
0.250015,µm,Spine,Spine Part Min Diameter,4,4,1,100000001,610000002773,
0.392676,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002775,
0.437676,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002778,
0.257846,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000002780,
0.328397,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000002782,
0.275835,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002785,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002791,
0.313171,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002793,
0.428545,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002795,
0.275418,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002797,
0.336632,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002799,
0.258556,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000002801,
0.378832,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002803,
0.1917,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002805,
0.259874,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002808,
0.344482,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002811,
0.311141,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002813,
0.431667,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000002816,
0.26063,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000002819,
0.352061,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002822,
0.324937,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002824,
0.324661,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002827,
0.481786,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000002829,
0.424259,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002831,
0.432457,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002834,
0.571684,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002837,
0.348252,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000002839,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002843,
0.436436,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000002846,
0.302942,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002849,
0.270508,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002851,
0.314784,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002853,
0.375095,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002858,
0.550741,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002863,
0.326444,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002865,
0.26203,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000002868,
0.316266,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002873,
0.426321,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002875,
0.307154,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000002877,
0.359236,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002880,
0.327544,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002884,
0.372387,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002886,
0.23335,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002889,
0.3014,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002893,
0.405827,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002895,
0.43341,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002901,
0.280423,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000002903,
0.162331,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000002906,
0.288026,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000002908,
0.20412,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002913,
0.30616,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000002915,
0.491116,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002917,
0.310137,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002921,
0.609542,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000002924,
0.27026,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002928,
0.562391,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002932,
0.350575,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002935,
0.437902,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002937,
0.301815,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000002939,
0.367164,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002941,
0.364927,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002943,
