
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
53.8684,,Segment,1,4,Image 1,3,1,100000002,510000000011,
58.4752,,Segment,1,3,Image 1,3,1,100000002,510000000014,
28.145,,Segment,1,2,Image 1,2,1,100000002,510000000024,
9.05475,,Segment,1,1,Image 1,1,1,100000002,510000000037,
4.56453,,Segment,1,0,Image 1,1,1,100000002,510000000084,
1.86429,,Segment,1,4,Image 1,2,1,100000002,510000000101,
1.0665,,Segment,1,3,Image 1,2,1,100000002,510000000109,
12.5016,,Segment,1,2,Image 1,1,1,100000002,510000000116,
45.8119,,Segment,1,4,Image 1,4,1,100000002,510000000120,
51.0246,,Segment,1,3,Image 1,2,1,100000002,510000000123,
1.40947,,Segment,1,4,Image 1,2,1,100000002,510000000127,
1.40951,,Segment,1,3,Image 1,1,1,100000002,510000000135,
1.15764,,Segment,1,4,Image 1,3,1,100000002,510000000141,
1.40713,,Segment,1,4,Image 1,1,1,100000002,510000000143,
1.35121,,Segment,1,1,Image 1,2,1,100000002,510000000149,
0.750797,,Segment,1,6,Image 1,4,1,100000001,510000000165,
1.98121,,Segment,1,5,Image 1,3,1,100000001,510000000240,
3.19948,,Segment,1,4,Image 1,2,1,100000001,510000000247,
1.32271,,Segment,1,3,Image 1,1,1,100000001,510000000261,
0.971573,,Segment,1,1,Image 1,1,1,100000001,510000000283,
0.958959,,Segment,1,0,Image 1,1,1,100000001,510000000294,
0.783344,,Segment,1,6,Image 1,3,1,100000001,510000000306,
1.07575,,Segment,1,7,Image 1,6,1,100000001,510000000321,
1.24089,,Segment,1,6,Image 1,5,1,100000001,510000000334,
1.16681,,Segment,1,5,Image 1,4,1,100000001,510000000370,
1.05492,,Segment,1,4,Image 1,3,1,100000001,510000000378,
1.47057,,Segment,1,3,Image 1,3,1,100000001,510000000384,
1.05161,,Segment,1,7,Image 1,5,1,100000001,510000000396,
0.856421,,Segment,1,6,Image 1,4,1,100000001,510000000402,
1.00387,,Segment,1,7,Image 1,5,1,100000001,510000000415,
0.862112,,Segment,1,6,Image 1,5,1,100000001,510000000422,
0.868963,,Segment,1,5,Image 1,4,1,100000001,510000000429,
1.39,,Segment,1,4,Image 1,3,1,100000001,510000000439,
1.6633,,Segment,1,3,Image 1,2,1,100000001,510000000450,
1.78822,,Segment,1,8,Image 1,3,1,100000003,510000000462,
9.72907,,Segment,1,7,Image 1,2,1,100000003,510000000469,
9.36005,,Segment,1,6,Image 1,2,1,100000003,510000000486,
0.845067,,Segment,1,5,Image 1,1,1,100000003,510000000492,
3.70823,,Segment,1,4,Image 1,1,1,100000003,510000000500,
0.841631,,Segment,1,3,Image 1,1,1,100000003,510000000506,
2.1828,,Segment,1,2,Image 1,1,1,100000003,510000000523,
1.37598,,Segment,1,1,Image 1,1,1,100000003,510000000530,
6.52556,,Segment,1,0,Image 1,1,1,100000003,510000000557,
0.791408,,Segment,1,5,Image 1,4,1,100000000,510000000563,
0.79444,,Segment,1,4,Image 1,4,1,100000000,510000000576,
0.984888,,Segment,1,3,Image 1,3,1,100000000,510000000580,
1.00984,,Segment,1,2,Image 1,2,1,100000000,510000000587,
0.873011,,Segment,1,1,Image 1,2,1,100000000,510000000600,
0.81031,,Segment,1,0,Image 1,1,1,100000000,510000000628,
12.1211,,Segment,1,2,Image 1,1,1,100000002,510000000657,
2.43103,,Segment,1,1,Image 1,1,1,100000002,510000000671,
1.45907,,Segment,1,0,Image 1,1,1,100000002,510000000684,
1.22745,,Segment,1,6,Image 1,4,1,100000001,510000000705,
12.2623,,Segment,1,1,Image 1,1,1,100000002,510000000757,
13.9613,,Segment,1,0,Image 1,1,1,100000002,510000000782,
0.767558,,Segment,1,6,Image 1,4,1,100000001,510000000792,
0.74127,,Segment,1,4,Image 1,3,1,100000001,510000000796,
0.761914,,Segment,1,3,Image 1,3,1,100000001,510000000812,
0.767714,,Segment,1,1,Image 1,2,1,100000001,510000000822,
7.21876,,Segment,1,0,Image 1,1,1,100000001,510000000837,
0.929701,,Segment,1,7,Image 1,1,1,100000003,510000000855,
1.01827,,Segment,1,6,Image 1,1,1,100000003,510000000873,
0.9083,,Segment,1,7,Image 1,6,1,100000001,510000000875,
0.823754,,Segment,1,7,Image 1,2,1,100000003,510000000879,
0.762877,,Segment,1,5,Image 1,4,1,100000001,510000000892,
5.94618,,Segment,1,3,Image 1,2,1,100000000,510000000901,
0.737127,,Segment,1,4,Image 1,4,1,100000001,510000000904,
0.636968,,Segment,1,6,Image 1,3,1,100000001,510000000908,
1.44543,,Segment,1,3,Image 1,4,1,100000001,510000000933,
1.29531,,Segment,1,5,Image 1,2,1,100000001,510000000937,
0.928276,,Segment,1,8,Image 1,2,1,100000003,510000000940,
0.89808,,Segment,1,6,Image 1,5,1,100000001,510000000943,
0.790308,,Segment,1,1,Image 1,1,1,100000000,510000000980,
9.96427,,Segment,1,7,Image 1,3,1,100000003,510000000986,
0.870882,,Segment,1,4,Image 1,3,1,100000000,510000000990,
0.876197,,Segment,1,5,Image 1,3,1,100000001,510000000992,
0.978234,,Segment,1,5,Image 1,3,1,100000001,510000000995,
1.22852,,Segment,1,4,Image 1,2,1,100000001,510000001004,
1.48212,,Segment,1,1,Image 1,2,1,100000003,510000001023,
6.61884,,Segment,1,5,Image 1,4,1,100000001,510000001027,
1.03852,,Segment,1,4,Image 1,4,1,100000001,510000001032,
0.839747,,Segment,1,5,Image 1,2,1,100000003,510000001039,
0.989462,,Segment,1,1,Image 1,2,1,100000001,510000001065,
0.822019,,Segment,1,6,Image 1,2,1,100000003,510000001072,
1.71247,,Segment,1,2,Image 1,2,1,100000002,510000001078,
1.07692,,Segment,1,2,Image 1,3,1,100000000,510000001084,
0.82364,,Segment,1,2,Image 1,2,1,100000001,510000001091,
0.710513,,Segment,1,2,Image 1,1,1,100000001,510000001097,
0.683709,,Segment,1,1,Image 1,1,1,100000001,510000001102,
1.03198,,Segment,1,0,Image 1,1,1,100000003,510000001154,
0.980723,,Segment,1,4,Image 1,2,1,100000003,510000001159,
