
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
194,,Spine,4,2,Image 1,2,1,100000002,610000001446,
67,,Spine,4,0,Image 1,1,1,100000002,610000001450,
165,,Spine,4,2,Image 1,2,1,100000002,610000001461,
165,,Spine,4,2,Image 1,2,1,100000002,610000001471,
150,,Spine,4,2,Image 1,1,1,100000002,610000001477,
148,,Spine,4,2,Image 1,2,1,100000002,610000001485,
156,,Spine,4,2,Image 1,1,1,100000002,610000001492,
942,,Spine,4,0,Image 1,1,1,100000001,610000001510,
152,,Spine,4,1,Image 1,2,1,100000001,610000001524,
1057,,Spine,4,0,Image 1,1,1,100000001,610000001536,
91,,Spine,4,1,Image 1,2,1,100000001,610000001542,
61,,Spine,4,1,Image 1,2,1,100000001,610000001551,
200,,Spine,4,1,Image 1,2,1,100000001,610000001562,
134,,Spine,4,5,Image 1,3,1,100000001,610000001565,
86,,Spine,4,2,Image 1,1,1,100000002,610000001571,
151,,Spine,4,1,Image 1,2,1,100000001,610000001580,
456,,Spine,4,0,Image 1,1,1,100000001,610000001593,
137,,Spine,4,5,Image 1,2,1,100000003,610000001599,
153,,Spine,4,1,Image 1,1,1,100000002,610000001604,
345,,Spine,4,6,Image 1,3,1,100000001,610000001610,
56,,Spine,4,1,Image 1,2,1,100000001,610000001618,
61,,Spine,4,6,Image 1,4,1,100000001,610000001621,
67,,Spine,4,1,Image 1,2,1,100000001,610000001626,
1096,,Spine,4,0,Image 1,1,1,100000001,610000001637,
117,,Spine,4,1,Image 1,2,1,100000001,610000001649,
1061,,Spine,4,0,Image 1,1,1,100000001,610000001660,
196,,Spine,4,0,Image 1,1,1,100000001,610000001664,
476,,Spine,4,6,Image 1,2,1,100000003,610000001672,
288,,Spine,4,1,Image 1,1,1,100000002,610000001685,
80,,Spine,4,2,Image 1,1,1,100000002,610000001688,
104,,Spine,4,1,Image 1,2,1,100000001,610000001695,
275,,Spine,4,6,Image 1,5,1,100000001,610000001699,
136,,Spine,4,2,Image 1,1,1,100000002,610000001703,
315,,Spine,4,4,Image 1,1,1,100000003,610000001708,
199,,Spine,4,6,Image 1,4,1,100000001,610000001710,
222,,Spine,4,1,Image 1,1,1,100000000,610000001714,
359,,Spine,4,1,Image 1,1,1,100000002,610000001720,
630,,Spine,4,0,Image 1,1,1,100000001,610000001733,
55,,Spine,4,1,Image 1,2,1,100000001,610000001735,
704,,Spine,4,0,Image 1,1,1,100000001,610000001749,
403,,Spine,4,6,Image 1,2,1,100000003,610000001755,
128,,Spine,4,6,Image 1,2,1,100000003,610000001759,
111,,Spine,4,2,Image 1,1,1,100000002,610000001761,
191,,Spine,4,0,Image 1,1,1,100000003,610000001766,
607,,Spine,4,0,Image 1,1,1,100000001,610000001779,
464,,Spine,4,6,Image 1,3,1,100000001,610000001785,
75,,Spine,4,2,Image 1,2,1,100000002,610000001789,
469,,Spine,4,6,Image 1,2,1,100000003,610000001796,
3499,,Spine,4,4,Image 1,4,1,100000000,610000001808,
2626,,Spine,4,4,Image 1,4,1,100000000,610000001823,
562,,Spine,4,0,Image 1,1,1,100000001,610000001835,
435,,Spine,4,0,Image 1,1,1,100000001,610000001845,
86,,Spine,4,2,Image 1,2,1,100000002,610000001848,
496,,Spine,4,5,Image 1,4,1,100000001,610000001852,
249,,Spine,4,0,Image 1,1,1,100000002,610000001857,
67,,Spine,4,8,Image 1,3,1,100000003,610000001859,
1147,,Spine,4,0,Image 1,1,1,100000001,610000001864,
789,,Spine,4,0,Image 1,1,1,100000001,610000001877,
355,,Spine,4,6,Image 1,3,1,100000001,610000001882,
54,,Spine,4,1,Image 1,2,1,100000001,610000001885,
3178,,Spine,4,4,Image 1,4,1,100000000,610000001898,
78,,Spine,4,0,Image 1,1,1,100000002,610000001900,
236,,Spine,4,1,Image 1,1,1,100000002,610000001903,
231,,Spine,4,5,Image 1,3,1,100000001,610000001905,
37,,Spine,4,1,Image 1,2,1,100000001,610000001910,
56,,Spine,4,2,Image 1,1,1,100000002,610000001914,
635,,Spine,4,6,Image 1,5,1,100000001,610000001918,
3240,,Spine,4,4,Image 1,4,1,100000000,610000001929,
76,,Spine,4,6,Image 1,4,1,100000001,610000001931,
394,,Spine,4,0,Image 1,1,1,100000001,610000001935,
310,,Spine,4,6,Image 1,3,1,100000001,610000001939,
545,,Spine,4,0,Image 1,1,1,100000001,610000001951,
261,,Spine,4,5,Image 1,3,1,100000001,610000001954,
1948,,Spine,4,4,Image 1,4,1,100000000,610000001959,
119,,Spine,4,8,Image 1,3,1,100000003,610000001961,
110,,Spine,4,2,Image 1,1,1,100000002,610000001963,
74,,Spine,4,0,Image 1,1,1,100000001,610000001967,
83,,Spine,4,2,Image 1,2,1,100000002,610000001969,
178,,Spine,4,0,Image 1,1,1,100000003,610000001973,
3324,,Spine,4,4,Image 1,4,1,100000000,610000001984,
84,,Spine,4,7,Image 1,5,1,100000001,610000001988,
871,,Spine,4,0,Image 1,1,1,100000001,610000001993,
109,,Spine,4,0,Image 1,1,1,100000002,610000001996,
3148,,Spine,4,4,Image 1,4,1,100000000,610000002005,
912,,Spine,4,0,Image 1,1,1,100000001,610000002007,
106,,Spine,4,2,Image 1,2,1,100000003,610000002010,
100,,Spine,4,0,Image 1,1,1,100000002,610000002013,
145,,Spine,4,1,Image 1,2,1,100000001,610000002016,
115,,Spine,4,2,Image 1,2,1,100000000,610000002018,
138,,Spine,4,5,Image 1,3,1,100000001,610000002020,
157,,Spine,4,5,Image 1,3,1,100000001,610000002022,
87,,Spine,4,5,Image 1,3,1,100000001,610000002024,
150,,Spine,4,6,Image 1,5,1,100000001,610000002028,
115,,Spine,4,6,Image 1,2,1,100000003,610000002031,
187,,Spine,4,0,Image 1,1,1,100000001,610000002035,
461,,Spine,4,6,Image 1,2,1,100000003,610000002040,
221,,Spine,4,0,Image 1,1,1,100000001,610000002043,
259,,Spine,4,1,Image 1,1,1,100000002,610000002052,
4360,,Spine,4,4,Image 1,4,1,100000000,610000002060,
155,,Spine,4,0,Image 1,1,1,100000001,610000002063,
5732,,Spine,4,4,Image 1,4,1,100000000,610000002071,
128,,Spine,4,4,Image 1,2,1,100000001,610000002073,
131,,Spine,4,0,Image 1,1,1,100000000,610000002075,
556,,Spine,4,0,Image 1,1,1,100000001,610000002086,
141,,Spine,4,1,Image 1,1,1,100000002,610000002088,
724,,Spine,4,4,Image 1,4,1,100000000,610000002094,
87,,Spine,4,4,Image 1,3,1,100000001,610000002097,
3159,,Spine,4,4,Image 1,4,1,100000000,610000002106,
5744,,Spine,4,4,Image 1,4,1,100000000,610000002115,
5783,,Spine,4,4,Image 1,4,1,100000000,610000002124,
145,,Spine,4,0,Image 1,1,1,100000001,610000002126,
289,,Spine,4,4,Image 1,1,1,100000003,610000002129,
190,,Spine,4,0,Image 1,1,1,100000003,610000002133,
257,,Spine,4,4,Image 1,4,1,100000000,610000002140,
428,,Spine,4,6,Image 1,2,1,100000003,610000002145,
522,,Spine,4,3,Image 1,1,1,100000003,610000002149,
3314,,Spine,4,4,Image 1,4,1,100000000,610000002159,
83,,Spine,4,1,Image 1,2,1,100000001,610000002167,
188,,Spine,4,5,Image 1,3,1,100000001,610000002170,
146,,Spine,4,0,Image 1,1,1,100000002,610000002173,
62,,Spine,4,0,Image 1,1,1,100000002,610000002176,
79,,Spine,4,6,Image 1,4,1,100000001,610000002179,
546,,Spine,4,0,Image 1,1,1,100000001,610000002184,
159,,Spine,4,6,Image 1,2,1,100000003,610000002187,
158,,Spine,4,6,Image 1,3,1,100000001,610000002192,
380,,Spine,4,0,Image 1,1,1,100000001,610000002195,
480,,Spine,4,1,Image 1,1,1,100000000,610000002198,
533,,Spine,4,0,Image 1,1,1,100000003,610000002201,
