
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.50195,,Spine,1,0,Image 1,1,1,100000001,610000002283,
1.00098,,Spine,1,6,Image 1,1,1,100000003,610000002286,
1.00781,,Spine,1,0,Image 1,1,1,100000001,610000002292,
1.00195,,Spine,1,0,Image 1,1,1,100000002,610000002295,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000002303,
0.500977,,Spine,1,6,Image 1,4,1,100000001,610000002306,
2,,Spine,1,6,Image 1,4,1,100000001,610000002308,
0.00195312,,Spine,1,3,Image 1,3,1,100000001,610000002310,
1,,Spine,1,2,Image 1,2,1,100000000,610000002313,
3.00391,,Spine,1,1,Image 1,1,1,100000002,610000002316,
1.00195,,Spine,1,5,Image 1,3,1,100000001,610000002319,
1.00195,,Spine,1,4,Image 1,1,1,100000003,610000002323,
1,,Spine,1,1,Image 1,2,1,100000003,610000002325,
0.000976562,,Spine,1,2,Image 1,1,1,100000001,610000002329,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002338,
0.501953,,Spine,1,1,Image 1,1,1,100000001,610000002341,
0.000976562,,Spine,1,0,Image 1,1,1,100000003,610000002343,
0.000976562,,Spine,1,6,Image 1,3,1,100000001,610000002347,
0.501953,,Spine,1,5,Image 1,1,1,100000003,610000002350,
0.000976562,,Spine,1,1,Image 1,1,1,100000002,610000002352,
3.00781,,Spine,1,3,Image 1,4,1,100000001,610000002356,
1,,Spine,1,1,Image 1,1,1,100000002,610000002359,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000002365,
1.00195,,Spine,1,7,Image 1,5,1,100000001,610000002368,
0.000976562,,Spine,1,1,Image 1,1,1,100000000,610000002371,
1.00391,,Spine,1,4,Image 1,4,1,100000000,610000002379,
2.00195,,Spine,1,1,Image 1,1,1,100000002,610000002382,
0.501953,,Spine,1,5,Image 1,2,1,100000003,610000002385,
2.00781,,Spine,1,0,Image 1,1,1,100000001,610000002394,
2.00195,,Spine,1,0,Image 1,1,1,100000001,610000002400,
0.00195312,,Spine,1,1,Image 1,2,1,100000001,610000002406,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002415,
11.5078,,Spine,1,0,Image 1,1,1,100000002,610000002418,
0.000976562,,Spine,1,3,Image 1,3,1,100000001,610000002420,
2.00781,,Spine,1,1,Image 1,1,1,100000001,610000002424,
0.500977,,Spine,1,1,Image 1,2,1,100000001,610000002427,
8.01562,,Spine,1,0,Image 1,1,1,100000001,610000002430,
1,,Spine,1,0,Image 1,1,1,100000000,610000002432,
5.01562,,Spine,1,2,Image 1,1,1,100000003,610000002435,
0.00195312,,Spine,1,0,Image 1,1,1,100000002,610000002437,
0.00195312,,Spine,1,5,Image 1,4,1,100000001,610000002441,
0.000976562,,Spine,1,1,Image 1,1,1,100000000,610000002445,
3.00195,,Spine,1,4,Image 1,4,1,100000001,610000002448,
1.00098,,Spine,1,1,Image 1,2,1,100000001,610000002450,
1,,Spine,1,6,Image 1,2,1,100000003,610000002453,
0.000976562,,Spine,1,1,Image 1,1,1,100000000,610000002457,
1,,Spine,1,0,Image 1,1,1,100000003,610000002460,
0.000976562,,Spine,1,1,Image 1,1,1,100000001,610000002463,
3.00391,,Spine,1,0,Image 1,1,1,100000001,610000002467,
0.000976562,,Spine,1,4,Image 1,2,1,100000001,610000002470,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000002472,
0.00195312,,Spine,1,3,Image 1,2,1,100000002,610000002474,
4.50391,,Spine,1,2,Image 1,1,1,100000003,610000002477,
0.501953,,Spine,1,6,Image 1,2,1,100000003,610000002480,
0.501953,,Spine,1,5,Image 1,1,1,100000003,610000002484,
0.0078125,,Spine,1,4,Image 1,4,1,100000000,610000002489,
2.00098,,Spine,1,7,Image 1,6,1,100000001,610000002492,
0.501953,,Spine,1,1,Image 1,1,1,100000000,610000002495,
149.125,,Spine,1,1,Image 1,2,1,100000002,610000002497,
0,,Spine,1,0,Image 1,1,1,100000001,610000002499,
2.00195,,Spine,1,2,Image 1,2,1,100000000,610000002501,
0.500977,,Spine,1,4,Image 1,4,1,100000000,610000002507,
0.000976562,,Spine,1,4,Image 1,2,1,100000001,610000002509,
1.00195,,Spine,1,1,Image 1,2,1,100000003,610000002511,
0.500977,,Spine,1,4,Image 1,4,1,100000000,610000002515,
0.501953,,Spine,1,4,Image 1,4,1,100000000,610000002523,
3.50391,,Spine,1,1,Image 1,2,1,100000002,610000002526,
1,,Spine,1,4,Image 1,4,1,100000000,610000002533,
0.000976562,,Spine,1,5,Image 1,3,1,100000001,610000002536,
0,,Spine,1,0,Image 1,1,1,100000002,610000002538,
0.00195312,,Spine,1,3,Image 1,1,1,100000003,610000002541,
1.00391,,Spine,1,0,Image 1,1,1,100000002,610000002544,
0.501953,,Spine,1,3,Image 1,2,1,100000003,610000002547,
19.0078,,Spine,1,0,Image 1,1,1,100000001,610000002550,
0,,Spine,1,4,Image 1,1,1,100000003,610000002552,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000002559,
0.000976562,,Spine,1,6,Image 1,3,1,100000001,610000002561,
11.0078,,Spine,1,0,Image 1,1,1,100000001,610000002563,
1,,Spine,1,4,Image 1,4,1,100000000,610000002567,
1,,Spine,1,2,Image 1,2,1,100000003,610000002569,
1.00391,,Spine,1,4,Image 1,1,1,100000003,610000002571,
0.000976562,,Spine,1,0,Image 1,1,1,100000001,610000002574,
2.00195,,Spine,1,0,Image 1,1,1,100000001,610000002576,
32.0312,,Spine,1,0,Image 1,1,1,100000001,610000002579,
1.50195,,Spine,1,3,Image 1,2,1,100000001,610000002582,
3.00195,,Spine,1,0,Image 1,1,1,100000003,610000002585,
0.000976562,,Spine,1,6,Image 1,2,1,100000003,610000002589,
0,,Spine,1,5,Image 1,4,1,100000001,610000002591,
5.00781,,Spine,1,2,Image 1,1,1,100000003,610000002596,
1.00098,,Spine,1,4,Image 1,2,1,100000002,610000002598,
2.00195,,Spine,1,0,Image 1,1,1,100000001,610000002603,
1.00195,,Spine,1,0,Image 1,1,1,100000002,610000002605,
2.00391,,Spine,1,0,Image 1,1,1,100000002,610000002608,
1.00391,,Spine,1,0,Image 1,1,1,100000002,610000002612,
1,,Spine,1,0,Image 1,1,1,100000002,610000002615,
1.00391,,Spine,1,1,Image 1,1,1,100000002,610000002617,
0.000976562,,Spine,1,2,Image 1,1,1,100000001,610000002620,
30.0039,,Spine,1,0,Image 1,1,1,100000001,610000002623,
0.000976562,,Spine,1,5,Image 1,1,1,100000003,610000002626,
0,,Spine,1,7,Image 1,1,1,100000003,610000002629,
0.000976562,,Spine,1,1,Image 1,1,1,100000000,610000002633,
3.00391,,Spine,1,0,Image 1,1,1,100000001,610000002638,
1,,Spine,1,1,Image 1,1,1,100000000,610000002640,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002646,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002652,
2.00391,,Spine,1,0,Image 1,1,1,100000002,610000002655,
0.501953,,Spine,1,1,Image 1,2,1,100000001,610000002659,
1,,Spine,1,0,Image 1,1,1,100000002,610000002662,
1.00781,,Spine,1,0,Image 1,1,1,100000001,610000002665,
21.0078,,Spine,1,0,Image 1,1,1,100000001,610000002667,
0.00390625,,Spine,1,0,Image 1,1,1,100000000,610000002670,
6.00781,,Spine,1,0,Image 1,1,1,100000001,610000002672,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000002679,
2.00391,,Spine,1,4,Image 1,4,1,100000000,610000002685,
4.00195,,Spine,1,0,Image 1,1,1,100000003,610000002689,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002693,
2,,Spine,1,1,Image 1,2,1,100000003,610000002695,
0,,Spine,1,3,Image 1,1,1,100000003,610000002698,
0,,Spine,1,4,Image 1,4,1,100000000,610000002705,
1,,Spine,1,6,Image 1,4,1,100000001,610000002707,
2,,Spine,1,2,Image 1,1,1,100000003,610000002710,
15.0078,,Spine,1,0,Image 1,1,1,100000001,610000002712,
3.0625,,Spine,1,2,Image 1,2,1,100000002,610000002715,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000002722,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000002724,
0.501953,,Spine,1,4,Image 1,4,1,100000000,610000002730,
3.00391,,Spine,1,4,Image 1,2,1,100000001,610000002733,
8.50391,,Spine,1,0,Image 1,1,1,100000003,610000002736,
0.000976562,,Spine,1,2,Image 1,1,1,100000001,610000002741,
0.501953,,Spine,1,1,Image 1,1,1,100000001,610000002744,
1.00098,,Spine,1,4,Image 1,3,1,100000001,610000002747,
0.00195312,,Spine,1,0,Image 1,1,1,100000003,610000002749,
2,,Spine,1,2,Image 1,1,1,100000003,610000002752,
4.00391,,Spine,1,0,Image 1,1,1,100000002,610000002754,
0,,Spine,1,5,Image 1,4,1,100000001,610000002757,
1.00098,,Spine,1,0,Image 1,1,1,100000003,610000002760,
9.00781,,Spine,1,0,Image 1,1,1,100000003,610000002763,
0.0078125,,Spine,1,6,Image 1,2,1,100000003,610000002765,
1.00195,,Spine,1,6,Image 1,4,1,100000001,610000002767,
1.00195,,Spine,1,2,Image 1,1,1,100000003,610000002769,
1.00195,,Spine,1,4,Image 1,4,1,100000001,610000002773,
1,,Spine,1,0,Image 1,1,1,100000000,610000002775,
1.50195,,Spine,1,4,Image 1,1,1,100000003,610000002778,
0.000976562,,Spine,1,3,Image 1,3,1,100000001,610000002780,
1,,Spine,1,3,Image 1,3,1,100000001,610000002782,
1.50195,,Spine,1,1,Image 1,1,1,100000001,610000002785,
7.03125,,Spine,1,0,Image 1,1,1,100000003,610000002791,
0.000976562,,Spine,1,5,Image 1,3,1,100000001,610000002793,
23.0156,,Spine,1,2,Image 1,1,1,100000003,610000002795,
2.00195,,Spine,1,0,Image 1,1,1,100000003,610000002797,
0.00195312,,Spine,1,6,Image 1,2,1,100000003,610000002799,
6.00781,,Spine,1,6,Image 1,2,1,100000003,610000002801,
1,,Spine,1,0,Image 1,1,1,100000001,610000002803,
5.00195,,Spine,1,0,Image 1,1,1,100000001,610000002805,
2.50195,,Spine,1,0,Image 1,1,1,100000002,610000002808,
0.00195312,,Spine,1,0,Image 1,1,1,100000002,610000002811,
1,,Spine,1,5,Image 1,4,1,100000001,610000002813,
1.00195,,Spine,1,6,Image 1,3,1,100000001,610000002816,
42.0625,,Spine,1,3,Image 1,2,1,100000002,610000002819,
2.00195,,Spine,1,0,Image 1,1,1,100000003,610000002822,
0,,Spine,1,0,Image 1,1,1,100000003,610000002824,
1,,Spine,1,5,Image 1,4,1,100000001,610000002827,
0,,Spine,1,6,Image 1,3,1,100000001,610000002829,
1.00195,,Spine,1,4,Image 1,1,1,100000003,610000002831,
2.00391,,Spine,1,1,Image 1,1,1,100000001,610000002834,
5.50195,,Spine,1,0,Image 1,1,1,100000003,610000002837,
0.000976562,,Spine,1,5,Image 1,2,1,100000001,610000002839,
1.00195,,Spine,1,1,Image 1,1,1,100000002,610000002843,
1.00195,,Spine,1,5,Image 1,1,1,100000003,610000002846,
2.00391,,Spine,1,2,Image 1,1,1,100000003,610000002849,
3.00195,,Spine,1,0,Image 1,1,1,100000002,610000002851,
10.5078,,Spine,1,0,Image 1,1,1,100000001,610000002853,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000002858,
3.00391,,Spine,1,0,Image 1,1,1,100000003,610000002863,
0,,Spine,1,0,Image 1,1,1,100000002,610000002865,
1.50195,,Spine,1,4,Image 1,2,1,100000002,610000002868,
1.00195,,Spine,1,1,Image 1,1,1,100000002,610000002873,
1,,Spine,1,1,Image 1,1,1,100000001,610000002875,
0.000976562,,Spine,1,2,Image 1,2,1,100000003,610000002877,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000002880,
1,,Spine,1,0,Image 1,1,1,100000001,610000002884,
0.000976562,,Spine,1,1,Image 1,1,1,100000001,610000002886,
0,,Spine,1,0,Image 1,1,1,100000000,610000002889,
10.0156,,Spine,1,1,Image 1,1,1,100000002,610000002893,
0.000976562,,Spine,1,0,Image 1,1,1,100000001,610000002895,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002901,
1,,Spine,1,4,Image 1,3,1,100000001,610000002903,
3.50781,,Spine,1,3,Image 1,4,1,100000001,610000002906,
0.000976562,,Spine,1,4,Image 1,3,1,100000001,610000002908,
0.000976562,,Spine,1,0,Image 1,1,1,100000002,610000002913,
1.00391,,Spine,1,4,Image 1,1,1,100000003,610000002915,
22.0156,,Spine,1,0,Image 1,1,1,100000001,610000002917,
2.00195,,Spine,1,1,Image 1,1,1,100000002,610000002921,
0.000976562,,Spine,1,7,Image 1,1,1,100000003,610000002924,
8.00781,,Spine,1,0,Image 1,1,1,100000001,610000002928,
3.00098,,Spine,1,0,Image 1,1,1,100000003,610000002932,
1,,Spine,1,5,Image 1,4,1,100000001,610000002935,
3.00391,,Spine,1,0,Image 1,1,1,100000001,610000002937,
4.00781,,Spine,1,2,Image 1,2,1,100000003,610000002939,
1.00195,,Spine,1,1,Image 1,2,1,100000001,610000002941,
0.000976562,,Spine,1,5,Image 1,4,1,100000001,610000002943,
3.00195,,Spine,1,0,Image 1,1,1,100000001,610000002946,
1,,Spine,1,0,Image 1,1,1,100000001,610000002948,
1.00391,,Spine,1,5,Image 1,4,1,100000001,610000002951,
1.00391,,Spine,1,1,Image 1,2,1,100000001,610000002953,
1.00195,,Spine,1,1,Image 1,1,1,100000001,610000002955,
2.00195,,Spine,1,0,Image 1,1,1,100000002,610000002960,
2.00391,,Spine,1,0,Image 1,1,1,100000002,610000002965,
1,,Spine,1,5,Image 1,3,1,100000001,610000002967,
0,,Spine,1,6,Image 1,4,1,100000001,610000002969,
4.00391,,Spine,1,0,Image 1,1,1,100000001,610000002971,
0,,Spine,1,6,Image 1,4,1,100000001,610000002973,
0.00195312,,Spine,1,7,Image 1,5,1,100000001,610000002976,
1.00098,,Spine,1,1,Image 1,1,1,100000002,610000002979,
14.5039,,Spine,1,0,Image 1,1,1,100000001,610000002984,
1.00098,,Spine,1,0,Image 1,1,1,100000002,610000002986,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000002993,
4.50391,,Spine,1,0,Image 1,1,1,100000003,610000002996,
1.50098,,Spine,1,0,Image 1,1,1,100000003,610000003001,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000003003,
0.000976562,,Spine,1,4,Image 1,3,1,100000001,610000003007,
2.00195,,Spine,1,1,Image 1,1,1,100000003,610000003009,
1.00098,,Spine,1,1,Image 1,2,1,100000002,610000003012,
0.000976562,,Spine,1,4,Image 1,2,1,100000001,610000003016,
1.00195,,Spine,1,5,Image 1,2,1,100000003,610000003018,
1.00195,,Spine,1,7,Image 1,1,1,100000003,610000003022,
2.00195,,Spine,1,3,Image 1,2,1,100000001,610000003027,
0.500977,,Spine,1,3,Image 1,2,1,100000003,610000003030,
7.50391,,Spine,1,0,Image 1,1,1,100000003,610000003033,
3.00781,,Spine,1,0,Image 1,1,1,100000001,610000003035,
1.00195,,Spine,1,2,Image 1,1,1,100000001,610000003038,
1.00195,,Spine,1,5,Image 1,4,1,100000001,610000003041,
3,,Spine,1,6,Image 1,2,1,100000003,610000003043,
0.501953,,Spine,1,3,Image 1,1,1,100000003,610000003047,
0.000976562,,Spine,1,5,Image 1,4,1,100000001,610000003049,
0,,Spine,1,3,Image 1,1,1,100000003,610000003052,
0,,Spine,1,0,Image 1,1,1,100000001,610000003055,
1.00195,,Spine,1,4,Image 1,4,1,100000000,610000003061,
2,,Spine,1,1,Image 1,1,1,100000001,610000003063,
1,,Spine,1,5,Image 1,4,1,100000001,610000003068,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000003070,
3.00781,,Spine,1,4,Image 1,2,1,100000002,610000003073,
0.00195312,,Spine,1,0,Image 1,1,1,100000001,610000003076,
1.50195,,Spine,1,7,Image 1,1,1,100000003,610000003080,
2.50098,,Spine,1,0,Image 1,1,1,100000001,610000003085,
1.00195,,Spine,1,5,Image 1,1,1,100000003,610000003088,
1,,Spine,1,0,Image 1,1,1,100000000,610000003091,
0,,Spine,1,2,Image 1,1,1,100000003,610000003094,
0,,Spine,1,1,Image 1,2,1,100000001,610000003096,
3.00391,,Spine,1,3,Image 1,4,1,100000001,610000003098,
2.00195,,Spine,1,2,Image 1,1,1,100000003,610000003100,
0.00195312,,Spine,1,7,Image 1,1,1,100000003,610000003109,
0,,Spine,1,0,Image 1,1,1,100000001,610000003111,
0.000976562,,Spine,1,6,Image 1,2,1,100000003,610000003113,
2,,Spine,1,4,Image 1,1,1,100000003,610000003115,
0.500977,,Spine,1,0,Image 1,1,1,100000002,610000003120,
0.500977,,Spine,1,7,Image 1,1,1,100000003,610000003124,
2.00391,,Spine,1,4,Image 1,2,1,100000001,610000003127,
0,,Spine,1,0,Image 1,1,1,100000003,610000003129,
1.00391,,Spine,1,2,Image 1,1,1,100000003,610000003132,
1,,Spine,1,4,Image 1,3,1,100000001,610000003134,
5.00781,,Spine,1,1,Image 1,2,1,100000002,610000003139,
2.00195,,Spine,1,1,Image 1,1,1,100000001,610000003141,
1.00098,,Spine,1,2,Image 1,1,1,100000001,610000003149,
0,,Spine,1,0,Image 1,1,1,100000000,610000003153,
0,,Spine,1,0,Image 1,1,1,100000001,610000003157,
1.50195,,Spine,1,3,Image 1,3,1,100000001,610000003163,
5.00195,,Spine,1,4,Image 1,1,1,100000003,610000003166,
0.00195312,,Spine,1,0,Image 1,1,1,100000002,610000003168,
5.50195,,Spine,1,0,Image 1,1,1,100000001,610000003171,
5.00391,,Spine,1,0,Image 1,1,1,100000003,610000003174,
1.00195,,Spine,1,7,Image 1,1,1,100000003,610000003182,
2.00195,,Spine,1,1,Image 1,1,1,100000001,610000003185,
1.50098,,Spine,1,0,Image 1,1,1,100000003,610000003193,
0.00195312,,Spine,1,4,Image 1,1,1,100000003,610000003196,
2,,Spine,1,0,Image 1,1,1,100000003,610000003200,
1.00098,,Spine,1,2,Image 1,1,1,100000001,610000003206,
4.00391,,Spine,1,0,Image 1,1,1,100000003,610000003210,
0,,Spine,1,1,Image 1,1,1,100000000,610000003214,
