
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0106215,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000001735,
0.0462412,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001749,
0.0742756,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000001755,
0.0223216,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000001759,
0.0324464,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000001761,
0.0449978,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000001766,
0.0462436,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001779,
0.0534537,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000001785,
0.0143947,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000001789,
0.0959489,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000001796,
0.165277,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000001808,
0.129372,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000001823,
0.0462309,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001835,
0.0393185,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001845,
0.0161793,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000001848,
0.104151,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000001852,
0.0404465,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001857,
0.0114741,µm^3,Spine,Spine Part Volume,8,3,1,100000003,610000001859,
0.0676333,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001864,
0.0462587,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001877,
0.055028,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000001882,
0.01618,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000001885,
0.0238759,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000001898,
0.0117563,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001900,
0.0390053,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000001903,
0.0524412,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000001905,
0.0155099,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000001910,
0.0126849,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000001914,
0.0851633,µm^3,Spine,Spine Part Volume,6,5,1,100000001,610000001918,
0.0409181,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000001929,
0.0197169,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000001931,
0.0192067,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001935,
0.0563971,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000001939,
0.046225,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001951,
0.0204779,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000001954,
0.143496,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000001959,
0.025024,µm^3,Spine,Spine Part Volume,8,3,1,100000003,610000001961,
0.0231988,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000001963,
0.0126977,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001967,
0.0131489,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000001969,
0.0232662,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000001973,
0.0606743,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000001984,
0.0161916,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000001988,
0.0941796,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001993,
0.0262201,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001996,
0.071601,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002005,
0.122914,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002007,
0.01084,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000002010,
0.0136835,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002013,
0.0312307,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002016,
0.0213364,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000002018,
0.0220893,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002020,
0.0401674,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002022,
0.0231209,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002024,
0.0335723,µm^3,Spine,Spine Part Volume,6,5,1,100000001,610000002028,
0.0204435,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002031,
0.0218926,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002035,
0.0959678,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002040,
0.0454759,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002043,
0.0294723,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002052,
0.0155329,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002060,
0.0464463,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002063,
0.0375288,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002071,
0.018333,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000002073,
0.0249118,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002075,
0.0383919,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002086,
0.0371238,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002088,
0.0830241,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002094,
0.00929576,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000002097,
0.0550895,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002106,
0.0775051,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002115,
0.0758225,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002124,
0.0332796,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002126,
0.0364401,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002129,
0.0408348,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002133,
0.0126952,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002140,
0.0818479,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002145,
0.0975999,µm^3,Spine,Spine Part Volume,3,1,1,100000003,610000002149,
0.0782949,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002159,
0.0217984,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002167,
0.00717277,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002170,
0.0122186,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002173,
0.0137526,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002176,
0.00996439,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002179,
0.104034,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002184,
0.0328066,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002187,
0.0272244,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000002192,
0.0681692,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002195,
0.0672296,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002198,
0.0732308,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002201,
0.0105971,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002203,
0.032479,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002206,
0.0242258,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002208,
0.0537126,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002212,
0.0413618,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002218,
0.0461963,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002221,
0.0265814,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000002225,
0.0440536,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002228,
0.0627442,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002238,
0.0754343,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002243,
0.117334,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002250,
0.0254895,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000002252,
0.0304458,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002258,
0.130435,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002269,
0.0160566,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000002271,
0.0356896,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000002276,
0.124455,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002279,
0.0420285,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002283,
0.0181661,µm^3,Spine,Spine Part Volume,6,1,1,100000003,610000002286,
0.0365465,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002292,
0.05004,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002295,
0.0564957,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002303,
0.0132418,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002306,
0.0179272,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002308,
0.0412426,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000002310,
0.0210916,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000002313,
0.0117332,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002316,
0.0237141,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002319,
0.0709859,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002323,
0.138636,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000002325,
0.0204463,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000002329,
0.083972,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002338,
0.0619985,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002341,
0.0578421,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002343,
0.0504213,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000002347,
0.0496482,µm^3,Spine,Spine Part Volume,5,1,1,100000003,610000002350,
0.0412729,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002352,
0.0131372,µm^3,Spine,Spine Part Volume,3,4,1,100000001,610000002356,
0.0243645,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002359,
0.287791,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002365,
0.00868077,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000002368,
0.0302679,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002371,
0.0364205,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002379,
0.0246252,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002382,
0.011914,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000002385,
0.0386817,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002394,
0.0858516,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002400,
0.0177054,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002406,
0.0661263,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002415,
0.022062,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002418,
0.0186187,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000002420,
0.022488,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002424,
0.0262408,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002427,
0.0111111,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002430,
0.0279495,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002432,
0.0222106,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002435,
0.0508702,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002437,
0.0768022,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002441,
0.0142734,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002445,
0.0178473,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000002448,
0.0138533,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002450,
0.0354667,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002453,
0.0175674,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002457,
0.0443182,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002460,
0.0359108,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002463,
0.0850006,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002467,
0.0262621,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000002470,
0.0150296,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000002472,
0.0172713,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000002474,
0.0929922,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002477,
0.0501011,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002480,
0.0223574,µm^3,Spine,Spine Part Volume,5,1,1,100000003,610000002484,
0.354607,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002489,
0.0270222,µm^3,Spine,Spine Part Volume,7,6,1,100000001,610000002492,
0.0544169,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002495,
0.0121257,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000002497,
0.030421,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002499,
0.0544305,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000002501,
0.038679,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002507,
0.0577945,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000002509,
0.0709569,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000002511,
0.230423,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002515,
0.0615035,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002523,
0.0277661,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000002526,
0.0591638,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002533,
0.032774,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002536,
0.0288912,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002538,
0.154609,µm^3,Spine,Spine Part Volume,3,1,1,100000003,610000002541,
0.0281011,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002544,
0.0324689,µm^3,Spine,Spine Part Volume,3,2,1,100000003,610000002547,
0.00924071,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002550,
0.0302994,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002552,
0.156566,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002559,
0.0516676,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000002561,
0.0219962,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002563,
0.479359,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002567,
0.0195619,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000002569,
0.0523417,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002571,
0.0304437,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002574,
0.0306044,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002576,
0.0106919,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002579,
0.0546121,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000002582,
0.0262415,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002585,
0.0950881,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002589,
0.048657,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002591,
0.0405693,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002596,
0.0127677,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000002598,
0.082511,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002603,
0.0103205,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002605,
0.0415563,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002608,
0.0153036,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002612,
0.0154977,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002615,
0.0308055,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002617,
0.0115771,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000002620,
0.10224,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002623,
0.066587,µm^3,Spine,Spine Part Volume,5,1,1,100000003,610000002626,
0.0151634,µm^3,Spine,Spine Part Volume,7,1,1,100000003,610000002629,
0.0517859,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002633,
0.0840827,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002638,
0.00939465,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002640,
0.295799,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002646,
0.116757,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002652,
0.0385622,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002655,
0.0409232,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002659,
0.0232241,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002662,
0.0356342,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002665,
0.0658073,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002667,
0.0321429,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002670,
0.132135,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002672,
0.0615692,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002679,
0.146201,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002685,
0.0571269,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002689,
0.0230802,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002693,
0.0571419,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000002695,
0.0708812,µm^3,Spine,Spine Part Volume,3,1,1,100000003,610000002698,
0.100009,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002705,
0.000802506,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002707,
0.0368634,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002710,
0.0673368,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002712,
0.0306157,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000002715,
0.0769029,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002722,
0.14122,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002724,
0.290172,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002730,
0.0253971,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000002733,
0.0707401,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002736,
0.0314548,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000002741,
0.00932871,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002744,
0.0255049,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000002747,
0.012088,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002749,
0.0256553,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002752,
0.0228098,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002754,
0.00922841,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002757,
0.0211202,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002760,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002763,
0.0260246,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002765,
0.0130078,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000002767,
0.0652541,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002769,
0.0137638,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000002773,
0.0425403,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002775,
0.0366169,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002778,
0.0123807,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000002780,
0.0212436,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000002782,
0.012482,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002785,
0.0194999,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002791,
0.021168,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000002793,
0.0855712,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002795,
0.0661961,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002797,
0.0864869,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002799,
0.0150462,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000002801,
0.0261792,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002803,
0.0272706,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002805,
0.0190563,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002808,
0.0303336,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002811,
0.0173547,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002813,
0.037383,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000002816,
0.0182889,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000002819,
0.043693,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002822,
0.0130598,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002824,
0.016118,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002827,
0.0393583,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000002829,
0.0373134,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002831,
0.0473796,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002834,
0.0626751,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002837,
0.0510481,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000002839,
0.0311995,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002843,
0.032764,µm^3,Spine,Spine Part Volume,5,1,1,100000003,610000002846,
0.0191485,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000002849,
0.0228607,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002851,
0.0408596,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002853,
0.295766,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002858,
0.0417262,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002863,
0.0515503,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002865,
0.0129031,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000002868,
0.0164574,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002873,
0.0292882,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002875,
0.0166771,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000002877,
0.0296837,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002880,
0.0772707,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002884,
0.0496435,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002886,
0.00924058,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002889,
0.0193063,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002893,
0.0398141,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002895,
0.0419321,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000002901,
0.0185071,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000002903,
0.00780954,µm^3,Spine,Spine Part Volume,3,4,1,100000001,610000002906,
0.0156652,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000002908,
0.0121519,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002913,
0.0121891,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000002915,
0.111644,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002917,
0.037567,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000002921,
0.0365445,µm^3,Spine,Spine Part Volume,7,1,1,100000003,610000002924,
0.0563017,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002928,
0.0722019,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000002932,
0.0212037,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002935,
0.0476361,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002937,
0.0193615,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000002939,
0.0378076,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002941,
0.0175965,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000002943,
0.129114,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002946,
0.0500781,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002948,
