
Spine Attachment Pt Time
 ==================== 
Spine Attachment Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,7,1,1,,610000003661,
0,s,Spine,1,1,1,,610000003662,
0,s,Spine,7,2,1,,610000003662,
0,s,Spine,6,5,1,,610000003662,
0,s,Spine,1,1,1,,610000003663,
0,s,Spine,6,5,1,,610000003663,
0,s,Spine,2,2,1,,610000003664,
0,s,Spine,6,1,1,,610000003664,
0,s,Spine,2,1,1,,610000003665,
0,s,Spine,6,4,1,,610000003665,
0,s,Spine,6,1,1,,610000003665,
0,s,Spine,2,1,1,,610000003666,
0,s,Spine,6,4,1,,610000003666,
0,s,Spine,6,1,1,,610000003666,
0,s,Spine,6,2,1,,610000003667,
0,s,Spine,2,1,1,,610000003667,
0,s,Spine,6,4,1,,610000003667,
0,s,Spine,6,2,1,,610000003668,
0,s,Spine,2,1,1,,610000003668,
0,s,Spine,0,1,1,,610000003669,
0,s,Spine,6,2,1,,610000003669,
0,s,Spine,5,4,1,,610000003669,
0,s,Spine,6,2,1,,610000003670,
0,s,Spine,0,1,1,,610000003671,
0,s,Spine,6,2,1,,610000003671,
0,s,Spine,0,1,1,,610000003672,
0,s,Spine,6,2,1,,610000003672,
0,s,Spine,5,3,1,,610000003672,
0,s,Spine,1,2,1,,610000003673,
0,s,Spine,4,3,1,,610000003673,
0,s,Spine,7,2,1,,610000003673,
0,s,Spine,1,1,1,,610000003674,
0,s,Spine,4,3,1,,610000003674,
0,s,Spine,8,3,1,,610000003674,
0,s,Spine,1,1,1,,610000003675,
0,s,Spine,4,3,1,,610000003675,
0,s,Spine,8,3,1,,610000003675,
0,s,Spine,0,1,1,,610000003676,
0,s,Spine,1,1,1,,610000003676,
0,s,Spine,4,3,1,,610000003676,
0,s,Spine,0,1,1,,610000003677,
0,s,Spine,1,1,1,,610000003677,
0,s,Spine,4,2,1,,610000003677,
0,s,Spine,4,2,1,,610000003678,
0,s,Spine,3,2,1,,610000003679,
0,s,Spine,1,1,1,,610000003679,
0,s,Spine,3,2,1,,610000003680,
0,s,Spine,0,1,1,,610000003680,
0,s,Spine,1,1,1,,610000003680,
0,s,Spine,3,2,1,,610000003681,
0,s,Spine,0,1,1,,610000003681,
0,s,Spine,1,1,1,,610000003682,
0,s,Spine,3,1,1,,610000003682,
0,s,Spine,1,1,1,,610000003684,
0,s,Spine,3,1,1,,610000003684,
0,s,Spine,1,1,1,,610000003685,
0,s,Spine,5,2,1,,610000003685,
0,s,Spine,1,1,1,,610000003686,
0,s,Spine,5,3,1,,610000003686,
0,s,Spine,1,1,1,,610000003687,
0,s,Spine,5,3,1,,610000003687,
0,s,Spine,1,1,1,,610000003688,
0,s,Spine,5,3,1,,610000003688,
0,s,Spine,1,1,1,,610000003689,
0,s,Spine,5,3,1,,610000003689,
0,s,Spine,0,1,1,,610000003690,
0,s,Spine,5,3,1,,610000003690,
0,s,Spine,0,1,1,,610000003691,
0,s,Spine,5,3,1,,610000003691,
0,s,Spine,5,3,1,,610000003692,
0,s,Spine,5,3,1,,610000003693,
0,s,Spine,5,3,1,,610000003694,
0,s,Spine,5,3,1,,610000003695,
0,s,Spine,6,3,1,,610000003696,
0,s,Spine,6,4,1,,610000003698,
0,s,Spine,0,1,1,,610000003699,
0,s,Spine,0,1,1,,610000003700,
0,s,Spine,0,1,1,,610000003701,
0,s,Spine,0,1,1,,610000003702,
0,s,Spine,0,1,1,,610000003703,
0,s,Spine,0,1,1,,610000003705,
0,s,Spine,0,1,1,,610000003706,
0,s,Spine,2,2,1,,610000003707,
0,s,Spine,1,2,1,,610000003708,
0,s,Spine,2,2,1,,610000003709,
0,s,Spine,3,4,1,,610000003710,
0,s,Spine,3,4,1,,610000003711,
0,s,Spine,3,4,1,,610000003712,
0,s,Spine,3,4,1,,610000003714,
0,s,Spine,3,3,1,,610000003715,
0,s,Spine,3,3,1,,610000003716,
0,s,Spine,3,3,1,,610000003717,
0,s,Spine,4,3,1,,610000003718,
0,s,Spine,5,4,1,,610000003720,
0,s,Spine,6,3,1,,610000003721,
0,s,Spine,6,4,1,,610000003722,
