
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
986.018,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000001877,
992.388,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000001882,
983.612,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000001885,
959.367,µm,Spine,Spine Terminal Pt Position,,,1,,610000001887,
969.313,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000001900,
974.448,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000001903,
976.695,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000001905,
983.677,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000001910,
963.593,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000001914,
982.443,µm,Spine,Spine Terminal Pt Position,6,5,1,100000001,610000001918,
959.172,µm,Spine,Spine Terminal Pt Position,,,1,,610000001920,
974.383,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000001931,
986.277,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000001935,
992.193,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000001939,
985.628,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000001951,
974.578,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000001954,
959.237,µm,Spine,Spine Terminal Pt Position,,,1,,610000001956,
958.393,µm,Spine,Spine Terminal Pt Position,8,3,1,100000003,610000001961,
966.323,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000001963,
984.198,µm,Spine,Spine Terminal Pt Position,,,1,,610000001965,
966.193,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000001969,
963.268,µm,Spine,Spine Terminal Pt Position,,,1,,610000001971,
959.172,µm,Spine,Spine Terminal Pt Position,,,1,,610000001975,
983.742,µm,Spine,Spine Terminal Pt Position,7,5,1,100000001,610000001988,
983.027,µm,Spine,Spine Terminal Pt Position,,,1,,610000001990,
968.662,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000001996,
959.367,µm,Spine,Spine Terminal Pt Position,,,1,,610000001998,
986.718,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002007,
959.823,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000002010,
970.093,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002013,
982.963,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002016,
958.977,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000002018,
981.727,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002020,
981.078,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002022,
977.167,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002024,
982.898,µm,Spine,Spine Terminal Pt Position,6,5,1,100000001,610000002028,
957.223,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002031,
985.497,µm,Spine,Spine Terminal Pt Position,,,1,,610000002033,
956.182,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002040,
985.888,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002043,
973.798,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002052,
959.888,µm,Spine,Spine Terminal Pt Position,,,1,,610000002054,
959.497,µm,Spine,Spine Terminal Pt Position,,,1,,610000002065,
985.367,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000002073,
957.547,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000002075,
985.758,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002086,
975.768,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002088,
958.588,µm,Spine,Spine Terminal Pt Position,,,1,,610000002090,
983.872,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000002097,
958.913,µm,Spine,Spine Terminal Pt Position,,,1,,610000002099,
959.823,µm,Spine,Spine Terminal Pt Position,,,1,,610000002108,
959.823,µm,Spine,Spine Terminal Pt Position,,,1,,610000002118,
987.318,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002126,
956.963,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002129,
964.177,µm,Spine,Spine Terminal Pt Position,,,1,,610000002131,
957.677,µm,Spine,Spine Terminal Pt Position,,,1,,610000002135,
956.07,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002145,
956.898,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000002149,
958.977,µm,Spine,Spine Terminal Pt Position,,,1,,610000002151,
983.417,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002167,
975.358,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002170,
969.443,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002173,
973.083,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002176,
981.597,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002179,
983.092,µm,Spine,Spine Terminal Pt Position,,,1,,610000002181,
956.247,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002187,
975.66,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000002192,
986.083,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002195,
956.565,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002198,
961.908,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002201,
983.027,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002203,
974.838,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002206,
965.867,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002208,
956.508,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002212,
958.133,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002218,
982.573,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002221,
965.932,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000002225,
982.833,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002228,
960.148,µm,Spine,Spine Terminal Pt Position,,,1,,610000002230,
984.003,µm,Spine,Spine Terminal Pt Position,,,1,,610000002240,
959.237,µm,Spine,Spine Terminal Pt Position,,,1,,610000002245,
957.787,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000002252,
974.123,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002258,
958.783,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000002271,
983.938,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000002276,
983.938,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002279,
985.953,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002283,
956.182,µm,Spine,Spine Terminal Pt Position,6,1,1,100000003,610000002286,
985.215,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002292,
969.963,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002295,
974.318,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002306,
981.792,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002308,
990.763,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000002310,
959.432,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000002313,
974.448,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002316,
975.033,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002319,
956.768,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002323,
959.707,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000002325,
986.147,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000002329,
986.277,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002341,
965.134,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002343,
992.258,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000002347,
956.833,µm,Spine,Spine Terminal Pt Position,5,1,1,100000003,610000002350,
975.358,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002352,
991.362,µm,Spine,Spine Terminal Pt Position,3,4,1,100000001,610000002356,
974.838,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002359,
959.237,µm,Spine,Spine Terminal Pt Position,,,1,,610000002361,
983.481,µm,Spine,Spine Terminal Pt Position,7,5,1,100000001,610000002368,
956.312,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002371,
960.343,µm,Spine,Spine Terminal Pt Position,,,1,,610000002373,
974.188,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002382,
957.612,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000002385,
985.432,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002394,
983.482,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002406,
969.573,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002418,
989.527,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000002420,
985.042,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002424,
983.157,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002427,
957.742,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000002432,
958.198,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002435,
969.963,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002437,
983.938,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002441,
956.443,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002445,
987.967,µm,Spine,Spine Terminal Pt Position,4,4,1,100000001,610000002448,
983.677,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002450,
956.573,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002453,
955.922,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002457,
962.098,µm,Spine,Spine Terminal Pt Position,,,1,,610000002459,
984.717,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002463,
987.253,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002467,
985.172,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000002470,
966.907,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000002472,
966.972,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000002474,
957.936,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002477,
956.768,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002480,
956.508,µm,Spine,Spine Terminal Pt Position,5,1,1,100000003,610000002484,
959.693,µm,Spine,Spine Terminal Pt Position,,,1,,610000002486,
993.038,µm,Spine,Spine Terminal Pt Position,7,6,1,100000001,610000002492,
956.182,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002495,
973.473,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000002497,
985.237,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002499,
959.001,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000002501,
958.588,µm,Spine,Spine Terminal Pt Position,,,1,,610000002503,
985.042,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000002509,
960.343,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000002511,
959.845,µm,Spine,Spine Terminal Pt Position,,,1,,610000002513,
966.583,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000002526,
959.237,µm,Spine,Spine Terminal Pt Position,,,1,,610000002530,
975.553,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002536,
970.874,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002538,
957.223,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000002541,
969.118,µm,Spine,Spine Terminal Pt Position,,,1,,610000002543,
956.768,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000002547,
985.823,µm,Spine,Spine Terminal Pt Position,,,1,,610000002549,
956.703,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002552,
991.526,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000002561,
986.732,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002563,
960.213,µm,Spine,Spine Terminal Pt Position,,,1,,610000002565,
958.913,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000002569,
956.638,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002571,
985.107,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002574,
985.628,µm,Spine,Spine Terminal Pt Position,,,1,,610000002578,
986.018,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000002582,
963.463,µm,Spine,Spine Terminal Pt Position,,,1,,610000002584,
956.182,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002589,
983.222,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002591,
958.003,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002596,
966.453,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000002598,
983.742,µm,Spine,Spine Terminal Pt Position,,,1,,610000002600,
972.888,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002605,
969.508,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002608,
974.318,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002612,
969.508,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002615,
965.932,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002617,
986.342,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000002620,
956.833,µm,Spine,Spine Terminal Pt Position,5,1,1,100000003,610000002626,
956.182,µm,Spine,Spine Terminal Pt Position,7,1,1,100000003,610000002629,
956.117,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002633,
956.117,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000002640,
969.183,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002655,
983.287,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002659,
970.613,µm,Spine,Spine Terminal Pt Position,,,1,,610000002661,
986.877,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002665,
986.472,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002667,
957.643,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000002670,
986.667,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002672,
960.148,µm,Spine,Spine Terminal Pt Position,,,1,,610000002674,
960.537,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002689,
958.068,µm,Spine,Spine Terminal Pt Position,,,1,,610000002691,
960.278,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000002695,
957.048,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000002698,
973.928,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002707,
957.742,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002710,
986.407,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002712,
966.323,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000002715,
984.263,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000002733,
961.057,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002736,
986.472,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000002741,
985.835,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002744,
984.25,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000002747,
964.828,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002749,
957.677,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002752,
972.823,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002754,
988.943,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002757,
962.812,µm,Spine,Spine Terminal Pt Position,,,1,,610000002759,
960.898,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002763,
957.138,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002765,
974.123,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002767,
958.588,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002769,
988.422,µm,Spine,Spine Terminal Pt Position,4,4,1,100000001,610000002773,
957.687,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000002775,
956.698,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002778,
988.878,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000002780,
990.898,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000002782,
984.782,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002785,
988.878,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002793,
958.218,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002795,
956.638,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002799,
957.028,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000002801,
986.732,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002803,
973.148,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002808,
970.678,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002811,
992.388,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002813,
992.258,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000002816,
964.958,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000002819,
964.588,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002824,
989.657,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002827,
991.477,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000002829,
957.302,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002831,
985.172,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002834,
960.732,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002837,
983.699,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000002839,
974.188,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002843,
956.443,µm,Spine,Spine Terminal Pt Position,5,1,1,100000003,610000002846,
958.198,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000002849,
972.953,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002851,
960.862,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002863,
967.037,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000002868,
974.448,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002873,
987.122,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002875,
959.497,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000002877,
957.547,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000002880,
984.912,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002886,
957.417,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000002889,
966.985,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002893,
984.456,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002895,
958.263,µm,Spine,Spine Terminal Pt Position,,,1,,610000002899,
983.938,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000002903,
991.253,µm,Spine,Spine Terminal Pt Position,3,4,1,100000001,610000002906,
991.282,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000002908,
969.898,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002913,
957.093,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000002915,
967.037,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002921,
956.117,µm,Spine,Spine Terminal Pt Position,7,1,1,100000003,610000002924,
961.42,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002932,
992.518,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002935,
985.953,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000002937,
959.042,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000002939,
982.898,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002941,
989.592,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002943,
989.527,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000002951,
983.352,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000002953,
984.847,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000002955,
973.343,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002960,
973.798,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002965,
988.682,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000002967,
991.737,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002969,
982.703,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000002973,
983.472,µm,Spine,Spine Terminal Pt Position,7,5,1,100000001,610000002976,
965.627,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000002979,
970.548,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000002986,
958.198,µm,Spine,Spine Terminal Pt Position,,,1,,610000002991,
960.537,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000002996,
963.333,µm,Spine,Spine Terminal Pt Position,,,1,,610000002999,
985.107,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003003,
987.902,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000003007,
959.77,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000003009,
967.037,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000003012,
985.823,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000003016,
957.807,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000003018,
956.247,µm,Spine,Spine Terminal Pt Position,7,1,1,100000003,610000003022,
986.992,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000003027,
957.47,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000003030,
961.643,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000003033,
987.011,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003035,
987.188,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000003038,
989.268,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000003041,
956.703,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000003043,
956.898,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000003047,
989.527,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000003049,
957.028,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000003052,
985.107,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003055,
958.003,µm,Spine,Spine Terminal Pt Position,,,1,,610000003060,
986.797,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003063,
988.422,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000003068,
