
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14,,Spine,2,2,Image 1,2,1,100000002,610000001446,
5,,Spine,2,0,Image 1,1,1,100000002,610000001450,
12,,Spine,2,2,Image 1,2,1,100000002,610000001461,
11,,Spine,2,2,Image 1,2,1,100000002,610000001471,
7,,Spine,2,2,Image 1,1,1,100000002,610000001477,
9,,Spine,2,2,Image 1,2,1,100000002,610000001485,
8,,Spine,2,2,Image 1,1,1,100000002,610000001492,
19,,Spine,2,0,Image 1,1,1,100000001,610000001510,
15,,Spine,2,1,Image 1,2,1,100000001,610000001524,
13,,Spine,2,0,Image 1,1,1,100000001,610000001536,
7,,Spine,2,1,Image 1,2,1,100000001,610000001542,
10,,Spine,2,1,Image 1,2,1,100000001,610000001551,
12,,Spine,2,1,Image 1,2,1,100000001,610000001562,
4,,Spine,2,5,Image 1,3,1,100000001,610000001565,
7,,Spine,2,2,Image 1,1,1,100000002,610000001571,
10,,Spine,2,1,Image 1,2,1,100000001,610000001580,
14,,Spine,2,0,Image 1,1,1,100000001,610000001593,
7,,Spine,2,5,Image 1,2,1,100000003,610000001599,
6,,Spine,2,1,Image 1,1,1,100000002,610000001604,
7,,Spine,2,6,Image 1,3,1,100000001,610000001610,
9,,Spine,2,1,Image 1,2,1,100000001,610000001618,
4,,Spine,2,6,Image 1,4,1,100000001,610000001621,
6,,Spine,2,1,Image 1,2,1,100000001,610000001626,
12,,Spine,2,0,Image 1,1,1,100000001,610000001637,
13,,Spine,2,1,Image 1,2,1,100000001,610000001649,
12,,Spine,2,0,Image 1,1,1,100000001,610000001660,
5,,Spine,2,0,Image 1,1,1,100000001,610000001664,
9,,Spine,2,6,Image 1,2,1,100000003,610000001672,
14,,Spine,2,1,Image 1,1,1,100000002,610000001685,
4,,Spine,2,2,Image 1,1,1,100000002,610000001688,
8,,Spine,2,1,Image 1,2,1,100000001,610000001695,
5,,Spine,2,6,Image 1,5,1,100000001,610000001699,
5,,Spine,2,2,Image 1,1,1,100000002,610000001703,
6,,Spine,2,4,Image 1,1,1,100000003,610000001708,
3,,Spine,2,6,Image 1,4,1,100000001,610000001710,
5,,Spine,2,1,Image 1,1,1,100000000,610000001714,
7,,Spine,2,1,Image 1,1,1,100000002,610000001720,
14,,Spine,2,0,Image 1,1,1,100000001,610000001733,
3,,Spine,2,1,Image 1,2,1,100000001,610000001735,
15,,Spine,2,0,Image 1,1,1,100000001,610000001749,
7,,Spine,2,6,Image 1,2,1,100000003,610000001755,
5,,Spine,2,6,Image 1,2,1,100000003,610000001759,
3,,Spine,2,2,Image 1,1,1,100000002,610000001761,
6,,Spine,2,0,Image 1,1,1,100000003,610000001766,
14,,Spine,2,0,Image 1,1,1,100000001,610000001779,
7,,Spine,2,6,Image 1,3,1,100000001,610000001785,
5,,Spine,2,2,Image 1,2,1,100000002,610000001789,
8,,Spine,2,6,Image 1,2,1,100000003,610000001796,
12,,Spine,2,4,Image 1,4,1,100000000,610000001808,
15,,Spine,2,4,Image 1,4,1,100000000,610000001823,
13,,Spine,2,0,Image 1,1,1,100000001,610000001835,
11,,Spine,2,0,Image 1,1,1,100000001,610000001845,
4,,Spine,2,2,Image 1,2,1,100000002,610000001848,
5,,Spine,2,5,Image 1,4,1,100000001,610000001852,
6,,Spine,2,0,Image 1,1,1,100000002,610000001857,
3,,Spine,2,8,Image 1,3,1,100000003,610000001859,
5,,Spine,2,0,Image 1,1,1,100000001,610000001864,
14,,Spine,2,0,Image 1,1,1,100000001,610000001877,
6,,Spine,2,6,Image 1,3,1,100000001,610000001882,
4,,Spine,2,1,Image 1,2,1,100000001,610000001885,
13,,Spine,2,4,Image 1,4,1,100000000,610000001898,
3,,Spine,2,0,Image 1,1,1,100000002,610000001900,
4,,Spine,2,1,Image 1,1,1,100000002,610000001903,
3,,Spine,2,5,Image 1,3,1,100000001,610000001905,
6,,Spine,2,1,Image 1,2,1,100000001,610000001910,
5,,Spine,2,2,Image 1,1,1,100000002,610000001914,
5,,Spine,2,6,Image 1,5,1,100000001,610000001918,
11,,Spine,2,4,Image 1,4,1,100000000,610000001929,
3,,Spine,2,6,Image 1,4,1,100000001,610000001931,
5,,Spine,2,0,Image 1,1,1,100000001,610000001935,
5,,Spine,2,6,Image 1,3,1,100000001,610000001939,
13,,Spine,2,0,Image 1,1,1,100000001,610000001951,
4,,Spine,2,5,Image 1,3,1,100000001,610000001954,
5,,Spine,2,4,Image 1,4,1,100000000,610000001959,
3,,Spine,2,8,Image 1,3,1,100000003,610000001961,
3,,Spine,2,2,Image 1,1,1,100000002,610000001963,
4,,Spine,2,0,Image 1,1,1,100000001,610000001967,
3,,Spine,2,2,Image 1,2,1,100000002,610000001969,
4,,Spine,2,0,Image 1,1,1,100000003,610000001973,
11,,Spine,2,4,Image 1,4,1,100000000,610000001984,
5,,Spine,2,7,Image 1,5,1,100000001,610000001988,
5,,Spine,2,0,Image 1,1,1,100000001,610000001993,
4,,Spine,2,0,Image 1,1,1,100000002,610000001996,
9,,Spine,2,4,Image 1,4,1,100000000,610000002005,
3,,Spine,2,0,Image 1,1,1,100000001,610000002007,
4,,Spine,2,2,Image 1,2,1,100000003,610000002010,
3,,Spine,2,0,Image 1,1,1,100000002,610000002013,
4,,Spine,2,1,Image 1,2,1,100000001,610000002016,
