
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
39.0085,,Spine,1,2,Image 1,2,1,100000002,610000001446,
1.16073,,Spine,1,0,Image 1,1,1,100000002,610000001450,
43.6738,,Spine,1,2,Image 1,2,1,100000002,610000001461,
39.6177,,Spine,1,2,Image 1,2,1,100000002,610000001471,
1.01344,,Spine,1,2,Image 1,1,1,100000002,610000001477,
42.7128,,Spine,1,2,Image 1,2,1,100000002,610000001485,
0.959464,,Spine,1,2,Image 1,1,1,100000002,610000001492,
6.43418,,Spine,1,0,Image 1,1,1,100000001,610000001510,
0.87081,,Spine,1,1,Image 1,2,1,100000001,610000001524,
5.74591,,Spine,1,0,Image 1,1,1,100000001,610000001536,
0.916512,,Spine,1,1,Image 1,2,1,100000001,610000001542,
1.12316,,Spine,1,1,Image 1,2,1,100000001,610000001551,
0.819207,,Spine,1,1,Image 1,2,1,100000001,610000001562,
0.973273,,Spine,1,5,Image 1,3,1,100000001,610000001565,
1.31024,,Spine,1,2,Image 1,1,1,100000002,610000001571,
0.846957,,Spine,1,1,Image 1,2,1,100000001,610000001580,
1.47367,,Spine,1,0,Image 1,1,1,100000001,610000001593,
0.884869,,Spine,1,5,Image 1,2,1,100000003,610000001599,
4.49513,,Spine,1,1,Image 1,1,1,100000002,610000001604,
0.705343,,Spine,1,6,Image 1,3,1,100000001,610000001610,
1.10887,,Spine,1,1,Image 1,2,1,100000001,610000001618,
0.659823,,Spine,1,6,Image 1,4,1,100000001,610000001621,
0.951719,,Spine,1,1,Image 1,2,1,100000001,610000001626,
5.6188,,Spine,1,0,Image 1,1,1,100000001,610000001637,
0.845592,,Spine,1,1,Image 1,2,1,100000001,610000001649,
5.29595,,Spine,1,0,Image 1,1,1,100000001,610000001660,
1.09731,,Spine,1,0,Image 1,1,1,100000001,610000001664,
0.824386,,Spine,1,6,Image 1,2,1,100000003,610000001672,
2.7501,,Spine,1,1,Image 1,1,1,100000002,610000001685,
1.97484,,Spine,1,2,Image 1,1,1,100000002,610000001688,
0.848554,,Spine,1,1,Image 1,2,1,100000001,610000001695,
0.915873,,Spine,1,6,Image 1,5,1,100000001,610000001699,
0.886723,,Spine,1,2,Image 1,1,1,100000002,610000001703,
4.27464,,Spine,1,4,Image 1,1,1,100000003,610000001708,
0.742427,,Spine,1,6,Image 1,4,1,100000001,610000001710,
0.658274,,Spine,1,1,Image 1,1,1,100000000,610000001714,
2.07569,,Spine,1,1,Image 1,1,1,100000002,610000001720,
2.24864,,Spine,1,0,Image 1,1,1,100000001,610000001733,
0.93526,,Spine,1,1,Image 1,2,1,100000001,610000001735,
5.38636,,Spine,1,0,Image 1,1,1,100000001,610000001749,
0.845699,,Spine,1,6,Image 1,2,1,100000003,610000001755,
4.20632,,Spine,1,6,Image 1,2,1,100000003,610000001759,
1.28945,,Spine,1,2,Image 1,1,1,100000002,610000001761,
0.75309,,Spine,1,0,Image 1,1,1,100000003,610000001766,
1.5862,,Spine,1,0,Image 1,1,1,100000001,610000001779,
0.745478,,Spine,1,6,Image 1,3,1,100000001,610000001785,
15.7761,,Spine,1,2,Image 1,2,1,100000002,610000001789,
0.825669,,Spine,1,6,Image 1,2,1,100000003,610000001796,
0.826028,,Spine,1,4,Image 1,4,1,100000000,610000001808,
0.939911,,Spine,1,4,Image 1,4,1,100000000,610000001823,
1.86983,,Spine,1,0,Image 1,1,1,100000001,610000001835,
2.0028,,Spine,1,0,Image 1,1,1,100000001,610000001845,
10.7251,,Spine,1,2,Image 1,2,1,100000002,610000001848,
0.915092,,Spine,1,5,Image 1,4,1,100000001,610000001852,
3.36126,,Spine,1,0,Image 1,1,1,100000002,610000001857,
1.54908,,Spine,1,8,Image 1,3,1,100000003,610000001859,
9.18601,,Spine,1,0,Image 1,1,1,100000001,610000001864,
6.17924,,Spine,1,0,Image 1,1,1,100000001,610000001877,
0.701652,,Spine,1,6,Image 1,3,1,100000001,610000001882,
1.09698,,Spine,1,1,Image 1,2,1,100000001,610000001885,
0.889633,,Spine,1,4,Image 1,4,1,100000000,610000001898,
1.45574,,Spine,1,0,Image 1,1,1,100000002,610000001900,
1.26861,,Spine,1,1,Image 1,1,1,100000002,610000001903,
1.08014,,Spine,1,5,Image 1,3,1,100000001,610000001905,
1.0777,,Spine,1,1,Image 1,2,1,100000001,610000001910,
0.954146,,Spine,1,2,Image 1,1,1,100000002,610000001914,
0.872339,,Spine,1,6,Image 1,5,1,100000001,610000001918,
0.889284,,Spine,1,4,Image 1,4,1,100000000,610000001929,
0.765423,,Spine,1,6,Image 1,4,1,100000001,610000001931,
12.3264,,Spine,1,0,Image 1,1,1,100000001,610000001935,
0.724623,,Spine,1,6,Image 1,3,1,100000001,610000001939,
1.66566,,Spine,1,0,Image 1,1,1,100000001,610000001951,
1.36142,,Spine,1,5,Image 1,3,1,100000001,610000001954,
0.868067,,Spine,1,4,Image 1,4,1,100000000,610000001959,
0.93802,,Spine,1,8,Image 1,3,1,100000003,610000001961,
20.7448,,Spine,1,2,Image 1,1,1,100000002,610000001963,
3.03281,,Spine,1,0,Image 1,1,1,100000001,610000001967,
30.0254,,Spine,1,2,Image 1,2,1,100000002,610000001969,
1.03458,,Spine,1,0,Image 1,1,1,100000003,610000001973,
0.882427,,Spine,1,4,Image 1,4,1,100000000,610000001984,
0.909994,,Spine,1,7,Image 1,5,1,100000001,610000001988,
3.04452,,Spine,1,0,Image 1,1,1,100000001,610000001993,
12.3655,,Spine,1,0,Image 1,1,1,100000002,610000001996,
0.881209,,Spine,1,4,Image 1,4,1,100000000,610000002005,
3.01248,,Spine,1,0,Image 1,1,1,100000001,610000002007,
6.19006,,Spine,1,2,Image 1,2,1,100000003,610000002010,
0.994535,,Spine,1,0,Image 1,1,1,100000002,610000002013,
1.02302,,Spine,1,1,Image 1,2,1,100000001,610000002016,
1.03438,,Spine,1,2,Image 1,2,1,100000000,610000002018,
1.36211,,Spine,1,5,Image 1,3,1,100000001,610000002020,
1.01891,,Spine,1,5,Image 1,3,1,100000001,610000002022,
0.968387,,Spine,1,5,Image 1,3,1,100000001,610000002024,
0.908821,,Spine,1,6,Image 1,5,1,100000001,610000002028,
4.37487,,Spine,1,6,Image 1,2,1,100000003,610000002031,
6.65199,,Spine,1,0,Image 1,1,1,100000001,610000002035,
0.840143,,Spine,1,6,Image 1,2,1,100000003,610000002040,
1.28287,,Spine,1,0,Image 1,1,1,100000001,610000002043,
2.87075,,Spine,1,1,Image 1,1,1,100000002,610000002052,
12.2616,,Spine,1,4,Image 1,4,1,100000000,610000002060,
1.48983,,Spine,1,0,Image 1,1,1,100000001,610000002063,
0.928266,,Spine,1,4,Image 1,4,1,100000000,610000002071,
1.15318,,Spine,1,4,Image 1,2,1,100000001,610000002073,
0.894792,,Spine,1,0,Image 1,1,1,100000000,610000002075,
1.75427,,Spine,1,0,Image 1,1,1,100000001,610000002086,
0.913876,,Spine,1,1,Image 1,1,1,100000002,610000002088,
0.982478,,Spine,1,4,Image 1,4,1,100000000,610000002094,
0.991975,,Spine,1,4,Image 1,3,1,100000001,610000002097,
0.82679,,Spine,1,4,Image 1,4,1,100000000,610000002106,
0.93157,,Spine,1,4,Image 1,4,1,100000000,610000002115,
0.931732,,Spine,1,4,Image 1,4,1,100000000,610000002124,
0.837867,,Spine,1,0,Image 1,1,1,100000001,610000002126,
0.859303,,Spine,1,4,Image 1,1,1,100000003,610000002129,
0.743224,,Spine,1,0,Image 1,1,1,100000003,610000002133,
0.798149,,Spine,1,4,Image 1,4,1,100000000,610000002140,
0.818571,,Spine,1,6,Image 1,2,1,100000003,610000002145,
0.758778,,Spine,1,3,Image 1,1,1,100000003,610000002149,
0.896505,,Spine,1,4,Image 1,4,1,100000000,610000002159,
0.941148,,Spine,1,1,Image 1,2,1,100000001,610000002167,
1.1028,,Spine,1,5,Image 1,3,1,100000001,610000002170,
1.81227,,Spine,1,0,Image 1,1,1,100000002,610000002173,
1.34829,,Spine,1,0,Image 1,1,1,100000002,610000002176,
1.25668,,Spine,1,6,Image 1,4,1,100000001,610000002179,
3.71509,,Spine,1,0,Image 1,1,1,100000001,610000002184,
1.54494,,Spine,1,6,Image 1,2,1,100000003,610000002187,
0.78532,,Spine,1,6,Image 1,3,1,100000001,610000002192,
10.6838,,Spine,1,0,Image 1,1,1,100000001,610000002195,
0.855852,,Spine,1,1,Image 1,1,1,100000000,610000002198,
2.71303,,Spine,1,0,Image 1,1,1,100000003,610000002201,
0.947731,,Spine,1,1,Image 1,2,1,100000001,610000002203,
1.27621,,Spine,1,1,Image 1,1,1,100000002,610000002206,
1.80045,,Spine,1,1,Image 1,1,1,100000002,610000002208,
3.74799,,Spine,1,4,Image 1,1,1,100000003,610000002212,
9.81312,,Spine,1,2,Image 1,1,1,100000003,610000002218,
