
Segment Intensity Median Ch=4 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
79.625,,Segment,4,4,Image 1,3,1,100000002,510000000011,
70.125,,Segment,4,3,Image 1,3,1,100000002,510000000014,
0.125,,Segment,4,2,Image 1,2,1,100000002,510000000024,
0.0625,,Segment,4,1,Image 1,1,1,100000002,510000000037,
0.03125,,Segment,4,0,Image 1,1,1,100000002,510000000084,
0,,Segment,4,4,Image 1,2,1,100000002,510000000101,
0,,Segment,4,3,Image 1,2,1,100000002,510000000109,
0.0625,,Segment,4,2,Image 1,1,1,100000002,510000000116,
84.125,,Segment,4,4,Image 1,4,1,100000002,510000000120,
33.125,,Segment,4,3,Image 1,2,1,100000002,510000000123,
0,,Segment,4,4,Image 1,2,1,100000002,510000000127,
0,,Segment,4,3,Image 1,1,1,100000002,510000000135,
0,,Segment,4,4,Image 1,3,1,100000002,510000000141,
0,,Segment,4,4,Image 1,1,1,100000002,510000000143,
0,,Segment,4,1,Image 1,2,1,100000002,510000000149,
0,,Segment,4,6,Image 1,4,1,100000001,510000000165,
0,,Segment,4,5,Image 1,3,1,100000001,510000000240,
0,,Segment,4,4,Image 1,2,1,100000001,510000000247,
0,,Segment,4,3,Image 1,1,1,100000001,510000000261,
0,,Segment,4,1,Image 1,1,1,100000001,510000000283,
0,,Segment,4,0,Image 1,1,1,100000001,510000000294,
0,,Segment,4,6,Image 1,3,1,100000001,510000000306,
0,,Segment,4,7,Image 1,6,1,100000001,510000000321,
0,,Segment,4,6,Image 1,5,1,100000001,510000000334,
0,,Segment,4,5,Image 1,4,1,100000001,510000000370,
0,,Segment,4,4,Image 1,3,1,100000001,510000000378,
0,,Segment,4,3,Image 1,3,1,100000001,510000000384,
0,,Segment,4,7,Image 1,5,1,100000001,510000000396,
0,,Segment,4,6,Image 1,4,1,100000001,510000000402,
0,,Segment,4,7,Image 1,5,1,100000001,510000000415,
0,,Segment,4,6,Image 1,5,1,100000001,510000000422,
0,,Segment,4,5,Image 1,4,1,100000001,510000000429,
0,,Segment,4,4,Image 1,3,1,100000001,510000000439,
0,,Segment,4,3,Image 1,2,1,100000001,510000000450,
0,,Segment,4,8,Image 1,3,1,100000003,510000000462,
0.0625,,Segment,4,7,Image 1,2,1,100000003,510000000469,
0.0625,,Segment,4,6,Image 1,2,1,100000003,510000000486,
