
Spine Center Intensity Median Ch=3 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19.5625,,Spine,3,2,Image 1,2,1,100000002,610000001446,
23.0625,,Spine,3,0,Image 1,1,1,100000002,610000001450,
16.0625,,Spine,3,2,Image 1,2,1,100000002,610000001461,
23.0625,,Spine,3,2,Image 1,2,1,100000002,610000001471,
4.03125,,Spine,3,2,Image 1,1,1,100000002,610000001477,
17.0625,,Spine,3,2,Image 1,2,1,100000002,610000001485,
13.5625,,Spine,3,2,Image 1,1,1,100000002,610000001492,
55.0625,,Spine,3,0,Image 1,1,1,100000001,610000001510,
36.0312,,Spine,3,1,Image 1,2,1,100000001,610000001524,
61.0625,,Spine,3,0,Image 1,1,1,100000001,610000001536,
27.0156,,Spine,3,1,Image 1,2,1,100000001,610000001542,
30.5156,,Spine,3,1,Image 1,2,1,100000001,610000001551,
39.5625,,Spine,3,1,Image 1,2,1,100000001,610000001562,
12.0312,,Spine,3,5,Image 1,3,1,100000001,610000001565,
23.0625,,Spine,3,2,Image 1,1,1,100000002,610000001571,
30.0625,,Spine,3,1,Image 1,2,1,100000001,610000001580,
63.0625,,Spine,3,0,Image 1,1,1,100000001,610000001593,
23.0312,,Spine,3,5,Image 1,2,1,100000003,610000001599,
23.5625,,Spine,3,1,Image 1,1,1,100000002,610000001604,
33.0625,,Spine,3,6,Image 1,3,1,100000001,610000001610,
29.0156,,Spine,3,1,Image 1,2,1,100000001,610000001618,
4.51563,,Spine,3,6,Image 1,4,1,100000001,610000001621,
26.5156,,Spine,3,1,Image 1,2,1,100000001,610000001626,
50.5625,,Spine,3,0,Image 1,1,1,100000001,610000001637,
38.0312,,Spine,3,1,Image 1,2,1,100000001,610000001649,
44,,Spine,3,0,Image 1,1,1,100000001,610000001660,
13.0625,,Spine,3,0,Image 1,1,1,100000001,610000001664,
38.0625,,Spine,3,6,Image 1,2,1,100000003,610000001672,
51.0625,,Spine,3,1,Image 1,1,1,100000002,610000001685,
6.03125,,Spine,3,2,Image 1,1,1,100000002,610000001688,
34.5625,,Spine,3,1,Image 1,2,1,100000001,610000001695,
31.0625,,Spine,3,6,Image 1,5,1,100000001,610000001699,
23.0312,,Spine,3,2,Image 1,1,1,100000002,610000001703,
23.5625,,Spine,3,4,Image 1,1,1,100000003,610000001708,
7.03125,,Spine,3,6,Image 1,4,1,100000001,610000001710,
27.0625,,Spine,3,1,Image 1,1,1,100000000,610000001714,
19.0625,,Spine,3,1,Image 1,1,1,100000002,610000001720,
57.5625,,Spine,3,0,Image 1,1,1,100000001,610000001733,
19.0156,,Spine,3,1,Image 1,2,1,100000001,610000001735,
61.0625,,Spine,3,0,Image 1,1,1,100000001,610000001749,
52.0625,,Spine,3,6,Image 1,2,1,100000003,610000001755,
21.0625,,Spine,3,6,Image 1,2,1,100000003,610000001759,
8.01562,,Spine,3,2,Image 1,1,1,100000002,610000001761,
19.5312,,Spine,3,0,Image 1,1,1,100000003,610000001766,
60.5625,,Spine,3,0,Image 1,1,1,100000001,610000001779,
33.0625,,Spine,3,6,Image 1,3,1,100000001,610000001785,
7.03125,,Spine,3,2,Image 1,2,1,100000002,610000001789,
36.5625,,Spine,3,6,Image 1,2,1,100000003,610000001796,
61.5312,,Spine,3,4,Image 1,4,1,100000000,610000001808,
74.0625,,Spine,3,4,Image 1,4,1,100000000,610000001823,
61.0625,,Spine,3,0,Image 1,1,1,100000001,610000001835,
55.0625,,Spine,3,0,Image 1,1,1,100000001,610000001845,
13.0156,,Spine,3,2,Image 1,2,1,100000002,610000001848,
20.0625,,Spine,3,5,Image 1,4,1,100000001,610000001852,
17.0312,,Spine,3,0,Image 1,1,1,100000002,610000001857,
12.0312,,Spine,3,8,Image 1,3,1,100000003,610000001859,
17.0312,,Spine,3,0,Image 1,1,1,100000001,610000001864,
61.0625,,Spine,3,0,Image 1,1,1,100000001,610000001877,
25.5625,,Spine,3,6,Image 1,3,1,100000001,610000001882,
19.5156,,Spine,3,1,Image 1,2,1,100000001,610000001885,
70.0625,,Spine,3,4,Image 1,4,1,100000000,610000001898,
7.01562,,Spine,3,0,Image 1,1,1,100000002,610000001900,
12.5312,,Spine,3,1,Image 1,1,1,100000002,610000001903,
12.0312,,Spine,3,5,Image 1,3,1,100000001,610000001905,
26.5156,,Spine,3,1,Image 1,2,1,100000001,610000001910,
28.0312,,Spine,3,2,Image 1,1,1,100000002,610000001914,
27.0625,,Spine,3,6,Image 1,5,1,100000001,610000001918,
70.0625,,Spine,3,4,Image 1,4,1,100000000,610000001929,
11.0156,,Spine,3,6,Image 1,4,1,100000001,610000001931,
22.0625,,Spine,3,0,Image 1,1,1,100000001,610000001935,
21.0312,,Spine,3,6,Image 1,3,1,100000001,610000001939,
69.0625,,Spine,3,0,Image 1,1,1,100000001,610000001951,
6.5625,,Spine,3,5,Image 1,3,1,100000001,610000001954,
31.0625,,Spine,3,4,Image 1,4,1,100000000,610000001959,
12,,Spine,3,8,Image 1,3,1,100000003,610000001961,
9.03125,,Spine,3,2,Image 1,1,1,100000002,610000001963,
14.0312,,Spine,3,0,Image 1,1,1,100000001,610000001967,
16.0312,,Spine,3,2,Image 1,2,1,100000002,610000001969,
