
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Spine,2,1,1,100000003,610000003446,
2,,Spine,2,1,1,100000003,610000003447,
2,,Spine,2,1,1,100000003,610000003448,
2,,Spine,2,2,1,100000003,610000003449,
2,,Spine,2,2,1,100000003,610000003450,
1,,Spine,1,2,1,100000003,610000003451,
1,,Spine,1,2,1,100000003,610000003452,
0,,Spine,0,1,1,100000003,610000003453,
0,,Spine,0,1,1,100000003,610000003454,
0,,Spine,0,1,1,100000003,610000003455,
0,,Spine,0,1,1,100000003,610000003459,
0,,Spine,0,1,1,100000003,610000003460,
0,,Spine,0,1,1,100000003,610000003461,
0,,Spine,0,1,1,100000003,610000003462,
0,,Spine,0,1,1,100000003,610000003463,
0,,Spine,0,1,1,100000003,610000003464,
