
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.973007,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003241,
0.858384,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000003245,
0.899732,µm,Spine,Spine Part Mean Diameter,3,4,1,100000000,610000003247,
0.718478,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003249,
0.845655,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000003253,
1.1858,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003256,
1.54481,µm,Spine,Spine Part Mean Diameter,3,1,1,100000000,610000003259,
0.966021,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003262,
0.715524,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003270,
0.628255,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003272,
1.20906,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003277,
0.645624,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000003279,
1.08053,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003281,
0.63732,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000003289,
1.15997,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000003293,
0.416667,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003297,
1.33249,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003299,
1.46495,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003303,
1.2126,µm,Spine,Spine Part Mean Diameter,6,2,1,100000001,610000003308,
0.844776,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000003310,
0.613861,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003313,
0.672927,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003315,
0.799348,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000003318,
1.05718,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003321,
0.681249,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003327,
1.38893,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003329,
1.06605,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003333,
1.54988,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003347,
0.849438,µm,Spine,Spine Part Mean Diameter,4,5,1,100000000,610000003355,
0.698436,µm,Spine,Spine Part Mean Diameter,3,4,1,100000000,610000003356,
1.11185,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000003357,
0.745443,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003359,
0.442708,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003360,
0.818988,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003362,
1.15997,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000003363,
0.713215,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000003366,
0.758196,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003367,
0.568503,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003368,
0.681915,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003371,
0.918062,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000003372,
0.960313,µm,Spine,Spine Part Mean Diameter,5,1,1,100000000,610000003373,
1.08285,µm,Spine,Spine Part Mean Diameter,2,1,1,100000000,610000003375,
0.963799,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000003376,
0.974911,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000003377,
0.931252,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000003378,
0.877319,µm,Spine,Spine Part Mean Diameter,4,4,1,100000001,610000003379,
1.16269,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003380,
0.771543,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003381,
0.770973,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000003382,
0.747378,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000003383,
0.994774,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000003384,
0.705244,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003387,
1.31028,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003388,
1.66622,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000003389,
1.39012,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000003390,
0.573885,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000003392,
0.671896,µm,Spine,Spine Part Mean Diameter,6,2,1,100000001,610000003393,
0.9767,µm,Spine,Spine Part Mean Diameter,6,2,1,100000001,610000003394,
0.813907,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000003395,
0.708537,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000003396,
0.600342,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000003397,
0.89867,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000003398,
0.653849,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000003399,
1.33485,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000003400,
1.53097,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000003401,
1.22626,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000003402,
0.723351,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000003403,
