
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,2,2,Image 1,3,1,100000000,610000003048,
2,,Spine,2,2,Image 1,3,1,100000001,610000003057,
3,,Spine,2,0,Image 1,1,1,100000001,610000003062,
42,,Spine,2,3,Image 1,2,1,100000000,610000003068,
42,,Spine,2,3,Image 1,2,1,100000000,610000003073,
4,,Spine,2,0,Image 1,1,1,100000001,610000003080,
5,,Spine,2,3,Image 1,2,1,100000002,610000003085,
5,,Spine,2,3,Image 1,2,1,100000002,610000003089,
7,,Spine,2,1,Image 1,1,1,100000001,610000003098,
8,,Spine,2,3,Image 1,4,1,100000000,610000003107,
96,,Spine,2,2,Image 1,3,1,100000000,610000003116,
96,,Spine,2,2,Image 1,3,1,100000000,610000003124,
3,,Spine,2,0,Image 1,1,1,100000002,610000003131,
4,,Spine,2,0,Image 1,1,1,100000002,610000003141,
13,,Spine,2,0,Image 1,1,1,100000002,610000003147,
6,,Spine,2,0,Image 1,1,1,100000000,610000003157,
4,,Spine,2,1,Image 1,1,1,100000001,610000003163,
4,,Spine,2,2,Image 1,1,1,100000001,610000003166,
13,,Spine,2,0,Image 1,1,1,100000002,610000003171,
4,,Spine,2,0,Image 1,1,1,100000000,610000003176,
5,,Spine,2,1,Image 1,1,1,100000001,610000003182,
4,,Spine,2,0,Image 1,1,1,100000000,610000003190,
3,,Spine,2,0,Image 1,1,1,100000002,610000003196,
4,,Spine,2,0,Image 1,1,1,100000000,610000003199,
8,,Spine,2,4,Image 1,3,1,100000001,610000003202,
9,,Spine,2,1,Image 1,1,1,100000001,610000003204,
2,,Spine,2,0,Image 1,1,1,100000002,610000003210,
5,,Spine,2,3,Image 1,3,1,100000001,610000003213,
3,,Spine,2,0,Image 1,1,1,100000000,610000003219,
4,,Spine,2,0,Image 1,1,1,100000000,610000003222,
3,,Spine,2,0,Image 1,1,1,100000002,610000003226,
4,,Spine,2,0,Image 1,1,1,100000002,610000003230,
3,,Spine,2,0,Image 1,1,1,100000000,610000003234,
11,,Spine,2,7,Image 1,4,1,100000001,610000003237,
3,,Spine,2,0,Image 1,1,1,100000000,610000003241,
3,,Spine,2,0,Image 1,1,1,100000002,610000003245,
8,,Spine,2,3,Image 1,4,1,100000000,610000003247,
4,,Spine,2,0,Image 1,1,1,100000000,610000003249,
11,,Spine,2,0,Image 1,1,1,100000002,610000003253,
3,,Spine,2,4,Image 1,1,1,100000002,610000003256,
4,,Spine,2,3,Image 1,1,1,100000000,610000003259,
27,,Spine,2,0,Image 1,1,1,100000000,610000003262,
3,,Spine,2,0,Image 1,1,1,100000000,610000003270,
2,,Spine,2,0,Image 1,1,1,100000000,610000003272,
3,,Spine,2,1,Image 1,1,1,100000001,610000003277,
2,,Spine,2,3,Image 1,2,1,100000000,610000003279,
3,,Spine,2,4,Image 1,1,1,100000002,610000003281,
3,,Spine,2,3,Image 1,3,1,100000001,610000003289,
3,,Spine,2,1,Image 1,1,1,100000000,610000003293,
24,,Spine,2,1,Image 1,1,1,100000001,610000003297,
4,,Spine,2,0,Image 1,1,1,100000000,610000003299,
4,,Spine,2,0,Image 1,1,1,100000000,610000003303,
4,,Spine,2,6,Image 1,2,1,100000001,610000003308,
9,,Spine,2,1,Image 1,2,1,100000000,610000003310,
2,,Spine,2,0,Image 1,1,1,100000000,610000003313,
20,,Spine,2,0,Image 1,1,1,100000000,610000003315,
9,,Spine,2,1,Image 1,1,1,100000000,610000003318,
3,,Spine,2,0,Image 1,1,1,100000000,610000003321,
4,,Spine,2,0,Image 1,1,1,100000000,610000003327,
6,,Spine,2,4,Image 1,1,1,100000002,610000003329,
6,,Spine,2,0,Image 1,1,1,100000000,610000003333,
4,,Spine,2,0,Image 1,1,1,100000000,610000003347,
6,,Spine,2,4,Image 1,5,1,100000000,610000003355,
5,,Spine,2,3,Image 1,4,1,100000000,610000003356,
11,,Spine,2,1,Image 1,1,1,100000000,610000003357,
