
Spine Intensity Median Ch=2 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00391,,Spine,2,2,Image 1,3,1,100000000,610000003048,
0.00195312,,Spine,2,2,Image 1,3,1,100000001,610000003057,
0.00195312,,Spine,2,0,Image 1,1,1,100000001,610000003062,
8.03125,,Spine,2,3,Image 1,2,1,100000000,610000003068,
11.0312,,Spine,2,3,Image 1,2,1,100000000,610000003073,
0.00390625,,Spine,2,0,Image 1,1,1,100000001,610000003080,
1.00391,,Spine,2,3,Image 1,2,1,100000002,610000003085,
1.00391,,Spine,2,3,Image 1,2,1,100000002,610000003089,
0.00390625,,Spine,2,1,Image 1,1,1,100000001,610000003098,
1.00781,,Spine,2,3,Image 1,4,1,100000000,610000003107,
3.0625,,Spine,2,2,Image 1,3,1,100000000,610000003116,
3.0625,,Spine,2,2,Image 1,3,1,100000000,610000003124,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000003131,
0.00390625,,Spine,2,0,Image 1,1,1,100000002,610000003141,
1.00781,,Spine,2,0,Image 1,1,1,100000002,610000003147,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003157,
0.00390625,,Spine,2,1,Image 1,1,1,100000001,610000003163,
1.00391,,Spine,2,2,Image 1,1,1,100000001,610000003166,
1.00781,,Spine,2,0,Image 1,1,1,100000002,610000003171,
0.00390625,,Spine,2,0,Image 1,1,1,100000000,610000003176,
1.00391,,Spine,2,1,Image 1,1,1,100000001,610000003182,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003190,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000003196,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003199,
1.00781,,Spine,2,4,Image 1,3,1,100000001,610000003202,
2.00781,,Spine,2,1,Image 1,1,1,100000001,610000003204,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000003210,
1.00391,,Spine,2,3,Image 1,3,1,100000001,610000003213,
0.00195312,,Spine,2,0,Image 1,1,1,100000000,610000003219,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003222,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000003226,
0.503906,,Spine,2,0,Image 1,1,1,100000002,610000003230,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003234,
2.00781,,Spine,2,7,Image 1,4,1,100000001,610000003237,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003241,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000003245,
1.00781,,Spine,2,3,Image 1,4,1,100000000,610000003247,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003249,
1.50781,,Spine,2,0,Image 1,1,1,100000002,610000003253,
0.00195312,,Spine,2,4,Image 1,1,1,100000002,610000003256,
1.00391,,Spine,2,3,Image 1,1,1,100000000,610000003259,
5.01562,,Spine,2,0,Image 1,1,1,100000000,610000003262,
0.00195312,,Spine,2,0,Image 1,1,1,100000000,610000003270,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003272,
0.00195312,,Spine,2,1,Image 1,1,1,100000001,610000003277,
0.00195312,,Spine,2,3,Image 1,2,1,100000000,610000003279,
0.00195312,,Spine,2,4,Image 1,1,1,100000002,610000003281,
1.00195,,Spine,2,3,Image 1,3,1,100000001,610000003289,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000003293,
4.01562,,Spine,2,1,Image 1,1,1,100000001,610000003297,
0.00390625,,Spine,2,0,Image 1,1,1,100000000,610000003299,
0.00390625,,Spine,2,0,Image 1,1,1,100000000,610000003303,
1.00391,,Spine,2,6,Image 1,2,1,100000001,610000003308,
1.50781,,Spine,2,1,Image 1,2,1,100000000,610000003310,
0.501953,,Spine,2,0,Image 1,1,1,100000000,610000003313,
3.01562,,Spine,2,0,Image 1,1,1,100000000,610000003315,
1.00781,,Spine,2,1,Image 1,1,1,100000000,610000003318,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003321,
0.00390625,,Spine,2,0,Image 1,1,1,100000000,610000003327,
1.00391,,Spine,2,4,Image 1,1,1,100000002,610000003329,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003333,
0.00390625,,Spine,2,0,Image 1,1,1,100000000,610000003347,
1.00391,,Spine,2,4,Image 1,5,1,100000000,610000003355,
2.00391,,Spine,2,3,Image 1,4,1,100000000,610000003356,
1.00781,,Spine,2,1,Image 1,1,1,100000000,610000003357,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003359,
3.01562,,Spine,2,0,Image 1,1,1,100000000,610000003360,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003362,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000003363,
7.01562,,Spine,2,1,Image 1,1,1,100000000,610000003366,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000003367,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003368,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003371,
1.00391,,Spine,2,2,Image 1,2,1,100000000,610000003372,
0.0078125,,Spine,2,5,Image 1,1,1,100000000,610000003373,
1.00391,,Spine,2,2,Image 1,1,1,100000000,610000003375,
0.00390625,,Spine,2,8,Image 1,4,1,100000001,610000003376,
1.00391,,Spine,2,4,Image 1,3,1,100000001,610000003377,
1.00391,,Spine,2,4,Image 1,3,1,100000001,610000003378,
0.00195312,,Spine,2,4,Image 1,4,1,100000001,610000003379,
1.00391,,Spine,2,3,Image 1,2,1,100000001,610000003380,
1.00195,,Spine,2,3,Image 1,2,1,100000001,610000003381,
2.00781,,Spine,2,1,Image 1,1,1,100000001,610000003382,
1.00781,,Spine,2,0,Image 1,1,1,100000001,610000003383,
1.00781,,Spine,2,0,Image 1,1,1,100000001,610000003384,
1.00195,,Spine,2,3,Image 1,2,1,100000001,610000003387,
0.00390625,,Spine,2,3,Image 1,2,1,100000001,610000003388,
1.00391,,Spine,2,2,Image 1,1,1,100000001,610000003389,
1.00391,,Spine,2,1,Image 1,1,1,100000001,610000003390,
1.00391,,Spine,2,7,Image 1,3,1,100000001,610000003392,
1.00195,,Spine,2,6,Image 1,2,1,100000001,610000003393,
1.00391,,Spine,2,6,Image 1,2,1,100000001,610000003394,
0.00195312,,Spine,2,4,Image 1,3,1,100000001,610000003395,
