
Segment Mean Diameter
 ==================== 
Segment Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.75244,µm,Segment,3,3,1,100000000,510000001373,
0.860606,µm,Segment,14,5,1,100000001,510000001392,
0.967828,µm,Segment,13,5,1,100000001,510000001399,
0.784002,µm,Segment,12,5,1,100000001,510000001413,
0.830404,µm,Segment,11,4,1,100000001,510000001446,
0.850565,µm,Segment,14,6,1,100000001,510000001448,
0.902317,µm,Segment,13,4,1,100000001,510000001462,
1.21021,µm,Segment,12,4,1,100000001,510000001466,
0.84585,µm,Segment,13,5,1,100000001,510000001473,
0.776331,µm,Segment,5,4,1,100000000,510000001505,
0.86071,µm,Segment,4,3,1,100000000,510000001524,
0.984894,µm,Segment,3,2,1,100000000,510000001527,
0.852504,µm,Segment,6,2,1,100000001,510000001570,
1.09723,µm,Segment,5,1,1,100000001,510000001583,
0.936702,µm,Segment,4,1,1,100000001,510000001623,
1.25792,µm,Segment,3,1,1,100000001,510000001637,
1.03628,µm,Segment,2,1,1,100000001,510000001639,
0.935144,µm,Segment,6,1,1,100000001,510000001645,
0.854223,µm,Segment,5,2,1,100000001,510000001662,
0.770253,µm,Segment,7,2,1,100000001,510000001673,
0.992961,µm,Segment,6,2,1,100000001,510000001706,
0.939806,µm,Segment,5,2,1,100000001,510000001724,
1.06253,µm,Segment,4,2,1,100000001,510000001726,
1.09516,µm,Segment,3,2,1,100000001,510000001730,
0.610964,µm,Segment,7,3,1,100000001,510000001733,
0.799512,µm,Segment,6,3,1,100000001,510000001745,
0.623381,µm,Segment,5,4,1,100000001,510000001748,
0.851351,µm,Segment,4,3,1,100000001,510000001757,
0.703189,µm,Segment,5,3,1,100000001,510000001759,
0.818882,µm,Segment,4,2,1,100000001,510000001765,
0.915885,µm,Segment,5,3,1,100000001,510000001767,
0.841788,µm,Segment,5,3,1,100000001,510000001772,
0.700096,µm,Segment,1,2,1,100000001,510000001776,
1.12639,µm,Segment,2,1,1,100000000,510000001786,
0.920635,µm,Segment,1,2,1,100000000,510000001788,
0.809244,µm,Segment,5,3,1,100000000,510000001795,
0.9674,µm,Segment,4,2,1,100000000,510000001797,
0.833333,µm,Segment,3,3,1,100000000,510000001799,
0.984206,µm,Segment,1,2,1,100000002,510000001844,
0.8988,µm,Segment,0,1,1,100000002,510000001879,
0.802363,µm,Segment,4,2,1,100000001,510000001894,
0.951689,µm,Segment,3,2,1,100000001,510000001920,
2.07295,µm,Segment,2,1,1,100000001,510000001928,
1.29377,µm,Segment,1,1,1,100000001,510000001946,
0.93314,µm,Segment,0,1,1,100000001,510000001973,
1.14851,µm,Segment,5,2,1,100000000,510000002017,
1.18429,µm,Segment,4,1,1,100000000,510000002019,
1.49083,µm,Segment,3,1,1,100000000,510000002029,
1.09034,µm,Segment,2,1,1,100000000,510000002031,
1.30618,µm,Segment,5,1,1,100000000,510000002034,
0.899773,µm,Segment,4,2,1,100000000,510000002037,
0.881749,µm,Segment,3,2,1,100000000,510000002045,
0.934337,µm,Segment,1,2,1,100000000,510000002050,
0.859917,µm,Segment,1,1,1,100000000,510000002061,
0.658702,µm,Segment,0,1,1,100000000,510000002076,
0.898572,µm,Segment,5,2,1,100000001,510000002103,
0.962816,µm,Segment,4,1,1,100000001,510000002128,
1.12741,µm,Segment,3,1,1,100000001,510000002149,
0.82757,µm,Segment,6,2,1,100000001,510000002159,
1.03235,µm,Segment,5,1,1,100000001,510000002176,
0.962367,µm,Segment,6,1,1,100000001,510000002187,
1.04423,µm,Segment,3,2,1,100000001,510000002203,
0.931648,µm,Segment,2,2,1,100000001,510000002219,
0.718066,µm,Segment,4,3,1,100000001,510000002221,
0.774059,µm,Segment,4,2,1,100000001,510000002226,
0.822851,µm,Segment,3,3,1,100000001,510000002230,
1.00452,µm,Segment,1,2,1,100000001,510000002234,
0.551825,µm,Segment,1,2,1,100000000,510000002236,
0.655435,µm,Segment,1,1,1,100000001,510000002247,
0.898183,µm,Segment,7,5,1,100000001,510000002265,
1.1945,µm,Segment,6,4,1,100000001,510000002287,
0.945872,µm,Segment,7,4,1,100000001,510000002343,
0.854823,µm,Segment,10,5,1,100000001,510000002363,
0.860566,µm,Segment,9,4,1,100000001,510000002371,
0.823487,µm,Segment,10,4,1,100000001,510000002380,
1.30083,µm,Segment,8,4,1,100000001,510000002388,
1.17203,µm,Segment,7,4,1,100000001,510000002396,
1.26329,µm,Segment,5,4,1,100000001,510000002419,
1.19988,µm,Segment,4,1,1,100000002,510000002447,
1.06808,µm,Segment,1,1,1,100000000,510000002470,
1.25419,µm,Segment,0,1,1,100000000,510000002480,
0.938475,µm,Segment,2,1,1,100000002,510000002501,
1.09326,µm,Segment,1,1,1,100000002,510000002509,
0.810137,µm,Segment,2,2,1,100000002,510000002518,
0.481184,µm,Segment,0,1,1,100000002,510000002530,
0.636794,µm,Segment,0,1,1,100000000,510000002543,
0.877359,µm,Segment,1,2,1,100000000,510000002545,
0.890696,µm,Segment,4,3,1,100000001,510000002581,
1.20737,µm,Segment,3,2,1,100000001,510000002586,
0.768972,µm,Segment,4,4,1,100000001,510000002615,
1.01211,µm,Segment,4,2,1,100000002,510000002619,
0.955923,µm,Segment,1,1,1,100000001,510000002649,
0.824655,µm,Segment,2,3,1,100000002,510000002658,
1.13961,µm,Segment,1,2,1,100000002,510000002663,
0.99021,µm,Segment,3,3,1,100000001,510000002668,
0.843242,µm,Segment,2,3,1,100000001,510000002675,
0.706028,µm,Segment,3,4,1,100000001,510000002678,
0.919882,µm,Segment,2,2,1,100000002,510000002681,
0.814971,µm,Segment,0,1,1,100000000,510000002711,
0.778168,µm,Segment,2,1,1,100000000,510000002714,
0.926791,µm,Segment,1,1,1,100000000,510000002717,
0.859989,µm,Segment,0,1,1,100000000,510000002732,
0.709712,µm,Segment,2,2,1,100000000,510000002734,
0.791716,µm,Segment,0,1,1,100000001,510000002741,
0.884777,µm,Segment,0,1,1,100000000,510000002749,
0.893729,µm,Segment,0,1,1,100000001,510000002758,
0.688469,µm,Segment,0,1,1,100000002,510000002767,
0.997577,µm,Segment,0,1,1,100000000,510000002772,
0.682719,µm,Segment,0,1,1,100000000,510000002796,
1.06082,µm,Segment,7,6,1,100000000,510000002797,
0.643018,µm,Segment,4,5,1,100000000,510000002798,
1.00026,µm,Segment,4,4,1,100000000,510000002799,
0.989755,µm,Segment,2,2,1,100000000,510000002800,
0.471446,µm,Segment,4,3,1,100000000,510000002801,
0.965876,µm,Segment,6,1,1,100000000,510000002803,
0.915,µm,Segment,6,2,1,100000000,510000002804,
0.456534,µm,Segment,3,3,1,100000000,510000002806,
0.843776,µm,Segment,1,2,1,100000001,510000002807,
0.793599,µm,Segment,13,6,1,100000001,510000002808,
1.01832,µm,Segment,10,4,1,100000001,510000002809,
1.11285,µm,Segment,4,2,1,100000001,510000002810,
1.24744,µm,Segment,1,1,1,100000001,510000002812,
0.646174,µm,Segment,3,2,1,100000001,510000002814,
1.06664,µm,Segment,3,1,1,100000002,510000002815,
