
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Segment,1,3,Image 1,3,1,100000001,510000000602,
5,,Segment,1,2,Image 1,2,1,100000001,510000000606,
13,,Segment,1,0,Image 1,1,1,100000001,510000000623,
29,,Segment,1,2,Image 1,2,1,100000002,510000000671,
9,,Segment,1,1,Image 1,1,1,100000002,510000000679,
6,,Segment,1,0,Image 1,1,1,100000002,510000000700,
3,,Segment,1,6,Image 1,6,1,100000000,510000000703,
39,,Segment,1,2,Image 1,2,1,100000000,510000000741,
21,,Segment,1,1,Image 1,1,1,100000000,510000000761,
8,,Segment,1,0,Image 1,1,1,100000000,510000000770,
30,,Segment,1,1,Image 1,2,1,100000002,510000000817,
12,,Segment,1,0,Image 1,1,1,100000002,510000000847,
11,,Segment,1,3,Image 1,3,1,100000001,510000000859,
18,,Segment,1,2,Image 1,2,1,100000001,510000000876,
28,,Segment,1,0,Image 1,1,1,100000001,510000000907,
12,,Segment,1,4,Image 1,2,1,100000001,510000000927,
19,,Segment,1,3,Image 1,2,1,100000001,510000000945,
4,,Segment,1,4,Image 1,3,1,100000001,510000000948,
43,,Segment,1,3,Image 1,2,1,100000000,510000000992,
25,,Segment,1,2,Image 1,2,1,100000000,510000001016,
3,,Segment,1,1,Image 1,1,1,100000000,510000001018,
19,,Segment,1,0,Image 1,1,1,100000000,510000001036,
22,,Segment,1,2,Image 1,1,1,100000001,510000001058,
5,,Segment,1,1,Image 1,2,1,100000001,510000001062,
18,,Segment,1,3,Image 1,3,1,100000001,510000001079,
3,,Segment,1,2,Image 1,2,1,100000001,510000001081,
6,,Segment,1,1,Image 1,1,1,100000001,510000001086,
16,,Segment,1,0,Image 1,1,1,100000001,510000001109,
26,,Segment,1,0,Image 1,1,1,100000001,510000001143,
17,,Segment,1,0,Image 1,1,1,100000001,510000001164,
23,,Segment,1,1,Image 1,1,1,100000002,510000001187,
12,,Segment,1,2,Image 1,2,1,100000001,510000001198,
18,,Segment,1,1,Image 1,2,1,100000001,510000001215,
10,,Segment,1,0,Image 1,1,1,100000001,510000001225,
55,,Segment,1,12,Image 1,3,1,100000001,510000001279,
6,,Segment,1,2,Image 1,3,1,100000001,510000001284,
36,,Segment,1,4,Image 1,2,1,100000002,510000001319,
22,,Segment,1,3,Image 1,2,1,100000002,510000001340,
19,,Segment,1,2,Image 1,1,1,100000002,510000001358,
5,,Segment,1,4,Image 1,3,1,100000002,510000001362,
12,,Segment,1,3,Image 1,3,1,100000000,510000001373,
20,,Segment,1,14,Image 1,5,1,100000001,510000001392,
8,,Segment,1,13,Image 1,5,1,100000001,510000001399,
15,,Segment,1,12,Image 1,5,1,100000001,510000001413,
34,,Segment,1,11,Image 1,4,1,100000001,510000001446,
3,,Segment,1,14,Image 1,6,1,100000001,510000001448,
14,,Segment,1,13,Image 1,4,1,100000001,510000001462,
5,,Segment,1,12,Image 1,4,1,100000001,510000001466,
8,,Segment,1,13,Image 1,5,1,100000001,510000001473,
33,,Segment,1,5,Image 1,4,1,100000000,510000001505,
20,,Segment,1,4,Image 1,3,1,100000000,510000001524,
4,,Segment,1,3,Image 1,2,1,100000000,510000001527,
27,,Segment,1,6,Image 1,2,1,100000001,510000001570,
14,,Segment,1,5,Image 1,1,1,100000001,510000001583,
41,,Segment,1,4,Image 1,1,1,100000001,510000001623,
15,,Segment,1,3,Image 1,1,1,100000001,510000001637,
3,,Segment,1,2,Image 1,1,1,100000001,510000001639,
7,,Segment,1,6,Image 1,1,1,100000001,510000001645,
18,,Segment,1,5,Image 1,2,1,100000001,510000001662,
12,,Segment,1,7,Image 1,2,1,100000001,510000001673,
34,,Segment,1,6,Image 1,2,1,100000001,510000001706,
19,,Segment,1,5,Image 1,2,1,100000001,510000001724,
3,,Segment,1,4,Image 1,2,1,100000001,510000001726,
5,,Segment,1,3,Image 1,2,1,100000001,510000001730,
4,,Segment,1,7,Image 1,3,1,100000001,510000001733,
13,,Segment,1,6,Image 1,3,1,100000001,510000001745,
4,,Segment,1,5,Image 1,4,1,100000001,510000001748,
10,,Segment,1,4,Image 1,3,1,100000001,510000001757,
3,,Segment,1,5,Image 1,3,1,100000001,510000001759,
7,,Segment,1,4,Image 1,2,1,100000001,510000001765,
3,,Segment,1,5,Image 1,3,1,100000001,510000001767,
6,,Segment,1,5,Image 1,3,1,100000001,510000001772,
4,,Segment,1,1,Image 1,2,1,100000001,510000001776,
11,,Segment,1,2,Image 1,1,1,100000000,510000001786,
3,,Segment,1,1,Image 1,2,1,100000000,510000001788,
8,,Segment,1,5,Image 1,3,1,100000000,510000001795,
3,,Segment,1,4,Image 1,2,1,100000000,510000001797,
3,,Segment,1,3,Image 1,3,1,100000000,510000001799,
46,,Segment,1,1,Image 1,2,1,100000002,510000001844,
16,,Segment,1,0,Image 1,1,1,100000002,510000001879,
16,,Segment,1,4,Image 1,2,1,100000001,510000001894,
27,,Segment,1,3,Image 1,2,1,100000001,510000001920,
9,,Segment,1,2,Image 1,1,1,100000001,510000001928,
19,,Segment,1,1,Image 1,1,1,100000001,510000001946,
24,,Segment,1,0,Image 1,1,1,100000001,510000001973,
45,,Segment,1,5,Image 1,2,1,100000000,510000002017,
3,,Segment,1,4,Image 1,1,1,100000000,510000002019,
11,,Segment,1,3,Image 1,1,1,100000000,510000002029,
3,,Segment,1,2,Image 1,1,1,100000000,510000002031,
3,,Segment,1,5,Image 1,1,1,100000000,510000002034,
4,,Segment,1,4,Image 1,2,1,100000000,510000002037,
8,,Segment,1,3,Image 1,2,1,100000000,510000002045,
6,,Segment,1,1,Image 1,2,1,100000000,510000002050,
12,,Segment,1,1,Image 1,1,1,100000000,510000002061,
13,,Segment,1,0,Image 1,1,1,100000000,510000002076,
23,,Segment,1,5,Image 1,2,1,100000001,510000002103,
26,,Segment,1,4,Image 1,1,1,100000001,510000002128,
22,,Segment,1,3,Image 1,1,1,100000001,510000002149,
11,,Segment,1,6,Image 1,2,1,100000001,510000002159,
18,,Segment,1,5,Image 1,1,1,100000001,510000002176,
12,,Segment,1,6,Image 1,1,1,100000001,510000002187,
17,,Segment,1,3,Image 1,2,1,100000001,510000002203,
17,,Segment,1,2,Image 1,2,1,100000001,510000002219,
3,,Segment,1,4,Image 1,3,1,100000001,510000002221,
6,,Segment,1,4,Image 1,2,1,100000001,510000002226,
5,,Segment,1,3,Image 1,3,1,100000001,510000002230,
5,,Segment,1,1,Image 1,2,1,100000001,510000002234,
3,,Segment,1,1,Image 1,2,1,100000000,510000002236,
12,,Segment,1,1,Image 1,1,1,100000001,510000002247,
19,,Segment,1,7,Image 1,5,1,100000001,510000002265,
23,,Segment,1,6,Image 1,4,1,100000001,510000002287,
57,,Segment,1,7,Image 1,4,1,100000001,510000002343,
21,,Segment,1,10,Image 1,5,1,100000001,510000002363,
9,,Segment,1,9,Image 1,4,1,100000001,510000002371,
10,,Segment,1,10,Image 1,4,1,100000001,510000002380,
9,,Segment,1,8,Image 1,4,1,100000001,510000002388,
8,,Segment,1,7,Image 1,4,1,100000001,510000002396,
24,,Segment,1,5,Image 1,4,1,100000001,510000002419,
29,,Segment,1,4,Image 1,1,1,100000002,510000002447,
23,,Segment,1,1,Image 1,1,1,100000000,510000002470,
6,,Segment,1,0,Image 1,1,1,100000000,510000002480,
22,,Segment,1,2,Image 1,1,1,100000002,510000002501,
9,,Segment,1,1,Image 1,1,1,100000002,510000002509,
10,,Segment,1,2,Image 1,2,1,100000002,510000002518,
1,,Segment,1,0,Image 1,1,1,100000002,510000002530,
7,,Segment,1,0,Image 1,1,1,100000000,510000002543,
3,,Segment,1,1,Image 1,2,1,100000000,510000002545,
37,,Segment,1,4,Image 1,3,1,100000001,510000002581,
6,,Segment,1,3,Image 1,2,1,100000001,510000002586,
30,,Segment,1,4,Image 1,4,1,100000001,510000002615,
5,,Segment,1,4,Image 1,2,1,100000002,510000002619,
31,,Segment,1,1,Image 1,1,1,100000001,510000002649,
10,,Segment,1,2,Image 1,3,1,100000002,510000002658,
6,,Segment,1,1,Image 1,2,1,100000002,510000002663,
6,,Segment,1,3,Image 1,3,1,100000001,510000002668,
8,,Segment,1,2,Image 1,3,1,100000001,510000002675,
4,,Segment,1,3,Image 1,4,1,100000001,510000002678,
3,,Segment,1,2,Image 1,2,1,100000002,510000002681,
31,,Segment,1,0,Image 1,1,1,100000000,510000002711,
4,,Segment,1,2,Image 1,1,1,100000000,510000002714,
4,,Segment,1,1,Image 1,1,1,100000000,510000002717,
14,,Segment,1,0,Image 1,1,1,100000000,510000002732,
3,,Segment,1,2,Image 1,2,1,100000000,510000002734,
8,,Segment,1,0,Image 1,1,1,100000001,510000002741,
9,,Segment,1,0,Image 1,1,1,100000000,510000002749,
7,,Segment,1,0,Image 1,1,1,100000001,510000002758,
3,,Segment,1,0,Image 1,1,1,100000002,510000002767,
4,,Segment,1,0,Image 1,1,1,100000000,510000002772,
8,,Segment,1,0,Image 1,1,1,100000000,510000002796,
2,,Segment,1,7,Image 1,6,1,100000000,510000002797,
2,,Segment,1,4,Image 1,5,1,100000000,510000002798,
2,,Segment,1,4,Image 1,4,1,100000000,510000002799,
2,,Segment,1,2,Image 1,2,1,100000000,510000002800,
2,,Segment,1,4,Image 1,3,1,100000000,510000002801,
2,,Segment,1,6,Image 1,1,1,100000000,510000002803,
2,,Segment,1,6,Image 1,2,1,100000000,510000002804,
2,,Segment,1,3,Image 1,3,1,100000000,510000002806,
2,,Segment,1,1,Image 1,2,1,100000001,510000002807,
2,,Segment,1,13,Image 1,6,1,100000001,510000002808,
2,,Segment,1,10,Image 1,4,1,100000001,510000002809,
2,,Segment,1,4,Image 1,2,1,100000001,510000002810,
2,,Segment,1,1,Image 1,1,1,100000001,510000002812,
2,,Segment,1,3,Image 1,2,1,100000001,510000002814,
2,,Segment,1,3,Image 1,1,1,100000002,510000002815,
