
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
5.94246,µm^3,Segment,0,1,1,100000001,510000000623,
4.56046,µm^3,Segment,2,2,1,100000002,510000000671,
3.95234,µm^3,Segment,1,1,1,100000002,510000000679,
0.372591,µm^3,Segment,0,1,1,100000002,510000000700,
0.844341,µm^3,Segment,6,6,1,100000000,510000000703,
6.66233,µm^3,Segment,2,2,1,100000000,510000000741,
4.25617,µm^3,Segment,1,1,1,100000000,510000000761,
1.50319,µm^3,Segment,0,1,1,100000000,510000000770,
5.33886,µm^3,Segment,1,2,1,100000002,510000000817,
2.76846,µm^3,Segment,0,1,1,100000002,510000000847,
0.808976,µm^3,Segment,3,3,1,100000001,510000000859,
4.42078,µm^3,Segment,2,2,1,100000001,510000000876,
2.55402,µm^3,Segment,0,1,1,100000001,510000000907,
2.09514,µm^3,Segment,4,2,1,100000001,510000000927,
4.22993,µm^3,Segment,3,2,1,100000001,510000000945,
1.10243,µm^3,Segment,4,3,1,100000001,510000000948,
4.4879,µm^3,Segment,3,2,1,100000000,510000000992,
3.92883,µm^3,Segment,2,2,1,100000000,510000001016,
0.385788,µm^3,Segment,1,1,1,100000000,510000001018,
2.53222,µm^3,Segment,0,1,1,100000000,510000001036,
6.12615,µm^3,Segment,2,1,1,100000001,510000001058,
2.20019,µm^3,Segment,1,2,1,100000001,510000001062,
0.618476,µm^3,Segment,3,3,1,100000001,510000001079,
0.270082,µm^3,Segment,2,2,1,100000001,510000001081,
1.50021,µm^3,Segment,1,1,1,100000001,510000001086,
1.28081,µm^3,Segment,0,1,1,100000001,510000001109,
3.77726,µm^3,Segment,0,1,1,100000001,510000001143,
2.41842,µm^3,Segment,0,1,1,100000001,510000001164,
5.71811,µm^3,Segment,1,1,1,100000002,510000001187,
1.47662,µm^3,Segment,2,2,1,100000001,510000001198,
2.34129,µm^3,Segment,1,2,1,100000001,510000001215,
2.1337,µm^3,Segment,0,1,1,100000001,510000001225,
11.0444,µm^3,Segment,12,3,1,100000001,510000001279,
0.742007,µm^3,Segment,2,3,1,100000001,510000001284,
6.37199,µm^3,Segment,4,2,1,100000002,510000001319,
4.9112,µm^3,Segment,3,2,1,100000002,510000001340,
6.31414,µm^3,Segment,2,1,1,100000002,510000001358,
1.41118,µm^3,Segment,4,3,1,100000002,510000001362,
2.4446,µm^3,Segment,3,3,1,100000000,510000001373,
2.3192,µm^3,Segment,14,5,1,100000001,510000001392,
1.98362,µm^3,Segment,13,5,1,100000001,510000001399,
3.41798,µm^3,Segment,12,5,1,100000001,510000001413,
6.3962,µm^3,Segment,11,4,1,100000001,510000001446,
1.59398,µm^3,Segment,14,6,1,100000001,510000001448,
2.28255,µm^3,Segment,13,4,1,100000001,510000001462,
2.58718,µm^3,Segment,12,4,1,100000001,510000001466,
1.72229,µm^3,Segment,13,5,1,100000001,510000001473,
4.70303,µm^3,Segment,5,4,1,100000000,510000001505,
4.23092,µm^3,Segment,4,3,1,100000000,510000001524,
1.29104,µm^3,Segment,3,2,1,100000000,510000001527,
4.81696,µm^3,Segment,6,2,1,100000001,510000001570,
4.37307,µm^3,Segment,5,1,1,100000001,510000001583,
7.96243,µm^3,Segment,4,1,1,100000001,510000001623,
8.7718,µm^3,Segment,3,1,1,100000001,510000001637,
1.29428,µm^3,Segment,2,1,1,100000001,510000001639,
1.90075,µm^3,Segment,6,1,1,100000001,510000001645,
2.8014,µm^3,Segment,5,2,1,100000001,510000001662,
1.12973,µm^3,Segment,7,2,1,100000001,510000001673,
7.89781,µm^3,Segment,6,2,1,100000001,510000001706,
3.62216,µm^3,Segment,5,2,1,100000001,510000001724,
1.07677,µm^3,Segment,4,2,1,100000001,510000001726,
2.09522,µm^3,Segment,3,2,1,100000001,510000001730,
0.626155,µm^3,Segment,7,3,1,100000001,510000001733,
1.84921,µm^3,Segment,6,3,1,100000001,510000001745,
0.267454,µm^3,Segment,5,4,1,100000001,510000001748,
3.01375,µm^3,Segment,4,3,1,100000001,510000001757,
0.620954,µm^3,Segment,5,3,1,100000001,510000001759,
1.24095,µm^3,Segment,4,2,1,100000001,510000001765,
0.954018,µm^3,Segment,5,3,1,100000001,510000001767,
1.91018,µm^3,Segment,5,3,1,100000001,510000001772,
0.775259,µm^3,Segment,1,2,1,100000001,510000001776,
3.01868,µm^3,Segment,2,1,1,100000000,510000001786,
1.56119,µm^3,Segment,1,2,1,100000000,510000001788,
1.88234,µm^3,Segment,5,3,1,100000000,510000001795,
1.34247,µm^3,Segment,4,2,1,100000000,510000001797,
0.761029,µm^3,Segment,3,3,1,100000000,510000001799,
9.32875,µm^3,Segment,1,2,1,100000002,510000001844,
3.10153,µm^3,Segment,0,1,1,100000002,510000001879,
2.19104,µm^3,Segment,4,2,1,100000001,510000001894,
8.44103,µm^3,Segment,3,2,1,100000001,510000001920,
10.6691,µm^3,Segment,2,1,1,100000001,510000001928,
6.53838,µm^3,Segment,1,1,1,100000001,510000001946,
4.99198,µm^3,Segment,0,1,1,100000001,510000001973,
11.6122,µm^3,Segment,5,2,1,100000000,510000002017,
0.9338,µm^3,Segment,4,1,1,100000000,510000002019,
4.58917,µm^3,Segment,3,1,1,100000000,510000002029,
1.06002,µm^3,Segment,2,1,1,100000000,510000002031,
2.18015,µm^3,Segment,5,1,1,100000000,510000002034,
1.24779,µm^3,Segment,4,2,1,100000000,510000002037,
2.23414,µm^3,Segment,3,2,1,100000000,510000002045,
1.70113,µm^3,Segment,1,2,1,100000000,510000002050,
2.61187,µm^3,Segment,1,1,1,100000000,510000002061,
1.92071,µm^3,Segment,0,1,1,100000000,510000002076,
6.35407,µm^3,Segment,5,2,1,100000001,510000002103,
3.73675,µm^3,Segment,4,1,1,100000001,510000002128,
6.63824,µm^3,Segment,3,1,1,100000001,510000002149,
1.10885,µm^3,Segment,6,2,1,100000001,510000002159,
3.40694,µm^3,Segment,5,1,1,100000001,510000002176,
2.35454,µm^3,Segment,6,1,1,100000001,510000002187,
4.11791,µm^3,Segment,3,2,1,100000001,510000002203,
3.98265,µm^3,Segment,2,2,1,100000001,510000002219,
0.647085,µm^3,Segment,4,3,1,100000001,510000002221,
0.902825,µm^3,Segment,4,2,1,100000001,510000002226,
1.62518,µm^3,Segment,3,3,1,100000001,510000002230,
1.6781,µm^3,Segment,1,2,1,100000001,510000002234,
0.348541,µm^3,Segment,1,2,1,100000000,510000002236,
2.28884,µm^3,Segment,1,1,1,100000001,510000002247,
4.21904,µm^3,Segment,7,5,1,100000001,510000002265,
7.287,µm^3,Segment,6,4,1,100000001,510000002287,
13.0016,µm^3,Segment,7,4,1,100000001,510000002343,
2.82274,µm^3,Segment,10,5,1,100000001,510000002363,
2.41706,µm^3,Segment,9,4,1,100000001,510000002371,
2.80709,µm^3,Segment,10,4,1,100000001,510000002380,
6.87504,µm^3,Segment,8,4,1,100000001,510000002388,
4.58093,µm^3,Segment,7,4,1,100000001,510000002396,
10.244,µm^3,Segment,5,4,1,100000001,510000002419,
8.22058,µm^3,Segment,4,1,1,100000002,510000002447,
4.66746,µm^3,Segment,1,1,1,100000000,510000002470,
2.33979,µm^3,Segment,0,1,1,100000000,510000002480,
2.60672,µm^3,Segment,2,1,1,100000002,510000002501,
2.29685,µm^3,Segment,1,1,1,100000002,510000002509,
1.55861,µm^3,Segment,2,2,1,100000002,510000002518,
0.0454613,µm^3,Segment,0,1,1,100000002,510000002530,
1.07939,µm^3,Segment,0,1,1,100000000,510000002543,
0.977239,µm^3,Segment,1,2,1,100000000,510000002545,
6.43893,µm^3,Segment,4,3,1,100000001,510000002581,
4.16429,µm^3,Segment,3,2,1,100000001,510000002586,
4.22884,µm^3,Segment,4,4,1,100000001,510000002615,
2.51003,µm^3,Segment,4,2,1,100000002,510000002619,
6.81372,µm^3,Segment,1,1,1,100000001,510000002649,
3.17487,µm^3,Segment,2,3,1,100000002,510000002658,
3.8687,µm^3,Segment,1,2,1,100000002,510000002663,
2.1684,µm^3,Segment,3,3,1,100000001,510000002668,
2.09549,µm^3,Segment,2,3,1,100000001,510000002675,
0.771954,µm^3,Segment,3,4,1,100000001,510000002678,
1.1154,µm^3,Segment,2,2,1,100000002,510000002681,
4.58529,µm^3,Segment,0,1,1,100000000,510000002711,
0.870301,µm^3,Segment,2,1,1,100000000,510000002714,
2.15764,µm^3,Segment,1,1,1,100000000,510000002717,
1.56751,µm^3,Segment,0,1,1,100000000,510000002732,
0.831444,µm^3,Segment,2,2,1,100000000,510000002734,
1.40475,µm^3,Segment,0,1,1,100000001,510000002741,
2.03019,µm^3,Segment,0,1,1,100000000,510000002749,
2.42284,µm^3,Segment,0,1,1,100000001,510000002758,
0.364481,µm^3,Segment,0,1,1,100000002,510000002767,
0.715227,µm^3,Segment,0,1,1,100000000,510000002772,
0.954754,µm^3,Segment,0,1,1,100000000,510000002796,
0.830939,µm^3,Segment,7,6,1,100000000,510000002797,
0.345548,µm^3,Segment,4,5,1,100000000,510000002798,
0.829851,µm^3,Segment,4,4,1,100000000,510000002799,
0.984791,µm^3,Segment,2,2,1,100000000,510000002800,
0.237747,µm^3,Segment,4,3,1,100000000,510000002801,
0.391924,µm^3,Segment,6,1,1,100000000,510000002803,
0.60096,µm^3,Segment,6,2,1,100000000,510000002804,
0.200374,µm^3,Segment,3,3,1,100000000,510000002806,
0.250966,µm^3,Segment,1,2,1,100000001,510000002807,
0.507415,µm^3,Segment,13,6,1,100000001,510000002808,
0.720071,µm^3,Segment,10,4,1,100000001,510000002809,
0.906551,µm^3,Segment,4,2,1,100000001,510000002810,
0.564921,µm^3,Segment,1,1,1,100000001,510000002812,
0.339238,µm^3,Segment,3,2,1,100000001,510000002814,
0.970584,µm^3,Segment,3,1,1,100000002,510000002815,
