
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000003321,
0,,Spine,2,0,Image 1,1,1,100000000,610000003327,
2.00195,,Spine,2,4,Image 1,1,1,100000002,610000003329,
2.00195,,Spine,2,0,Image 1,1,1,100000000,610000003333,
1,,Spine,2,0,Image 1,1,1,100000000,610000003347,
1.50098,,Spine,2,4,Image 1,5,1,100000000,610000003355,
1.00195,,Spine,2,3,Image 1,4,1,100000000,610000003356,
0,,Spine,2,1,Image 1,1,1,100000000,610000003357,
1.50098,,Spine,2,0,Image 1,1,1,100000000,610000003359,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000003360,
0,,Spine,2,0,Image 1,1,1,100000000,610000003362,
1,,Spine,2,1,Image 1,1,1,100000000,610000003363,
16.0156,,Spine,2,1,Image 1,1,1,100000000,610000003366,
1,,Spine,2,0,Image 1,1,1,100000000,610000003367,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000003368,
1.50098,,Spine,2,0,Image 1,1,1,100000000,610000003371,
0.500977,,Spine,2,2,Image 1,2,1,100000000,610000003372,
2.00195,,Spine,2,5,Image 1,1,1,100000000,610000003373,
1,,Spine,2,2,Image 1,1,1,100000000,610000003375,
2.00195,,Spine,2,8,Image 1,4,1,100000001,610000003376,
0.500977,,Spine,2,4,Image 1,3,1,100000001,610000003377,
0.500977,,Spine,2,4,Image 1,3,1,100000001,610000003378,
1,,Spine,2,4,Image 1,4,1,100000001,610000003379,
1.50098,,Spine,2,3,Image 1,2,1,100000001,610000003380,
0,,Spine,2,3,Image 1,2,1,100000001,610000003381,
4.00391,,Spine,2,1,Image 1,1,1,100000001,610000003382,
2,,Spine,2,0,Image 1,1,1,100000001,610000003383,
1.50098,,Spine,2,0,Image 1,1,1,100000001,610000003384,
0.500977,,Spine,2,3,Image 1,2,1,100000001,610000003387,
2.00195,,Spine,2,3,Image 1,2,1,100000001,610000003388,
0,,Spine,2,2,Image 1,1,1,100000001,610000003389,
1.00195,,Spine,2,1,Image 1,1,1,100000001,610000003390,
3.00391,,Spine,2,7,Image 1,3,1,100000001,610000003392,
0,,Spine,2,6,Image 1,2,1,100000001,610000003393,
0,,Spine,2,6,Image 1,2,1,100000001,610000003394,
1.50195,,Spine,2,4,Image 1,3,1,100000001,610000003395,
0.500977,,Spine,2,2,Image 1,2,1,100000001,610000003396,
0.500977,,Spine,2,2,Image 1,3,1,100000001,610000003397,
0.500977,,Spine,2,1,Image 1,1,1,100000001,610000003398,
0,,Spine,2,1,Image 1,1,1,100000001,610000003399,
0,,Spine,2,0,Image 1,1,1,100000001,610000003400,
1.50195,,Spine,2,4,Image 1,2,1,100000002,610000003401,
1.00195,,Spine,2,4,Image 1,2,1,100000002,610000003402,
2.50391,,Spine,2,0,Image 1,1,1,100000002,610000003403,
