
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
22.6752,°,Segment,0,1,1,100000002,510000000847,
-72.7013,°,Segment,3,3,1,100000001,510000000859,
7.25076,°,Segment,2,2,1,100000001,510000000876,
29.7851,°,Segment,0,1,1,100000001,510000000907,
-63.7534,°,Segment,4,2,1,100000001,510000000927,
-23.7327,°,Segment,3,2,1,100000001,510000000945,
75.9638,°,Segment,4,3,1,100000001,510000000948,
131.27,°,Segment,3,2,1,100000000,510000000992,
141.816,°,Segment,2,2,1,100000000,510000001016,
132.291,°,Segment,1,1,1,100000000,510000001018,
131.972,°,Segment,0,1,1,100000000,510000001036,
90.1138,°,Segment,2,1,1,100000001,510000001058,
85.0757,°,Segment,1,2,1,100000001,510000001062,
55.8914,°,Segment,3,3,1,100000001,510000001079,
9.79383,°,Segment,2,2,1,100000001,510000001081,
-21.5184,°,Segment,1,1,1,100000001,510000001086,
-20.949,°,Segment,0,1,1,100000001,510000001109,
-75.2803,°,Segment,0,1,1,100000001,510000001143,
65.1058,°,Segment,0,1,1,100000001,510000001164,
68.9536,°,Segment,1,1,1,100000002,510000001187,
135.254,°,Segment,2,2,1,100000001,510000001198,
115.523,°,Segment,1,2,1,100000001,510000001215,
54.9276,°,Segment,0,1,1,100000001,510000001225,
-107.212,°,Segment,12,3,1,100000001,510000001279,
-171.311,°,Segment,2,3,1,100000001,510000001284,
117.551,°,Segment,4,2,1,100000002,510000001319,
148.072,°,Segment,3,2,1,100000002,510000001340,
149.491,°,Segment,2,1,1,100000002,510000001358,
-147.255,°,Segment,4,3,1,100000002,510000001362,
-149.966,°,Segment,3,3,1,100000000,510000001373,
30.9688,°,Segment,14,5,1,100000001,510000001392,
137.151,°,Segment,13,5,1,100000001,510000001399,
72.6659,°,Segment,12,5,1,100000001,510000001413,
-146.189,°,Segment,11,4,1,100000001,510000001446,
166.018,°,Segment,14,6,1,100000001,510000001448,
-158.427,°,Segment,13,4,1,100000001,510000001462,
-135.627,°,Segment,12,4,1,100000001,510000001466,
-151.417,°,Segment,13,5,1,100000001,510000001473,
36.902,°,Segment,5,4,1,100000000,510000001505,
41.4059,°,Segment,4,3,1,100000000,510000001524,
100.908,°,Segment,3,2,1,100000000,510000001527,
-100.367,°,Segment,6,2,1,100000001,510000001570,
-108.294,°,Segment,5,1,1,100000001,510000001583,
-77.9495,°,Segment,4,1,1,100000001,510000001623,
-46.6013,°,Segment,3,1,1,100000001,510000001637,
-20.1334,°,Segment,2,1,1,100000001,510000001639,
52.4098,°,Segment,6,1,1,100000001,510000001645,
-26.7197,°,Segment,5,2,1,100000001,510000001662,
-116.655,°,Segment,7,2,1,100000001,510000001673,
-63.0009,°,Segment,6,2,1,100000001,510000001706,
-8.45209,°,Segment,5,2,1,100000001,510000001724,
-27.3821,°,Segment,4,2,1,100000001,510000001726,
0.146724,°,Segment,3,2,1,100000001,510000001730,
-162.239,°,Segment,7,3,1,100000001,510000001733,
63.2756,°,Segment,6,3,1,100000001,510000001745,
-163.33,°,Segment,5,4,1,100000001,510000001748,
-78.9083,°,Segment,4,3,1,100000001,510000001757,
8.7757,°,Segment,5,3,1,100000001,510000001759,
-154.21,°,Segment,4,2,1,100000001,510000001765,
-112.607,°,Segment,5,3,1,100000001,510000001767,
107.771,°,Segment,5,3,1,100000001,510000001772,
15.7145,°,Segment,1,2,1,100000001,510000001776,
113.372,°,Segment,2,1,1,100000000,510000001786,
28.9951,°,Segment,1,2,1,100000000,510000001788,
152.945,°,Segment,5,3,1,100000000,510000001795,
28.9702,°,Segment,4,2,1,100000000,510000001797,
20.9769,°,Segment,3,3,1,100000000,510000001799,
41.5968,°,Segment,1,2,1,100000002,510000001844,
-9.51472,°,Segment,0,1,1,100000002,510000001879,
17.7315,°,Segment,4,2,1,100000001,510000001894,
168.672,°,Segment,3,2,1,100000001,510000001920,
-85.7524,°,Segment,2,1,1,100000001,510000001928,
-86.4967,°,Segment,1,1,1,100000001,510000001946,
-72.2957,°,Segment,0,1,1,100000001,510000001973,
169.654,°,Segment,5,2,1,100000000,510000002017,
-178.681,°,Segment,4,1,1,100000000,510000002019,
154.033,°,Segment,3,1,1,100000000,510000002029,
150.299,°,Segment,2,1,1,100000000,510000002031,
-174.545,°,Segment,5,1,1,100000000,510000002034,
58.0582,°,Segment,4,2,1,100000000,510000002037,
-78.4529,°,Segment,3,2,1,100000000,510000002045,
99.1523,°,Segment,1,2,1,100000000,510000002050,
-90.6516,°,Segment,1,1,1,100000000,510000002061,
-90,°,Segment,0,1,1,100000000,510000002076,
92.8989,°,Segment,5,2,1,100000001,510000002103,
-144.872,°,Segment,4,1,1,100000001,510000002128,
-98.6019,°,Segment,3,1,1,100000001,510000002149,
122.096,°,Segment,6,2,1,100000001,510000002159,
177.509,°,Segment,5,1,1,100000001,510000002176,
-152.154,°,Segment,6,1,1,100000001,510000002187,
-46.7069,°,Segment,3,2,1,100000001,510000002203,
-30.4022,°,Segment,2,2,1,100000001,510000002219,
159.63,°,Segment,4,3,1,100000001,510000002221,
-25.2527,°,Segment,4,2,1,100000001,510000002226,
75.1527,°,Segment,3,3,1,100000001,510000002230,
169.991,°,Segment,1,2,1,100000001,510000002234,
-16.8874,°,Segment,1,2,1,100000000,510000002236,
-70.2633,°,Segment,1,1,1,100000001,510000002247,
-86.6219,°,Segment,7,5,1,100000001,510000002265,
-117.711,°,Segment,6,4,1,100000001,510000002287,
-96.6289,°,Segment,7,4,1,100000001,510000002343,
55.3142,°,Segment,10,5,1,100000001,510000002363,
87.6249,°,Segment,9,4,1,100000001,510000002371,
98.0547,°,Segment,10,4,1,100000001,510000002380,
107.387,°,Segment,8,4,1,100000001,510000002388,
-142.301,°,Segment,7,4,1,100000001,510000002396,
57.1405,°,Segment,5,4,1,100000001,510000002419,
-145.446,°,Segment,4,1,1,100000002,510000002447,
61.0318,°,Segment,1,1,1,100000000,510000002470,
76.2863,°,Segment,0,1,1,100000000,510000002480,
-84.0468,°,Segment,2,1,1,100000002,510000002501,
-36.8802,°,Segment,1,1,1,100000002,510000002509,
0.893887,°,Segment,2,2,1,100000002,510000002518,
-112.095,°,Segment,0,1,1,100000002,510000002530,
-140.369,°,Segment,0,1,1,100000000,510000002543,
135.222,°,Segment,1,2,1,100000000,510000002545,
135.637,°,Segment,4,3,1,100000001,510000002581,
-41.7669,°,Segment,3,2,1,100000001,510000002586,
-116.326,°,Segment,4,4,1,100000001,510000002615,
20.4215,°,Segment,4,2,1,100000002,510000002619,
-4.59927,°,Segment,1,1,1,100000001,510000002649,
-53.098,°,Segment,2,3,1,100000002,510000002658,
-90.8459,°,Segment,1,2,1,100000002,510000002663,
-58.3987,°,Segment,3,3,1,100000001,510000002668,
-65.2677,°,Segment,2,3,1,100000001,510000002675,
-28.1069,°,Segment,3,4,1,100000001,510000002678,
89.7473,°,Segment,2,2,1,100000002,510000002681,
64.7533,°,Segment,0,1,1,100000000,510000002711,
35.7596,°,Segment,2,1,1,100000000,510000002714,
68.0156,°,Segment,1,1,1,100000000,510000002717,
-103.266,°,Segment,0,1,1,100000000,510000002732,
72.0209,°,Segment,2,2,1,100000000,510000002734,
-95.2936,°,Segment,0,1,1,100000001,510000002741,
-39.56,°,Segment,0,1,1,100000000,510000002749,
1.30546,°,Segment,0,1,1,100000001,510000002758,
-102.543,°,Segment,0,1,1,100000002,510000002767,
-156.773,°,Segment,0,1,1,100000000,510000002772,
100.582,°,Segment,0,1,1,100000000,510000002796,
82.5659,°,Segment,7,6,1,100000000,510000002797,
137.776,°,Segment,4,5,1,100000000,510000002798,
-102.461,°,Segment,4,4,1,100000000,510000002799,
87.4525,°,Segment,2,2,1,100000000,510000002800,
83.3247,°,Segment,4,3,1,100000000,510000002801,
-118.514,°,Segment,6,1,1,100000000,510000002803,
94.3196,°,Segment,6,2,1,100000000,510000002804,
146.209,°,Segment,3,3,1,100000000,510000002806,
-137.905,°,Segment,1,2,1,100000001,510000002807,
161.336,°,Segment,13,6,1,100000001,510000002808,
121.309,°,Segment,10,4,1,100000001,510000002809,
-43.4702,°,Segment,4,2,1,100000001,510000002810,
37.5413,°,Segment,1,1,1,100000001,510000002812,
162.837,°,Segment,3,2,1,100000001,510000002814,
-154.278,°,Segment,3,1,1,100000002,510000002815,
