
Spine Center Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
30.2934,,Spine,1,2,Image 1,3,1,100000000,610000003048,
31.524,,Spine,1,2,Image 1,3,1,100000001,610000003057,
64.9267,,Spine,1,0,Image 1,1,1,100000001,610000003062,
15.3809,,Spine,1,3,Image 1,2,1,100000000,610000003068,
46.927,,Spine,1,3,Image 1,2,1,100000000,610000003073,
21.0761,,Spine,1,0,Image 1,1,1,100000001,610000003080,
30.4613,,Spine,1,3,Image 1,2,1,100000002,610000003085,
33.1699,,Spine,1,3,Image 1,2,1,100000002,610000003089,
36.1687,,Spine,1,1,Image 1,1,1,100000001,610000003098,
35.7318,,Spine,1,3,Image 1,4,1,100000000,610000003107,
30.9563,,Spine,1,2,Image 1,3,1,100000000,610000003116,
42.4337,,Spine,1,2,Image 1,3,1,100000000,610000003124,
26.6696,,Spine,1,0,Image 1,1,1,100000002,610000003131,
28.2214,,Spine,1,0,Image 1,1,1,100000002,610000003141,
15.7868,,Spine,1,0,Image 1,1,1,100000002,610000003147,
20.9867,,Spine,1,0,Image 1,1,1,100000000,610000003157,
38.5507,,Spine,1,1,Image 1,1,1,100000001,610000003163,
31.7992,,Spine,1,2,Image 1,1,1,100000001,610000003166,
14.0428,,Spine,1,0,Image 1,1,1,100000002,610000003171,
37.8122,,Spine,1,0,Image 1,1,1,100000000,610000003176,
21.052,,Spine,1,1,Image 1,1,1,100000001,610000003182,
18.9337,,Spine,1,0,Image 1,1,1,100000000,610000003190,
23.5632,,Spine,1,0,Image 1,1,1,100000002,610000003196,
22.0151,,Spine,1,0,Image 1,1,1,100000000,610000003199,
30.4333,,Spine,1,4,Image 1,3,1,100000001,610000003202,
68.4738,,Spine,1,1,Image 1,1,1,100000001,610000003204,
15.5512,,Spine,1,0,Image 1,1,1,100000002,610000003210,
40.654,,Spine,1,3,Image 1,3,1,100000001,610000003213,
44.1541,,Spine,1,0,Image 1,1,1,100000000,610000003219,
19.7372,,Spine,1,0,Image 1,1,1,100000000,610000003222,
6.64737,,Spine,1,0,Image 1,1,1,100000002,610000003226,
38.5835,,Spine,1,0,Image 1,1,1,100000002,610000003230,
26.8177,,Spine,1,0,Image 1,1,1,100000000,610000003234,
37.3321,,Spine,1,7,Image 1,4,1,100000001,610000003237,
14.6591,,Spine,1,0,Image 1,1,1,100000000,610000003241,
23.6366,,Spine,1,0,Image 1,1,1,100000002,610000003245,
12.7541,,Spine,1,3,Image 1,4,1,100000000,610000003247,
17.2047,,Spine,1,0,Image 1,1,1,100000000,610000003249,
0.942809,,Spine,1,0,Image 1,1,1,100000002,610000003253,
31.209,,Spine,1,4,Image 1,1,1,100000002,610000003256,
27.9687,,Spine,1,3,Image 1,1,1,100000000,610000003259,
15.5,,Spine,1,0,Image 1,1,1,100000000,610000003262,
35.1306,,Spine,1,0,Image 1,1,1,100000000,610000003270,
2,,Spine,1,0,Image 1,1,1,100000000,610000003272,
34.0353,,Spine,1,1,Image 1,1,1,100000001,610000003277,
19.9053,,Spine,1,3,Image 1,2,1,100000000,610000003279,
33.4099,,Spine,1,4,Image 1,1,1,100000002,610000003281,
41.5879,,Spine,1,3,Image 1,3,1,100000001,610000003289,
13.4743,,Spine,1,1,Image 1,1,1,100000000,610000003293,
4.5,,Spine,1,1,Image 1,1,1,100000001,610000003297,
34.5,,Spine,1,0,Image 1,1,1,100000000,610000003299,
10,,Spine,1,0,Image 1,1,1,100000000,610000003303,
59.1739,,Spine,1,6,Image 1,2,1,100000001,610000003308,
18.2087,,Spine,1,1,Image 1,2,1,100000000,610000003310,
18.5,,Spine,1,0,Image 1,1,1,100000000,610000003313,
26.5,,Spine,1,0,Image 1,1,1,100000000,610000003315,
23.8472,,Spine,1,1,Image 1,1,1,100000000,610000003318,
13.5,,Spine,1,0,Image 1,1,1,100000000,610000003321,
9,,Spine,1,0,Image 1,1,1,100000000,610000003327,
23.6831,,Spine,1,4,Image 1,1,1,100000002,610000003329,
40,,Spine,1,0,Image 1,1,1,100000000,610000003333,
12,,Spine,1,0,Image 1,1,1,100000000,610000003347,
16,,Spine,1,4,Image 1,5,1,100000000,610000003355,
51,,Spine,1,3,Image 1,4,1,100000000,610000003356,
6.5,,Spine,1,1,Image 1,1,1,100000000,610000003357,
26,,Spine,1,0,Image 1,1,1,100000000,610000003359,
38,,Spine,1,0,Image 1,1,1,100000000,610000003360,
10,,Spine,1,0,Image 1,1,1,100000000,610000003362,
9,,Spine,1,1,Image 1,1,1,100000000,610000003363,
3,,Spine,1,1,Image 1,1,1,100000000,610000003366,
20,,Spine,1,0,Image 1,1,1,100000000,610000003367,
14.5,,Spine,1,0,Image 1,1,1,100000000,610000003368,
12.5,,Spine,1,0,Image 1,1,1,100000000,610000003371,
16,,Spine,1,2,Image 1,2,1,100000000,610000003372,
64.5,,Spine,1,5,Image 1,1,1,100000000,610000003373,
5,,Spine,1,2,Image 1,1,1,100000000,610000003375,
15.5,,Spine,1,8,Image 1,4,1,100000001,610000003376,
20.5,,Spine,1,4,Image 1,3,1,100000001,610000003377,
58.5,,Spine,1,4,Image 1,3,1,100000001,610000003378,
32.5,,Spine,1,4,Image 1,4,1,100000001,610000003379,
8,,Spine,1,3,Image 1,2,1,100000001,610000003380,
13.5,,Spine,1,3,Image 1,2,1,100000001,610000003381,
76,,Spine,1,1,Image 1,1,1,100000001,610000003382,
51.5,,Spine,1,0,Image 1,1,1,100000001,610000003383,
44,,Spine,1,0,Image 1,1,1,100000001,610000003384,
7,,Spine,1,3,Image 1,2,1,100000001,610000003387,
13.5,,Spine,1,3,Image 1,2,1,100000001,610000003388,
54.5,,Spine,1,2,Image 1,1,1,100000001,610000003389,
54,,Spine,1,1,Image 1,1,1,100000001,610000003390,
3.5,,Spine,1,7,Image 1,3,1,100000001,610000003392,
9,,Spine,1,6,Image 1,2,1,100000001,610000003393,
67,,Spine,1,6,Image 1,2,1,100000001,610000003394,
47,,Spine,1,4,Image 1,3,1,100000001,610000003395,
20.5,,Spine,1,2,Image 1,2,1,100000001,610000003396,
17.5,,Spine,1,2,Image 1,3,1,100000001,610000003397,
6,,Spine,1,1,Image 1,1,1,100000001,610000003398,
6.5,,Spine,1,1,Image 1,1,1,100000001,610000003399,
29.5,,Spine,1,0,Image 1,1,1,100000001,610000003400,
24.5,,Spine,1,4,Image 1,2,1,100000002,610000003401,
32.5,,Spine,1,4,Image 1,2,1,100000002,610000003402,
48.5,,Spine,1,0,Image 1,1,1,100000002,610000003403,
