
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
5,,Segment,16,5,1,100000003,510000001567,
4,,Segment,14,4,1,100000003,510000001575,
3,,Segment,13,3,1,100000003,510000001577,
3,,Segment,12,3,1,100000003,510000001579,
2,,Segment,10,2,1,100000003,510000001600,
2,,Segment,9,2,1,100000003,510000001631,
2,,Segment,7,2,1,100000003,510000001642,
1,,Segment,6,1,1,100000003,510000001676,
4,,Segment,17,4,1,100000000,510000001692,
3,,Segment,16,3,1,100000000,510000001698,
3,,Segment,15,3,1,100000000,510000001711,
4,,Segment,13,4,1,100000001,510000001728,
3,,Segment,13,3,1,100000003,510000001731,
4,,Segment,12,4,1,100000003,510000001737,
4,,Segment,12,4,1,100000001,510000001761,
4,,Segment,11,4,1,100000001,510000001769,
4,,Segment,10,4,1,100000001,510000001778,
4,,Segment,9,4,1,100000001,510000001783,
4,,Segment,8,4,1,100000001,510000001800,
3,,Segment,7,3,1,100000001,510000001822,
2,,Segment,6,2,1,100000001,510000001834,
2,,Segment,5,2,1,100000001,510000001845,
2,,Segment,4,2,1,100000001,510000001848,
2,,Segment,3,2,1,100000001,510000001853,
2,,Segment,2,2,1,100000001,510000001869,
8,,Segment,17,8,1,100000000,510000001872,
8,,Segment,16,8,1,100000000,510000001883,
7,,Segment,15,7,1,100000000,510000001890,
6,,Segment,14,6,1,100000000,510000001892,
5,,Segment,13,5,1,100000000,510000001901,
4,,Segment,12,4,1,100000000,510000001908,
4,,Segment,11,4,1,100000000,510000001914,
4,,Segment,10,4,1,100000000,510000001923,
4,,Segment,9,4,1,100000000,510000001942,
3,,Segment,8,3,1,100000000,510000001944,
2,,Segment,7,2,1,100000000,510000001950,
2,,Segment,6,2,1,100000000,510000001952,
1,,Segment,5,1,1,100000000,510000001959,
1,,Segment,3,1,1,100000000,510000001968,
1,,Segment,2,1,1,100000000,510000001979,
1,,Segment,0,1,1,100000000,510000001998,
5,,Segment,10,5,1,100000001,510000002027,
6,,Segment,16,6,1,100000000,510000002057,
5,,Segment,15,5,1,100000000,510000002063,
5,,Segment,13,5,1,100000000,510000002070,
4,,Segment,12,4,1,100000000,510000002086,
3,,Segment,11,3,1,100000000,510000002114,
3,,Segment,10,3,1,100000000,510000002124,
3,,Segment,9,3,1,100000000,510000002131,
4,,Segment,12,4,1,100000003,510000002139,
4,,Segment,11,4,1,100000003,510000002170,
3,,Segment,10,3,1,100000003,510000002176,
4,,Segment,16,4,1,100000000,510000002182,
3,,Segment,6,3,1,100000002,510000002193,
5,,Segment,9,5,1,100000001,510000002225,
4,,Segment,12,4,1,100000000,510000002236,
4,,Segment,11,4,1,100000000,510000002245,
5,,Segment,11,5,1,100000001,510000002250,
7,,Segment,16,7,1,100000000,510000002256,
6,,Segment,15,6,1,100000000,510000002295,
5,,Segment,12,5,1,100000003,510000002300,
4,,Segment,15,4,1,100000003,510000002302,
3,,Segment,13,3,1,100000000,510000002307,
2,,Segment,11,2,1,100000001,510000002316,
6,,Segment,16,6,1,100000000,510000002320,
5,,Segment,12,5,1,100000000,510000002326,
4,,Segment,11,4,1,100000001,510000002329,
6,,Segment,6,6,1,100000002,510000002344,
4,,Segment,8,4,1,100000001,510000002350,
4,,Segment,7,4,1,100000001,510000002377,
3,,Segment,6,3,1,100000001,510000002381,
3,,Segment,5,3,1,100000001,510000002384,
3,,Segment,4,3,1,100000001,510000002429,
2,,Segment,4,2,1,100000002,510000002473,
2,,Segment,3,2,1,100000002,510000002542,
2,,Segment,2,2,1,100000002,510000002544,
3,,Segment,11,3,1,100000003,510000002567,
7,,Segment,17,7,1,100000000,510000002570,
7,,Segment,16,7,1,100000000,510000002574,
6,,Segment,15,6,1,100000000,510000002583,
8,,Segment,17,8,1,100000000,510000002585,
3,,Segment,14,3,1,100000003,510000002588,
4,,Segment,14,4,1,100000000,510000002595,
3,,Segment,11,3,1,100000001,510000002597,
6,,Segment,17,6,1,100000000,510000002609,
3,,Segment,13,3,1,100000003,510000002617,
2,,Segment,12,2,1,100000003,510000002626,
2,,Segment,11,2,1,100000003,510000002650,
2,,Segment,10,2,1,100000003,510000002655,
3,,Segment,12,3,1,100000000,510000002657,
3,,Segment,11,3,1,100000000,510000002670,
2,,Segment,10,2,1,100000000,510000002674,
2,,Segment,9,2,1,100000000,510000002689,
4,,Segment,12,4,1,100000000,510000002692,
5,,Segment,14,5,1,100000000,510000002704,
5,,Segment,13,5,1,100000000,510000002708,
5,,Segment,12,5,1,100000000,510000002711,
4,,Segment,11,4,1,100000000,510000002723,
2,,Segment,13,2,1,100000003,510000002735,
3,,Segment,12,3,1,100000003,510000002745,
4,,Segment,13,4,1,100000003,510000002747,
6,,Segment,11,6,1,100000002,510000002767,
6,,Segment,10,6,1,100000002,510000002777,
5,,Segment,9,5,1,100000002,510000002783,
4,,Segment,8,4,1,100000002,510000002786,
4,,Segment,7,4,1,100000002,510000002806,
3,,Segment,5,3,1,100000002,510000002810,
3,,Segment,4,3,1,100000002,510000002817,
5,,Segment,12,5,1,100000000,510000002835,
4,,Segment,12,4,1,100000000,510000002838,
4,,Segment,6,4,1,100000001,510000002863,
6,,Segment,14,6,1,100000000,510000002875,
2,,Segment,12,2,1,100000003,510000002877,
5,,Segment,17,5,1,100000000,510000002883,
4,,Segment,13,4,1,100000003,510000002893,
4,,Segment,12,4,1,100000003,510000002901,
3,,Segment,11,3,1,100000003,510000002915,
3,,Segment,10,3,1,100000003,510000002938,
3,,Segment,9,3,1,100000003,510000002949,
5,,Segment,8,5,1,100000001,510000002955,
5,,Segment,14,5,1,100000000,510000002972,
2,,Segment,12,2,1,100000000,510000002977,
3,,Segment,7,3,1,100000001,510000002991,
2,,Segment,6,2,1,100000001,510000003026,
1,,Segment,5,1,1,100000001,510000003030,
1,,Segment,4,1,1,100000001,510000003056,
1,,Segment,3,1,1,100000001,510000003058,
1,,Segment,2,1,1,100000001,510000003069,
1,,Segment,1,1,1,100000001,510000003079,
1,,Segment,0,1,1,100000001,510000003094,
4,,Segment,13,4,1,100000000,510000003102,
4,,Segment,12,4,1,100000000,510000003108,
4,,Segment,10,4,1,100000002,510000003116,
4,,Segment,9,4,1,100000002,510000003119,
5,,Segment,13,5,1,100000003,510000003122,
7,,Segment,11,7,1,100000002,510000003126,
5,,Segment,14,5,1,100000000,510000003132,
5,,Segment,13,5,1,100000000,510000003137,
2,,Segment,11,2,1,100000000,510000003143,
4,,Segment,13,4,1,100000000,510000003150,
3,,Segment,12,3,1,100000000,510000003163,
3,,Segment,12,3,1,100000003,510000003172,
3,,Segment,11,3,1,100000003,510000003175,
5,,Segment,10,5,1,100000002,510000003179,
4,,Segment,12,4,1,100000003,510000003184,
4,,Segment,11,4,1,100000003,510000003191,
3,,Segment,10,3,1,100000003,510000003194,
3,,Segment,9,3,1,100000003,510000003202,
3,,Segment,8,3,1,100000003,510000003223,
5,,Segment,12,5,1,100000003,510000003227,
4,,Segment,13,4,1,100000000,510000003233,
6,,Segment,14,6,1,100000000,510000003239,
3,,Segment,11,3,1,100000003,510000003247,
4,,Segment,13,4,1,100000000,510000003255,
4,,Segment,13,4,1,100000000,510000003261,
5,,Segment,13,5,1,100000003,510000003266,
4,,Segment,12,4,1,100000003,510000003273,
4,,Segment,11,4,1,100000003,510000003277,
3,,Segment,12,3,1,100000003,510000003279,
3,,Segment,9,3,1,100000001,510000003287,
2,,Segment,3,2,1,100000001,510000003324,
2,,Segment,2,2,1,100000001,510000003364,
1,,Segment,0,1,1,100000001,510000003369,
4,,Segment,13,4,1,100000003,510000003381,
2,,Segment,5,2,1,100000000,510000003414,
2,,Segment,3,2,1,100000000,510000003426,
1,,Segment,8,1,1,100000003,510000003431,
1,,Segment,7,1,1,100000003,510000003436,
6,,Segment,11,6,1,100000001,510000003441,
6,,Segment,10,6,1,100000001,510000003445,
6,,Segment,9,6,1,100000001,510000003448,
6,,Segment,8,6,1,100000001,510000003459,
5,,Segment,7,5,1,100000001,510000003470,
3,,Segment,5,3,1,100000001,510000003494,
3,,Segment,4,3,1,100000001,510000003506,
3,,Segment,13,3,1,100000000,510000003509,
2,,Segment,7,2,1,100000001,510000003518,
4,,Segment,5,4,1,100000001,510000003528,
3,,Segment,9,3,1,100000000,510000003549,
7,,Segment,11,7,1,100000001,510000003556,
4,,Segment,11,4,1,100000003,510000003576,
2,,Segment,8,2,1,100000001,510000003626,
2,,Segment,7,2,1,100000001,510000003629,
2,,Segment,6,2,1,100000001,510000003633,
2,,Segment,5,2,1,100000001,510000003643,
3,,Segment,10,3,1,100000000,510000003649,
7,,Segment,10,7,1,100000001,510000003659,
7,,Segment,9,7,1,100000001,510000003665,
2,,Segment,8,2,1,100000001,510000003669,
2,,Segment,7,2,1,100000001,510000003695,
3,,Segment,4,3,1,100000002,510000003698,
4,,Segment,6,4,1,100000003,510000003706,
3,,Segment,5,3,1,100000003,510000003725,
2,,Segment,4,2,1,100000003,510000003739,
1,,Segment,3,1,1,100000003,510000003742,
1,,Segment,2,1,1,100000003,510000003787,
1,,Segment,1,1,1,100000003,510000003797,
1,,Segment,0,1,1,100000003,510000003818,
4,,Segment,12,4,1,100000003,510000003840,
3,,Segment,11,3,1,100000003,510000003845,
4,,Segment,9,4,1,100000000,510000003849,
4,,Segment,8,4,1,100000000,510000003851,
4,,Segment,7,4,1,100000000,510000003866,
3,,Segment,6,3,1,100000000,510000003868,
1,,Segment,4,1,1,100000003,510000003890,
5,,Segment,8,5,1,100000002,510000003903,
5,,Segment,10,5,1,100000002,510000003908,
4,,Segment,4,4,1,100000002,510000003912,
3,,Segment,13,3,1,100000003,510000003916,
3,,Segment,12,3,1,100000003,510000003918,
6,,Segment,14,6,1,100000000,510000003920,
5,,Segment,8,5,1,100000000,510000003927,
4,,Segment,9,4,1,100000003,510000003951,
4,,Segment,13,4,1,100000003,510000003953,
3,,Segment,14,3,1,100000000,510000003958,
3,,Segment,12,3,1,100000000,510000003964,
3,,Segment,11,3,1,100000000,510000003973,
4,,Segment,7,4,1,100000001,510000003985,
5,,Segment,12,5,1,100000003,510000003991,
5,,Segment,14,5,1,100000000,510000003995,
4,,Segment,13,4,1,100000000,510000003997,
3,,Segment,8,3,1,100000001,510000004016,
4,,Segment,14,4,1,100000000,510000004018,
5,,Segment,8,5,1,100000001,510000004025,
3,,Segment,6,3,1,100000003,510000004037,
4,,Segment,14,4,1,100000000,510000004042,
4,,Segment,8,4,1,100000002,510000004049,
3,,Segment,7,3,1,100000002,510000004068,
2,,Segment,5,2,1,100000002,510000004078,
2,,Segment,4,2,1,100000002,510000004115,
2,,Segment,3,2,1,100000002,510000004138,
1,,Segment,2,1,1,100000002,510000004140,
1,,Segment,1,1,1,100000002,510000004151,
1,,Segment,0,1,1,100000002,510000004163,
3,,Segment,8,3,1,100000001,510000004170,
3,,Segment,8,3,1,100000002,510000004175,
3,,Segment,7,3,1,100000001,510000004187,
3,,Segment,6,3,1,100000001,510000004196,
2,,Segment,5,2,1,100000001,510000004217,
4,,Segment,7,4,1,100000001,510000004222,
3,,Segment,9,3,1,100000003,510000004238,
5,,Segment,11,5,1,100000003,510000004241,
4,,Segment,5,4,1,100000002,510000004248,
5,,Segment,9,5,1,100000000,510000004251,
4,,Segment,11,4,1,100000003,510000004257,
3,,Segment,7,3,1,100000001,510000004266,
6,,Segment,13,6,1,100000000,510000004268,
3,,Segment,4,3,1,100000002,510000004281,
2,,Segment,3,2,1,100000002,510000004298,
1,,Segment,2,1,1,100000002,510000004302,
1,,Segment,1,1,1,100000002,510000004310,
3,,Segment,5,3,1,100000002,510000004316,
4,,Segment,9,4,1,100000000,510000004321,
4,,Segment,10,4,1,100000003,510000004329,
5,,Segment,7,5,1,100000002,510000004335,
4,,Segment,6,4,1,100000002,510000004343,
3,,Segment,8,3,1,100000003,510000004346,
5,,Segment,11,5,1,100000000,510000004349,
3,,Segment,7,3,1,100000001,510000004354,
2,,Segment,6,2,1,100000001,510000004357,
4,,Segment,7,4,1,100000002,510000004359,
3,,Segment,6,3,1,100000001,510000004361,
5,,Segment,7,5,1,100000001,510000004375,
4,,Segment,6,4,1,100000001,510000004378,
3,,Segment,5,3,1,100000001,510000004400,
2,,Segment,4,2,1,100000001,510000004409,
4,,Segment,12,4,1,100000000,510000004414,
3,,Segment,9,3,1,100000000,510000004429,
3,,Segment,5,3,1,100000002,510000004440,
2,,Segment,4,2,1,100000002,510000004466,
2,,Segment,3,2,1,100000002,510000004473,
2,,Segment,2,2,1,100000002,510000004486,
2,,Segment,1,2,1,100000002,510000004520,
1,,Segment,0,1,1,100000002,510000004552,
3,,Segment,3,3,1,100000002,510000004572,
3,,Segment,8,3,1,100000001,510000004589,
2,,Segment,5,2,1,100000003,510000004596,
4,,Segment,5,4,1,100000002,510000004598,
3,,Segment,5,3,1,100000001,510000004617,
3,,Segment,4,3,1,100000001,510000004622,
3,,Segment,3,3,1,100000001,510000004638,
2,,Segment,2,2,1,100000001,510000004685,
4,,Segment,3,4,1,100000002,510000004688,
2,,Segment,4,2,1,100000002,510000004693,
2,,Segment,5,2,1,100000001,510000004719,
2,,Segment,4,2,1,100000001,510000004727,
2,,Segment,3,2,1,100000001,510000004735,
2,,Segment,2,2,1,100000001,510000004770,
2,,Segment,1,2,1,100000001,510000004787,
2,,Segment,7,2,1,100000001,510000004799,
1,,Segment,6,1,1,100000001,510000004803,
3,,Segment,6,3,1,100000001,510000004809,
4,,Segment,7,4,1,100000001,510000004813,
3,,Segment,6,3,1,100000001,510000004823,
4,,Segment,7,4,1,100000001,510000004825,
4,,Segment,5,4,1,100000001,510000004832,
2,,Segment,5,2,1,100000002,510000004834,
3,,Segment,3,3,1,100000002,510000004859,
2,,Segment,2,2,1,100000001,510000004887,
1,,Segment,1,1,1,100000001,510000004893,
1,,Segment,0,1,1,100000001,510000004933,
3,,Segment,5,3,1,100000000,510000004935,
3,,Segment,4,3,1,100000000,510000004939,
2,,Segment,3,2,1,100000000,510000004985,
2,,Segment,2,2,1,100000000,510000005005,
4,,Segment,5,4,1,100000000,510000005008,
3,,Segment,3,3,1,100000001,510000005011,
4,,Segment,5,4,1,100000002,510000005014,
4,,Segment,5,4,1,100000003,510000005036,
3,,Segment,4,3,1,100000003,510000005041,
2,,Segment,3,2,1,100000003,510000005056,
1,,Segment,2,1,1,100000003,510000005066,
1,,Segment,1,1,1,100000003,510000005076,
1,,Segment,0,1,1,100000003,510000005092,
3,,Segment,10,3,1,100000000,510000005097,
3,,Segment,7,3,1,100000001,510000005102,
5,,Segment,10,5,1,100000000,510000005106,
4,,Segment,5,4,1,100000001,510000005109,
3,,Segment,5,3,1,100000001,510000005116,
2,,Segment,7,2,1,100000001,510000005119,
2,,Segment,5,2,1,100000003,510000005132,
2,,Segment,4,2,1,100000003,510000005149,
2,,Segment,5,2,1,100000000,510000005172,
3,,Segment,8,3,1,100000000,510000005174,
3,,Segment,7,3,1,100000003,510000005185,
3,,Segment,7,3,1,100000001,510000005187,
2,,Segment,4,2,1,100000000,510000005190,
3,,Segment,4,3,1,100000001,510000005196,
3,,Segment,2,3,1,100000002,510000005215,
4,,Segment,4,4,1,100000001,510000005219,
3,,Segment,4,3,1,100000003,510000005227,
1,,Segment,3,1,1,100000001,510000005242,
1,,Segment,2,1,1,100000001,510000005253,
3,,Segment,5,3,1,100000000,510000005263,
3,,Segment,5,3,1,100000003,510000005269,
3,,Segment,7,3,1,100000000,510000005274,
3,,Segment,6,3,1,100000001,510000005280,
3,,Segment,7,3,1,100000001,510000005284,
3,,Segment,7,3,1,100000000,510000005287,
2,,Segment,5,2,1,100000001,510000005293,
2,,Segment,4,2,1,100000003,510000005297,
3,,Segment,5,3,1,100000001,510000005315,
3,,Segment,7,3,1,100000000,510000005317,
1,,Segment,3,1,1,100000001,510000005350,
1,,Segment,1,1,1,100000001,510000005362,
1,,Segment,0,1,1,100000001,510000005372,
3,,Segment,3,3,1,100000001,510000005377,
2,,Segment,3,2,1,100000001,510000005385,
3,,Segment,7,3,1,100000003,510000005388,
2,,Segment,6,2,1,100000003,510000005403,
2,,Segment,5,2,1,100000003,510000005408,
3,,Segment,4,3,1,100000002,510000005410,
3,,Segment,5,3,1,100000001,510000005419,
2,,Segment,2,2,1,100000001,510000005442,
3,,Segment,2,3,1,100000003,510000005460,
2,,Segment,1,2,1,100000003,510000005476,
3,,Segment,6,3,1,100000003,510000005491,
3,,Segment,5,3,1,100000001,510000005499,
2,,Segment,7,2,1,100000003,510000005502,
3,,Segment,6,3,1,100000001,510000005505,
3,,Segment,5,3,1,100000000,510000005516,
1,,Segment,3,1,1,100000002,510000005524,
1,,Segment,6,1,1,100000001,510000005527,
2,,Segment,5,2,1,100000001,510000005535,
2,,Segment,8,2,1,100000000,510000005541,
4,,Segment,4,4,1,100000003,510000005566,
3,,Segment,3,3,1,100000003,510000005572,
2,,Segment,2,2,1,100000003,510000005606,
2,,Segment,2,2,1,100000002,510000005613,
2,,Segment,4,2,1,100000002,510000005626,
1,,Segment,4,1,1,100000001,510000005661,
1,,Segment,3,1,1,100000001,510000005669,
4,,Segment,10,4,1,100000000,510000005671,
2,,Segment,3,2,1,100000003,510000005685,
2,,Segment,2,2,1,100000003,510000005696,
3,,Segment,4,3,1,100000000,510000005704,
2,,Segment,3,2,1,100000001,510000005708,
4,,Segment,5,4,1,100000001,510000005717,
3,,Segment,4,3,1,100000001,510000005736,
2,,Segment,3,2,1,100000001,510000005749,
2,,Segment,2,2,1,100000001,510000005751,
2,,Segment,4,2,1,100000003,510000005765,
1,,Segment,3,1,1,100000003,510000005809,
2,,Segment,2,2,1,100000002,510000005825,
1,,Segment,1,1,1,100000002,510000005838,
1,,Segment,4,1,1,100000003,510000005840,
3,,Segment,2,3,1,100000003,510000005847,
2,,Segment,1,2,1,100000003,510000005863,
3,,Segment,5,3,1,100000001,510000005871,
2,,Segment,3,2,1,100000001,510000005897,
3,,Segment,3,3,1,100000003,510000005915,
2,,Segment,2,2,1,100000003,510000005919,
3,,Segment,4,3,1,100000002,510000005923,
3,,Segment,3,3,1,100000001,510000005926,
3,,Segment,5,3,1,100000003,510000005936,
3,,Segment,4,3,1,100000003,510000005939,
2,,Segment,4,2,1,100000002,510000005958,
4,,Segment,5,4,1,100000003,510000005961,
2,,Segment,5,2,1,100000000,510000005976,
2,,Segment,4,2,1,100000000,510000005979,
2,,Segment,3,2,1,100000000,510000005998,
2,,Segment,2,2,1,100000003,510000006008,
2,,Segment,3,2,1,100000003,510000006012,
3,,Segment,7,3,1,100000000,510000006019,
2,,Segment,3,2,1,100000001,510000006021,
3,,Segment,3,3,1,100000001,510000006038,
2,,Segment,3,2,1,100000003,510000006051,
3,,Segment,4,3,1,100000002,510000006053,
3,,Segment,3,3,1,100000003,510000006055,
3,,Segment,4,3,1,100000000,510000006061,
2,,Segment,3,2,1,100000001,510000006063,
3,,Segment,2,3,1,100000001,510000006074,
3,,Segment,5,3,1,100000003,510000006077,
2,,Segment,4,2,1,100000000,510000006095,
1,,Segment,2,1,1,100000002,510000006120,
1,,Segment,6,1,1,100000000,510000006122,
2,,Segment,2,2,1,100000000,510000006133,
1,,Segment,1,1,1,100000000,510000006135,
1,,Segment,0,1,1,100000000,510000006156,
3,,Segment,2,3,1,100000001,510000006160,
2,,Segment,2,2,1,100000002,510000006172,
2,,Segment,2,2,1,100000001,510000006178,
2,,Segment,1,2,1,100000001,510000006184,
2,,Segment,4,2,1,100000003,510000006198,
2,,Segment,2,2,1,100000003,510000006210,
2,,Segment,3,2,1,100000003,510000006217,
1,,Segment,2,1,1,100000002,510000006220,
1,,Segment,4,1,1,100000002,510000006224,
2,,Segment,4,2,1,100000001,510000006229,
3,,Segment,3,3,1,100000000,510000006235,
2,,Segment,1,2,1,100000000,510000006247,
2,,Segment,1,2,1,100000001,510000006252,
2,,Segment,1,2,1,100000002,510000006258,
2,,Segment,1,2,1,100000001,510000006260,
2,,Segment,4,2,1,100000001,510000006262,
1,,Segment,4,1,1,100000001,510000006264,
2,,Segment,3,2,1,100000001,510000006266,
1,,Segment,0,1,1,100000001,510000006282,
1,,Segment,0,1,1,100000002,510000006316,
1,,Segment,0,1,1,100000002,510000006327,
2,,Segment,1,2,1,100000001,510000006334,
1,,Segment,1,1,1,100000001,510000006338,
1,,Segment,2,1,1,100000000,510000006341,
2,,Segment,2,2,1,100000000,510000006343,
2,,Segment,1,2,1,100000002,510000006346,
1,,Segment,0,1,1,100000002,510000006357,
3,,Segment,2,3,1,100000000,510000006366,
2,,Segment,1,2,1,100000000,510000006368,
2,,Segment,1,2,1,100000003,510000006383,
2,,Segment,1,2,1,100000001,510000006390,
1,,Segment,0,1,1,100000001,510000006395,
1,,Segment,0,1,1,100000003,510000006408,
2,,Segment,2,2,1,100000000,510000006414,
1,,Segment,0,1,1,100000002,510000006430,
1,,Segment,0,1,1,100000001,510000006448,
1,,Segment,0,1,1,100000002,510000006465,
1,,Segment,0,1,1,100000001,510000006481,
1,,Segment,0,1,1,100000001,510000006488,
1,,Segment,0,1,1,100000002,510000006500,
3,,Segment,11,3,1,100000000,510000006552,
2,,Segment,8,2,1,100000000,510000006553,
1,,Segment,4,1,1,100000000,510000006554,
3,,Segment,12,3,1,100000000,510000006555,
4,,Segment,16,4,1,100000000,510000006556,
3,,Segment,17,3,1,100000000,510000006557,
3,,Segment,13,3,1,100000000,510000006558,
1,,Segment,6,1,1,100000000,510000006559,
2,,Segment,4,2,1,100000000,510000006561,
2,,Segment,1,2,1,100000000,510000006562,
1,,Segment,1,1,1,100000000,510000006563,
1,,Segment,4,1,1,100000000,510000006564,
9,,Segment,17,9,1,100000000,510000006565,
5,,Segment,14,5,1,100000000,510000006567,
5,,Segment,16,5,1,100000000,510000006568,
1,,Segment,4,1,1,100000001,510000006569,
5,,Segment,17,5,1,100000001,510000006570,
2,,Segment,10,2,1,100000001,510000006571,
2,,Segment,4,2,1,100000001,510000006572,
3,,Segment,8,3,1,100000001,510000006573,
4,,Segment,6,4,1,100000001,510000006574,
1,,Segment,7,1,1,100000001,510000006576,
2,,Segment,7,2,1,100000001,510000006577,
1,,Segment,1,1,1,100000001,510000006580,
3,,Segment,8,3,1,100000001,510000006581,
2,,Segment,1,2,1,100000001,510000006582,
1,,Segment,2,1,1,100000001,510000006583,
3,,Segment,6,3,1,100000002,510000006587,
2,,Segment,3,2,1,100000002,510000006588,
1,,Segment,3,1,1,100000002,510000006592,
4,,Segment,10,4,1,100000003,510000006595,
2,,Segment,8,2,1,100000003,510000006596,
2,,Segment,11,2,1,100000003,510000006597,
5,,Segment,15,5,1,100000003,510000006598,
5,,Segment,17,5,1,100000003,510000006599,
6,,Segment,16,6,1,100000003,510000006600,
2,,Segment,8,2,1,100000003,510000006601,
2,,Segment,3,2,1,100000003,510000006603,
2,,Segment,3,2,1,100000003,510000006604,
