
Soma Intensity Mean Ch=1 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
0.877964,,Soma,1,Image 1,1,100000000,800000000,
0.429384,,Soma,1,Image 1,1,100000001,800000001,
0.771184,,Soma,1,Image 1,1,100000002,800000002,
1.44404,,Soma,1,Image 1,1,100000003,800000003,
