
Segment Intensity Min Ch=1 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,1,11,Image 1,5,1,100000000,510000000015,
0,,Segment,1,10,Image 1,4,1,100000000,510000000044,
0,,Segment,1,9,Image 1,3,1,100000000,510000000048,
0,,Segment,1,8,Image 1,3,1,100000000,510000000053,
0,,Segment,1,7,Image 1,2,1,100000000,510000000081,
0,,Segment,1,6,Image 1,2,1,100000000,510000000089,
0,,Segment,1,5,Image 1,2,1,100000000,510000000092,
0,,Segment,1,4,Image 1,2,1,100000000,510000000110,
0,,Segment,1,3,Image 1,1,1,100000000,510000000116,
0,,Segment,1,2,Image 1,1,1,100000000,510000000120,
0,,Segment,1,1,Image 1,1,1,100000000,510000000125,
0,,Segment,1,0,Image 1,1,1,100000000,510000000151,
0,,Segment,1,11,Image 1,4,1,100000000,510000000155,
0,,Segment,1,8,Image 1,6,1,100000002,510000000161,
0,,Segment,1,7,Image 1,6,1,100000002,510000000177,
0,,Segment,1,6,Image 1,5,1,100000002,510000000194,
0,,Segment,1,5,Image 1,5,1,100000002,510000000235,
0,,Segment,1,4,Image 1,4,1,100000002,510000000262,
0,,Segment,1,3,Image 1,3,1,100000002,510000000300,
0,,Segment,1,2,Image 1,2,1,100000002,510000000320,
0,,Segment,1,1,Image 1,1,1,100000002,510000000333,
0,,Segment,1,0,Image 1,1,1,100000002,510000000340,
0,,Segment,1,8,Image 1,7,1,100000002,510000000365,
0,,Segment,1,7,Image 1,5,1,100000002,510000000382,
0,,Segment,1,14,Image 1,4,1,100000001,510000000420,
0,,Segment,1,13,Image 1,3,1,100000001,510000000426,
0,,Segment,1,12,Image 1,3,1,100000001,510000000438,
0,,Segment,1,11,Image 1,3,1,100000001,510000000453,
0,,Segment,1,10,Image 1,3,1,100000001,510000000460,
0,,Segment,1,9,Image 1,2,1,100000001,510000000485,
0,,Segment,1,8,Image 1,2,1,100000001,510000000529,
0,,Segment,1,7,Image 1,2,1,100000001,510000000553,
0,,Segment,1,6,Image 1,2,1,100000001,510000000565,
0,,Segment,1,5,Image 1,1,1,100000001,510000000567,
0,,Segment,1,3,Image 1,1,1,100000001,510000000581,
0,,Segment,1,2,Image 1,1,1,100000001,510000000603,
0,,Segment,1,1,Image 1,1,1,100000001,510000000609,
0,,Segment,1,0,Image 1,1,1,100000001,510000000629,
0,,Segment,1,6,Image 1,3,1,100000001,510000000681,
0,,Segment,1,5,Image 1,2,1,100000001,510000000686,
0,,Segment,1,4,Image 1,2,1,100000001,510000000727,
0,,Segment,1,3,Image 1,1,1,100000001,510000000729,
0,,Segment,1,2,Image 1,1,1,100000001,510000000736,
0,,Segment,1,0,Image 1,1,1,100000001,510000000741,
0,,Segment,1,9,Image 1,5,1,100000001,510000000772,
0,,Segment,1,8,Image 1,4,1,100000001,510000000777,
0,,Segment,1,7,Image 1,3,1,100000001,510000000787,
0,,Segment,1,6,Image 1,2,1,100000001,510000000797,
0,,Segment,1,5,Image 1,2,1,100000001,510000000807,
0,,Segment,1,4,Image 1,2,1,100000001,510000000829,
0,,Segment,1,3,Image 1,2,1,100000001,510000000839,
0,,Segment,1,2,Image 1,1,1,100000001,510000000845,
0,,Segment,1,1,Image 1,1,1,100000001,510000000848,
0,,Segment,1,0,Image 1,1,1,100000001,510000000854,
