
Spine Terminal Pt Time Index
 ==================== 
Spine Terminal Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,,,1,,610000007683,
1,,Spine,5,2,1,100000000,610000007691,
1,,Spine,2,2,1,100000002,610000007696,
1,,Spine,3,1,1,100000001,610000007698,
1,,Spine,4,3,1,100000001,610000007700,
1,,Spine,2,3,1,100000002,610000007702,
1,,Spine,0,1,1,100000002,610000007704,
1,,Spine,3,1,1,100000003,610000007708,
1,,Spine,5,2,1,100000001,610000007711,
1,,Spine,0,1,1,100000002,610000007713,
1,,Spine,4,2,1,100000002,610000007715,
1,,Spine,16,6,1,100000000,610000007717,
1,,Spine,7,2,1,100000001,610000007719,
1,,Spine,1,2,1,100000000,610000007721,
1,,Spine,6,1,1,100000003,610000007723,
1,,Spine,7,2,1,100000001,610000007725,
1,,Spine,1,2,1,100000003,610000007728,
1,,Spine,4,1,1,100000003,610000007730,
1,,Spine,3,2,1,100000002,610000007732,
1,,Spine,12,4,1,100000001,610000007735,
1,,Spine,5,3,1,100000001,610000007737,
1,,Spine,3,1,1,100000003,610000007739,
1,,Spine,2,2,1,100000001,610000007741,
1,,Spine,6,3,1,100000001,610000007744,
1,,Spine,3,2,1,100000001,610000007746,
1,,Spine,8,4,1,100000002,610000007748,
1,,Spine,7,5,1,100000002,610000007751,
1,,Spine,,,1,,610000007753,
1,,Spine,4,2,1,100000000,610000007756,
1,,Spine,13,4,1,100000000,610000007758,
1,,Spine,3,3,1,100000002,610000007761,
1,,Spine,7,3,1,100000001,610000007764,
1,,Spine,3,1,1,100000001,610000007767,
1,,Spine,12,3,1,100000003,610000007769,
1,,Spine,17,5,1,100000000,610000007771,
1,,Spine,9,2,1,100000001,610000007774,
1,,Spine,,,1,,610000007776,
1,,Spine,4,3,1,100000002,610000007784,
1,,Spine,7,5,1,100000002,610000007787,
1,,Spine,4,2,1,100000002,610000007790,
1,,Spine,8,2,1,100000001,610000007793,
1,,Spine,,,1,,610000007795,
1,,Spine,5,4,1,100000001,610000007798,
1,,Spine,7,3,1,100000002,610000007802,
1,,Spine,0,1,1,100000002,610000007805,
1,,Spine,1,2,1,100000002,610000007807,
1,,Spine,3,3,1,100000002,610000007809,
1,,Spine,,,1,,610000007813,
1,,Spine,2,1,1,100000002,610000007819,
1,,Spine,2,2,1,100000000,610000007823,
1,,Spine,,,1,,610000007825,
1,,Spine,,,1,,610000007831,
1,,Spine,7,3,1,100000001,610000007837,
1,,Spine,9,5,1,100000001,610000007841,
1,,Spine,15,3,1,100000000,610000007843,
1,,Spine,8,2,1,100000001,610000007846,
1,,Spine,1,1,1,100000002,610000007849,
1,,Spine,12,3,1,100000000,610000007851,
1,,Spine,3,1,1,100000001,610000007854,
1,,Spine,7,2,1,100000003,610000007858,
1,,Spine,7,6,1,100000002,610000007860,
1,,Spine,14,4,1,100000001,610000007863,
1,,Spine,1,2,1,100000001,610000007865,
1,,Spine,,,1,,610000007867,
1,,Spine,5,4,1,100000003,610000007871,
1,,Spine,9,5,1,100000001,610000007873,
1,,Spine,,,1,,610000007875,
1,,Spine,1,1,1,100000002,610000007879,
1,,Spine,13,4,1,100000000,610000007882,
1,,Spine,9,3,1,100000003,610000007884,
1,,Spine,9,2,1,100000003,610000007887,
1,,Spine,0,1,1,100000001,610000007889,
1,,Spine,3,3,1,100000001,610000007891,
1,,Spine,2,2,1,100000002,610000007893,
1,,Spine,0,1,1,100000002,610000007896,
1,,Spine,7,4,1,100000001,610000007899,
1,,Spine,11,3,1,100000003,610000007901,
1,,Spine,,,1,,610000007903,
1,,Spine,4,3,1,100000000,610000007906,
1,,Spine,5,3,1,100000002,610000007910,
1,,Spine,5,2,1,100000001,610000007913,
1,,Spine,5,2,1,100000001,610000007916,
1,,Spine,3,2,1,100000000,610000007918,
1,,Spine,,,1,,610000007920,
1,,Spine,4,1,1,100000001,610000007932,
1,,Spine,13,4,1,100000003,610000007938,
1,,Spine,14,6,1,100000000,610000007942,
1,,Spine,5,2,1,100000001,610000007945,
1,,Spine,8,2,1,100000001,610000007947,
1,,Spine,,,1,,610000007949,
1,,Spine,4,2,1,100000002,610000007953,
1,,Spine,6,1,1,100000003,610000007956,
1,,Spine,3,1,1,100000000,610000007958,
1,,Spine,4,2,1,100000002,610000007961,
1,,Spine,14,4,1,100000001,610000007963,
1,,Spine,5,3,1,100000003,610000007966,
1,,Spine,2,2,1,100000003,610000007969,
1,,Spine,0,1,1,100000003,610000007972,
1,,Spine,0,1,1,100000002,610000007974,
1,,Spine,1,1,1,100000001,610000007979,
1,,Spine,3,2,1,100000001,610000007981,
1,,Spine,6,2,1,100000001,610000007985,
1,,Spine,,,1,,610000007987,
1,,Spine,5,2,1,100000000,610000007991,
1,,Spine,3,2,1,100000000,610000007993,
1,,Spine,5,2,1,100000001,610000007995,
1,,Spine,3,2,1,100000001,610000008000,
1,,Spine,0,1,1,100000002,610000008003,
1,,Spine,1,1,1,100000002,610000008006,
1,,Spine,4,2,1,100000003,610000008015,
1,,Spine,2,2,1,100000002,610000008024,
1,,Spine,17,6,1,100000000,610000008029,
1,,Spine,6,2,1,100000001,610000008031,
1,,Spine,3,2,1,100000001,610000008034,
1,,Spine,7,3,1,100000001,610000008038,
1,,Spine,,,1,,610000008044,
1,,Spine,11,3,1,100000003,610000008049,
1,,Spine,2,2,1,100000000,610000008051,
1,,Spine,7,4,1,100000001,610000008054,
1,,Spine,17,6,1,100000000,610000008058,
1,,Spine,0,1,1,100000001,610000008060,
1,,Spine,6,2,1,100000001,610000008064,
1,,Spine,3,1,1,100000001,610000008066,
1,,Spine,10,6,1,100000002,610000008068,
1,,Spine,2,2,1,100000003,610000008072,
1,,Spine,10,3,1,100000001,610000008076,
1,,Spine,4,2,1,100000003,610000008078,
1,,Spine,7,2,1,100000001,610000008080,
1,,Spine,2,1,1,100000000,610000008089,
1,,Spine,3,3,1,100000001,610000008094,
1,,Spine,0,1,1,100000003,610000008096,
1,,Spine,,,1,,610000008099,
1,,Spine,0,1,1,100000001,610000008102,
1,,Spine,0,1,1,100000002,610000008105,
1,,Spine,9,2,1,100000003,610000008113,
1,,Spine,3,1,1,100000001,610000008115,
1,,Spine,1,2,1,100000003,610000008117,
1,,Spine,0,1,1,100000001,610000008120,
1,,Spine,6,3,1,100000003,610000008123,
1,,Spine,7,3,1,100000002,610000008128,
1,,Spine,0,1,1,100000002,610000008130,
1,,Spine,0,1,1,100000001,610000008141,
1,,Spine,4,2,1,100000003,610000008143,
1,,Spine,5,3,1,100000003,610000008145,
1,,Spine,7,5,1,100000002,610000008147,
1,,Spine,0,1,1,100000001,610000008149,
1,,Spine,12,3,1,100000000,610000008155,
1,,Spine,8,5,1,100000001,610000008157,
1,,Spine,,,1,,610000008160,
1,,Spine,3,2,1,100000000,610000008164,
1,,Spine,7,3,1,100000001,610000008166,
1,,Spine,6,3,1,100000002,610000008168,
1,,Spine,17,5,1,100000000,610000008172,
1,,Spine,4,2,1,100000002,610000008175,
1,,Spine,7,4,1,100000001,610000008177,
1,,Spine,2,2,1,100000003,610000008179,
1,,Spine,3,2,1,100000002,610000008181,
1,,Spine,2,1,1,100000001,610000008188,
1,,Spine,13,4,1,100000001,610000008194,
1,,Spine,13,3,1,100000000,610000008203,
1,,Spine,7,2,1,100000003,610000008205,
1,,Spine,5,3,1,100000002,610000008207,
1,,Spine,3,2,1,100000003,610000008209,
1,,Spine,2,2,1,100000002,610000008211,
1,,Spine,5,2,1,100000001,610000008214,
1,,Spine,9,2,1,100000003,610000008218,
1,,Spine,2,2,1,100000003,610000008221,
1,,Spine,3,2,1,100000001,610000008223,
1,,Spine,13,4,1,100000001,610000008228,
1,,Spine,,,1,,610000008230,
1,,Spine,1,1,1,100000001,610000008238,
1,,Spine,10,2,1,100000003,610000008245,
1,,Spine,3,2,1,100000003,610000008248,
1,,Spine,0,1,1,100000003,610000008250,
1,,Spine,1,1,1,100000003,610000008256,
1,,Spine,0,1,1,100000003,610000008259,
1,,Spine,2,2,1,100000002,610000008261,
1,,Spine,0,1,1,100000003,610000008311,
1,,Spine,2,3,1,100000001,610000008314,
1,,Spine,2,1,1,100000001,610000008369,
1,,Spine,16,5,1,,610000008635,
1,,Spine,0,1,1,,610000008635,
1,,Spine,2,2,1,,610000008635,
1,,Spine,15,4,1,,610000008636,
1,,Spine,0,1,1,,610000008636,
1,,Spine,3,2,1,,610000008636,
1,,Spine,2,2,1,,610000008636,
1,,Spine,2,2,1,,610000008637,
1,,Spine,1,1,1,,610000008637,
1,,Spine,15,3,1,,610000008637,
1,,Spine,4,3,1,,610000008638,
1,,Spine,1,1,1,,610000008638,
1,,Spine,15,3,1,,610000008638,
1,,Spine,3,3,1,,610000008639,
1,,Spine,3,2,1,,610000008639,
1,,Spine,11,2,1,,610000008639,
1,,Spine,10,4,1,,610000008639,
1,,Spine,5,2,1,,610000008640,
1,,Spine,9,5,1,,610000008640,
1,,Spine,5,3,1,,610000008640,
1,,Spine,11,6,1,,610000008640,
1,,Spine,10,6,1,,610000008641,
1,,Spine,5,2,1,,610000008641,
1,,Spine,7,3,1,,610000008641,
1,,Spine,7,2,1,,610000008641,
1,,Spine,8,3,1,,610000008642,
1,,Spine,4,2,1,,610000008642,
1,,Spine,7,2,1,,610000008642,
1,,Spine,10,6,1,,610000008643,
1,,Spine,4,3,1,,610000008643,
1,,Spine,13,4,1,,610000008643,
1,,Spine,6,2,1,,610000008643,
1,,Spine,4,3,1,,610000008644,
1,,Spine,6,3,1,,610000008644,
1,,Spine,12,4,1,,610000008644,
1,,Spine,8,6,1,,610000008644,
1,,Spine,12,4,1,,610000008645,
1,,Spine,7,4,1,,610000008645,
1,,Spine,17,6,1,,610000008645,
1,,Spine,5,5,1,,610000008645,
1,,Spine,10,3,1,,610000008646,
1,,Spine,10,2,1,,610000008646,
1,,Spine,7,4,1,,610000008646,
1,,Spine,5,5,1,,610000008646,
1,,Spine,4,3,1,,610000008647,
1,,Spine,6,3,1,,610000008647,
1,,Spine,11,3,1,,610000008647,
1,,Spine,5,5,1,,610000008647,
1,,Spine,3,2,1,,610000008648,
1,,Spine,2,2,1,,610000008648,
1,,Spine,9,2,1,,610000008648,
1,,Spine,6,6,1,,610000008648,
1,,Spine,3,3,1,,610000008649,
1,,Spine,2,2,1,,610000008649,
1,,Spine,9,3,1,,610000008649,
1,,Spine,6,6,1,,610000008649,
1,,Spine,2,2,1,,610000008650,
1,,Spine,2,1,1,,610000008650,
1,,Spine,7,5,1,,610000008650,
1,,Spine,6,1,1,,610000008650,
1,,Spine,3,2,1,,610000008651,
1,,Spine,2,1,1,,610000008651,
1,,Spine,7,5,1,,610000008651,
1,,Spine,6,1,1,,610000008651,
1,,Spine,3,1,1,,610000008652,
1,,Spine,11,3,1,,610000008652,
1,,Spine,7,6,1,,610000008652,
1,,Spine,10,3,1,,610000008653,
1,,Spine,5,2,1,,610000008653,
1,,Spine,0,1,1,,610000008653,
1,,Spine,8,2,1,,610000008653,
1,,Spine,5,1,1,,610000008654,
1,,Spine,3,1,1,,610000008654,
1,,Spine,8,2,1,,610000008654,
1,,Spine,9,3,1,,610000008654,
1,,Spine,8,3,1,,610000008655,
1,,Spine,6,3,1,,610000008655,
1,,Spine,4,2,1,,610000008655,
1,,Spine,7,3,1,,610000008655,
1,,Spine,8,3,1,,610000008656,
1,,Spine,6,3,1,,610000008656,
1,,Spine,4,2,1,,610000008656,
1,,Spine,17,6,1,,610000008656,
1,,Spine,13,4,1,,610000008657,
1,,Spine,5,2,1,,610000008657,
1,,Spine,3,2,1,,610000008657,
1,,Spine,17,6,1,,610000008657,
1,,Spine,5,2,1,,610000008658,
1,,Spine,3,2,1,,610000008658,
1,,Spine,12,3,1,,610000008658,
1,,Spine,15,5,1,,610000008658,
1,,Spine,13,4,1,,610000008659,
1,,Spine,11,4,1,,610000008659,
1,,Spine,3,2,1,,610000008659,
1,,Spine,5,3,1,,610000008659,
1,,Spine,11,4,1,,610000008660,
1,,Spine,3,2,1,,610000008660,
1,,Spine,8,2,1,,610000008660,
1,,Spine,14,6,1,,610000008660,
1,,Spine,12,4,1,,610000008661,
1,,Spine,1,1,1,,610000008661,
1,,Spine,9,3,1,,610000008661,
1,,Spine,9,2,1,,610000008661,
1,,Spine,11,4,1,,610000008662,
1,,Spine,2,2,1,,610000008662,
1,,Spine,9,2,1,,610000008662,
1,,Spine,11,3,1,,610000008662,
1,,Spine,11,4,1,,610000008663,
1,,Spine,3,2,1,,610000008663,
1,,Spine,11,2,1,,610000008663,
1,,Spine,18,6,1,,610000008663,
1,,Spine,10,3,1,,610000008664,
1,,Spine,15,4,1,,610000008664,
1,,Spine,0,1,1,,610000008664,
1,,Spine,11,2,1,,610000008664,
1,,Spine,11,4,1,,610000008665,
1,,Spine,2,1,1,,610000008665,
1,,Spine,15,3,1,,610000008665,
1,,Spine,11,3,1,,610000008665,
1,,Spine,12,4,1,,610000008666,
1,,Spine,12,3,1,,610000008666,
1,,Spine,2,3,1,,610000008666,
1,,Spine,0,1,1,,610000008667,
1,,Spine,1,1,1,,610000008667,
1,,Spine,13,3,1,,610000008667,
1,,Spine,2,3,1,,610000008667,
1,,Spine,13,4,1,,610000008668,
1,,Spine,0,1,1,,610000008668,
1,,Spine,2,2,1,,610000008668,
1,,Spine,1,2,1,,610000008669,
1,,Spine,0,1,1,,610000008669,
1,,Spine,2,2,1,,610000008669,
1,,Spine,4,3,1,,610000008670,
1,,Spine,3,3,1,,610000008670,
1,,Spine,0,1,1,,610000008670,
1,,Spine,3,3,1,,610000008671,
1,,Spine,2,2,1,,610000008671,
1,,Spine,4,2,1,,610000008672,
1,,Spine,1,2,1,,610000008672,
1,,Spine,4,2,1,,610000008673,
1,,Spine,2,1,1,,610000008673,
1,,Spine,4,1,1,,610000008674,
1,,Spine,7,3,1,,610000008674,
1,,Spine,0,1,1,,610000008674,
1,,Spine,6,2,1,,610000008675,
1,,Spine,0,1,1,,610000008675,
1,,Spine,6,3,1,,610000008676,
1,,Spine,1,2,1,,610000008676,
1,,Spine,0,1,1,,610000008676,
1,,Spine,4,2,1,,610000008677,
1,,Spine,5,3,1,,610000008677,
1,,Spine,4,2,1,,610000008678,
1,,Spine,5,3,1,,610000008678,
1,,Spine,,,1,,610000008679,
1,,Spine,5,3,1,,610000008679,
1,,Spine,5,4,1,,610000008679,
1,,Spine,,,1,,610000008680,
1,,Spine,3,2,1,,610000008680,
1,,Spine,2,2,1,,610000008681,
1,,Spine,,,1,,610000008682,
1,,Spine,8,5,1,,610000008682,
1,,Spine,,,1,,610000008683,
1,,Spine,7,4,1,,610000008683,
1,,Spine,6,4,1,,610000008684,
1,,Spine,5,4,1,,610000008685,
1,,Spine,4,3,1,,610000008686,
1,,Spine,4,3,1,,610000008687,
1,,Spine,7,3,1,,610000008688,
1,,Spine,7,3,1,,610000008689,
1,,Spine,7,3,1,,610000008690,
1,,Spine,7,3,1,,610000008691,
1,,Spine,9,4,1,,610000008692,
1,,Spine,7,5,1,,610000008693,
1,,Spine,7,5,1,,610000008694,
1,,Spine,7,4,1,,610000008695,
1,,Spine,6,2,1,,610000008696,
1,,Spine,7,2,1,,610000008697,
1,,Spine,6,2,1,,610000008698,
1,,Spine,6,2,1,,610000008699,
1,,Spine,0,1,1,,610000008701,
1,,Spine,2,2,1,,610000008702,
1,,Spine,2,2,1,,610000008703,
1,,Spine,3,2,1,,610000008704,
1,,Spine,3,1,1,,610000008705,
1,,Spine,0,1,1,,610000008706,
1,,Spine,1,1,1,,610000008707,
1,,Spine,1,1,1,,610000008708,
1,,Spine,1,1,1,,610000008709,
1,,Spine,1,1,1,,610000008710,
1,,Spine,3,2,1,,610000008711,
1,,Spine,3,2,1,,610000008712,
1,,Spine,0,1,1,,610000008713,
1,,Spine,0,1,1,,610000008714,
1,,Spine,0,1,1,,610000008715,
1,,Spine,0,1,1,,610000008716,
1,,Spine,0,1,1,,610000008717,
1,,Spine,,,1,,610000008718,
