
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.995961,,Spine,3,1,1,100000003,610000007739,
0.992298,,Spine,2,2,1,100000001,610000007741,
0.973683,,Spine,6,3,1,100000001,610000007744,
0.992894,,Spine,3,2,1,100000001,610000007746,
0.999897,,Spine,8,4,1,100000002,610000007748,
0.981496,,Spine,7,5,1,100000002,610000007751,
0.999604,,Spine,0,1,1,100000001,610000007754,
0.998445,,Spine,4,2,1,100000000,610000007756,
0.998626,,Spine,13,4,1,100000000,610000007758,
0.988137,,Spine,3,3,1,100000002,610000007761,
0.971745,,Spine,7,3,1,100000001,610000007764,
0.968901,,Spine,3,1,1,100000001,610000007767,
0.997583,,Spine,12,3,1,100000003,610000007769,
0.941384,,Spine,17,5,1,100000000,610000007771,
0.997103,,Spine,9,2,1,100000001,610000007774,
0.973907,,Spine,0,1,1,100000003,610000007779,
0.994206,,Spine,4,3,1,100000002,610000007784,
0.972266,,Spine,7,5,1,100000002,610000007787,
0.995318,,Spine,4,2,1,100000002,610000007790,
0.996755,,Spine,8,2,1,100000001,610000007793,
0.99353,,Spine,0,1,1,100000003,610000007796,
0.987332,,Spine,5,4,1,100000001,610000007798,
0.974656,,Spine,7,3,1,100000002,610000007802,
0.996021,,Spine,0,1,1,100000002,610000007805,
0.996465,,Spine,1,2,1,100000002,610000007807,
0.999339,,Spine,3,3,1,100000002,610000007809,
0.995519,,Spine,0,1,1,100000002,610000007815,
0.921669,,Spine,2,1,1,100000002,610000007819,
0.958949,,Spine,2,2,1,100000000,610000007823,
0.994615,,Spine,0,1,1,100000003,610000007827,
0.985384,,Spine,2,2,1,100000000,610000007833,
0.876398,,Spine,7,3,1,100000001,610000007837,
0.989174,,Spine,9,5,1,100000001,610000007841,
0.999317,,Spine,15,3,1,100000000,610000007843,
0.986438,,Spine,8,2,1,100000001,610000007846,
0.989546,,Spine,1,1,1,100000002,610000007849,
0.995916,,Spine,12,3,1,100000000,610000007851,
0.960953,,Spine,3,1,1,100000001,610000007854,
0.994188,,Spine,7,2,1,100000003,610000007858,
0.998869,,Spine,7,6,1,100000002,610000007860,
0.918323,,Spine,14,4,1,100000001,610000007863,
0.994946,,Spine,1,2,1,100000001,610000007865,
0.999976,,Spine,0,1,1,100000001,610000007868,
0.98491,,Spine,5,4,1,100000003,610000007871,
0.999903,,Spine,9,5,1,100000001,610000007873,
0.999781,,Spine,0,1,1,100000002,610000007876,
0.977883,,Spine,1,1,1,100000002,610000007879,
0.997614,,Spine,13,4,1,100000000,610000007882,
0.994668,,Spine,9,3,1,100000003,610000007884,
0.996493,,Spine,9,2,1,100000003,610000007887,
0.996917,,Spine,0,1,1,100000001,610000007889,
0.996544,,Spine,3,3,1,100000001,610000007891,
0.987957,,Spine,2,2,1,100000002,610000007893,
0.995683,,Spine,0,1,1,100000002,610000007896,
0.99205,,Spine,7,4,1,100000001,610000007899,
0.995472,,Spine,11,3,1,100000003,610000007901,
0.995482,,Spine,0,1,1,100000001,610000007904,
0.998078,,Spine,4,3,1,100000000,610000007906,
0.999628,,Spine,5,3,1,100000002,610000007910,
0.998412,,Spine,5,2,1,100000001,610000007913,
0.995374,,Spine,5,2,1,100000001,610000007916,
0.995949,,Spine,3,2,1,100000000,610000007918,
0.985734,,Spine,0,1,1,100000002,610000007923,
0.942032,,Spine,0,1,1,100000001,610000007928,
0.986109,,Spine,4,1,1,100000001,610000007932,
1,,Spine,0,1,1,100000003,610000007935,
0.985252,,Spine,13,4,1,100000003,610000007938,
0.968893,,Spine,14,6,1,100000000,610000007942,
0.99766,,Spine,5,2,1,100000001,610000007945,
0.993734,,Spine,8,2,1,100000001,610000007947,
0.989138,,Spine,0,1,1,100000002,610000007951,
0.999674,,Spine,4,2,1,100000002,610000007953,
0.997305,,Spine,6,1,1,100000003,610000007956,
0.999405,,Spine,3,1,1,100000000,610000007958,
0.999227,,Spine,4,2,1,100000002,610000007961,
0.996426,,Spine,14,4,1,100000001,610000007963,
0.99925,,Spine,5,3,1,100000003,610000007966,
0.974253,,Spine,2,2,1,100000003,610000007969,
0.996692,,Spine,0,1,1,100000003,610000007972,
0.992919,,Spine,0,1,1,100000002,610000007974,
0.96444,,Spine,1,1,1,100000001,610000007979,
0.949494,,Spine,3,2,1,100000001,610000007981,
0.999427,,Spine,6,2,1,100000001,610000007985,
0.997566,,Spine,0,1,1,100000001,610000007988,
0.993356,,Spine,5,2,1,100000000,610000007991,
0.997293,,Spine,3,2,1,100000000,610000007993,
0.974088,,Spine,5,2,1,100000001,610000007995,
1,,Spine,0,1,1,100000001,610000007997,
0.984116,,Spine,3,2,1,100000001,610000008000,
0.989471,,Spine,0,1,1,100000002,610000008003,
0.999016,,Spine,1,1,1,100000002,610000008006,
0.855592,,Spine,0,1,1,100000003,610000008012,
0.994739,,Spine,4,2,1,100000003,610000008015,
1,,Spine,0,1,1,100000003,610000008020,
0.986285,,Spine,2,2,1,100000002,610000008024,
0.992966,,Spine,17,6,1,100000000,610000008029,
0.996581,,Spine,6,2,1,100000001,610000008031,
0.996723,,Spine,3,2,1,100000001,610000008034,
0.929805,,Spine,7,3,1,100000001,610000008038,
1,,Spine,0,1,1,100000002,610000008040,
0.988664,,Spine,0,1,1,100000002,610000008046,
0.98814,,Spine,11,3,1,100000003,610000008049,
0.929594,,Spine,2,2,1,100000000,610000008051,
0.997638,,Spine,7,4,1,100000001,610000008054,
0.998928,,Spine,17,6,1,100000000,610000008058,
0.99808,,Spine,0,1,1,100000001,610000008060,
0.994904,,Spine,6,2,1,100000001,610000008064,
0.989376,,Spine,3,1,1,100000001,610000008066,
0.995142,,Spine,10,6,1,100000002,610000008068,
0.982062,,Spine,2,2,1,100000003,610000008072,
0.998748,,Spine,10,3,1,100000001,610000008076,
0.981731,,Spine,4,2,1,100000003,610000008078,
0.989299,,Spine,7,2,1,100000001,610000008080,
0.972783,,Spine,0,1,1,100000003,610000008086,
0.980385,,Spine,2,1,1,100000000,610000008089,
0.990579,,Spine,0,1,1,100000003,610000008092,
0.959989,,Spine,3,3,1,100000001,610000008094,
0.977536,,Spine,0,1,1,100000003,610000008096,
0.992848,,Spine,0,1,1,100000001,610000008100,
0.940837,,Spine,0,1,1,100000001,610000008102,
0.994177,,Spine,0,1,1,100000002,610000008105,
0.995482,,Spine,0,1,1,100000001,610000008110,
0.984834,,Spine,9,2,1,100000003,610000008113,
0.998195,,Spine,3,1,1,100000001,610000008115,
0.995477,,Spine,1,2,1,100000003,610000008117,
0.971835,,Spine,0,1,1,100000001,610000008120,
0.98394,,Spine,6,3,1,100000003,610000008123,
0.995253,,Spine,7,3,1,100000002,610000008128,
0.964796,,Spine,0,1,1,100000002,610000008130,
1,,Spine,0,1,1,100000003,610000008132,
0.988104,,Spine,0,1,1,100000001,610000008137,
0.996345,,Spine,0,1,1,100000001,610000008141,
0.977071,,Spine,4,2,1,100000003,610000008143,
0.987473,,Spine,5,3,1,100000003,610000008145,
0.977063,,Spine,7,5,1,100000002,610000008147,
0.986227,,Spine,0,1,1,100000001,610000008149,
0.991532,,Spine,2,2,1,100000000,610000008152,
0.996625,,Spine,12,3,1,100000000,610000008155,
0.993209,,Spine,8,5,1,100000001,610000008157,
0.997048,,Spine,0,1,1,100000003,610000008161,
0.973626,,Spine,3,2,1,100000000,610000008164,
0.984053,,Spine,7,3,1,100000001,610000008166,
0.996224,,Spine,6,3,1,100000002,610000008168,
0.949214,,Spine,17,5,1,100000000,610000008172,
0.998439,,Spine,4,2,1,100000002,610000008175,
0.997625,,Spine,7,4,1,100000001,610000008177,
0.991164,,Spine,2,2,1,100000003,610000008179,
0.992394,,Spine,3,2,1,100000002,610000008181,
0.996795,,Spine,2,1,1,100000001,610000008188,
0.991832,,Spine,13,4,1,100000001,610000008194,
1,,Spine,0,1,1,100000002,610000008197,
1,,Spine,0,1,1,100000003,610000008199,
0.996188,,Spine,13,3,1,100000000,610000008203,
0.994285,,Spine,7,2,1,100000003,610000008205,
0.977557,,Spine,5,3,1,100000002,610000008207,
0.99924,,Spine,3,2,1,100000003,610000008209,
0.998592,,Spine,2,2,1,100000002,610000008211,
0.991348,,Spine,5,2,1,100000001,610000008214,
0.999152,,Spine,9,2,1,100000003,610000008218,
0.996932,,Spine,2,2,1,100000003,610000008221,
0.997623,,Spine,3,2,1,100000001,610000008223,
1,,Spine,0,1,1,100000001,610000008226,
0.993556,,Spine,13,4,1,100000001,610000008228,
0.998036,,Spine,0,1,1,100000003,610000008231,
0.990591,,Spine,1,1,1,100000001,610000008238,
0.996259,,Spine,0,1,1,100000001,610000008242,
0.996523,,Spine,10,2,1,100000003,610000008245,
0.945919,,Spine,3,2,1,100000003,610000008248,
0.994248,,Spine,0,1,1,100000003,610000008250,
0.990168,,Spine,1,1,1,100000003,610000008256,
0.886536,,Spine,0,1,1,100000003,610000008259,
0.986716,,Spine,2,2,1,100000002,610000008261,
1,,Spine,0,1,1,100000002,610000008267,
0.95467,,Spine,0,1,1,100000003,610000008277,
1,,Spine,0,1,1,100000003,610000008285,
0.984919,,Spine,0,1,1,100000002,610000008308,
0.974949,,Spine,0,1,1,100000003,610000008311,
0.890695,,Spine,2,3,1,100000001,610000008314,
1,,Spine,0,1,1,100000002,610000008325,
0.963444,,Spine,2,1,1,100000001,610000008369,
1,,Spine,13,4,1,100000000,610000008412,
1,,Spine,12,4,1,100000000,610000008413,
1,,Spine,12,4,1,100000000,610000008414,
1,,Spine,10,3,1,100000000,610000008415,
1,,Spine,7,2,1,100000000,610000008416,
1,,Spine,7,2,1,100000000,610000008417,
1,,Spine,5,3,1,100000000,610000008418,
1,,Spine,16,5,1,100000000,610000008419,
1,,Spine,15,4,1,100000000,610000008420,
1,,Spine,15,3,1,100000000,610000008421,
1,,Spine,15,3,1,100000000,610000008422,
1,,Spine,11,2,1,100000000,610000008423,
1,,Spine,12,4,1,100000000,610000008425,
1,,Spine,11,4,1,100000000,610000008426,
1,,Spine,17,6,1,100000000,610000008427,
1,,Spine,17,6,1,100000000,610000008428,
1,,Spine,15,5,1,100000000,610000008429,
1,,Spine,13,4,1,100000000,610000008430,
1,,Spine,14,6,1,100000000,610000008431,
1,,Spine,12,4,1,100000000,610000008432,
1,,Spine,11,4,1,100000000,610000008433,
1,,Spine,11,4,1,100000000,610000008434,
1,,Spine,10,3,1,100000000,610000008435,
1,,Spine,7,3,1,100000000,610000008436,
1,,Spine,5,1,1,100000000,610000008437,
1,,Spine,5,2,1,100000000,610000008438,
1,,Spine,3,1,1,100000000,610000008439,
1,,Spine,3,2,1,100000000,610000008440,
1,,Spine,2,1,1,100000000,610000008441,
1,,Spine,4,3,1,100000000,610000008442,
1,,Spine,3,2,1,100000000,610000008443,
1,,Spine,3,3,1,100000000,610000008444,
1,,Spine,2,2,1,100000000,610000008445,
1,,Spine,1,1,1,100000000,610000008446,
1,,Spine,18,6,1,100000001,610000008447,
1,,Spine,15,4,1,100000001,610000008448,
1,,Spine,15,3,1,100000001,610000008449,
1,,Spine,11,3,1,100000001,610000008450,
1,,Spine,9,3,1,100000001,610000008451,
1,,Spine,8,2,1,100000001,610000008452,
1,,Spine,8,2,1,100000001,610000008453,
1,,Spine,8,2,1,100000001,610000008454,
1,,Spine,6,3,1,100000001,610000008455,
1,,Spine,6,3,1,100000001,610000008456,
1,,Spine,5,2,1,100000001,610000008457,
1,,Spine,5,2,1,100000001,610000008458,
1,,Spine,5,3,1,100000001,610000008459,
1,,Spine,3,1,1,100000001,610000008460,
1,,Spine,2,1,1,100000001,610000008461,
1,,Spine,10,4,1,100000001,610000008462,
1,,Spine,9,5,1,100000001,610000008463,
1,,Spine,7,3,1,100000001,610000008464,
1,,Spine,7,2,1,100000001,610000008465,
1,,Spine,10,6,1,100000001,610000008466,
1,,Spine,8,6,1,100000001,610000008467,
1,,Spine,7,4,1,100000001,610000008468,
1,,Spine,7,4,1,100000001,610000008469,
1,,Spine,6,3,1,100000001,610000008470,
1,,Spine,2,2,1,100000001,610000008471,
1,,Spine,2,2,1,100000001,610000008472,
1,,Spine,2,2,1,100000001,610000008473,
1,,Spine,1,1,1,100000001,610000008474,
1,,Spine,3,2,1,100000001,610000008475,
1,,Spine,2,2,1,100000001,610000008476,
1,,Spine,0,1,1,100000001,610000008477,
1,,Spine,6,2,1,100000001,610000008478,
1,,Spine,6,2,1,100000001,610000008479,
1,,Spine,7,2,1,100000001,610000008480,
1,,Spine,6,2,1,100000001,610000008481,
1,,Spine,7,5,1,100000001,610000008482,
1,,Spine,7,5,1,100000001,610000008483,
1,,Spine,7,4,1,100000001,610000008484,
1,,Spine,6,3,1,100000001,610000008485,
1,,Spine,7,3,1,100000001,610000008486,
1,,Spine,6,2,1,100000001,610000008487,
1,,Spine,4,2,1,100000001,610000008488,
1,,Spine,4,2,1,100000001,610000008489,
1,,Spine,4,3,1,100000001,610000008490,
1,,Spine,3,3,1,100000001,610000008491,
1,,Spine,1,2,1,100000001,610000008492,
1,,Spine,0,1,1,100000001,610000008493,
1,,Spine,0,1,1,100000001,610000008494,
1,,Spine,0,1,1,100000001,610000008495,
1,,Spine,0,1,1,100000001,610000008496,
1,,Spine,0,1,1,100000001,610000008497,
1,,Spine,3,2,1,100000001,610000008498,
1,,Spine,2,2,1,100000001,610000008499,
1,,Spine,2,2,1,100000001,610000008500,
1,,Spine,0,1,1,100000001,610000008501,
1,,Spine,0,1,1,100000001,610000008502,
1,,Spine,3,2,1,100000001,610000008505,
1,,Spine,3,2,1,100000001,610000008506,
1,,Spine,1,1,1,100000001,610000008507,
1,,Spine,1,1,1,100000001,610000008508,
1,,Spine,1,1,1,100000001,610000008509,
1,,Spine,1,1,1,100000001,610000008510,
1,,Spine,0,1,1,100000001,610000008511,
1,,Spine,3,1,1,100000001,610000008512,
1,,Spine,9,4,1,100000001,610000008513,
1,,Spine,7,3,1,100000001,610000008514,
1,,Spine,7,3,1,100000001,610000008515,
1,,Spine,7,3,1,100000001,610000008516,
1,,Spine,7,3,1,100000001,610000008517,
1,,Spine,8,5,1,100000001,610000008518,
1,,Spine,7,4,1,100000001,610000008519,
1,,Spine,6,4,1,100000001,610000008520,
1,,Spine,5,4,1,100000001,610000008521,
1,,Spine,4,3,1,100000001,610000008522,
1,,Spine,4,3,1,100000001,610000008523,
1,,Spine,5,3,1,100000001,610000008524,
1,,Spine,5,3,1,100000001,610000008525,
1,,Spine,5,3,1,100000001,610000008526,
1,,Spine,3,2,1,100000001,610000008527,
1,,Spine,2,2,1,100000001,610000008528,
1,,Spine,0,1,1,100000001,610000008529,
1,,Spine,0,1,1,100000001,610000008530,
1,,Spine,0,1,1,100000001,610000008534,
1,,Spine,7,6,1,100000002,610000008535,
1,,Spine,7,5,1,100000002,610000008536,
1,,Spine,7,5,1,100000002,610000008537,
1,,Spine,6,6,1,100000002,610000008538,
1,,Spine,6,6,1,100000002,610000008539,
1,,Spine,5,5,1,100000002,610000008540,
1,,Spine,5,5,1,100000002,610000008541,
1,,Spine,5,5,1,100000002,610000008542,
1,,Spine,11,6,1,100000002,610000008543,
1,,Spine,10,6,1,100000002,610000008544,
1,,Spine,8,3,1,100000002,610000008545,
1,,Spine,4,3,1,100000002,610000008546,
1,,Spine,4,3,1,100000002,610000008547,
1,,Spine,3,3,1,100000002,610000008548,
1,,Spine,4,3,1,100000002,610000008549,
1,,Spine,2,2,1,100000002,610000008550,
1,,Spine,2,2,1,100000002,610000008551,
1,,Spine,2,2,1,100000002,610000008552,
1,,Spine,0,1,1,100000002,610000008553,
1,,Spine,4,2,1,100000002,610000008554,
1,,Spine,4,2,1,100000002,610000008555,
1,,Spine,3,3,1,100000002,610000008556,
1,,Spine,3,3,1,100000002,610000008557,
1,,Spine,2,2,1,100000002,610000008558,
1,,Spine,2,2,1,100000002,610000008559,
1,,Spine,2,3,1,100000002,610000008560,
1,,Spine,2,3,1,100000002,610000008561,
1,,Spine,2,1,1,100000002,610000008562,
1,,Spine,0,1,1,100000002,610000008563,
1,,Spine,4,2,1,100000002,610000008565,
1,,Spine,4,2,1,100000002,610000008566,
1,,Spine,3,2,1,100000002,610000008567,
1,,Spine,3,2,1,100000002,610000008568,
1,,Spine,3,2,1,100000002,610000008569,
1,,Spine,3,2,1,100000002,610000008570,
1,,Spine,3,1,1,100000002,610000008571,
1,,Spine,0,1,1,100000002,610000008573,
1,,Spine,0,1,1,100000002,610000008574,
1,,Spine,3,2,1,100000002,610000008576,
1,,Spine,2,2,1,100000002,610000008577,
1,,Spine,1,1,1,100000002,610000008578,
1,,Spine,0,1,1,100000002,610000008579,
1,,Spine,13,4,1,100000003,610000008586,
1,,Spine,13,3,1,100000003,610000008587,
1,,Spine,12,3,1,100000003,610000008588,
1,,Spine,11,3,1,100000003,610000008589,
1,,Spine,11,2,1,100000003,610000008590,
1,,Spine,11,2,1,100000003,610000008591,
1,,Spine,9,2,1,100000003,610000008592,
1,,Spine,9,2,1,100000003,610000008593,
1,,Spine,13,4,1,100000003,610000008594,
1,,Spine,12,3,1,100000003,610000008595,
1,,Spine,11,4,1,100000003,610000008596,
1,,Spine,11,4,1,100000003,610000008597,
1,,Spine,11,3,1,100000003,610000008598,
1,,Spine,10,3,1,100000003,610000008599,
1,,Spine,9,3,1,100000003,610000008600,
1,,Spine,8,3,1,100000003,610000008601,
1,,Spine,8,3,1,100000003,610000008602,
1,,Spine,17,6,1,100000003,610000008603,
1,,Spine,10,2,1,100000003,610000008604,
1,,Spine,11,3,1,100000003,610000008605,
1,,Spine,9,2,1,100000003,610000008606,
1,,Spine,9,3,1,100000003,610000008607,
1,,Spine,6,1,1,100000003,610000008608,
1,,Spine,6,1,1,100000003,610000008609,
1,,Spine,6,2,1,100000003,610000008610,
1,,Spine,6,3,1,100000003,610000008611,
1,,Spine,5,2,1,100000003,610000008612,
1,,Spine,5,2,1,100000003,610000008613,
1,,Spine,4,2,1,100000003,610000008614,
1,,Spine,3,2,1,100000003,610000008615,
1,,Spine,1,1,1,100000003,610000008616,
1,,Spine,1,1,1,100000003,610000008617,
1,,Spine,0,1,1,100000003,610000008618,
1,,Spine,0,1,1,100000003,610000008619,
1,,Spine,4,1,1,100000003,610000008621,
1,,Spine,2,1,1,100000003,610000008622,
1,,Spine,2,2,1,100000003,610000008623,
1,,Spine,1,2,1,100000003,610000008624,
1,,Spine,0,1,1,100000003,610000008625,
1,,Spine,0,1,1,100000003,610000008626,
1,,Spine,5,4,1,100000003,610000008628,
1,,Spine,4,2,1,100000003,610000008629,
1,,Spine,4,2,1,100000003,610000008630,
1,,Spine,1,2,1,100000003,610000008631,
1,,Spine,0,1,1,100000003,610000008632,
