
Spine Intensity Min Ch=2 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Spine,2,11,Image 1,3,1,100000003,610000008605,
21,,Spine,2,9,Image 1,2,1,100000003,610000008606,
7,,Spine,2,9,Image 1,3,1,100000003,610000008607,
7,,Spine,2,6,Image 1,1,1,100000003,610000008608,
11,,Spine,2,6,Image 1,1,1,100000003,610000008609,
9,,Spine,2,6,Image 1,2,1,100000003,610000008610,
11,,Spine,2,6,Image 1,3,1,100000003,610000008611,
10,,Spine,2,5,Image 1,2,1,100000003,610000008612,
11,,Spine,2,5,Image 1,2,1,100000003,610000008613,
9,,Spine,2,4,Image 1,2,1,100000003,610000008614,
13,,Spine,2,3,Image 1,2,1,100000003,610000008615,
15,,Spine,2,1,Image 1,1,1,100000003,610000008616,
10,,Spine,2,1,Image 1,1,1,100000003,610000008617,
11,,Spine,2,0,Image 1,1,1,100000003,610000008618,
5,,Spine,2,0,Image 1,1,1,100000003,610000008619,
3,,Spine,2,4,Image 1,1,1,100000003,610000008621,
4,,Spine,2,2,Image 1,1,1,100000003,610000008622,
10,,Spine,2,2,Image 1,2,1,100000003,610000008623,
7,,Spine,2,1,Image 1,2,1,100000003,610000008624,
4,,Spine,2,0,Image 1,1,1,100000003,610000008625,
1,,Spine,2,0,Image 1,1,1,100000003,610000008626,
5,,Spine,2,5,Image 1,4,1,100000003,610000008628,
16,,Spine,2,4,Image 1,2,1,100000003,610000008629,
32,,Spine,2,4,Image 1,2,1,100000003,610000008630,
13,,Spine,2,1,Image 1,2,1,100000003,610000008631,
12,,Spine,2,0,Image 1,1,1,100000003,610000008632,
