
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Spine,2,2,1,100000002,610000007571,
3,,Spine,3,2,1,100000001,610000007576,
13,,Spine,13,4,1,100000001,610000007580,
-1,,Spine,0,1,1,100000003,610000007592,
6,,Spine,6,1,1,100000003,610000007596,
9,,Spine,9,2,1,100000003,610000007600,
7,,Spine,7,2,1,100000001,610000007604,
16,,Spine,16,7,1,100000000,610000007607,
3,,Spine,3,3,1,100000003,610000007609,
5,,Spine,5,3,1,100000003,610000007611,
0,,Spine,0,1,1,100000002,610000007614,
5,,Spine,5,2,1,100000000,610000007617,
5,,Spine,5,2,1,100000000,610000007622,
11,,Spine,11,7,1,100000001,610000007625,
9,,Spine,9,2,1,100000001,610000007627,
9,,Spine,9,2,1,100000000,610000007630,
-1,,Spine,0,1,1,100000003,610000007636,
5,,Spine,5,2,1,100000002,610000007639,
13,,Spine,13,5,1,100000000,610000007642,
11,,Spine,11,2,1,100000003,610000007644,
4,,Spine,4,2,1,100000001,610000007650,
6,,Spine,6,4,1,100000003,610000007652,
12,,Spine,12,3,1,100000000,610000007654,
2,,Spine,2,2,1,100000003,610000007658,
-1,,Spine,0,1,1,100000003,610000007663,
0,,Spine,0,1,1,100000002,610000007667,
5,,Spine,5,4,1,100000000,610000007670,
5,,Spine,5,2,1,100000000,610000007672,
5,,Spine,5,3,1,100000003,610000007674,
3,,Spine,3,2,1,100000001,610000007679,
17,,Spine,17,5,1,100000000,610000007681,
-1,,Spine,0,1,1,100000002,610000007687,
5,,Spine,5,2,1,100000000,610000007691,
2,,Spine,2,2,1,100000002,610000007696,
3,,Spine,3,1,1,100000001,610000007698,
4,,Spine,4,3,1,100000001,610000007700,
2,,Spine,2,3,1,100000002,610000007702,
0,,Spine,0,1,1,100000002,610000007704,
3,,Spine,3,1,1,100000003,610000007708,
5,,Spine,5,2,1,100000001,610000007711,
0,,Spine,0,1,1,100000002,610000007713,
4,,Spine,4,2,1,100000002,610000007715,
16,,Spine,16,6,1,100000000,610000007717,
7,,Spine,7,2,1,100000001,610000007719,
1,,Spine,1,2,1,100000000,610000007721,
6,,Spine,6,1,1,100000003,610000007723,
7,,Spine,7,2,1,100000001,610000007725,
1,,Spine,1,2,1,100000003,610000007728,
4,,Spine,4,1,1,100000003,610000007730,
3,,Spine,3,2,1,100000002,610000007732,
12,,Spine,12,4,1,100000001,610000007735,
5,,Spine,5,3,1,100000001,610000007737,
3,,Spine,3,1,1,100000003,610000007739,
2,,Spine,2,2,1,100000001,610000007741,
6,,Spine,6,3,1,100000001,610000007744,
3,,Spine,3,2,1,100000001,610000007746,
8,,Spine,8,4,1,100000002,610000007748,
7,,Spine,7,5,1,100000002,610000007751,
-1,,Spine,0,1,1,100000001,610000007754,
4,,Spine,4,2,1,100000000,610000007756,
13,,Spine,13,4,1,100000000,610000007758,
3,,Spine,3,3,1,100000002,610000007761,
7,,Spine,7,3,1,100000001,610000007764,
3,,Spine,3,1,1,100000001,610000007767,
12,,Spine,12,3,1,100000003,610000007769,
17,,Spine,17,5,1,100000000,610000007771,
9,,Spine,9,2,1,100000001,610000007774,
-1,,Spine,0,1,1,100000003,610000007779,
4,,Spine,4,3,1,100000002,610000007784,
7,,Spine,7,5,1,100000002,610000007787,
4,,Spine,4,2,1,100000002,610000007790,
8,,Spine,8,2,1,100000001,610000007793,
-1,,Spine,0,1,1,100000003,610000007796,
5,,Spine,5,4,1,100000001,610000007798,
7,,Spine,7,3,1,100000002,610000007802,
0,,Spine,0,1,1,100000002,610000007805,
1,,Spine,1,2,1,100000002,610000007807,
3,,Spine,3,3,1,100000002,610000007809,
-1,,Spine,0,1,1,100000002,610000007815,
2,,Spine,2,1,1,100000002,610000007819,
2,,Spine,2,2,1,100000000,610000007823,
-1,,Spine,0,1,1,100000003,610000007827,
-1,,Spine,2,2,1,100000000,610000007833,
7,,Spine,7,3,1,100000001,610000007837,
9,,Spine,9,5,1,100000001,610000007841,
15,,Spine,15,3,1,100000000,610000007843,
8,,Spine,8,2,1,100000001,610000007846,
1,,Spine,1,1,1,100000002,610000007849,
12,,Spine,12,3,1,100000000,610000007851,
3,,Spine,3,1,1,100000001,610000007854,
7,,Spine,7,2,1,100000003,610000007858,
7,,Spine,7,6,1,100000002,610000007860,
14,,Spine,14,4,1,100000001,610000007863,
1,,Spine,1,2,1,100000001,610000007865,
-1,,Spine,0,1,1,100000001,610000007868,
5,,Spine,5,4,1,100000003,610000007871,
9,,Spine,9,5,1,100000001,610000007873,
-1,,Spine,0,1,1,100000002,610000007876,
1,,Spine,1,1,1,100000002,610000007879,
13,,Spine,13,4,1,100000000,610000007882,
9,,Spine,9,3,1,100000003,610000007884,
9,,Spine,9,2,1,100000003,610000007887,
0,,Spine,0,1,1,100000001,610000007889,
3,,Spine,3,3,1,100000001,610000007891,
2,,Spine,2,2,1,100000002,610000007893,
0,,Spine,0,1,1,100000002,610000007896,
7,,Spine,7,4,1,100000001,610000007899,
11,,Spine,11,3,1,100000003,610000007901,
-1,,Spine,0,1,1,100000001,610000007904,
4,,Spine,4,3,1,100000000,610000007906,
5,,Spine,5,3,1,100000002,610000007910,
5,,Spine,5,2,1,100000001,610000007913,
5,,Spine,5,2,1,100000001,610000007916,
3,,Spine,3,2,1,100000000,610000007918,
-1,,Spine,0,1,1,100000002,610000007923,
-1,,Spine,0,1,1,100000001,610000007928,
4,,Spine,4,1,1,100000001,610000007932,
-1,,Spine,0,1,1,100000003,610000007935,
13,,Spine,13,4,1,100000003,610000007938,
14,,Spine,14,6,1,100000000,610000007942,
5,,Spine,5,2,1,100000001,610000007945,
8,,Spine,8,2,1,100000001,610000007947,
-1,,Spine,0,1,1,100000002,610000007951,
4,,Spine,4,2,1,100000002,610000007953,
6,,Spine,6,1,1,100000003,610000007956,
3,,Spine,3,1,1,100000000,610000007958,
4,,Spine,4,2,1,100000002,610000007961,
14,,Spine,14,4,1,100000001,610000007963,
5,,Spine,5,3,1,100000003,610000007966,
2,,Spine,2,2,1,100000003,610000007969,
0,,Spine,0,1,1,100000003,610000007972,
0,,Spine,0,1,1,100000002,610000007974,
1,,Spine,1,1,1,100000001,610000007979,
3,,Spine,3,2,1,100000001,610000007981,
6,,Spine,6,2,1,100000001,610000007985,
-1,,Spine,0,1,1,100000001,610000007988,
5,,Spine,5,2,1,100000000,610000007991,
3,,Spine,3,2,1,100000000,610000007993,
5,,Spine,5,2,1,100000001,610000007995,
-1,,Spine,0,1,1,100000001,610000007997,
3,,Spine,3,2,1,100000001,610000008000,
0,,Spine,0,1,1,100000002,610000008003,
1,,Spine,1,1,1,100000002,610000008006,
-1,,Spine,0,1,1,100000003,610000008012,
4,,Spine,4,2,1,100000003,610000008015,
-1,,Spine,0,1,1,100000003,610000008020,
2,,Spine,2,2,1,100000002,610000008024,
17,,Spine,17,6,1,100000000,610000008029,
6,,Spine,6,2,1,100000001,610000008031,
3,,Spine,3,2,1,100000001,610000008034,
7,,Spine,7,3,1,100000001,610000008038,
-1,,Spine,0,1,1,100000002,610000008040,
-1,,Spine,0,1,1,100000002,610000008046,
11,,Spine,11,3,1,100000003,610000008049,
2,,Spine,2,2,1,100000000,610000008051,
7,,Spine,7,4,1,100000001,610000008054,
17,,Spine,17,6,1,100000000,610000008058,
0,,Spine,0,1,1,100000001,610000008060,
6,,Spine,6,2,1,100000001,610000008064,
3,,Spine,3,1,1,100000001,610000008066,
10,,Spine,10,6,1,100000002,610000008068,
2,,Spine,2,2,1,100000003,610000008072,
10,,Spine,10,3,1,100000001,610000008076,
4,,Spine,4,2,1,100000003,610000008078,
7,,Spine,7,2,1,100000001,610000008080,
-1,,Spine,0,1,1,100000003,610000008086,
2,,Spine,2,1,1,100000000,610000008089,
-1,,Spine,0,1,1,100000003,610000008092,
3,,Spine,3,3,1,100000001,610000008094,
0,,Spine,0,1,1,100000003,610000008096,
-1,,Spine,0,1,1,100000001,610000008100,
0,,Spine,0,1,1,100000001,610000008102,
0,,Spine,0,1,1,100000002,610000008105,
-1,,Spine,0,1,1,100000001,610000008110,
9,,Spine,9,2,1,100000003,610000008113,
3,,Spine,3,1,1,100000001,610000008115,
1,,Spine,1,2,1,100000003,610000008117,
0,,Spine,0,1,1,100000001,610000008120,
6,,Spine,6,3,1,100000003,610000008123,
7,,Spine,7,3,1,100000002,610000008128,
0,,Spine,0,1,1,100000002,610000008130,
-1,,Spine,0,1,1,100000003,610000008132,
-1,,Spine,0,1,1,100000001,610000008137,
0,,Spine,0,1,1,100000001,610000008141,
4,,Spine,4,2,1,100000003,610000008143,
5,,Spine,5,3,1,100000003,610000008145,
7,,Spine,7,5,1,100000002,610000008147,
0,,Spine,0,1,1,100000001,610000008149,
-1,,Spine,2,2,1,100000000,610000008152,
12,,Spine,12,3,1,100000000,610000008155,
8,,Spine,8,5,1,100000001,610000008157,
-1,,Spine,0,1,1,100000003,610000008161,
3,,Spine,3,2,1,100000000,610000008164,
7,,Spine,7,3,1,100000001,610000008166,
6,,Spine,6,3,1,100000002,610000008168,
17,,Spine,17,5,1,100000000,610000008172,
4,,Spine,4,2,1,100000002,610000008175,
7,,Spine,7,4,1,100000001,610000008177,
2,,Spine,2,2,1,100000003,610000008179,
3,,Spine,3,2,1,100000002,610000008181,
2,,Spine,2,1,1,100000001,610000008188,
13,,Spine,13,4,1,100000001,610000008194,
-1,,Spine,0,1,1,100000002,610000008197,
-1,,Spine,0,1,1,100000003,610000008199,
13,,Spine,13,3,1,100000000,610000008203,
7,,Spine,7,2,1,100000003,610000008205,
5,,Spine,5,3,1,100000002,610000008207,
3,,Spine,3,2,1,100000003,610000008209,
2,,Spine,2,2,1,100000002,610000008211,
5,,Spine,5,2,1,100000001,610000008214,
9,,Spine,9,2,1,100000003,610000008218,
2,,Spine,2,2,1,100000003,610000008221,
3,,Spine,3,2,1,100000001,610000008223,
-1,,Spine,0,1,1,100000001,610000008226,
13,,Spine,13,4,1,100000001,610000008228,
-1,,Spine,0,1,1,100000003,610000008231,
1,,Spine,1,1,1,100000001,610000008238,
-1,,Spine,0,1,1,100000001,610000008242,
10,,Spine,10,2,1,100000003,610000008245,
3,,Spine,3,2,1,100000003,610000008248,
0,,Spine,0,1,1,100000003,610000008250,
1,,Spine,1,1,1,100000003,610000008256,
0,,Spine,0,1,1,100000003,610000008259,
2,,Spine,2,2,1,100000002,610000008261,
-1,,Spine,0,1,1,100000002,610000008267,
-1,,Spine,0,1,1,100000003,610000008277,
-1,,Spine,0,1,1,100000003,610000008285,
-1,,Spine,0,1,1,100000002,610000008308,
0,,Spine,0,1,1,100000003,610000008311,
2,,Spine,2,3,1,100000001,610000008314,
-1,,Spine,0,1,1,100000002,610000008325,
2,,Spine,2,1,1,100000001,610000008369,
13,,Spine,13,4,1,100000000,610000008412,
12,,Spine,12,4,1,100000000,610000008413,
12,,Spine,12,4,1,100000000,610000008414,
10,,Spine,10,3,1,100000000,610000008415,
7,,Spine,7,2,1,100000000,610000008416,
7,,Spine,7,2,1,100000000,610000008417,
5,,Spine,5,3,1,100000000,610000008418,
16,,Spine,16,5,1,100000000,610000008419,
15,,Spine,15,4,1,100000000,610000008420,
15,,Spine,15,3,1,100000000,610000008421,
15,,Spine,15,3,1,100000000,610000008422,
11,,Spine,11,2,1,100000000,610000008423,
12,,Spine,12,4,1,100000000,610000008425,
11,,Spine,11,4,1,100000000,610000008426,
17,,Spine,17,6,1,100000000,610000008427,
17,,Spine,17,6,1,100000000,610000008428,
15,,Spine,15,5,1,100000000,610000008429,
13,,Spine,13,4,1,100000000,610000008430,
14,,Spine,14,6,1,100000000,610000008431,
12,,Spine,12,4,1,100000000,610000008432,
11,,Spine,11,4,1,100000000,610000008433,
11,,Spine,11,4,1,100000000,610000008434,
10,,Spine,10,3,1,100000000,610000008435,
7,,Spine,7,3,1,100000000,610000008436,
5,,Spine,5,1,1,100000000,610000008437,
5,,Spine,5,2,1,100000000,610000008438,
3,,Spine,3,1,1,100000000,610000008439,
3,,Spine,3,2,1,100000000,610000008440,
2,,Spine,2,1,1,100000000,610000008441,
4,,Spine,4,3,1,100000000,610000008442,
3,,Spine,3,2,1,100000000,610000008443,
3,,Spine,3,3,1,100000000,610000008444,
2,,Spine,2,2,1,100000000,610000008445,
1,,Spine,1,1,1,100000000,610000008446,
18,,Spine,18,6,1,100000001,610000008447,
15,,Spine,15,4,1,100000001,610000008448,
15,,Spine,15,3,1,100000001,610000008449,
11,,Spine,11,3,1,100000001,610000008450,
9,,Spine,9,3,1,100000001,610000008451,
8,,Spine,8,2,1,100000001,610000008452,
8,,Spine,8,2,1,100000001,610000008453,
8,,Spine,8,2,1,100000001,610000008454,
6,,Spine,6,3,1,100000001,610000008455,
6,,Spine,6,3,1,100000001,610000008456,
5,,Spine,5,2,1,100000001,610000008457,
5,,Spine,5,2,1,100000001,610000008458,
5,,Spine,5,3,1,100000001,610000008459,
3,,Spine,3,1,1,100000001,610000008460,
2,,Spine,2,1,1,100000001,610000008461,
10,,Spine,10,4,1,100000001,610000008462,
9,,Spine,9,5,1,100000001,610000008463,
7,,Spine,7,3,1,100000001,610000008464,
7,,Spine,7,2,1,100000001,610000008465,
10,,Spine,10,6,1,100000001,610000008466,
8,,Spine,8,6,1,100000001,610000008467,
7,,Spine,7,4,1,100000001,610000008468,
7,,Spine,7,4,1,100000001,610000008469,
6,,Spine,6,3,1,100000001,610000008470,
2,,Spine,2,2,1,100000001,610000008471,
2,,Spine,2,2,1,100000001,610000008472,
2,,Spine,2,2,1,100000001,610000008473,
1,,Spine,1,1,1,100000001,610000008474,
3,,Spine,3,2,1,100000001,610000008475,
2,,Spine,2,2,1,100000001,610000008476,
0,,Spine,0,1,1,100000001,610000008477,
6,,Spine,6,2,1,100000001,610000008478,
6,,Spine,6,2,1,100000001,610000008479,
7,,Spine,7,2,1,100000001,610000008480,
6,,Spine,6,2,1,100000001,610000008481,
7,,Spine,7,5,1,100000001,610000008482,
7,,Spine,7,5,1,100000001,610000008483,
7,,Spine,7,4,1,100000001,610000008484,
6,,Spine,6,3,1,100000001,610000008485,
7,,Spine,7,3,1,100000001,610000008486,
6,,Spine,6,2,1,100000001,610000008487,
4,,Spine,4,2,1,100000001,610000008488,
4,,Spine,4,2,1,100000001,610000008489,
4,,Spine,4,3,1,100000001,610000008490,
3,,Spine,3,3,1,100000001,610000008491,
1,,Spine,1,2,1,100000001,610000008492,
0,,Spine,0,1,1,100000001,610000008493,
0,,Spine,0,1,1,100000001,610000008494,
0,,Spine,0,1,1,100000001,610000008495,
0,,Spine,0,1,1,100000001,610000008496,
0,,Spine,0,1,1,100000001,610000008497,
3,,Spine,3,2,1,100000001,610000008498,
2,,Spine,2,2,1,100000001,610000008499,
2,,Spine,2,2,1,100000001,610000008500,
0,,Spine,0,1,1,100000001,610000008501,
0,,Spine,0,1,1,100000001,610000008502,
3,,Spine,3,2,1,100000001,610000008505,
3,,Spine,3,2,1,100000001,610000008506,
1,,Spine,1,1,1,100000001,610000008507,
1,,Spine,1,1,1,100000001,610000008508,
1,,Spine,1,1,1,100000001,610000008509,
1,,Spine,1,1,1,100000001,610000008510,
0,,Spine,0,1,1,100000001,610000008511,
3,,Spine,3,1,1,100000001,610000008512,
9,,Spine,9,4,1,100000001,610000008513,
7,,Spine,7,3,1,100000001,610000008514,
7,,Spine,7,3,1,100000001,610000008515,
7,,Spine,7,3,1,100000001,610000008516,
7,,Spine,7,3,1,100000001,610000008517,
8,,Spine,8,5,1,100000001,610000008518,
7,,Spine,7,4,1,100000001,610000008519,
6,,Spine,6,4,1,100000001,610000008520,
5,,Spine,5,4,1,100000001,610000008521,
4,,Spine,4,3,1,100000001,610000008522,
4,,Spine,4,3,1,100000001,610000008523,
5,,Spine,5,3,1,100000001,610000008524,
5,,Spine,5,3,1,100000001,610000008525,
5,,Spine,5,3,1,100000001,610000008526,
3,,Spine,3,2,1,100000001,610000008527,
2,,Spine,2,2,1,100000001,610000008528,
0,,Spine,0,1,1,100000001,610000008529,
0,,Spine,0,1,1,100000001,610000008530,
0,,Spine,0,1,1,100000001,610000008534,
7,,Spine,7,6,1,100000002,610000008535,
7,,Spine,7,5,1,100000002,610000008536,
7,,Spine,7,5,1,100000002,610000008537,
6,,Spine,6,6,1,100000002,610000008538,
6,,Spine,6,6,1,100000002,610000008539,
5,,Spine,5,5,1,100000002,610000008540,
5,,Spine,5,5,1,100000002,610000008541,
5,,Spine,5,5,1,100000002,610000008542,
11,,Spine,11,6,1,100000002,610000008543,
10,,Spine,10,6,1,100000002,610000008544,
8,,Spine,8,3,1,100000002,610000008545,
4,,Spine,4,3,1,100000002,610000008546,
4,,Spine,4,3,1,100000002,610000008547,
3,,Spine,3,3,1,100000002,610000008548,
4,,Spine,4,3,1,100000002,610000008549,
2,,Spine,2,2,1,100000002,610000008550,
2,,Spine,2,2,1,100000002,610000008551,
2,,Spine,2,2,1,100000002,610000008552,
0,,Spine,0,1,1,100000002,610000008553,
4,,Spine,4,2,1,100000002,610000008554,
4,,Spine,4,2,1,100000002,610000008555,
3,,Spine,3,3,1,100000002,610000008556,
3,,Spine,3,3,1,100000002,610000008557,
2,,Spine,2,2,1,100000002,610000008558,
2,,Spine,2,2,1,100000002,610000008559,
2,,Spine,2,3,1,100000002,610000008560,
2,,Spine,2,3,1,100000002,610000008561,
2,,Spine,2,1,1,100000002,610000008562,
0,,Spine,0,1,1,100000002,610000008563,
4,,Spine,4,2,1,100000002,610000008565,
4,,Spine,4,2,1,100000002,610000008566,
3,,Spine,3,2,1,100000002,610000008567,
3,,Spine,3,2,1,100000002,610000008568,
3,,Spine,3,2,1,100000002,610000008569,
3,,Spine,3,2,1,100000002,610000008570,
3,,Spine,3,1,1,100000002,610000008571,
0,,Spine,0,1,1,100000002,610000008573,
0,,Spine,0,1,1,100000002,610000008574,
3,,Spine,3,2,1,100000002,610000008576,
2,,Spine,2,2,1,100000002,610000008577,
1,,Spine,1,1,1,100000002,610000008578,
0,,Spine,0,1,1,100000002,610000008579,
13,,Spine,13,4,1,100000003,610000008586,
13,,Spine,13,3,1,100000003,610000008587,
12,,Spine,12,3,1,100000003,610000008588,
11,,Spine,11,3,1,100000003,610000008589,
11,,Spine,11,2,1,100000003,610000008590,
11,,Spine,11,2,1,100000003,610000008591,
9,,Spine,9,2,1,100000003,610000008592,
9,,Spine,9,2,1,100000003,610000008593,
13,,Spine,13,4,1,100000003,610000008594,
12,,Spine,12,3,1,100000003,610000008595,
11,,Spine,11,4,1,100000003,610000008596,
11,,Spine,11,4,1,100000003,610000008597,
11,,Spine,11,3,1,100000003,610000008598,
10,,Spine,10,3,1,100000003,610000008599,
9,,Spine,9,3,1,100000003,610000008600,
8,,Spine,8,3,1,100000003,610000008601,
8,,Spine,8,3,1,100000003,610000008602,
17,,Spine,17,6,1,100000003,610000008603,
10,,Spine,10,2,1,100000003,610000008604,
11,,Spine,11,3,1,100000003,610000008605,
9,,Spine,9,2,1,100000003,610000008606,
9,,Spine,9,3,1,100000003,610000008607,
6,,Spine,6,1,1,100000003,610000008608,
6,,Spine,6,1,1,100000003,610000008609,
6,,Spine,6,2,1,100000003,610000008610,
6,,Spine,6,3,1,100000003,610000008611,
5,,Spine,5,2,1,100000003,610000008612,
5,,Spine,5,2,1,100000003,610000008613,
4,,Spine,4,2,1,100000003,610000008614,
3,,Spine,3,2,1,100000003,610000008615,
1,,Spine,1,1,1,100000003,610000008616,
1,,Spine,1,1,1,100000003,610000008617,
0,,Spine,0,1,1,100000003,610000008618,
0,,Spine,0,1,1,100000003,610000008619,
4,,Spine,4,1,1,100000003,610000008621,
2,,Spine,2,1,1,100000003,610000008622,
2,,Spine,2,2,1,100000003,610000008623,
1,,Spine,1,2,1,100000003,610000008624,
0,,Spine,0,1,1,100000003,610000008625,
0,,Spine,0,1,1,100000003,610000008626,
5,,Spine,5,4,1,100000003,610000008628,
4,,Spine,4,2,1,100000003,610000008629,
4,,Spine,4,2,1,100000003,610000008630,
1,,Spine,1,2,1,100000003,610000008631,
0,,Spine,0,1,1,100000003,610000008632,
