
Segment Center Number of Voxel Ch=4 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Segment,4,16,Image 1,5,1,100000003,510000001567,
8,,Segment,4,14,Image 1,4,1,100000003,510000001575,
3,,Segment,4,13,Image 1,3,1,100000003,510000001577,
3,,Segment,4,12,Image 1,3,1,100000003,510000001579,
21,,Segment,4,10,Image 1,2,1,100000003,510000001600,
32,,Segment,4,9,Image 1,2,1,100000003,510000001631,
11,,Segment,4,7,Image 1,2,1,100000003,510000001642,
35,,Segment,4,6,Image 1,1,1,100000003,510000001676,
17,,Segment,4,17,Image 1,4,1,100000000,510000001692,
7,,Segment,4,16,Image 1,3,1,100000000,510000001698,
14,,Segment,4,15,Image 1,3,1,100000000,510000001711,
18,,Segment,4,13,Image 1,4,1,100000001,510000001728,
4,,Segment,4,13,Image 1,3,1,100000003,510000001731,
7,,Segment,4,12,Image 1,4,1,100000003,510000001737,
25,,Segment,4,12,Image 1,4,1,100000001,510000001761,
9,,Segment,4,11,Image 1,4,1,100000001,510000001769,
10,,Segment,4,10,Image 1,4,1,100000001,510000001778,
6,,Segment,4,9,Image 1,4,1,100000001,510000001783,
18,,Segment,4,8,Image 1,4,1,100000001,510000001800,
23,,Segment,4,7,Image 1,3,1,100000001,510000001822,
13,,Segment,4,6,Image 1,2,1,100000001,510000001834,
12,,Segment,4,5,Image 1,2,1,100000001,510000001845,
4,,Segment,4,4,Image 1,2,1,100000001,510000001848,
6,,Segment,4,3,Image 1,2,1,100000001,510000001853,
17,,Segment,4,2,Image 1,2,1,100000001,510000001869,
4,,Segment,4,17,Image 1,8,1,100000000,510000001872,
12,,Segment,4,16,Image 1,8,1,100000000,510000001883,
8,,Segment,4,15,Image 1,7,1,100000000,510000001890,
3,,Segment,4,14,Image 1,6,1,100000000,510000001892,
10,,Segment,4,13,Image 1,5,1,100000000,510000001901,
8,,Segment,4,12,Image 1,4,1,100000000,510000001908,
7,,Segment,4,11,Image 1,4,1,100000000,510000001914,
10,,Segment,4,10,Image 1,4,1,100000000,510000001923,
20,,Segment,4,9,Image 1,4,1,100000000,510000001942,
3,,Segment,4,8,Image 1,3,1,100000000,510000001944,
7,,Segment,4,7,Image 1,2,1,100000000,510000001950,
3,,Segment,4,6,Image 1,2,1,100000000,510000001952,
8,,Segment,4,5,Image 1,1,1,100000000,510000001959,
9,,Segment,4,3,Image 1,1,1,100000000,510000001968,
12,,Segment,4,2,Image 1,1,1,100000000,510000001979,
6,,Segment,4,0,Image 1,1,1,100000000,510000001998,
25,,Segment,4,10,Image 1,5,1,100000001,510000002027,
31,,Segment,4,16,Image 1,6,1,100000000,510000002057,
7,,Segment,4,15,Image 1,5,1,100000000,510000002063,
7,,Segment,4,13,Image 1,5,1,100000000,510000002070,
17,,Segment,4,12,Image 1,4,1,100000000,510000002086,
29,,Segment,4,11,Image 1,3,1,100000000,510000002114,
11,,Segment,4,10,Image 1,3,1,100000000,510000002124,
8,,Segment,4,9,Image 1,3,1,100000000,510000002131,
9,,Segment,4,12,Image 1,4,1,100000003,510000002139,
32,,Segment,4,11,Image 1,4,1,100000003,510000002170,
7,,Segment,4,10,Image 1,3,1,100000003,510000002176,
7,,Segment,4,16,Image 1,4,1,100000000,510000002182,
11,,Segment,4,6,Image 1,3,1,100000002,510000002193,
33,,Segment,4,9,Image 1,5,1,100000001,510000002225,
12,,Segment,4,12,Image 1,4,1,100000000,510000002236,
10,,Segment,4,11,Image 1,4,1,100000000,510000002245,
6,,Segment,4,11,Image 1,5,1,100000001,510000002250,
7,,Segment,4,16,Image 1,7,1,100000000,510000002256,
40,,Segment,4,15,Image 1,6,1,100000000,510000002295,
5,,Segment,4,12,Image 1,5,1,100000003,510000002300,
3,,Segment,4,15,Image 1,4,1,100000003,510000002302,
6,,Segment,4,13,Image 1,3,1,100000000,510000002307,
9,,Segment,4,11,Image 1,2,1,100000001,510000002316,
4,,Segment,4,16,Image 1,6,1,100000000,510000002320,
6,,Segment,4,12,Image 1,5,1,100000000,510000002326,
4,,Segment,4,11,Image 1,4,1,100000001,510000002329,
16,,Segment,4,6,Image 1,6,1,100000002,510000002344,
7,,Segment,4,8,Image 1,4,1,100000001,510000002350,
28,,Segment,4,7,Image 1,4,1,100000001,510000002377,
5,,Segment,4,6,Image 1,3,1,100000001,510000002381,
4,,Segment,4,5,Image 1,3,1,100000001,510000002384,
46,,Segment,4,4,Image 1,3,1,100000001,510000002429,
45,,Segment,4,4,Image 1,2,1,100000002,510000002473,
70,,Segment,4,3,Image 1,2,1,100000002,510000002542,
3,,Segment,4,2,Image 1,2,1,100000002,510000002544,
24,,Segment,4,11,Image 1,3,1,100000003,510000002567,
4,,Segment,4,17,Image 1,7,1,100000000,510000002570,
5,,Segment,4,16,Image 1,7,1,100000000,510000002574,
9,,Segment,4,15,Image 1,6,1,100000000,510000002583,
3,,Segment,4,17,Image 1,8,1,100000000,510000002585,
4,,Segment,4,14,Image 1,3,1,100000003,510000002588,
8,,Segment,4,14,Image 1,4,1,100000000,510000002595,
3,,Segment,4,11,Image 1,3,1,100000001,510000002597,
12,,Segment,4,17,Image 1,6,1,100000000,510000002609,
8,,Segment,4,13,Image 1,3,1,100000003,510000002617,
10,,Segment,4,12,Image 1,2,1,100000003,510000002626,
25,,Segment,4,11,Image 1,2,1,100000003,510000002650,
6,,Segment,4,10,Image 1,2,1,100000003,510000002655,
3,,Segment,4,12,Image 1,3,1,100000000,510000002657,
14,,Segment,4,11,Image 1,3,1,100000000,510000002670,
5,,Segment,4,10,Image 1,2,1,100000000,510000002674,
16,,Segment,4,9,Image 1,2,1,100000000,510000002689,
3,,Segment,4,12,Image 1,4,1,100000000,510000002692,
13,,Segment,4,14,Image 1,5,1,100000000,510000002704,
5,,Segment,4,13,Image 1,5,1,100000000,510000002708,
4,,Segment,4,12,Image 1,5,1,100000000,510000002711,
13,,Segment,4,11,Image 1,4,1,100000000,510000002723,
13,,Segment,4,13,Image 1,2,1,100000003,510000002735,
11,,Segment,4,12,Image 1,3,1,100000003,510000002745,
3,,Segment,4,13,Image 1,4,1,100000003,510000002747,
21,,Segment,4,11,Image 1,6,1,100000002,510000002767,
11,,Segment,4,10,Image 1,6,1,100000002,510000002777,
7,,Segment,4,9,Image 1,5,1,100000002,510000002783,
4,,Segment,4,8,Image 1,4,1,100000002,510000002786,
21,,Segment,4,7,Image 1,4,1,100000002,510000002806,
4,,Segment,4,5,Image 1,3,1,100000002,510000002810,
8,,Segment,4,4,Image 1,3,1,100000002,510000002817,
19,,Segment,4,12,Image 1,5,1,100000000,510000002835,
4,,Segment,4,12,Image 1,4,1,100000000,510000002838,
26,,Segment,4,6,Image 1,4,1,100000001,510000002863,
13,,Segment,4,14,Image 1,6,1,100000000,510000002875,
3,,Segment,4,12,Image 1,2,1,100000003,510000002877,
7,,Segment,4,17,Image 1,5,1,100000000,510000002883,
11,,Segment,4,13,Image 1,4,1,100000003,510000002893,
9,,Segment,4,12,Image 1,4,1,100000003,510000002901,
15,,Segment,4,11,Image 1,3,1,100000003,510000002915,
24,,Segment,4,10,Image 1,3,1,100000003,510000002938,
12,,Segment,4,9,Image 1,3,1,100000003,510000002949,
7,,Segment,4,8,Image 1,5,1,100000001,510000002955,
18,,Segment,4,14,Image 1,5,1,100000000,510000002972,
6,,Segment,4,12,Image 1,2,1,100000000,510000002977,
15,,Segment,4,7,Image 1,3,1,100000001,510000002991,
36,,Segment,4,6,Image 1,2,1,100000001,510000003026,
5,,Segment,4,5,Image 1,1,1,100000001,510000003030,
27,,Segment,4,4,Image 1,1,1,100000001,510000003056,
3,,Segment,4,3,Image 1,1,1,100000001,510000003058,
12,,Segment,4,2,Image 1,1,1,100000001,510000003069,
11,,Segment,4,1,Image 1,1,1,100000001,510000003079,
11,,Segment,4,0,Image 1,1,1,100000001,510000003094,
9,,Segment,4,13,Image 1,4,1,100000000,510000003102,
7,,Segment,4,12,Image 1,4,1,100000000,510000003108,
9,,Segment,4,10,Image 1,4,1,100000002,510000003116,
4,,Segment,4,9,Image 1,4,1,100000002,510000003119,
4,,Segment,4,13,Image 1,5,1,100000003,510000003122,
5,,Segment,4,11,Image 1,7,1,100000002,510000003126,
7,,Segment,4,14,Image 1,5,1,100000000,510000003132,
6,,Segment,4,13,Image 1,5,1,100000000,510000003137,
7,,Segment,4,11,Image 1,2,1,100000000,510000003143,
8,,Segment,4,13,Image 1,4,1,100000000,510000003150,
14,,Segment,4,12,Image 1,3,1,100000000,510000003163,
10,,Segment,4,12,Image 1,3,1,100000003,510000003172,
4,,Segment,4,11,Image 1,3,1,100000003,510000003175,
5,,Segment,4,10,Image 1,5,1,100000002,510000003179,
6,,Segment,4,12,Image 1,4,1,100000003,510000003184,
8,,Segment,4,11,Image 1,4,1,100000003,510000003191,
4,,Segment,4,10,Image 1,3,1,100000003,510000003194,
9,,Segment,4,9,Image 1,3,1,100000003,510000003202,
22,,Segment,4,8,Image 1,3,1,100000003,510000003223,
5,,Segment,4,12,Image 1,5,1,100000003,510000003227,
7,,Segment,4,13,Image 1,4,1,100000000,510000003233,
7,,Segment,4,14,Image 1,6,1,100000000,510000003239,
9,,Segment,4,11,Image 1,3,1,100000003,510000003247,
9,,Segment,4,13,Image 1,4,1,100000000,510000003255,
7,,Segment,4,13,Image 1,4,1,100000000,510000003261,
6,,Segment,4,13,Image 1,5,1,100000003,510000003266,
8,,Segment,4,12,Image 1,4,1,100000003,510000003273,
5,,Segment,4,11,Image 1,4,1,100000003,510000003277,
3,,Segment,4,12,Image 1,3,1,100000003,510000003279,
9,,Segment,4,9,Image 1,3,1,100000001,510000003287,
38,,Segment,4,3,Image 1,2,1,100000001,510000003324,
41,,Segment,4,2,Image 1,2,1,100000001,510000003364,
4,,Segment,4,0,Image 1,1,1,100000001,510000003369,
13,,Segment,4,13,Image 1,4,1,100000003,510000003381,
34,,Segment,4,5,Image 1,2,1,100000000,510000003414,
12,,Segment,4,3,Image 1,2,1,100000000,510000003426,
6,,Segment,4,8,Image 1,1,1,100000003,510000003431,
6,,Segment,4,7,Image 1,1,1,100000003,510000003436,
6,,Segment,4,11,Image 1,6,1,100000001,510000003441,
5,,Segment,4,10,Image 1,6,1,100000001,510000003445,
4,,Segment,4,9,Image 1,6,1,100000001,510000003448,
12,,Segment,4,8,Image 1,6,1,100000001,510000003459,
12,,Segment,4,7,Image 1,5,1,100000001,510000003470,
24,,Segment,4,5,Image 1,3,1,100000001,510000003494,
13,,Segment,4,4,Image 1,3,1,100000001,510000003506,
4,,Segment,4,13,Image 1,3,1,100000000,510000003509,
10,,Segment,4,7,Image 1,2,1,100000001,510000003518,
11,,Segment,4,5,Image 1,4,1,100000001,510000003528,
22,,Segment,4,9,Image 1,3,1,100000000,510000003549,
8,,Segment,4,11,Image 1,7,1,100000001,510000003556,
21,,Segment,4,11,Image 1,4,1,100000003,510000003576,
51,,Segment,4,8,Image 1,2,1,100000001,510000003626,
4,,Segment,4,7,Image 1,2,1,100000001,510000003629,
5,,Segment,4,6,Image 1,2,1,100000001,510000003633,
11,,Segment,4,5,Image 1,2,1,100000001,510000003643,
6,,Segment,4,10,Image 1,3,1,100000000,510000003649,
11,,Segment,4,10,Image 1,7,1,100000001,510000003659,
7,,Segment,4,9,Image 1,7,1,100000001,510000003665,
5,,Segment,4,8,Image 1,2,1,100000001,510000003669,
27,,Segment,4,7,Image 1,2,1,100000001,510000003695,
4,,Segment,4,4,Image 1,3,1,100000002,510000003698,
9,,Segment,4,6,Image 1,4,1,100000003,510000003706,
20,,Segment,4,5,Image 1,3,1,100000003,510000003725,
15,,Segment,4,4,Image 1,2,1,100000003,510000003739,
4,,Segment,4,3,Image 1,1,1,100000003,510000003742,
46,,Segment,4,2,Image 1,1,1,100000003,510000003787,
11,,Segment,4,1,Image 1,1,1,100000003,510000003797,
17,,Segment,4,0,Image 1,1,1,100000003,510000003818,
10,,Segment,4,12,Image 1,4,1,100000003,510000003840,
6,,Segment,4,11,Image 1,3,1,100000003,510000003845,
5,,Segment,4,9,Image 1,4,1,100000000,510000003849,
3,,Segment,4,8,Image 1,4,1,100000000,510000003851,
16,,Segment,4,7,Image 1,4,1,100000000,510000003866,
3,,Segment,4,6,Image 1,3,1,100000000,510000003868,
23,,Segment,4,4,Image 1,1,1,100000003,510000003890,
14,,Segment,4,8,Image 1,5,1,100000002,510000003903,
6,,Segment,4,10,Image 1,5,1,100000002,510000003908,
5,,Segment,4,4,Image 1,4,1,100000002,510000003912,
5,,Segment,4,13,Image 1,3,1,100000003,510000003916,
3,,Segment,4,12,Image 1,3,1,100000003,510000003918,
3,,Segment,4,14,Image 1,6,1,100000000,510000003920,
7,,Segment,4,8,Image 1,5,1,100000000,510000003927,
25,,Segment,4,9,Image 1,4,1,100000003,510000003951,
3,,Segment,4,13,Image 1,4,1,100000003,510000003953,
6,,Segment,4,14,Image 1,3,1,100000000,510000003958,
6,,Segment,4,12,Image 1,3,1,100000000,510000003964,
10,,Segment,4,11,Image 1,3,1,100000000,510000003973,
13,,Segment,4,7,Image 1,4,1,100000001,510000003985,
7,,Segment,4,12,Image 1,5,1,100000003,510000003991,
5,,Segment,4,14,Image 1,5,1,100000000,510000003995,
3,,Segment,4,13,Image 1,4,1,100000000,510000003997,
20,,Segment,4,8,Image 1,3,1,100000001,510000004016,
3,,Segment,4,14,Image 1,4,1,100000000,510000004018,
8,,Segment,4,8,Image 1,5,1,100000001,510000004025,
13,,Segment,4,6,Image 1,3,1,100000003,510000004037,
6,,Segment,4,14,Image 1,4,1,100000000,510000004042,
8,,Segment,4,8,Image 1,4,1,100000002,510000004049,
20,,Segment,4,7,Image 1,3,1,100000002,510000004068,
11,,Segment,4,5,Image 1,2,1,100000002,510000004078,
38,,Segment,4,4,Image 1,2,1,100000002,510000004115,
24,,Segment,4,3,Image 1,2,1,100000002,510000004138,
3,,Segment,4,2,Image 1,1,1,100000002,510000004140,
12,,Segment,4,1,Image 1,1,1,100000002,510000004151,
9,,Segment,4,0,Image 1,1,1,100000002,510000004163,
6,,Segment,4,8,Image 1,3,1,100000001,510000004170,
6,,Segment,4,8,Image 1,3,1,100000002,510000004175,
13,,Segment,4,7,Image 1,3,1,100000001,510000004187,
10,,Segment,4,6,Image 1,3,1,100000001,510000004196,
22,,Segment,4,5,Image 1,2,1,100000001,510000004217,
6,,Segment,4,7,Image 1,4,1,100000001,510000004222,
17,,Segment,4,9,Image 1,3,1,100000003,510000004238,
4,,Segment,4,11,Image 1,5,1,100000003,510000004241,
7,,Segment,4,5,Image 1,4,1,100000002,510000004248,
4,,Segment,4,9,Image 1,5,1,100000000,510000004251,
7,,Segment,4,11,Image 1,4,1,100000003,510000004257,
10,,Segment,4,7,Image 1,3,1,100000001,510000004266,
3,,Segment,4,13,Image 1,6,1,100000000,510000004268,
14,,Segment,4,4,Image 1,3,1,100000002,510000004281,
18,,Segment,4,3,Image 1,2,1,100000002,510000004298,
5,,Segment,4,2,Image 1,1,1,100000002,510000004302,
9,,Segment,4,1,Image 1,1,1,100000002,510000004310,
5,,Segment,4,5,Image 1,3,1,100000002,510000004316,
6,,Segment,4,9,Image 1,4,1,100000000,510000004321,
9,,Segment,4,10,Image 1,4,1,100000003,510000004329,
6,,Segment,4,7,Image 1,5,1,100000002,510000004335,
9,,Segment,4,6,Image 1,4,1,100000002,510000004343,
4,,Segment,4,8,Image 1,3,1,100000003,510000004346,
4,,Segment,4,11,Image 1,5,1,100000000,510000004349,
6,,Segment,4,7,Image 1,3,1,100000001,510000004354,
4,,Segment,4,6,Image 1,2,1,100000001,510000004357,
3,,Segment,4,7,Image 1,4,1,100000002,510000004359,
3,,Segment,4,6,Image 1,3,1,100000001,510000004361,
15,,Segment,4,7,Image 1,5,1,100000001,510000004375,
4,,Segment,4,6,Image 1,4,1,100000001,510000004378,
23,,Segment,4,5,Image 1,3,1,100000001,510000004400,
10,,Segment,4,4,Image 1,2,1,100000001,510000004409,
6,,Segment,4,12,Image 1,4,1,100000000,510000004414,
16,,Segment,4,9,Image 1,3,1,100000000,510000004429,
12,,Segment,4,5,Image 1,3,1,100000002,510000004440,
27,,Segment,4,4,Image 1,2,1,100000002,510000004466,
8,,Segment,4,3,Image 1,2,1,100000002,510000004473,
14,,Segment,4,2,Image 1,2,1,100000002,510000004486,
35,,Segment,4,1,Image 1,2,1,100000002,510000004520,
16,,Segment,4,0,Image 1,1,1,100000002,510000004552,
21,,Segment,4,3,Image 1,3,1,100000002,510000004572,
18,,Segment,4,8,Image 1,3,1,100000001,510000004589,
8,,Segment,4,5,Image 1,2,1,100000003,510000004596,
3,,Segment,4,5,Image 1,4,1,100000002,510000004598,
20,,Segment,4,5,Image 1,3,1,100000001,510000004617,
6,,Segment,4,4,Image 1,3,1,100000001,510000004622,
17,,Segment,4,3,Image 1,3,1,100000001,510000004638,
48,,Segment,4,2,Image 1,2,1,100000001,510000004685,
4,,Segment,4,3,Image 1,4,1,100000002,510000004688,
6,,Segment,4,4,Image 1,2,1,100000002,510000004693,
27,,Segment,4,5,Image 1,2,1,100000001,510000004719,
9,,Segment,4,4,Image 1,2,1,100000001,510000004727,
9,,Segment,4,3,Image 1,2,1,100000001,510000004735,
36,,Segment,4,2,Image 1,2,1,100000001,510000004770,
18,,Segment,4,1,Image 1,2,1,100000001,510000004787,
13,,Segment,4,7,Image 1,2,1,100000001,510000004799,
5,,Segment,4,6,Image 1,1,1,100000001,510000004803,
6,,Segment,4,6,Image 1,3,1,100000001,510000004809,
5,,Segment,4,7,Image 1,4,1,100000001,510000004813,
11,,Segment,4,6,Image 1,3,1,100000001,510000004823,
3,,Segment,4,7,Image 1,4,1,100000001,510000004825,
8,,Segment,4,5,Image 1,4,1,100000001,510000004832,
3,,Segment,4,5,Image 1,2,1,100000002,510000004834,
26,,Segment,4,3,Image 1,3,1,100000002,510000004859,
29,,Segment,4,2,Image 1,2,1,100000001,510000004887,
7,,Segment,4,1,Image 1,1,1,100000001,510000004893,
18,,Segment,4,0,Image 1,1,1,100000001,510000004933,
3,,Segment,4,5,Image 1,3,1,100000000,510000004935,
5,,Segment,4,4,Image 1,3,1,100000000,510000004939,
47,,Segment,4,3,Image 1,2,1,100000000,510000004985,
21,,Segment,4,2,Image 1,2,1,100000000,510000005005,
4,,Segment,4,5,Image 1,4,1,100000000,510000005008,
4,,Segment,4,3,Image 1,3,1,100000001,510000005011,
4,,Segment,4,5,Image 1,4,1,100000002,510000005014,
23,,Segment,4,5,Image 1,4,1,100000003,510000005036,
6,,Segment,4,4,Image 1,3,1,100000003,510000005041,
16,,Segment,4,3,Image 1,2,1,100000003,510000005056,
11,,Segment,4,2,Image 1,1,1,100000003,510000005066,
11,,Segment,4,1,Image 1,1,1,100000003,510000005076,
7,,Segment,4,0,Image 1,1,1,100000003,510000005092,
6,,Segment,4,10,Image 1,3,1,100000000,510000005097,
6,,Segment,4,7,Image 1,3,1,100000001,510000005102,
5,,Segment,4,10,Image 1,5,1,100000000,510000005106,
4,,Segment,4,5,Image 1,4,1,100000001,510000005109,
8,,Segment,4,5,Image 1,3,1,100000001,510000005116,
4,,Segment,4,7,Image 1,2,1,100000001,510000005119,
14,,Segment,4,5,Image 1,2,1,100000003,510000005132,
18,,Segment,4,4,Image 1,2,1,100000003,510000005149,
24,,Segment,4,5,Image 1,2,1,100000000,510000005172,
3,,Segment,4,8,Image 1,3,1,100000000,510000005174,
12,,Segment,4,7,Image 1,3,1,100000003,510000005185,
3,,Segment,4,7,Image 1,3,1,100000001,510000005187,
4,,Segment,4,4,Image 1,2,1,100000000,510000005190,
7,,Segment,4,4,Image 1,3,1,100000001,510000005196,
20,,Segment,4,2,Image 1,3,1,100000002,510000005215,
4,,Segment,4,4,Image 1,4,1,100000001,510000005219,
9,,Segment,4,4,Image 1,3,1,100000003,510000005227,
15,,Segment,4,3,Image 1,1,1,100000001,510000005242,
12,,Segment,4,2,Image 1,1,1,100000001,510000005253,
11,,Segment,4,5,Image 1,3,1,100000000,510000005263,
7,,Segment,4,5,Image 1,3,1,100000003,510000005269,
6,,Segment,4,7,Image 1,3,1,100000000,510000005274,
7,,Segment,4,6,Image 1,3,1,100000001,510000005280,
5,,Segment,4,7,Image 1,3,1,100000001,510000005284,
4,,Segment,4,7,Image 1,3,1,100000000,510000005287,
7,,Segment,4,5,Image 1,2,1,100000001,510000005293,
4,,Segment,4,4,Image 1,2,1,100000003,510000005297,
19,,Segment,4,5,Image 1,3,1,100000001,510000005315,
3,,Segment,4,7,Image 1,3,1,100000000,510000005317,
34,,Segment,4,3,Image 1,1,1,100000001,510000005350,
12,,Segment,4,1,Image 1,1,1,100000001,510000005362,
6,,Segment,4,0,Image 1,1,1,100000001,510000005372,
6,,Segment,4,3,Image 1,3,1,100000001,510000005377,
9,,Segment,4,3,Image 1,2,1,100000001,510000005385,
4,,Segment,4,7,Image 1,3,1,100000003,510000005388,
16,,Segment,4,6,Image 1,2,1,100000003,510000005403,
6,,Segment,4,5,Image 1,2,1,100000003,510000005408,
3,,Segment,4,4,Image 1,3,1,100000002,510000005410,
10,,Segment,4,5,Image 1,3,1,100000001,510000005419,
24,,Segment,4,2,Image 1,2,1,100000001,510000005442,
19,,Segment,4,2,Image 1,3,1,100000003,510000005460,
17,,Segment,4,1,Image 1,2,1,100000003,510000005476,
