
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,1,13,Image 1,2,1,100000003,610000007322,
5,,Spine,1,7,Image 1,3,1,100000001,610000007339,
6,,Spine,1,13,Image 1,2,1,100000003,610000007347,
4,,Spine,1,5,Image 1,3,1,100000003,610000007363,
4,,Spine,1,3,Image 1,1,1,100000001,610000007375,
6,,Spine,1,13,Image 1,2,1,100000003,610000007382,
5,,Spine,1,3,Image 1,1,1,100000001,610000007393,
4,,Spine,1,7,Image 1,3,1,100000001,610000007404,
5,,Spine,1,14,Image 1,4,1,100000001,610000007415,
4,,Spine,1,5,Image 1,3,1,100000003,610000007427,
4,,Spine,1,10,Image 1,5,1,100000001,610000007431,
3,,Spine,1,6,Image 1,3,1,100000001,610000007440,
4,,Spine,1,3,Image 1,1,1,100000001,610000007448,
7,,Spine,1,9,Image 1,2,1,100000003,610000007452,
4,,Spine,1,15,Image 1,4,1,100000001,610000007457,
4,,Spine,1,2,Image 1,1,1,100000002,610000007464,
5,,Spine,1,10,Image 1,3,1,100000000,610000007466,
28,,Spine,1,11,Image 1,2,1,100000003,610000007472,
5,,Spine,1,5,Image 1,3,1,100000001,610000007476,
4,,Spine,1,9,Image 1,4,1,100000000,610000007478,
3,,Spine,1,11,Image 1,4,1,100000003,610000007480,
4,,Spine,1,3,Image 1,1,1,100000001,610000007487,
4,,Spine,1,5,Image 1,3,1,100000003,610000007494,
5,,Spine,1,2,Image 1,2,1,100000002,610000007499,
1,,Spine,1,7,Image 1,3,1,100000001,610000007501,
6,,Spine,1,14,Image 1,4,1,100000001,610000007506,
12,,Spine,1,11,Image 1,2,1,100000003,610000007510,
4,,Spine,1,7,Image 1,6,1,100000002,610000007513,
6,,Spine,1,9,Image 1,2,1,100000003,610000007518,
5,,Spine,1,6,Image 1,4,1,100000001,610000007520,
3,,Spine,1,11,Image 1,3,1,100000001,610000007524,
131,,Spine,1,14,Image 1,4,1,100000001,610000007531,
4,,Spine,1,12,Image 1,3,1,100000003,610000007534,
4,,Spine,1,13,Image 1,4,1,100000000,610000007538,
4,,Spine,1,5,Image 1,3,1,100000003,610000007543,
4,,Spine,1,3,Image 1,1,1,100000003,610000007546,
71,,Spine,1,2,Image 1,1,1,100000001,610000007549,
5,,Spine,1,14,Image 1,4,1,100000001,610000007555,
5,,Spine,1,3,Image 1,3,1,100000002,610000007558,
124,,Spine,1,8,Image 1,2,1,100000000,610000007561,
5,,Spine,1,14,Image 1,4,1,100000001,610000007565,
5,,Spine,1,3,Image 1,2,1,100000000,610000007567,
4,,Spine,1,2,Image 1,2,1,100000002,610000007571,
3,,Spine,1,3,Image 1,2,1,100000001,610000007576,
87,,Spine,1,13,Image 1,4,1,100000001,610000007580,
28,,Spine,1,0,Image 1,1,1,100000003,610000007592,
4,,Spine,1,6,Image 1,1,1,100000003,610000007596,
4,,Spine,1,9,Image 1,2,1,100000003,610000007600,
6,,Spine,1,7,Image 1,2,1,100000001,610000007604,
4,,Spine,1,16,Image 1,7,1,100000000,610000007607,
3,,Spine,1,3,Image 1,3,1,100000003,610000007609,
4,,Spine,1,5,Image 1,3,1,100000003,610000007611,
14,,Spine,1,0,Image 1,1,1,100000002,610000007614,
6,,Spine,1,5,Image 1,2,1,100000000,610000007617,
6,,Spine,1,5,Image 1,2,1,100000000,610000007622,
3,,Spine,1,11,Image 1,7,1,100000001,610000007625,
4,,Spine,1,9,Image 1,2,1,100000001,610000007627,
49,,Spine,1,9,Image 1,2,1,100000000,610000007630,
24,,Spine,1,0,Image 1,1,1,100000003,610000007636,
4,,Spine,1,5,Image 1,2,1,100000002,610000007639,
7,,Spine,1,13,Image 1,5,1,100000000,610000007642,
5,,Spine,1,11,Image 1,2,1,100000003,610000007644,
6,,Spine,1,4,Image 1,2,1,100000001,610000007650,
3,,Spine,1,6,Image 1,4,1,100000003,610000007652,
18,,Spine,1,12,Image 1,3,1,100000000,610000007654,
5,,Spine,1,2,Image 1,2,1,100000003,610000007658,
17,,Spine,1,0,Image 1,1,1,100000003,610000007663,
6,,Spine,1,0,Image 1,1,1,100000002,610000007667,
10,,Spine,1,5,Image 1,4,1,100000000,610000007670,
3,,Spine,1,5,Image 1,2,1,100000000,610000007672,
2,,Spine,1,5,Image 1,3,1,100000003,610000007674,
3,,Spine,1,3,Image 1,2,1,100000001,610000007679,
27,,Spine,1,17,Image 1,5,1,100000000,610000007681,
3,,Spine,1,0,Image 1,1,1,100000002,610000007687,
3,,Spine,1,5,Image 1,2,1,100000000,610000007691,
4,,Spine,1,2,Image 1,2,1,100000002,610000007696,
4,,Spine,1,3,Image 1,1,1,100000001,610000007698,
3,,Spine,1,4,Image 1,3,1,100000001,610000007700,
7,,Spine,1,2,Image 1,3,1,100000002,610000007702,
18,,Spine,1,0,Image 1,1,1,100000002,610000007704,
4,,Spine,1,3,Image 1,1,1,100000003,610000007708,
4,,Spine,1,5,Image 1,2,1,100000001,610000007711,
9,,Spine,1,0,Image 1,1,1,100000002,610000007713,
6,,Spine,1,4,Image 1,2,1,100000002,610000007715,
5,,Spine,1,16,Image 1,6,1,100000000,610000007717,
4,,Spine,1,7,Image 1,2,1,100000001,610000007719,
7,,Spine,1,1,Image 1,2,1,100000000,610000007721,
3,,Spine,1,6,Image 1,1,1,100000003,610000007723,
3,,Spine,1,7,Image 1,2,1,100000001,610000007725,
3,,Spine,1,1,Image 1,2,1,100000003,610000007728,
3,,Spine,1,4,Image 1,1,1,100000003,610000007730,
6,,Spine,1,3,Image 1,2,1,100000002,610000007732,
12,,Spine,1,12,Image 1,4,1,100000001,610000007735,
2,,Spine,1,5,Image 1,3,1,100000001,610000007737,
4,,Spine,1,3,Image 1,1,1,100000003,610000007739,
2,,Spine,1,2,Image 1,2,1,100000001,610000007741,
4,,Spine,1,6,Image 1,3,1,100000001,610000007744,
21,,Spine,1,3,Image 1,2,1,100000001,610000007746,
41,,Spine,1,8,Image 1,4,1,100000002,610000007748,
4,,Spine,1,7,Image 1,5,1,100000002,610000007751,
4,,Spine,1,0,Image 1,1,1,100000001,610000007754,
5,,Spine,1,4,Image 1,2,1,100000000,610000007756,
5,,Spine,1,13,Image 1,4,1,100000000,610000007758,
4,,Spine,1,3,Image 1,3,1,100000002,610000007761,
5,,Spine,1,7,Image 1,3,1,100000001,610000007764,
42,,Spine,1,3,Image 1,1,1,100000001,610000007767,
4,,Spine,1,12,Image 1,3,1,100000003,610000007769,
10,,Spine,1,17,Image 1,5,1,100000000,610000007771,
4,,Spine,1,9,Image 1,2,1,100000001,610000007774,
3,,Spine,1,0,Image 1,1,1,100000003,610000007779,
5,,Spine,1,4,Image 1,3,1,100000002,610000007784,
4,,Spine,1,7,Image 1,5,1,100000002,610000007787,
5,,Spine,1,4,Image 1,2,1,100000002,610000007790,
6,,Spine,1,8,Image 1,2,1,100000001,610000007793,
5,,Spine,1,0,Image 1,1,1,100000003,610000007796,
3,,Spine,1,5,Image 1,4,1,100000001,610000007798,
14,,Spine,1,7,Image 1,3,1,100000002,610000007802,
10,,Spine,1,0,Image 1,1,1,100000002,610000007805,
3,,Spine,1,1,Image 1,2,1,100000002,610000007807,
88,,Spine,1,3,Image 1,3,1,100000002,610000007809,
4,,Spine,1,0,Image 1,1,1,100000002,610000007815,
5,,Spine,1,2,Image 1,1,1,100000002,610000007819,
4,,Spine,1,2,Image 1,2,1,100000000,610000007823,
24,,Spine,1,0,Image 1,1,1,100000003,610000007827,
4,,Spine,1,2,Image 1,2,1,100000000,610000007833,
4,,Spine,1,7,Image 1,3,1,100000001,610000007837,
8,,Spine,1,9,Image 1,5,1,100000001,610000007841,
7,,Spine,1,15,Image 1,3,1,100000000,610000007843,
3,,Spine,1,8,Image 1,2,1,100000001,610000007846,
5,,Spine,1,1,Image 1,1,1,100000002,610000007849,
4,,Spine,1,12,Image 1,3,1,100000000,610000007851,
4,,Spine,1,3,Image 1,1,1,100000001,610000007854,
5,,Spine,1,7,Image 1,2,1,100000003,610000007858,
7,,Spine,1,7,Image 1,6,1,100000002,610000007860,
3,,Spine,1,14,Image 1,4,1,100000001,610000007863,
6,,Spine,1,1,Image 1,2,1,100000001,610000007865,
3,,Spine,1,0,Image 1,1,1,100000001,610000007868,
4,,Spine,1,5,Image 1,4,1,100000003,610000007871,
3,,Spine,1,9,Image 1,5,1,100000001,610000007873,
4,,Spine,1,0,Image 1,1,1,100000002,610000007876,
4,,Spine,1,1,Image 1,1,1,100000002,610000007879,
3,,Spine,1,13,Image 1,4,1,100000000,610000007882,
4,,Spine,1,9,Image 1,3,1,100000003,610000007884,
4,,Spine,1,9,Image 1,2,1,100000003,610000007887,
6,,Spine,1,0,Image 1,1,1,100000001,610000007889,
2,,Spine,1,3,Image 1,3,1,100000001,610000007891,
3,,Spine,1,2,Image 1,2,1,100000002,610000007893,
4,,Spine,1,0,Image 1,1,1,100000002,610000007896,
4,,Spine,1,7,Image 1,4,1,100000001,610000007899,
4,,Spine,1,11,Image 1,3,1,100000003,610000007901,
5,,Spine,1,0,Image 1,1,1,100000001,610000007904,
4,,Spine,1,4,Image 1,3,1,100000000,610000007906,
4,,Spine,1,5,Image 1,3,1,100000002,610000007910,
3,,Spine,1,5,Image 1,2,1,100000001,610000007913,
6,,Spine,1,5,Image 1,2,1,100000001,610000007916,
5,,Spine,1,3,Image 1,2,1,100000000,610000007918,
3,,Spine,1,0,Image 1,1,1,100000002,610000007923,
2,,Spine,1,0,Image 1,1,1,100000001,610000007928,
4,,Spine,1,4,Image 1,1,1,100000001,610000007932,
5,,Spine,1,0,Image 1,1,1,100000003,610000007935,
5,,Spine,1,13,Image 1,4,1,100000003,610000007938,
5,,Spine,1,14,Image 1,6,1,100000000,610000007942,
3,,Spine,1,5,Image 1,2,1,100000001,610000007945,
8,,Spine,1,8,Image 1,2,1,100000001,610000007947,
4,,Spine,1,0,Image 1,1,1,100000002,610000007951,
7,,Spine,1,4,Image 1,2,1,100000002,610000007953,
4,,Spine,1,6,Image 1,1,1,100000003,610000007956,
4,,Spine,1,3,Image 1,1,1,100000000,610000007958,
3,,Spine,1,4,Image 1,2,1,100000002,610000007961,
4,,Spine,1,14,Image 1,4,1,100000001,610000007963,
2,,Spine,1,5,Image 1,3,1,100000003,610000007966,
10,,Spine,1,2,Image 1,2,1,100000003,610000007969,
4,,Spine,1,0,Image 1,1,1,100000003,610000007972,
6,,Spine,1,0,Image 1,1,1,100000002,610000007974,
5,,Spine,1,1,Image 1,1,1,100000001,610000007979,
4,,Spine,1,3,Image 1,2,1,100000001,610000007981,
3,,Spine,1,6,Image 1,2,1,100000001,610000007985,
6,,Spine,1,0,Image 1,1,1,100000001,610000007988,
6,,Spine,1,5,Image 1,2,1,100000000,610000007991,
5,,Spine,1,3,Image 1,2,1,100000000,610000007993,
7,,Spine,1,5,Image 1,2,1,100000001,610000007995,
5,,Spine,1,0,Image 1,1,1,100000001,610000007997,
2,,Spine,1,3,Image 1,2,1,100000001,610000008000,
5,,Spine,1,0,Image 1,1,1,100000002,610000008003,
4,,Spine,1,1,Image 1,1,1,100000002,610000008006,
32,,Spine,1,0,Image 1,1,1,100000003,610000008012,
3,,Spine,1,4,Image 1,2,1,100000003,610000008015,
22,,Spine,1,0,Image 1,1,1,100000003,610000008020,
4,,Spine,1,2,Image 1,2,1,100000002,610000008024,
3,,Spine,1,17,Image 1,6,1,100000000,610000008029,
3,,Spine,1,6,Image 1,2,1,100000001,610000008031,
24,,Spine,1,3,Image 1,2,1,100000001,610000008034,
4,,Spine,1,7,Image 1,3,1,100000001,610000008038,
2,,Spine,1,0,Image 1,1,1,100000002,610000008040,
8,,Spine,1,0,Image 1,1,1,100000002,610000008046,
6,,Spine,1,11,Image 1,3,1,100000003,610000008049,
4,,Spine,1,2,Image 1,2,1,100000000,610000008051,
4,,Spine,1,7,Image 1,4,1,100000001,610000008054,
4,,Spine,1,17,Image 1,6,1,100000000,610000008058,
126,,Spine,1,0,Image 1,1,1,100000001,610000008060,
3,,Spine,1,6,Image 1,2,1,100000001,610000008064,
4,,Spine,1,3,Image 1,1,1,100000001,610000008066,
5,,Spine,1,10,Image 1,6,1,100000002,610000008068,
4,,Spine,1,2,Image 1,2,1,100000003,610000008072,
4,,Spine,1,10,Image 1,3,1,100000001,610000008076,
4,,Spine,1,4,Image 1,2,1,100000003,610000008078,
6,,Spine,1,7,Image 1,2,1,100000001,610000008080,
28,,Spine,1,0,Image 1,1,1,100000003,610000008086,
4,,Spine,1,2,Image 1,1,1,100000000,610000008089,
3,,Spine,1,0,Image 1,1,1,100000003,610000008092,
4,,Spine,1,3,Image 1,3,1,100000001,610000008094,
6,,Spine,1,0,Image 1,1,1,100000003,610000008096,
3,,Spine,1,0,Image 1,1,1,100000001,610000008100,
