
Spine Attachment Pt Position Z
 ==================== 
Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1391.44,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007614,
1389.26,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000007617,
1390.1,µm,Spine,Spine Attachment Pt Position,11,7,1,100000001,610000007625,
1388.74,µm,Spine,Spine Attachment Pt Position,9,2,1,100000001,610000007627,
1389.14,µm,Spine,Spine Attachment Pt Position,13,5,1,100000000,610000007642,
1388.26,µm,Spine,Spine Attachment Pt Position,11,2,1,100000003,610000007644,
1387.93,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000007650,
1390.44,µm,Spine,Spine Attachment Pt Position,6,4,1,100000003,610000007652,
1389.02,µm,Spine,Spine Attachment Pt Position,12,3,1,100000000,610000007654,
1389.81,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000007658,
1391.36,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007667,
1390.98,µm,Spine,Spine Attachment Pt Position,5,4,1,100000000,610000007670,
1388.24,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000007674,
1389.68,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000007691,
1387.91,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000007698,
1388.9,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000007700,
1390.44,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000007702,
1391.16,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007704,
1390.98,µm,Spine,Spine Attachment Pt Position,3,1,1,100000003,610000007708,
1388.5,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000007711,
1391.57,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007713,
1388.14,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000007715,
1389.38,µm,Spine,Spine Attachment Pt Position,16,6,1,100000000,610000007717,
1388.73,µm,Spine,Spine Attachment Pt Position,7,2,1,100000001,610000007719,
1390.98,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000007721,
1389.64,µm,Spine,Spine Attachment Pt Position,7,2,1,100000001,610000007725,
1390.51,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000007728,
1389.47,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000007732,
1388,µm,Spine,Spine Attachment Pt Position,12,4,1,100000001,610000007735,
1388.75,µm,Spine,Spine Attachment Pt Position,5,3,1,100000001,610000007737,
1390.59,µm,Spine,Spine Attachment Pt Position,3,1,1,100000003,610000007739,
1391.49,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000007741,
1390.07,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000007744,
1390.41,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000007746,
1390.65,µm,Spine,Spine Attachment Pt Position,8,4,1,100000002,610000007748,
1389.39,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000007756,
1389.57,µm,Spine,Spine Attachment Pt Position,13,4,1,100000000,610000007758,
1387.92,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000007761,
1389.71,µm,Spine,Spine Attachment Pt Position,7,3,1,100000001,610000007764,
1390.98,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000007767,
1389.1,µm,Spine,Spine Attachment Pt Position,12,3,1,100000003,610000007769,
1390.07,µm,Spine,Spine Attachment Pt Position,17,5,1,100000000,610000007771,
1388.47,µm,Spine,Spine Attachment Pt Position,9,2,1,100000001,610000007774,
1389.34,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000007784,
1388.26,µm,Spine,Spine Attachment Pt Position,7,5,1,100000002,610000007787,
1389.07,µm,Spine,Spine Attachment Pt Position,8,2,1,100000001,610000007793,
1391.44,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007805,
1389.58,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000007807,
1390.21,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000007809,
1388.61,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000007819,
1391.25,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007823,
1388.8,µm,Spine,Spine Attachment Pt Position,9,5,1,100000001,610000007841,
1390.56,µm,Spine,Spine Attachment Pt Position,15,3,1,100000000,610000007843,
1389.04,µm,Spine,Spine Attachment Pt Position,8,2,1,100000001,610000007846,
1391.44,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000007849,
1388.25,µm,Spine,Spine Attachment Pt Position,7,6,1,100000002,610000007860,
1387.9,µm,Spine,Spine Attachment Pt Position,14,4,1,100000001,610000007863,
1389.67,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000007865,
1389.24,µm,Spine,Spine Attachment Pt Position,5,4,1,100000003,610000007871,
1390.78,µm,Spine,Spine Attachment Pt Position,9,5,1,100000001,610000007873,
1389.71,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000007879,
1389.71,µm,Spine,Spine Attachment Pt Position,13,4,1,100000000,610000007882,
1389.17,µm,Spine,Spine Attachment Pt Position,9,3,1,100000003,610000007884,
1389.82,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000007889,
1389.09,µm,Spine,Spine Attachment Pt Position,3,3,1,100000001,610000007891,
1390.37,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000007893,
1391.29,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007896,
1389.17,µm,Spine,Spine Attachment Pt Position,11,3,1,100000003,610000007901,
1388.12,µm,Spine,Spine Attachment Pt Position,4,3,1,100000000,610000007906,
1390.26,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000007910,
1390.86,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000007913,
1391.2,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000007918,
1389.5,µm,Spine,Spine Attachment Pt Position,14,6,1,100000000,610000007942,
1390.88,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000007945,
1389.27,µm,Spine,Spine Attachment Pt Position,8,2,1,100000001,610000007947,
1388.13,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000007953,
1390.63,µm,Spine,Spine Attachment Pt Position,6,1,1,100000003,610000007956,
1389.65,µm,Spine,Spine Attachment Pt Position,3,1,1,100000000,610000007958,
1391.49,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000007961,
1387.9,µm,Spine,Spine Attachment Pt Position,14,4,1,100000001,610000007963,
1388.13,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000007966,
1391.56,µm,Spine,Spine Attachment Pt Position,0,1,1,100000003,610000007972,
1391.44,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000007974,
1391.34,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000007981,
1390.57,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000007991,
1389.05,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000007993,
1389.12,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000007995,
1391.29,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000008003,
1391.47,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000008006,
1388.25,µm,Spine,Spine Attachment Pt Position,4,2,1,100000003,610000008015,
1390.67,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000008024,
1390.05,µm,Spine,Spine Attachment Pt Position,17,6,1,100000000,610000008029,
1388.7,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000008031,
1390.43,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000008034,
1388.23,µm,Spine,Spine Attachment Pt Position,7,3,1,100000001,610000008038,
1389.24,µm,Spine,Spine Attachment Pt Position,11,3,1,100000003,610000008049,
1391.35,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000008051,
1390.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000008060,
1388.97,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000008064,
1387.9,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000008066,
1390.78,µm,Spine,Spine Attachment Pt Position,10,6,1,100000002,610000008068,
1390.67,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008072,
1388.4,µm,Spine,Spine Attachment Pt Position,10,3,1,100000001,610000008076,
1389.14,µm,Spine,Spine Attachment Pt Position,7,2,1,100000001,610000008080,
1389.68,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008089,
1390.93,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000008102,
1391.46,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000008105,
1390.46,µm,Spine,Spine Attachment Pt Position,9,2,1,100000003,610000008113,
1390.35,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000008117,
1388.57,µm,Spine,Spine Attachment Pt Position,6,3,1,100000003,610000008123,
1389.63,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000008128,
1391.3,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000008130,
1390.9,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000008145,
1390.34,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000008149,
1388.91,µm,Spine,Spine Attachment Pt Position,12,3,1,100000000,610000008155,
1389.52,µm,Spine,Spine Attachment Pt Position,8,5,1,100000001,610000008157,
1391.19,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000008164,
1389.71,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008179,
1389.68,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000008181,
1389.81,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008188,
1388.96,µm,Spine,Spine Attachment Pt Position,13,4,1,100000001,610000008194,
1388.95,µm,Spine,Spine Attachment Pt Position,13,3,1,100000000,610000008203,
1389.86,µm,Spine,Spine Attachment Pt Position,7,2,1,100000003,610000008205,
1390.11,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000008207,
1390.31,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000008211,
1388.25,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000008214,
1390.7,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008221,
1391.3,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000008223,
1388.85,µm,Spine,Spine Attachment Pt Position,13,4,1,100000001,610000008228,
1390.24,µm,Spine,Spine Attachment Pt Position,10,2,1,100000003,610000008245,
1390.78,µm,Spine,Spine Attachment Pt Position,3,2,1,100000003,610000008248,
1390.56,µm,Spine,Spine Attachment Pt Position,0,1,1,100000003,610000008250,
1390.38,µm,Spine,Spine Attachment Pt Position,1,1,1,100000003,610000008256,
1390.81,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000008261,
1390.58,µm,Spine,Spine Attachment Pt Position,2,3,1,100000001,610000008314,
1390.6,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008635,
1390.92,µm,Spine,Spine Attachment Pt Position,16,5,1,,610000008635,
1390.33,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008635,
1391.55,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008636,
1390.63,µm,Spine,Spine Attachment Pt Position,15,4,1,,610000008636,
1390.28,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008636,
1388.99,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008636,
1389.93,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008637,
1390.46,µm,Spine,Spine Attachment Pt Position,15,3,1,,610000008637,
1391.42,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008637,
1390.85,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008638,
1390.33,µm,Spine,Spine Attachment Pt Position,15,3,1,,610000008638,
1390.25,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008638,
1390.3,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008639,
1390.82,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008639,
1389.78,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000008639,
1390.93,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000008639,
1390.74,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000008640,
1389.21,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008640,
1388.58,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008640,
1391.54,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000008640,
1390.38,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008641,
1390.6,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000008641,
1388.65,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008641,
1388.97,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000008641,
1389.41,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008642,
1389.27,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008642,
1388.8,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000008642,
1389.28,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008643,
1389.94,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000008643,
1390.17,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000008643,
1390.23,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008643,
1388.15,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000008644,
1388.66,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008644,
1390.19,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008644,
1389.68,µm,Spine,Spine Attachment Pt Position,8,6,1,,610000008644,
1388.17,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000008645,
1389.31,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000008645,
1390.81,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000008645,
1389.74,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000008645,
1388.69,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000008646,
1390.23,µm,Spine,Spine Attachment Pt Position,10,2,1,,610000008646,
1390.74,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000008646,
1389.53,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000008646,
1391.16,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008647,
1390.8,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008647,
1389.33,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000008647,
1390.3,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008648,
1391.19,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008648,
1390.42,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000008648,
1389.12,µm,Spine,Spine Attachment Pt Position,6,6,1,,610000008648,
1390.68,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008649,
1390.25,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008649,
1390.05,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008649,
1389.08,µm,Spine,Spine Attachment Pt Position,6,6,1,,610000008649,
1390.01,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008650,
1390.27,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008650,
1388.28,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000008650,
1390.64,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000008650,
1390.01,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008651,
1388.77,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008651,
1388.29,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000008651,
1390.62,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000008651,
1389.7,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000008652,
1389.2,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008652,
1388.27,µm,Spine,Spine Attachment Pt Position,7,6,1,,610000008652,
1390.48,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008653,
1388.85,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000008653,
1389.6,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008653,
1389.41,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000008653,
1389.63,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000008654,
1389.33,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000008654,
1388.94,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008654,
1388.26,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008655,
1389.26,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008655,
1388.45,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008656,
1389.13,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008656,
1389.1,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008656,
1390.09,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000008656,
1389.64,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000008657,
1389.1,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008657,
1388.89,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008657,
1390.13,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000008657,
1388.96,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000008658,
1389.38,µm,Spine,Spine Attachment Pt Position,15,5,1,,610000008658,
1389.11,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008658,
1389.6,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008658,
1387.93,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008659,
1389.52,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000008659,
1389.53,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008659,
1390.34,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008659,
1388.2,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008660,
1390.32,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008660,
1388.41,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000008660,
1388.54,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000008660,
1389.62,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000008661,
1391.42,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008661,
1389.15,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000008661,
1388.29,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008661,
1389.53,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008662,
1390.78,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008662,
1389.13,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000008662,
1388.27,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008662,
1389.5,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008663,
1388.46,µm,Spine,Spine Attachment Pt Position,18,6,1,,610000008663,
1391.55,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008663,
1388.18,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000008663,
1390.15,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008664,
1388.31,µm,Spine,Spine Attachment Pt Position,15,4,1,,610000008664,
1388.37,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000008664,
1390.02,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008665,
1388.16,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008665,
1388.7,µm,Spine,Spine Attachment Pt Position,15,3,1,,610000008665,
1389.05,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008665,
1389.66,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000008666,
1389.08,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000008666,
1389.78,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008666,
1391.07,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008667,
1389.76,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008667,
1390.1,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008668,
1389.33,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000008668,
1391.4,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008668,
1391.36,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008669,
1389.08,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008669,
1389.58,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008669,
1387.9,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008670,
1391.38,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008670,
1389.61,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008670,
1390.12,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008671,
1390.65,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008671,
1388.97,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008672,
1390.97,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008672,
1387.9,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008673,
1391.52,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008673,
1389.12,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008674,
1390.98,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000008674,
1390.33,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008674,
1388.62,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008675,
1391.44,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008675,
1391.56,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008676,
1387.92,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008676,
1390.36,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008676,
1388.17,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008677,
1388.02,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008677,
1389.02,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008678,
1388.54,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008678,
1388.73,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008679,
1388.38,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000008679,
1388.62,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008680,
1389.68,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008681,
1390.41,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000008682,
1390.27,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000008683,
1390.01,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000008684,
1391.27,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000008685,
1390.17,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008686,
1389.8,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008687,
1388.3,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008688,
1388.24,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008689,
1388.29,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008690,
1388.47,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008691,
1388.67,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000008692,
1391.14,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000008693,
1391.11,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000008694,
1391.36,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000008695,
1391.21,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008696,
1389.7,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000008697,
1390.11,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008698,
1389.82,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008699,
1391.05,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008701,
1391.51,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008702,
1391.27,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008703,
1391.27,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008704,
1390.93,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000008705,
1389.66,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008706,
1389.34,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008709,
1388.74,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008710,
1387.93,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008711,
1388.03,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008712,
1390.16,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008714,
1390.45,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008716,
1391.61,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008717,
