
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.29358,µm,Spine,3,1,1,100000001,610000007698,
0.30416,µm,Spine,4,3,1,100000001,610000007700,
0.24063,µm,Spine,2,3,1,100000002,610000007702,
0.695066,µm,Spine,0,1,1,100000002,610000007704,
0.292122,µm,Spine,3,1,1,100000003,610000007708,
0.348488,µm,Spine,5,2,1,100000001,610000007711,
0.351364,µm,Spine,0,1,1,100000002,610000007713,
0.298341,µm,Spine,4,2,1,100000002,610000007715,
0.309545,µm,Spine,16,6,1,100000000,610000007717,
0.387773,µm,Spine,7,2,1,100000001,610000007719,
0.388378,µm,Spine,1,2,1,100000000,610000007721,
0.339185,µm,Spine,6,1,1,100000003,610000007723,
0.315341,µm,Spine,7,2,1,100000001,610000007725,
0.275582,µm,Spine,1,2,1,100000003,610000007728,
0.319898,µm,Spine,4,1,1,100000003,610000007730,
0.307875,µm,Spine,3,2,1,100000002,610000007732,
0.277396,µm,Spine,12,4,1,100000001,610000007735,
0.34729,µm,Spine,5,3,1,100000001,610000007737,
0.298398,µm,Spine,3,1,1,100000003,610000007739,
0.300007,µm,Spine,2,2,1,100000001,610000007741,
0.492527,µm,Spine,6,3,1,100000001,610000007744,
0.387009,µm,Spine,3,2,1,100000001,610000007746,
0.275003,µm,Spine,8,4,1,100000002,610000007748,
0.335886,µm,Spine,7,5,1,100000002,610000007751,
0.419328,µm,Spine,0,1,1,100000001,610000007754,
0.395707,µm,Spine,4,2,1,100000000,610000007756,
0.357252,µm,Spine,13,4,1,100000000,610000007758,
0.306828,µm,Spine,3,3,1,100000002,610000007761,
0.426556,µm,Spine,7,3,1,100000001,610000007764,
0.401897,µm,Spine,3,1,1,100000001,610000007767,
0.314385,µm,Spine,12,3,1,100000003,610000007769,
0.371873,µm,Spine,17,5,1,100000000,610000007771,
0.363849,µm,Spine,9,2,1,100000001,610000007774,
0.249024,µm,Spine,0,1,1,100000003,610000007779,
0.302109,µm,Spine,4,3,1,100000002,610000007784,
0.302479,µm,Spine,7,5,1,100000002,610000007787,
0.296046,µm,Spine,4,2,1,100000002,610000007790,
0.272001,µm,Spine,8,2,1,100000001,610000007793,
0.443504,µm,Spine,0,1,1,100000003,610000007796,
0.280845,µm,Spine,5,4,1,100000001,610000007798,
0.354326,µm,Spine,7,3,1,100000002,610000007802,
0.524927,µm,Spine,0,1,1,100000002,610000007805,
0.332839,µm,Spine,1,2,1,100000002,610000007807,
0.277719,µm,Spine,3,3,1,100000002,610000007809,
0.66212,µm,Spine,0,1,1,100000002,610000007815,
0.421633,µm,Spine,2,1,1,100000002,610000007819,
0.399638,µm,Spine,2,2,1,100000000,610000007823,
0.596615,µm,Spine,0,1,1,100000003,610000007827,
0.288623,µm,Spine,2,2,1,100000000,610000007833,
0.294126,µm,Spine,7,3,1,100000001,610000007837,
0.270059,µm,Spine,9,5,1,100000001,610000007841,
0.423716,µm,Spine,15,3,1,100000000,610000007843,
0.277156,µm,Spine,8,2,1,100000001,610000007846,
0.507958,µm,Spine,1,1,1,100000002,610000007849,
0.301479,µm,Spine,12,3,1,100000000,610000007851,
0.317191,µm,Spine,3,1,1,100000001,610000007854,
0.298868,µm,Spine,7,2,1,100000003,610000007858,
0.311487,µm,Spine,7,6,1,100000002,610000007860,
0.208431,µm,Spine,14,4,1,100000001,610000007863,
0.416427,µm,Spine,1,2,1,100000001,610000007865,
0.493052,µm,Spine,0,1,1,100000001,610000007868,
0.255934,µm,Spine,5,4,1,100000003,610000007871,
0.342806,µm,Spine,9,5,1,100000001,610000007873,
0.647297,µm,Spine,0,1,1,100000002,610000007876,
0.375452,µm,Spine,1,1,1,100000002,610000007879,
0.257415,µm,Spine,13,4,1,100000000,610000007882,
0.241945,µm,Spine,9,3,1,100000003,610000007884,
0.400078,µm,Spine,9,2,1,100000003,610000007887,
0.463318,µm,Spine,0,1,1,100000001,610000007889,
0.231989,µm,Spine,3,3,1,100000001,610000007891,
0.337173,µm,Spine,2,2,1,100000002,610000007893,
0.316902,µm,Spine,0,1,1,100000002,610000007896,
0.253817,µm,Spine,7,4,1,100000001,610000007899,
0.345585,µm,Spine,11,3,1,100000003,610000007901,
0.531956,µm,Spine,0,1,1,100000001,610000007904,
0.249384,µm,Spine,4,3,1,100000000,610000007906,
0.33132,µm,Spine,5,3,1,100000002,610000007910,
0.33826,µm,Spine,5,2,1,100000001,610000007913,
0.290511,µm,Spine,5,2,1,100000001,610000007916,
0.292012,µm,Spine,3,2,1,100000000,610000007918,
0.34225,µm,Spine,0,1,1,100000002,610000007923,
0.257831,µm,Spine,0,1,1,100000001,610000007928,
0.318694,µm,Spine,4,1,1,100000001,610000007932,
0.478039,µm,Spine,0,1,1,100000003,610000007935,
0.354194,µm,Spine,13,4,1,100000003,610000007938,
0.407017,µm,Spine,14,6,1,100000000,610000007942,
0.360127,µm,Spine,5,2,1,100000001,610000007945,
0.313461,µm,Spine,8,2,1,100000001,610000007947,
0.395159,µm,Spine,0,1,1,100000002,610000007951,
0.406238,µm,Spine,4,2,1,100000002,610000007953,
0.407228,µm,Spine,6,1,1,100000003,610000007956,
0.403825,µm,Spine,3,1,1,100000000,610000007958,
0.255911,µm,Spine,4,2,1,100000002,610000007961,
0.235382,µm,Spine,14,4,1,100000001,610000007963,
0.328997,µm,Spine,5,3,1,100000003,610000007966,
0.435023,µm,Spine,2,2,1,100000003,610000007969,
0.36342,µm,Spine,0,1,1,100000003,610000007972,
0.75688,µm,Spine,0,1,1,100000002,610000007974,
0.354235,µm,Spine,1,1,1,100000001,610000007979,
0.362449,µm,Spine,3,2,1,100000001,610000007981,
0.443106,µm,Spine,6,2,1,100000001,610000007985,
0.788759,µm,Spine,0,1,1,100000001,610000007988,
0.424951,µm,Spine,5,2,1,100000000,610000007991,
0.244337,µm,Spine,3,2,1,100000000,610000007993,
0.482937,µm,Spine,5,2,1,100000001,610000007995,
0.640529,µm,Spine,0,1,1,100000001,610000007997,
0.290293,µm,Spine,3,2,1,100000001,610000008000,
0.238659,µm,Spine,0,1,1,100000002,610000008003,
0.547533,µm,Spine,1,1,1,100000002,610000008006,
0.474374,µm,Spine,0,1,1,100000003,610000008012,
0.342582,µm,Spine,4,2,1,100000003,610000008015,
0.707809,µm,Spine,0,1,1,100000003,610000008020,
0.337461,µm,Spine,2,2,1,100000002,610000008024,
0.299529,µm,Spine,17,6,1,100000000,610000008029,
0.293748,µm,Spine,6,2,1,100000001,610000008031,
0.314117,µm,Spine,3,2,1,100000001,610000008034,
0.317687,µm,Spine,7,3,1,100000001,610000008038,
0.47093,µm,Spine,0,1,1,100000002,610000008040,
0.632031,µm,Spine,0,1,1,100000002,610000008046,
0.259174,µm,Spine,11,3,1,100000003,610000008049,
0.329148,µm,Spine,2,2,1,100000000,610000008051,
0.297353,µm,Spine,7,4,1,100000001,610000008054,
0.298645,µm,Spine,17,6,1,100000000,610000008058,
0.341282,µm,Spine,0,1,1,100000001,610000008060,
0.437244,µm,Spine,6,2,1,100000001,610000008064,
0.350847,µm,Spine,3,1,1,100000001,610000008066,
0.289844,µm,Spine,10,6,1,100000002,610000008068,
0.285525,µm,Spine,2,2,1,100000003,610000008072,
0.283583,µm,Spine,10,3,1,100000001,610000008076,
0.342401,µm,Spine,4,2,1,100000003,610000008078,
0.425801,µm,Spine,7,2,1,100000001,610000008080,
0.424784,µm,Spine,0,1,1,100000003,610000008086,
0.423021,µm,Spine,2,1,1,100000000,610000008089,
0.273353,µm,Spine,0,1,1,100000003,610000008092,
0.375115,µm,Spine,3,3,1,100000001,610000008094,
0.580306,µm,Spine,0,1,1,100000003,610000008096,
0.309455,µm,Spine,0,1,1,100000001,610000008100,
0.252923,µm,Spine,0,1,1,100000001,610000008102,
0.459329,µm,Spine,0,1,1,100000002,610000008105,
0.674898,µm,Spine,0,1,1,100000001,610000008110,
0.369251,µm,Spine,9,2,1,100000003,610000008113,
0.283739,µm,Spine,3,1,1,100000001,610000008115,
0.292588,µm,Spine,1,2,1,100000003,610000008117,
0.354148,µm,Spine,0,1,1,100000001,610000008120,
0.341095,µm,Spine,6,3,1,100000003,610000008123,
0.398514,µm,Spine,7,3,1,100000002,610000008128,
0.323252,µm,Spine,0,1,1,100000002,610000008130,
0.524786,µm,Spine,0,1,1,100000003,610000008132,
0.699633,µm,Spine,0,1,1,100000001,610000008137,
0.272702,µm,Spine,0,1,1,100000001,610000008141,
0.314441,µm,Spine,4,2,1,100000003,610000008143,
0.310536,µm,Spine,5,3,1,100000003,610000008145,
0.450685,µm,Spine,7,5,1,100000002,610000008147,
0.385465,µm,Spine,0,1,1,100000001,610000008149,
0.276498,µm,Spine,2,2,1,100000000,610000008152,
0.344387,µm,Spine,12,3,1,100000000,610000008155,
0.298766,µm,Spine,8,5,1,100000001,610000008157,
0.531064,µm,Spine,0,1,1,100000003,610000008161,
0.277015,µm,Spine,3,2,1,100000000,610000008164,
0.305289,µm,Spine,7,3,1,100000001,610000008166,
0.364162,µm,Spine,6,3,1,100000002,610000008168,
0.332123,µm,Spine,17,5,1,100000000,610000008172,
0.385078,µm,Spine,4,2,1,100000002,610000008175,
0.28225,µm,Spine,7,4,1,100000001,610000008177,
0.361844,µm,Spine,2,2,1,100000003,610000008179,
0.293173,µm,Spine,3,2,1,100000002,610000008181,
0.325619,µm,Spine,2,1,1,100000001,610000008188,
0.472698,µm,Spine,13,4,1,100000001,610000008194,
0.380506,µm,Spine,0,1,1,100000002,610000008197,
0.606991,µm,Spine,0,1,1,100000003,610000008199,
0.452284,µm,Spine,13,3,1,100000000,610000008203,
0.357902,µm,Spine,7,2,1,100000003,610000008205,
0.338573,µm,Spine,5,3,1,100000002,610000008207,
0.41956,µm,Spine,3,2,1,100000003,610000008209,
0.395465,µm,Spine,2,2,1,100000002,610000008211,
0.303923,µm,Spine,5,2,1,100000001,610000008214,
0.329077,µm,Spine,9,2,1,100000003,610000008218,
0.425431,µm,Spine,2,2,1,100000003,610000008221,
0.506963,µm,Spine,3,2,1,100000001,610000008223,
0.502461,µm,Spine,0,1,1,100000001,610000008226,
0.453389,µm,Spine,13,4,1,100000001,610000008228,
0.69319,µm,Spine,0,1,1,100000003,610000008231,
0.351441,µm,Spine,1,1,1,100000001,610000008238,
0.653711,µm,Spine,0,1,1,100000001,610000008242,
0.335324,µm,Spine,10,2,1,100000003,610000008245,
0.416496,µm,Spine,3,2,1,100000003,610000008248,
0.418541,µm,Spine,0,1,1,100000003,610000008250,
0.460998,µm,Spine,1,1,1,100000003,610000008256,
0.59008,µm,Spine,0,1,1,100000003,610000008259,
0.483778,µm,Spine,2,2,1,100000002,610000008261,
0.509942,µm,Spine,0,1,1,100000002,610000008267,
0.606952,µm,Spine,0,1,1,100000003,610000008277,
0.572645,µm,Spine,0,1,1,100000003,610000008285,
0.572451,µm,Spine,0,1,1,100000002,610000008308,
0.515233,µm,Spine,0,1,1,100000003,610000008311,
0.391616,µm,Spine,2,3,1,100000001,610000008314,
0.548253,µm,Spine,0,1,1,100000002,610000008325,
0.384747,µm,Spine,2,1,1,100000001,610000008369,
0.220323,µm,Spine,13,4,1,100000000,610000008412,
0.34008,µm,Spine,12,4,1,100000000,610000008413,
0.336122,µm,Spine,12,4,1,100000000,610000008414,
0.338418,µm,Spine,10,3,1,100000000,610000008415,
0.558577,µm,Spine,7,2,1,100000000,610000008416,
0.488093,µm,Spine,7,2,1,100000000,610000008417,
0.293103,µm,Spine,5,3,1,100000000,610000008418,
0.229766,µm,Spine,16,5,1,100000000,610000008419,
0.28335,µm,Spine,15,4,1,100000000,610000008420,
0.363465,µm,Spine,15,3,1,100000000,610000008421,
0.317901,µm,Spine,15,3,1,100000000,610000008422,
0.294366,µm,Spine,11,2,1,100000000,610000008423,
0.45312,µm,Spine,12,4,1,100000000,610000008425,
0.364088,µm,Spine,11,4,1,100000000,610000008426,
0.347741,µm,Spine,17,6,1,100000000,610000008427,
0.357506,µm,Spine,17,6,1,100000000,610000008428,
0.416156,µm,Spine,15,5,1,100000000,610000008429,
0.57077,µm,Spine,13,4,1,100000000,610000008430,
0.300288,µm,Spine,14,6,1,100000000,610000008431,
0.282175,µm,Spine,12,4,1,100000000,610000008432,
0.354633,µm,Spine,11,4,1,100000000,610000008433,
0.373087,µm,Spine,11,4,1,100000000,610000008434,
0.446233,µm,Spine,10,3,1,100000000,610000008435,
0.313202,µm,Spine,7,3,1,100000000,610000008436,
0.388324,µm,Spine,5,1,1,100000000,610000008437,
0.312146,µm,Spine,5,2,1,100000000,610000008438,
0.458795,µm,Spine,3,1,1,100000000,610000008439,
0.261887,µm,Spine,3,2,1,100000000,610000008440,
0.445642,µm,Spine,2,1,1,100000000,610000008441,
0.424731,µm,Spine,4,3,1,100000000,610000008442,
0.319418,µm,Spine,3,2,1,100000000,610000008443,
0.34572,µm,Spine,3,3,1,100000000,610000008444,
0.282264,µm,Spine,2,2,1,100000000,610000008445,
0.38105,µm,Spine,1,1,1,100000000,610000008446,
0.270299,µm,Spine,18,6,1,100000001,610000008447,
0.388627,µm,Spine,15,4,1,100000001,610000008448,
0.381042,µm,Spine,15,3,1,100000001,610000008449,
0.22933,µm,Spine,11,3,1,100000001,610000008450,
0.278805,µm,Spine,9,3,1,100000001,610000008451,
0.293693,µm,Spine,8,2,1,100000001,610000008452,
0.374392,µm,Spine,8,2,1,100000001,610000008453,
0.392814,µm,Spine,8,2,1,100000001,610000008454,
0.393096,µm,Spine,6,3,1,100000001,610000008455,
0.397439,µm,Spine,6,3,1,100000001,610000008456,
0.373391,µm,Spine,5,2,1,100000001,610000008457,
0.517028,µm,Spine,5,2,1,100000001,610000008458,
0.43976,µm,Spine,5,3,1,100000001,610000008459,
0.344358,µm,Spine,3,1,1,100000001,610000008460,
0.442301,µm,Spine,2,1,1,100000001,610000008461,
0.302124,µm,Spine,10,4,1,100000001,610000008462,
0.364791,µm,Spine,9,5,1,100000001,610000008463,
0.297967,µm,Spine,7,3,1,100000001,610000008464,
0.332357,µm,Spine,7,2,1,100000001,610000008465,
0.354454,µm,Spine,10,6,1,100000001,610000008466,
0.360515,µm,Spine,8,6,1,100000001,610000008467,
0.321437,µm,Spine,7,4,1,100000001,610000008468,
0.310331,µm,Spine,7,4,1,100000001,610000008469,
0.37071,µm,Spine,6,3,1,100000001,610000008470,
0.331208,µm,Spine,2,2,1,100000001,610000008471,
0.314618,µm,Spine,2,2,1,100000001,610000008472,
0.426152,µm,Spine,2,2,1,100000001,610000008473,
0.53249,µm,Spine,1,1,1,100000001,610000008474,
0.38586,µm,Spine,3,2,1,100000001,610000008475,
0.33363,µm,Spine,2,2,1,100000001,610000008476,
0.397363,µm,Spine,0,1,1,100000001,610000008477,
0.356133,µm,Spine,6,2,1,100000001,610000008478,
0.294786,µm,Spine,6,2,1,100000001,610000008479,
0.323569,µm,Spine,7,2,1,100000001,610000008480,
0.53473,µm,Spine,6,2,1,100000001,610000008481,
0.295537,µm,Spine,7,5,1,100000001,610000008482,
0.322754,µm,Spine,7,5,1,100000001,610000008483,
0.409992,µm,Spine,7,4,1,100000001,610000008484,
0.246219,µm,Spine,6,3,1,100000001,610000008485,
0.423304,µm,Spine,7,3,1,100000001,610000008486,
0.399486,µm,Spine,6,2,1,100000001,610000008487,
0.259436,µm,Spine,4,2,1,100000001,610000008488,
0.302352,µm,Spine,4,2,1,100000001,610000008489,
0.325363,µm,Spine,4,3,1,100000001,610000008490,
0.354036,µm,Spine,3,3,1,100000001,610000008491,
0.294968,µm,Spine,1,2,1,100000001,610000008492,
0.293764,µm,Spine,0,1,1,100000001,610000008493,
0.271599,µm,Spine,0,1,1,100000001,610000008494,
0.243352,µm,Spine,0,1,1,100000001,610000008495,
0.296415,µm,Spine,0,1,1,100000001,610000008496,
0.280599,µm,Spine,0,1,1,100000001,610000008497,
0.455695,µm,Spine,3,2,1,100000001,610000008498,
0.461427,µm,Spine,2,2,1,100000001,610000008499,
0.365089,µm,Spine,2,2,1,100000001,610000008500,
0.267202,µm,Spine,0,1,1,100000001,610000008501,
0.242322,µm,Spine,0,1,1,100000001,610000008502,
0.285228,µm,Spine,3,2,1,100000001,610000008505,
0.34144,µm,Spine,3,2,1,100000001,610000008506,
0.426781,µm,Spine,1,1,1,100000001,610000008507,
0.315248,µm,Spine,1,1,1,100000001,610000008508,
0.3547,µm,Spine,1,1,1,100000001,610000008509,
0.407888,µm,Spine,1,1,1,100000001,610000008510,
0.333002,µm,Spine,0,1,1,100000001,610000008511,
0.513215,µm,Spine,3,1,1,100000001,610000008512,
0.314183,µm,Spine,9,4,1,100000001,610000008513,
0.299791,µm,Spine,7,3,1,100000001,610000008514,
0.262358,µm,Spine,7,3,1,100000001,610000008515,
0.318515,µm,Spine,7,3,1,100000001,610000008516,
0.32475,µm,Spine,7,3,1,100000001,610000008517,
0.351624,µm,Spine,8,5,1,100000001,610000008518,
0.223602,µm,Spine,7,4,1,100000001,610000008519,
0.37007,µm,Spine,6,4,1,100000001,610000008520,
0.340017,µm,Spine,5,4,1,100000001,610000008521,
0.437425,µm,Spine,4,3,1,100000001,610000008522,
0.303458,µm,Spine,4,3,1,100000001,610000008523,
0.323825,µm,Spine,5,3,1,100000001,610000008524,
0.339238,µm,Spine,5,3,1,100000001,610000008525,
0.322065,µm,Spine,5,3,1,100000001,610000008526,
0.343777,µm,Spine,3,2,1,100000001,610000008527,
0.237473,µm,Spine,2,2,1,100000001,610000008528,
0.346527,µm,Spine,0,1,1,100000001,610000008529,
0.361929,µm,Spine,0,1,1,100000001,610000008530,
0.343008,µm,Spine,0,1,1,100000001,610000008534,
0.350803,µm,Spine,7,6,1,100000002,610000008535,
0.411875,µm,Spine,7,5,1,100000002,610000008536,
0.445428,µm,Spine,7,5,1,100000002,610000008537,
0.193227,µm,Spine,6,6,1,100000002,610000008538,
0.227964,µm,Spine,6,6,1,100000002,610000008539,
0.311626,µm,Spine,5,5,1,100000002,610000008540,
0.323584,µm,Spine,5,5,1,100000002,610000008541,
0.2841,µm,Spine,5,5,1,100000002,610000008542,
0.277428,µm,Spine,11,6,1,100000002,610000008543,
0.320142,µm,Spine,10,6,1,100000002,610000008544,
0.354308,µm,Spine,8,3,1,100000002,610000008545,
0.408005,µm,Spine,4,3,1,100000002,610000008546,
0.30972,µm,Spine,4,3,1,100000002,610000008547,
0.374475,µm,Spine,3,3,1,100000002,610000008548,
0.284375,µm,Spine,4,3,1,100000002,610000008549,
0.525543,µm,Spine,2,2,1,100000002,610000008550,
0.481532,µm,Spine,2,2,1,100000002,610000008551,
0.417824,µm,Spine,2,2,1,100000002,610000008552,
0.458081,µm,Spine,0,1,1,100000002,610000008553,
0.477323,µm,Spine,4,2,1,100000002,610000008554,
0.435354,µm,Spine,4,2,1,100000002,610000008555,
0.2443,µm,Spine,3,3,1,100000002,610000008556,
0.313644,µm,Spine,3,3,1,100000002,610000008557,
0.30258,µm,Spine,2,2,1,100000002,610000008558,
0.351182,µm,Spine,2,2,1,100000002,610000008559,
0.270403,µm,Spine,2,3,1,100000002,610000008560,
0.311855,µm,Spine,2,3,1,100000002,610000008561,
0.393545,µm,Spine,2,1,1,100000002,610000008562,
0.462891,µm,Spine,0,1,1,100000002,610000008563,
0.278783,µm,Spine,4,2,1,100000002,610000008565,
0.351139,µm,Spine,4,2,1,100000002,610000008566,
0.215504,µm,Spine,3,2,1,100000002,610000008567,
0.337514,µm,Spine,3,2,1,100000002,610000008568,
0.405595,µm,Spine,3,2,1,100000002,610000008569,
0.294358,µm,Spine,3,2,1,100000002,610000008570,
0.38119,µm,Spine,3,1,1,100000002,610000008571,
0.476153,µm,Spine,0,1,1,100000002,610000008573,
0.332136,µm,Spine,0,1,1,100000002,610000008574,
0.467581,µm,Spine,3,2,1,100000002,610000008576,
0.4526,µm,Spine,2,2,1,100000002,610000008577,
0.596828,µm,Spine,1,1,1,100000002,610000008578,
0.36158,µm,Spine,0,1,1,100000002,610000008579,
0.329539,µm,Spine,13,4,1,100000003,610000008586,
0.384124,µm,Spine,13,3,1,100000003,610000008587,
0.371148,µm,Spine,12,3,1,100000003,610000008588,
0.278793,µm,Spine,11,3,1,100000003,610000008589,
0.265657,µm,Spine,11,2,1,100000003,610000008590,
0.231182,µm,Spine,11,2,1,100000003,610000008591,
0.343423,µm,Spine,9,2,1,100000003,610000008592,
0.339025,µm,Spine,9,2,1,100000003,610000008593,
0.339706,µm,Spine,13,4,1,100000003,610000008594,
0.263624,µm,Spine,12,3,1,100000003,610000008595,
0.213701,µm,Spine,11,4,1,100000003,610000008596,
0.239222,µm,Spine,11,4,1,100000003,610000008597,
0.40996,µm,Spine,11,3,1,100000003,610000008598,
0.458541,µm,Spine,10,3,1,100000003,610000008599,
0.383328,µm,Spine,9,3,1,100000003,610000008600,
0.369983,µm,Spine,8,3,1,100000003,610000008601,
0.348262,µm,Spine,8,3,1,100000003,610000008602,
0.37105,µm,Spine,17,6,1,100000003,610000008603,
0.379483,µm,Spine,10,2,1,100000003,610000008604,
0.30772,µm,Spine,11,3,1,100000003,610000008605,
0.37174,µm,Spine,9,2,1,100000003,610000008606,
0.278431,µm,Spine,9,3,1,100000003,610000008607,
0.423853,µm,Spine,6,1,1,100000003,610000008608,
0.3684,µm,Spine,6,1,1,100000003,610000008609,
0.22985,µm,Spine,6,2,1,100000003,610000008610,
0.346901,µm,Spine,6,3,1,100000003,610000008611,
0.414385,µm,Spine,5,2,1,100000003,610000008612,
0.354452,µm,Spine,5,2,1,100000003,610000008613,
0.372073,µm,Spine,4,2,1,100000003,610000008614,
0.475663,µm,Spine,3,2,1,100000003,610000008615,
0.300242,µm,Spine,1,1,1,100000003,610000008616,
0.518654,µm,Spine,1,1,1,100000003,610000008617,
0.733312,µm,Spine,0,1,1,100000003,610000008618,
0.607861,µm,Spine,0,1,1,100000003,610000008619,
0.390851,µm,Spine,4,1,1,100000003,610000008621,
0.467337,µm,Spine,2,1,1,100000003,610000008622,
0.419119,µm,Spine,2,2,1,100000003,610000008623,
0.313869,µm,Spine,1,2,1,100000003,610000008624,
0.464454,µm,Spine,0,1,1,100000003,610000008625,
0.653658,µm,Spine,0,1,1,100000003,610000008626,
0.28475,µm,Spine,5,4,1,100000003,610000008628,
0.314198,µm,Spine,4,2,1,100000003,610000008629,
0.353554,µm,Spine,4,2,1,100000003,610000008630,
0.303046,µm,Spine,1,2,1,100000003,610000008631,
0.375868,µm,Spine,0,1,1,100000003,610000008632,
