
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
521,,Segment,2,3,Image 1,2,1,100000001,510000001853,
1603,,Segment,2,2,Image 1,2,1,100000001,510000001869,
60,,Segment,2,17,Image 1,8,1,100000000,510000001872,
416,,Segment,2,16,Image 1,8,1,100000000,510000001883,
454,,Segment,2,15,Image 1,7,1,100000000,510000001890,
213,,Segment,2,14,Image 1,6,1,100000000,510000001892,
806,,Segment,2,13,Image 1,5,1,100000000,510000001901,
466,,Segment,2,12,Image 1,4,1,100000000,510000001908,
434,,Segment,2,11,Image 1,4,1,100000000,510000001914,
429,,Segment,2,10,Image 1,4,1,100000000,510000001923,
967,,Segment,2,9,Image 1,4,1,100000000,510000001942,
157,,Segment,2,8,Image 1,3,1,100000000,510000001944,
450,,Segment,2,7,Image 1,2,1,100000000,510000001950,
246,,Segment,2,6,Image 1,2,1,100000000,510000001952,
678,,Segment,2,5,Image 1,1,1,100000000,510000001959,
929,,Segment,2,3,Image 1,1,1,100000000,510000001968,
1390,,Segment,2,2,Image 1,1,1,100000000,510000001979,
663,,Segment,2,0,Image 1,1,1,100000000,510000001998,
1193,,Segment,2,10,Image 1,5,1,100000001,510000002027,
1778,,Segment,2,16,Image 1,6,1,100000000,510000002057,
726,,Segment,2,15,Image 1,5,1,100000000,510000002063,
586,,Segment,2,13,Image 1,5,1,100000000,510000002070,
1307,,Segment,2,12,Image 1,4,1,100000000,510000002086,
1502,,Segment,2,11,Image 1,3,1,100000000,510000002114,
437,,Segment,2,10,Image 1,3,1,100000000,510000002124,
496,,Segment,2,9,Image 1,3,1,100000000,510000002131,
228,,Segment,2,12,Image 1,4,1,100000003,510000002139,
1982,,Segment,2,11,Image 1,4,1,100000003,510000002170,
461,,Segment,2,10,Image 1,3,1,100000003,510000002176,
328,,Segment,2,16,Image 1,4,1,100000000,510000002182,
572,,Segment,2,6,Image 1,3,1,100000002,510000002193,
1939,,Segment,2,9,Image 1,5,1,100000001,510000002225,
756,,Segment,2,12,Image 1,4,1,100000000,510000002236,
573,,Segment,2,11,Image 1,4,1,100000000,510000002245,
328,,Segment,2,11,Image 1,5,1,100000001,510000002250,
240,,Segment,2,16,Image 1,7,1,100000000,510000002256,
3789,,Segment,2,15,Image 1,6,1,100000000,510000002295,
153,,Segment,2,12,Image 1,5,1,100000003,510000002300,
228,,Segment,2,15,Image 1,4,1,100000003,510000002302,
832,,Segment,2,13,Image 1,3,1,100000000,510000002307,
541,,Segment,2,11,Image 1,2,1,100000001,510000002316,
272,,Segment,2,16,Image 1,6,1,100000000,510000002320,
279,,Segment,2,12,Image 1,5,1,100000000,510000002326,
170,,Segment,2,11,Image 1,4,1,100000001,510000002329,
582,,Segment,2,6,Image 1,6,1,100000002,510000002344,
321,,Segment,2,8,Image 1,4,1,100000001,510000002350,
1668,,Segment,2,7,Image 1,4,1,100000001,510000002377,
450,,Segment,2,6,Image 1,3,1,100000001,510000002381,
315,,Segment,2,5,Image 1,3,1,100000001,510000002384,
2211,,Segment,2,4,Image 1,3,1,100000001,510000002429,
3768,,Segment,2,4,Image 1,2,1,100000002,510000002473,
6680,,Segment,2,3,Image 1,2,1,100000002,510000002542,
228,,Segment,2,2,Image 1,2,1,100000002,510000002544,
1768,,Segment,2,11,Image 1,3,1,100000003,510000002567,
139,,Segment,2,17,Image 1,7,1,100000000,510000002570,
319,,Segment,2,16,Image 1,7,1,100000000,510000002574,
529,,Segment,2,15,Image 1,6,1,100000000,510000002583,
130,,Segment,2,17,Image 1,8,1,100000000,510000002585,
242,,Segment,2,14,Image 1,3,1,100000003,510000002588,
199,,Segment,2,14,Image 1,4,1,100000000,510000002595,
203,,Segment,2,11,Image 1,3,1,100000001,510000002597,
735,,Segment,2,17,Image 1,6,1,100000000,510000002609,
362,,Segment,2,13,Image 1,3,1,100000003,510000002617,
738,,Segment,2,12,Image 1,2,1,100000003,510000002626,
1986,,Segment,2,11,Image 1,2,1,100000003,510000002650,
568,,Segment,2,10,Image 1,2,1,100000003,510000002655,
76,,Segment,2,12,Image 1,3,1,100000000,510000002657,
568,,Segment,2,11,Image 1,3,1,100000000,510000002670,
374,,Segment,2,10,Image 1,2,1,100000000,510000002674,
1087,,Segment,2,9,Image 1,2,1,100000000,510000002689,
87,,Segment,2,12,Image 1,4,1,100000000,510000002692,
343,,Segment,2,14,Image 1,5,1,100000000,510000002704,
198,,Segment,2,13,Image 1,5,1,100000000,510000002708,
160,,Segment,2,12,Image 1,5,1,100000000,510000002711,
660,,Segment,2,11,Image 1,4,1,100000000,510000002723,
1216,,Segment,2,13,Image 1,2,1,100000003,510000002735,
557,,Segment,2,12,Image 1,3,1,100000003,510000002745,
209,,Segment,2,13,Image 1,4,1,100000003,510000002747,
1555,,Segment,2,11,Image 1,6,1,100000002,510000002767,
727,,Segment,2,10,Image 1,6,1,100000002,510000002777,
334,,Segment,2,9,Image 1,5,1,100000002,510000002783,
214,,Segment,2,8,Image 1,4,1,100000002,510000002786,
1945,,Segment,2,7,Image 1,4,1,100000002,510000002806,
399,,Segment,2,5,Image 1,3,1,100000002,510000002810,
713,,Segment,2,4,Image 1,3,1,100000002,510000002817,
823,,Segment,2,12,Image 1,5,1,100000000,510000002835,
287,,Segment,2,12,Image 1,4,1,100000000,510000002838,
1214,,Segment,2,6,Image 1,4,1,100000001,510000002863,
567,,Segment,2,14,Image 1,6,1,100000000,510000002875,
92,,Segment,2,12,Image 1,2,1,100000003,510000002877,
327,,Segment,2,17,Image 1,5,1,100000000,510000002883,
637,,Segment,2,13,Image 1,4,1,100000003,510000002893,
855,,Segment,2,12,Image 1,4,1,100000003,510000002901,
1216,,Segment,2,11,Image 1,3,1,100000003,510000002915,
2548,,Segment,2,10,Image 1,3,1,100000003,510000002938,
1352,,Segment,2,9,Image 1,3,1,100000003,510000002949,
363,,Segment,2,8,Image 1,5,1,100000001,510000002955,
1011,,Segment,2,14,Image 1,5,1,100000000,510000002972,
179,,Segment,2,12,Image 1,2,1,100000000,510000002977,
682,,Segment,2,7,Image 1,3,1,100000001,510000002991,
2199,,Segment,2,6,Image 1,2,1,100000001,510000003026,
455,,Segment,2,5,Image 1,1,1,100000001,510000003030,
2483,,Segment,2,4,Image 1,1,1,100000001,510000003056,
242,,Segment,2,3,Image 1,1,1,100000001,510000003058,
1178,,Segment,2,2,Image 1,1,1,100000001,510000003069,
1418,,Segment,2,1,Image 1,1,1,100000001,510000003079,
1013,,Segment,2,0,Image 1,1,1,100000001,510000003094,
206,,Segment,2,13,Image 1,4,1,100000000,510000003102,
285,,Segment,2,12,Image 1,4,1,100000000,510000003108,
355,,Segment,2,10,Image 1,4,1,100000002,510000003116,
109,,Segment,2,9,Image 1,4,1,100000002,510000003119,
169,,Segment,2,13,Image 1,5,1,100000003,510000003122,
212,,Segment,2,11,Image 1,7,1,100000002,510000003126,
221,,Segment,2,14,Image 1,5,1,100000000,510000003132,
308,,Segment,2,13,Image 1,5,1,100000000,510000003137,
372,,Segment,2,11,Image 1,2,1,100000000,510000003143,
389,,Segment,2,13,Image 1,4,1,100000000,510000003150,
562,,Segment,2,12,Image 1,3,1,100000000,510000003163,
815,,Segment,2,12,Image 1,3,1,100000003,510000003172,
321,,Segment,2,11,Image 1,3,1,100000003,510000003175,
147,,Segment,2,10,Image 1,5,1,100000002,510000003179,
180,,Segment,2,12,Image 1,4,1,100000003,510000003184,
403,,Segment,2,11,Image 1,4,1,100000003,510000003191,
334,,Segment,2,10,Image 1,3,1,100000003,510000003194,
1032,,Segment,2,9,Image 1,3,1,100000003,510000003202,
2589,,Segment,2,8,Image 1,3,1,100000003,510000003223,
158,,Segment,2,12,Image 1,5,1,100000003,510000003227,
215,,Segment,2,13,Image 1,4,1,100000000,510000003233,
568,,Segment,2,14,Image 1,6,1,100000000,510000003239,
972,,Segment,2,11,Image 1,3,1,100000003,510000003247,
438,,Segment,2,13,Image 1,4,1,100000000,510000003255,
169,,Segment,2,13,Image 1,4,1,100000000,510000003261,
185,,Segment,2,13,Image 1,5,1,100000003,510000003266,
574,,Segment,2,12,Image 1,4,1,100000003,510000003273,
376,,Segment,2,11,Image 1,4,1,100000003,510000003277,
223,,Segment,2,12,Image 1,3,1,100000003,510000003279,
1031,,Segment,2,9,Image 1,3,1,100000001,510000003287,
2014,,Segment,2,3,Image 1,2,1,100000001,510000003324,
2303,,Segment,2,2,Image 1,2,1,100000001,510000003364,
327,,Segment,2,0,Image 1,1,1,100000001,510000003369,
837,,Segment,2,13,Image 1,4,1,100000003,510000003381,
1355,,Segment,2,5,Image 1,2,1,100000000,510000003414,
669,,Segment,2,3,Image 1,2,1,100000000,510000003426,
188,,Segment,2,8,Image 1,1,1,100000003,510000003431,
331,,Segment,2,7,Image 1,1,1,100000003,510000003436,
394,,Segment,2,11,Image 1,6,1,100000001,510000003441,
517,,Segment,2,10,Image 1,6,1,100000001,510000003445,
335,,Segment,2,9,Image 1,6,1,100000001,510000003448,
924,,Segment,2,8,Image 1,6,1,100000001,510000003459,
1172,,Segment,2,7,Image 1,5,1,100000001,510000003470,
1284,,Segment,2,5,Image 1,3,1,100000001,510000003494,
841,,Segment,2,4,Image 1,3,1,100000001,510000003506,
261,,Segment,2,13,Image 1,3,1,100000000,510000003509,
833,,Segment,2,7,Image 1,2,1,100000001,510000003518,
485,,Segment,2,5,Image 1,4,1,100000001,510000003528,
1037,,Segment,2,9,Image 1,3,1,100000000,510000003549,
937,,Segment,2,11,Image 1,7,1,100000001,510000003556,
1375,,Segment,2,11,Image 1,4,1,100000003,510000003576,
3608,,Segment,2,8,Image 1,2,1,100000001,510000003626,
181,,Segment,2,7,Image 1,2,1,100000001,510000003629,
413,,Segment,2,6,Image 1,2,1,100000001,510000003633,
779,,Segment,2,5,Image 1,2,1,100000001,510000003643,
404,,Segment,2,10,Image 1,3,1,100000000,510000003649,
924,,Segment,2,10,Image 1,7,1,100000001,510000003659,
445,,Segment,2,9,Image 1,7,1,100000001,510000003665,
199,,Segment,2,8,Image 1,2,1,100000001,510000003669,
1255,,Segment,2,7,Image 1,2,1,100000001,510000003695,
214,,Segment,2,4,Image 1,3,1,100000002,510000003698,
637,,Segment,2,6,Image 1,4,1,100000003,510000003706,
1412,,Segment,2,5,Image 1,3,1,100000003,510000003725,
1146,,Segment,2,4,Image 1,2,1,100000003,510000003739,
231,,Segment,2,3,Image 1,1,1,100000003,510000003742,
3817,,Segment,2,2,Image 1,1,1,100000003,510000003787,
1455,,Segment,2,1,Image 1,1,1,100000003,510000003797,
2018,,Segment,2,0,Image 1,1,1,100000003,510000003818,
533,,Segment,2,12,Image 1,4,1,100000003,510000003840,
462,,Segment,2,11,Image 1,3,1,100000003,510000003845,
109,,Segment,2,9,Image 1,4,1,100000000,510000003849,
194,,Segment,2,8,Image 1,4,1,100000000,510000003851,
673,,Segment,2,7,Image 1,4,1,100000000,510000003866,
286,,Segment,2,6,Image 1,3,1,100000000,510000003868,
1776,,Segment,2,4,Image 1,1,1,100000003,510000003890,
981,,Segment,2,8,Image 1,5,1,100000002,510000003903,
503,,Segment,2,10,Image 1,5,1,100000002,510000003908,
127,,Segment,2,4,Image 1,4,1,100000002,510000003912,
215,,Segment,2,13,Image 1,3,1,100000003,510000003916,
296,,Segment,2,12,Image 1,3,1,100000003,510000003918,
148,,Segment,2,14,Image 1,6,1,100000000,510000003920,
318,,Segment,2,8,Image 1,5,1,100000000,510000003927,
1626,,Segment,2,9,Image 1,4,1,100000003,510000003951,
159,,Segment,2,13,Image 1,4,1,100000003,510000003953,
291,,Segment,2,14,Image 1,3,1,100000000,510000003958,
307,,Segment,2,12,Image 1,3,1,100000000,510000003964,
755,,Segment,2,11,Image 1,3,1,100000000,510000003973,
661,,Segment,2,7,Image 1,4,1,100000001,510000003985,
392,,Segment,2,12,Image 1,5,1,100000003,510000003991,
225,,Segment,2,14,Image 1,5,1,100000000,510000003995,
300,,Segment,2,13,Image 1,4,1,100000000,510000003997,
1377,,Segment,2,8,Image 1,3,1,100000001,510000004016,
127,,Segment,2,14,Image 1,4,1,100000000,510000004018,
637,,Segment,2,8,Image 1,5,1,100000001,510000004025,
1134,,Segment,2,6,Image 1,3,1,100000003,510000004037,
460,,Segment,2,14,Image 1,4,1,100000000,510000004042,
542,,Segment,2,8,Image 1,4,1,100000002,510000004049,
2042,,Segment,2,7,Image 1,3,1,100000002,510000004068,
836,,Segment,2,5,Image 1,2,1,100000002,510000004078,
2567,,Segment,2,4,Image 1,2,1,100000002,510000004115,
2043,,Segment,2,3,Image 1,2,1,100000002,510000004138,
358,,Segment,2,2,Image 1,1,1,100000002,510000004140,
1277,,Segment,2,1,Image 1,1,1,100000002,510000004151,
850,,Segment,2,0,Image 1,1,1,100000002,510000004163,
377,,Segment,2,8,Image 1,3,1,100000001,510000004170,
391,,Segment,2,8,Image 1,3,1,100000002,510000004175,
597,,Segment,2,7,Image 1,3,1,100000001,510000004187,
592,,Segment,2,6,Image 1,3,1,100000001,510000004196,
1883,,Segment,2,5,Image 1,2,1,100000001,510000004217,
238,,Segment,2,7,Image 1,4,1,100000001,510000004222,
1231,,Segment,2,9,Image 1,3,1,100000003,510000004238,
204,,Segment,2,11,Image 1,5,1,100000003,510000004241,
245,,Segment,2,5,Image 1,4,1,100000002,510000004248,
129,,Segment,2,9,Image 1,5,1,100000000,510000004251,
450,,Segment,2,11,Image 1,4,1,100000003,510000004257,
959,,Segment,2,7,Image 1,3,1,100000001,510000004266,
162,,Segment,2,13,Image 1,6,1,100000000,510000004268,
1035,,Segment,2,4,Image 1,3,1,100000002,510000004281,
1507,,Segment,2,3,Image 1,2,1,100000002,510000004298,
479,,Segment,2,2,Image 1,1,1,100000002,510000004302,
627,,Segment,2,1,Image 1,1,1,100000002,510000004310,
288,,Segment,2,5,Image 1,3,1,100000002,510000004316,
524,,Segment,2,9,Image 1,4,1,100000000,510000004321,
297,,Segment,2,10,Image 1,4,1,100000003,510000004329,
282,,Segment,2,7,Image 1,5,1,100000002,510000004335,
584,,Segment,2,6,Image 1,4,1,100000002,510000004343,
224,,Segment,2,8,Image 1,3,1,100000003,510000004346,
109,,Segment,2,11,Image 1,5,1,100000000,510000004349,
201,,Segment,2,7,Image 1,3,1,100000001,510000004354,
243,,Segment,2,6,Image 1,2,1,100000001,510000004357,
209,,Segment,2,7,Image 1,4,1,100000002,510000004359,
204,,Segment,2,6,Image 1,3,1,100000001,510000004361,
939,,Segment,2,7,Image 1,5,1,100000001,510000004375,
288,,Segment,2,6,Image 1,4,1,100000001,510000004378,
1684,,Segment,2,5,Image 1,3,1,100000001,510000004400,
750,,Segment,2,4,Image 1,2,1,100000001,510000004409,
199,,Segment,2,12,Image 1,4,1,100000000,510000004414,
1445,,Segment,2,9,Image 1,3,1,100000000,510000004429,
953,,Segment,2,5,Image 1,3,1,100000002,510000004440,
2608,,Segment,2,4,Image 1,2,1,100000002,510000004466,
593,,Segment,2,3,Image 1,2,1,100000002,510000004473,
1830,,Segment,2,2,Image 1,2,1,100000002,510000004486,
2687,,Segment,2,1,Image 1,2,1,100000002,510000004520,
1321,,Segment,2,0,Image 1,1,1,100000002,510000004552,
739,,Segment,2,3,Image 1,3,1,100000002,510000004572,
1190,,Segment,2,8,Image 1,3,1,100000001,510000004589,
399,,Segment,2,5,Image 1,2,1,100000003,510000004596,
326,,Segment,2,5,Image 1,4,1,100000002,510000004598,
1747,,Segment,2,5,Image 1,3,1,100000001,510000004617,
433,,Segment,2,4,Image 1,3,1,100000001,510000004622,
1108,,Segment,2,3,Image 1,3,1,100000001,510000004638,
4259,,Segment,2,2,Image 1,2,1,100000001,510000004685,
164,,Segment,2,3,Image 1,4,1,100000002,510000004688,
233,,Segment,2,4,Image 1,2,1,100000002,510000004693,
2813,,Segment,2,5,Image 1,2,1,100000001,510000004719,
937,,Segment,2,4,Image 1,2,1,100000001,510000004727,
737,,Segment,2,3,Image 1,2,1,100000001,510000004735,
3182,,Segment,2,2,Image 1,2,1,100000001,510000004770,
1724,,Segment,2,1,Image 1,2,1,100000001,510000004787,
724,,Segment,2,7,Image 1,2,1,100000001,510000004799,
346,,Segment,2,6,Image 1,1,1,100000001,510000004803,
236,,Segment,2,6,Image 1,3,1,100000001,510000004809,
146,,Segment,2,7,Image 1,4,1,100000001,510000004813,
699,,Segment,2,6,Image 1,3,1,100000001,510000004823,
135,,Segment,2,7,Image 1,4,1,100000001,510000004825,
487,,Segment,2,5,Image 1,4,1,100000001,510000004832,
313,,Segment,2,5,Image 1,2,1,100000002,510000004834,
1837,,Segment,2,3,Image 1,3,1,100000002,510000004859,
1136,,Segment,2,2,Image 1,2,1,100000001,510000004887,
291,,Segment,2,1,Image 1,1,1,100000001,510000004893,
993,,Segment,2,0,Image 1,1,1,100000001,510000004933,
48,,Segment,2,5,Image 1,3,1,100000000,510000004935,
342,,Segment,2,4,Image 1,3,1,100000000,510000004939,
3244,,Segment,2,3,Image 1,2,1,100000000,510000004985,
2233,,Segment,2,2,Image 1,2,1,100000000,510000005005,
116,,Segment,2,5,Image 1,4,1,100000000,510000005008,
162,,Segment,2,3,Image 1,3,1,100000001,510000005011,
325,,Segment,2,5,Image 1,4,1,100000002,510000005014,
894,,Segment,2,5,Image 1,4,1,100000003,510000005036,
434,,Segment,2,4,Image 1,3,1,100000003,510000005041,
1872,,Segment,2,3,Image 1,2,1,100000003,510000005056,
1058,,Segment,2,2,Image 1,1,1,100000003,510000005066,
1451,,Segment,2,1,Image 1,1,1,100000003,510000005076,
871,,Segment,2,0,Image 1,1,1,100000003,510000005092,
472,,Segment,2,10,Image 1,3,1,100000000,510000005097,
282,,Segment,2,7,Image 1,3,1,100000001,510000005102,
200,,Segment,2,10,Image 1,5,1,100000000,510000005106,
112,,Segment,2,5,Image 1,4,1,100000001,510000005109,
586,,Segment,2,5,Image 1,3,1,100000001,510000005116,
212,,Segment,2,7,Image 1,2,1,100000001,510000005119,
1114,,Segment,2,5,Image 1,2,1,100000003,510000005132,
1125,,Segment,2,4,Image 1,2,1,100000003,510000005149,
1098,,Segment,2,5,Image 1,2,1,100000000,510000005172,
179,,Segment,2,8,Image 1,3,1,100000000,510000005174,
609,,Segment,2,7,Image 1,3,1,100000003,510000005185,
129,,Segment,2,7,Image 1,3,1,100000001,510000005187,
186,,Segment,2,4,Image 1,2,1,100000000,510000005190,
417,,Segment,2,4,Image 1,3,1,100000001,510000005196,
959,,Segment,2,2,Image 1,3,1,100000002,510000005215,
324,,Segment,2,4,Image 1,4,1,100000001,510000005219,
465,,Segment,2,4,Image 1,3,1,100000003,510000005227,
743,,Segment,2,3,Image 1,1,1,100000001,510000005242,
760,,Segment,2,2,Image 1,1,1,100000001,510000005253,
628,,Segment,2,5,Image 1,3,1,100000000,510000005263,
401,,Segment,2,5,Image 1,3,1,100000003,510000005269,
411,,Segment,2,7,Image 1,3,1,100000000,510000005274,
559,,Segment,2,6,Image 1,3,1,100000001,510000005280,
279,,Segment,2,7,Image 1,3,1,100000001,510000005284,
328,,Segment,2,7,Image 1,3,1,100000000,510000005287,
297,,Segment,2,5,Image 1,2,1,100000001,510000005293,
237,,Segment,2,4,Image 1,2,1,100000003,510000005297,
1503,,Segment,2,5,Image 1,3,1,100000001,510000005315,
99,,Segment,2,7,Image 1,3,1,100000000,510000005317,
3235,,Segment,2,3,Image 1,1,1,100000001,510000005350,
1421,,Segment,2,1,Image 1,1,1,100000001,510000005362,
431,,Segment,2,0,Image 1,1,1,100000001,510000005372,
321,,Segment,2,3,Image 1,3,1,100000001,510000005377,
808,,Segment,2,3,Image 1,2,1,100000001,510000005385,
149,,Segment,2,7,Image 1,3,1,100000003,510000005388,
1516,,Segment,2,6,Image 1,2,1,100000003,510000005403,
622,,Segment,2,5,Image 1,2,1,100000003,510000005408,
234,,Segment,2,4,Image 1,3,1,100000002,510000005410,
