
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
164.877,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000007499,
149.667,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007501,
161.497,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007506,
186.132,µm,Spine,Spine Terminal Pt Position,11,2,1,100000003,610000007510,
156.492,µm,Spine,Spine Terminal Pt Position,7,6,1,100000002,610000007513,
190.162,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000007518,
166.957,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000007520,
160.652,µm,Spine,Spine Terminal Pt Position,11,3,1,100000001,610000007524,
161.497,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007531,
184.769,µm,Spine,Spine Terminal Pt Position,12,3,1,100000003,610000007534,
151.487,µm,Spine,Spine Terminal Pt Position,13,4,1,100000000,610000007538,
196.272,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007543,
194.364,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000007546,
154.022,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000007549,
161.822,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007555,
170.179,µm,Spine,Spine Terminal Pt Position,3,3,1,100000002,610000007558,
158.182,µm,Spine,Spine Terminal Pt Position,8,2,1,100000000,610000007561,
161.302,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007565,
162.654,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000007567,
173.522,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000007571,
163.642,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007576,
161.887,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000007580,
192.112,µm,Spine,Spine Terminal Pt Position,,,1,,610000007582,
191.618,µm,Spine,Spine Terminal Pt Position,6,1,1,100000003,610000007596,
186.327,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000007600,
156.688,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000007604,
170.857,µm,Spine,Spine Terminal Pt Position,16,7,1,100000000,610000007607,
192.372,µm,Spine,Spine Terminal Pt Position,3,3,1,100000003,610000007609,
196.987,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007611,
172.403,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007614,
156.817,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007617,
158.378,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007622,
149.602,µm,Spine,Spine Terminal Pt Position,11,7,1,100000001,610000007625,
160.479,µm,Spine,Spine Terminal Pt Position,9,2,1,100000001,610000007627,
157.662,µm,Spine,Spine Terminal Pt Position,9,2,1,100000000,610000007630,
194.842,µm,Spine,Spine Terminal Pt Position,,,1,,610000007632,
171.897,µm,Spine,Spine Terminal Pt Position,5,2,1,100000002,610000007639,
167.512,µm,Spine,Spine Terminal Pt Position,13,5,1,100000000,610000007642,
185.847,µm,Spine,Spine Terminal Pt Position,11,2,1,100000003,610000007644,
157.662,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000007650,
196.077,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000007652,
149.277,µm,Spine,Spine Terminal Pt Position,12,3,1,100000000,610000007654,
196.142,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000007658,
194.842,µm,Spine,Spine Terminal Pt Position,,,1,,610000007660,
170.272,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007667,
160.652,µm,Spine,Spine Terminal Pt Position,5,4,1,100000000,610000007670,
163.512,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007672,
196.533,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007674,
163.577,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007679,
167.932,µm,Spine,Spine Terminal Pt Position,17,5,1,100000000,610000007681,
168.907,µm,Spine,Spine Terminal Pt Position,,,1,,610000007683,
164.032,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007691,
170.402,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000007696,
156.211,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007698,
165.397,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000007700,
176.318,µm,Spine,Spine Terminal Pt Position,2,3,1,100000002,610000007702,
168.066,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007704,
196.402,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000007708,
151.36,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007711,
173.587,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007713,
177.806,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007715,
170.337,µm,Spine,Spine Terminal Pt Position,16,6,1,100000000,610000007717,
159.938,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000007719,
164.487,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000007721,
190.357,µm,Spine,Spine Terminal Pt Position,6,1,1,100000003,610000007723,
149.537,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000007725,
192.372,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000007728,
196.077,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000007730,
177.609,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007732,
159.417,µm,Spine,Spine Terminal Pt Position,12,4,1,100000001,610000007735,
166.437,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000007737,
193.788,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000007739,
159.677,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000007741,
165.787,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000007744,
154.217,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007746,
160.912,µm,Spine,Spine Terminal Pt Position,8,4,1,100000002,610000007748,
156.167,µm,Spine,Spine Terminal Pt Position,7,5,1,100000002,610000007751,
156.753,µm,Spine,Spine Terminal Pt Position,,,1,,610000007753,
158.102,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000007756,
165.527,µm,Spine,Spine Terminal Pt Position,13,4,1,100000000,610000007758,
170.077,µm,Spine,Spine Terminal Pt Position,3,3,1,100000002,610000007761,
166.047,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007764,
152.592,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007767,
184.96,µm,Spine,Spine Terminal Pt Position,12,3,1,100000003,610000007769,
167.737,µm,Spine,Spine Terminal Pt Position,17,5,1,100000000,610000007771,
161.887,µm,Spine,Spine Terminal Pt Position,9,2,1,100000001,610000007774,
194.842,µm,Spine,Spine Terminal Pt Position,,,1,,610000007776,
171.507,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000007784,
155.908,µm,Spine,Spine Terminal Pt Position,7,5,1,100000002,610000007787,
170.337,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007790,
157.143,µm,Spine,Spine Terminal Pt Position,8,2,1,100000001,610000007793,
194.907,µm,Spine,Spine Terminal Pt Position,,,1,,610000007795,
165.657,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000007798,
162.342,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000007802,
171.832,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007805,
167.577,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007807,
164.747,µm,Spine,Spine Terminal Pt Position,3,3,1,100000002,610000007809,
168.332,µm,Spine,Spine Terminal Pt Position,,,1,,610000007813,
167.122,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000007819,
164.487,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000007823,
195.037,µm,Spine,Spine Terminal Pt Position,,,1,,610000007825,
160.717,µm,Spine,Spine Terminal Pt Position,,,1,,610000007831,
165.592,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007837,
165.982,µm,Spine,Spine Terminal Pt Position,9,5,1,100000001,610000007841,
158.572,µm,Spine,Spine Terminal Pt Position,15,3,1,100000000,610000007843,
157.272,µm,Spine,Spine Terminal Pt Position,8,2,1,100000001,610000007846,
168.972,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007849,
149.602,µm,Spine,Spine Terminal Pt Position,12,3,1,100000000,610000007851,
156.419,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007854,
187.432,µm,Spine,Spine Terminal Pt Position,7,2,1,100000003,610000007858,
157.077,µm,Spine,Spine Terminal Pt Position,7,6,1,100000002,610000007860,
161.237,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007863,
158.637,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000007865,
160.132,µm,Spine,Spine Terminal Pt Position,,,1,,610000007867,
196.142,µm,Spine,Spine Terminal Pt Position,5,4,1,100000003,610000007871,
155.257,µm,Spine,Spine Terminal Pt Position,9,5,1,100000001,610000007873,
169.644,µm,Spine,Spine Terminal Pt Position,,,1,,610000007875,
166.386,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007879,
156.427,µm,Spine,Spine Terminal Pt Position,13,4,1,100000000,610000007882,
187.887,µm,Spine,Spine Terminal Pt Position,9,3,1,100000003,610000007884,
190.227,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000007887,
159.287,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007889,
164.422,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000007891,
165.852,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000007893,
170.857,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007896,
152.397,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000007899,
188.529,µm,Spine,Spine Terminal Pt Position,11,3,1,100000003,610000007901,
159.417,µm,Spine,Spine Terminal Pt Position,,,1,,610000007903,
162.992,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000007906,
178.592,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000007910,
150.123,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007913,
157.662,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007916,
162.017,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000007918,
169.622,µm,Spine,Spine Terminal Pt Position,,,1,,610000007920,
158.442,µm,Spine,Spine Terminal Pt Position,4,1,1,100000001,610000007932,
184.833,µm,Spine,Spine Terminal Pt Position,13,4,1,100000003,610000007938,
167.477,µm,Spine,Spine Terminal Pt Position,14,6,1,100000000,610000007942,
150.252,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007945,
157.467,µm,Spine,Spine Terminal Pt Position,8,2,1,100000001,610000007947,
171.767,µm,Spine,Spine Terminal Pt Position,,,1,,610000007949,
177.878,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007953,
190.422,µm,Spine,Spine Terminal Pt Position,6,1,1,100000003,610000007956,
164.622,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000007958,
163.448,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007961,
161.531,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007963,
196.587,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007966,
193.412,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000007969,
192.307,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000007972,
171.897,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007974,
159.158,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000007979,
163.382,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007981,
157.727,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000007985,
156.817,µm,Spine,Spine Terminal Pt Position,,,1,,610000007987,
158.637,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007991,
164.552,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000007993,
158.182,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007995,
163.252,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008000,
170.922,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000008003,
169.102,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000008006,
195.427,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008015,
173.458,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008024,
168.322,µm,Spine,Spine Terminal Pt Position,17,6,1,100000000,610000008029,
158.378,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008031,
154.283,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008034,
165.397,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000008038,
171.182,µm,Spine,Spine Terminal Pt Position,,,1,,610000008044,
189.187,µm,Spine,Spine Terminal Pt Position,11,3,1,100000003,610000008049,
165.007,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000008051,
151.617,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000008054,
168.972,µm,Spine,Spine Terminal Pt Position,17,6,1,100000000,610000008058,
155.842,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008060,
157.598,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008064,
156.593,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000008066,
158.897,µm,Spine,Spine Terminal Pt Position,10,6,1,100000002,610000008068,
190.422,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008072,
159.872,µm,Spine,Spine Terminal Pt Position,10,3,1,100000001,610000008076,
195.233,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008078,
157.012,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000008080,
164.292,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008089,
157.792,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000008094,
192.372,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008096,
157.792,µm,Spine,Spine Terminal Pt Position,,,1,,610000008099,
158.442,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008102,
172.222,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000008105,
190.162,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000008113,
157.598,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000008115,
192.567,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000008117,
158.318,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008120,
191.787,µm,Spine,Spine Terminal Pt Position,6,3,1,100000003,610000008123,
161.952,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000008128,
171.052,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000008130,
157.857,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008141,
195.232,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008143,
197.08,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000008145,
155.842,µm,Spine,Spine Terminal Pt Position,7,5,1,100000002,610000008147,
159.287,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008149,
149.667,µm,Spine,Spine Terminal Pt Position,12,3,1,100000000,610000008155,
151.617,µm,Spine,Spine Terminal Pt Position,8,5,1,100000001,610000008157,
192.406,µm,Spine,Spine Terminal Pt Position,,,1,,610000008160,
161.757,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000008164,
164.877,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000008166,
162.342,µm,Spine,Spine Terminal Pt Position,6,3,1,100000002,610000008168,
168.277,µm,Spine,Spine Terminal Pt Position,17,5,1,100000000,610000008172,
170.532,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000008175,
152.268,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000008177,
195.817,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008179,
177.552,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000008181,
156.298,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008188,
161.887,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000008194,
148.497,µm,Spine,Spine Terminal Pt Position,13,3,1,100000000,610000008203,
187.692,µm,Spine,Spine Terminal Pt Position,7,2,1,100000003,610000008205,
178.89,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000008207,
190.487,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000008209,
165.007,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008211,
152.202,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008214,
190.812,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000008218,
193.477,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008221,
162.667,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008223,
161.875,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000008228,
194.517,µm,Spine,Spine Terminal Pt Position,,,1,,610000008230,
158.832,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008238,
191.202,µm,Spine,Spine Terminal Pt Position,10,2,1,100000003,610000008245,
190.812,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000008248,
193.152,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008250,
193.737,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000008256,
195.362,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008259,
170.467,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008261,
195.297,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008311,
154.087,µm,Spine,Spine Terminal Pt Position,2,3,1,100000001,610000008314,
158.182,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008369,
155.964,µm,Spine,Spine Terminal Pt Position,16,5,1,,610000008635,
156.393,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008635,
165.14,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008635,
156.622,µm,Spine,Spine Terminal Pt Position,15,4,1,,610000008636,
191.91,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008636,
151.763,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008636,
164.919,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008636,
153.536,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008637,
191.852,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008637,
158.052,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008637,
164.682,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008638,
156.094,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008638,
158.052,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008638,
164.652,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008639,
190.877,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008639,
157.402,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008639,
155.582,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000008639,
192.03,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008640,
155.03,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000008640,
157.49,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008640,
158.832,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000008640,
159.938,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000008641,
192.242,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008641,
155.648,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008641,
155.518,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008641,
160.587,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008642,
191.722,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008642,
154.859,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008642,
150.438,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000008643,
162.732,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008643,
150.122,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008643,
190.487,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008643,
163.252,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008644,
191.58,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008644,
148.798,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008644,
151.423,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000008644,
148.999,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008645,
152.137,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008645,
195.784,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000008645,
159.923,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008645,
152.773,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008646,
191.332,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000008646,
151.75,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008646,
159.027,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008646,
161.054,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008647,
152.592,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008647,
191.072,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008647,
158.785,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008647,
161.419,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008648,
154.867,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008648,
190.592,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000008648,
157.012,µm,Spine,Spine Terminal Pt Position,6,6,1,,610000008648,
164.351,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008649,
154.627,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008649,
189.317,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008649,
157.69,µm,Spine,Spine Terminal Pt Position,6,6,1,,610000008649,
155.184,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008650,
164.292,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008650,
155.908,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008650,
191.165,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000008650,
164.232,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008651,
156.264,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008651,
156.167,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008651,
190.617,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000008651,
165.007,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008652,
187.627,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008652,
157.343,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000008652,
187.822,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008653,
163.772,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008653,
167.705,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008653,
157.857,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008653,
165.267,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000008654,
173.067,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008654,
157.792,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008654,
187.877,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008654,
187.54,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008655,
158.832,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008655,
177.509,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008655,
165.397,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008655,
187.887,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008656,
158.702,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008656,
177.241,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008656,
169.38,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000008656,
187.887,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008657,
157.923,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008657,
177.812,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008657,
168.777,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000008657,
158.117,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008658,
177.189,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008658,
190.032,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008658,
168.122,µm,Spine,Spine Terminal Pt Position,15,5,1,,610000008658,
166.996,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008659,
187.692,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008659,
176.606,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008659,
156.753,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008659,
188.147,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008660,
176.512,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008660,
162.446,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008660,
161.957,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000008660,
162.797,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008661,
169.362,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008661,
162.57,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008661,
186.717,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000008661,
